games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
1932,2443,17,-1941,2438,17,0,0,93
1869,1592,17,-1304,1677,17,0,0,93
2937,791,17,-458,665,20,0,0,93
3819,1668,17,389,215,103,69,-77,140
3521,2914,17,902,317,18,143,-259,110
3033,4306,17,713,98,17,218,-443,94
1824,4644,17,301,-449,17,281,-653,103
721,3920,17,147,-1300,17,186,-1680,134
1267,2557,17,70,-2415,96,894,-1385,625
2559,2719,17,-78,-3496,17,2062,-370,1182
3454,3647,17,-1076,-4197,17,3203,622,1388
3314,3928,17,-2223,-4174,17,3831,1509,1282
2839,3662,76,-2876,-2795,101,3176,2189,916
2498,2921,271,-3362,-1175,68,2422,2712,515
1229,3402,663,-3582,314,70,1416,2772,663
-43,3913,715,-3569,1978,75,454,2830,470
-975,4385,488,-3483,3702,17,-425,2872,163
-1682,4991,74,-2655,4661,17,-1040,2862,285
-1869,4638,17,-2278,4042,17,-1617,2853,106
-1805,3869,17,-2065,3089,17,-951,2173,494
-1032,3305,17,-1354,2478,73,244,1204,696
365,2461,17,-65,1893,66,1412,257,555
1681,1411,17,1085,1360,17,2562,-675,99
2901,216,17,2196,1381,17,3394,-1353,300
3414,-1251,19,2466,2381,17,3884,-1975,257
3565,-2837,117,2748,3364,17,3642,-3118,490
3466,-4453,83,2851,4391,17,3202,-4320,722
2537,-4961,18,2000,4645,17,1972,-4454,523
1615,-4042,95,1575,3403,17,2605,-4479,399
885,-2879,59,2496,2405,17,3521,-3677,259
184,-1547,87,3311,925,17,3579,-2586,183
-622,51,22,3547,-815,54,3629,-1620,96
-1790,932,17,3858,-1840,135,4001,-2252,1166
-2694,153,17,4053,-2725,154,3631,-3176,1887
-2177,-991,17,3877,-3603,20,3020,-3937,1502
-1161,-1205,17,2888,-4369,38,2430,-4673,781
-316,-1568,17,2009,-4727,304,2415,-4796,501
743,-2028,17,1184,-5057,196,2926,-4867,808
2121,-2808,64,532,-5094,17,3117,-4512,722
3207,-3943,231,197,-4745,17,3356,-4116,348
3832,-4038,217,191,-3855,17,3631,-3374,906
3940,-3666,60,545,-2763,17,3439,-2326,1048
3715,-3547,17,1313,-1253,17,3249,-1290,845
3577,-2695,95,2408,43,17,3066,-288,308
3505,-1711,42,3671,61,109,3850,-497,306
3420,-418,114,4079,-84,346,2835,-1028,317
3317,920,16,3985,-450,68,1892,-1516,134
2547,1736,17,3245,-324,17,1094,-1908,145
1323,963,17,2504,-774,17,1746,-3502,394
999,-650,17,2031,-1616,17,2506,-4926,353
0,-1875,17,2482,-2585,38,2874,-3999,133
-1350,-2001,17,3421,-3406,213,3978,-3046,426
-1873,-718,17,4019,-3864,174,3164,-2394,331
-1885,755,17,3427,-4010,17,2435,-1788,175
-1825,2159,17,3131,-3255,17,2644,-867,478
-935,3394,17,3183,-2910,17,3495,326,695
-106,4474,17,3147,-3451,93,3785,1425,557
1195,4707,17,3101,-4289,20,3334,2329,156
2220,4204,17,3166,-3963,17,3277,3326,145
3610,4361,208,3593,-2910,17,3746,3943,628
3580,4325,215,3540,-1556,17,3504,2784,1078
3565,4260,36,3560,-200,17,3269,1663,1181
3815,3666,17,3140,118,17,3032,529,937
3802,2469,94,2888,-545,77,2806,-554,362
3725,1032,17,3043,-766,115,2746,-103,419
2941,427,17,3273,-823,17,2709,567,261
2255,1154,17,2811,-489,17,2704,1168,197
2691,1679,16,2245,458,17,2787,1703,174
3104,2357,17,1847,1672,17,3231,2190,162
3831,2263,18,1436,2896,17,3835,2121,130
4065,1347,185,649,3902,17,3941,1118,316
4038,23,126,-321,3881,17,3863,48,248
3446,-995,17,-344,2776,17,3477,-1126,157
3126,-2465,17,80,1504,17,3104,-2355,250
3000,-3959,17,176,359,17,2721,-2578,512
1859,-4693,17,1004,-1014,17,2337,-2802,433
768,-3812,17,1734,-2359,49,1986,-3016,129
-881,-3298,17,2073,-4023,144,1274,-4228,423
-1059,-1985,17,2367,-5007,131,727,-5201,474
-369,-864,17,3640,-4349,136,727,-5201,474
-275,49,17,4066,-3286,188,727,-5201,474
-274,633,17,4076,-2355,236,727,-5201,474
256,3840,26,2048,2560,27,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
402,3578,17,1860,2355,17,0,0,93
1296,3453,17,1153,1469,17,0,0,93
2544,4019,17,235,373,79,0,0,93
3518,3580,17,-431,304,103,-134,29,93
3145,2587,17,-845,607,17,-291,59,93
1909,2908,17,-481,1126,100,-275,955,242
1304,4163,17,44,1762,19,-92,1846,397
388,4128,17,286,2185,17,152,2604,366
380,3060,81,-7,2066,17,668,2651,184
815,2015,69,-648,2489,17,1821,853,201
954,1064,17,-1547,3094,83,2161,-755,318
32,137,17,-2606,3759,19,179,-2333,912
-1260,-613,17,-2943,4672,17,-1673,-3808,1122
-2438,-1259,17,-2085,4622,17,-2932,-4523,1000
-2571,-2085,110,-1612,3503,17,-2581,-3210,602
-2239,-3411,188,-1773,2072,17,-1431,-2881,855
-1894,-4529,58,-901,1121,100,42,-3170,1322
-2272,-4937,17,403,356,75,1602,-3476,1461
-2803,-4417,17,1940,-347,17,3044,-3758,1250
-3231,-3515,17,3136,-1248,17,3676,-3748,764
-2714,-2071,17,3084,-2842,132,2997,-3259,128
-1741,-1106,17,2571,-3777,140,1689,-4004,669
-584,-1367,17,1971,-4411,17,324,-4879,872
-716,-2732,17,1301,-4016,17,-657,-4611,652
-1664,-4141,78,843,-3172,17,-1519,-4121,92
-2548,-5093,144,165,-2501,17,-2133,-3759,356
-2507,-5026,39,-1265,-2286,17,-2739,-3401,272
-2164,-4128,17,-2810,-2589,119,-3634,-2922,197
-2263,-2957,17,-3994,-2534,251,-3664,-1904,349
-2671,-1475,17,-3972,-2419,226,-2793,-546,309
-3520,-228,17,-3919,-2198,33,-2014,677,154
-3360,1377,17,-3722,-1379,17,-1314,1790,138
-2192,2680,17,-3582,144,17,-715,2747,109
-1076,3783,90,-3854,1814,19,-189,3591,93
85,4807,237,-3901,3272,27,-837,4786,101
722,5912,299,-2822,4400,17,-1301,5025,613
822,5691,37,-2181,5103,373,-1697,5019,965
836,5030,28,-1822,5060,996,-1883,4766,1316
788,4116,17,-1516,4890,973,-1754,4092,1937
197,3461,17,-1190,4712,681,-1609,3543,1542
-687,3139,224,-853,4523,25,-1473,3043,825
-2043,2603,424,-503,4377,17,-2619,2005,150
-3232,2150,330,15,4490,17,-3864,975,409
-3901,1767,180,473,3985,17,-2912,220,506
-3707,1579,40,112,3239,17,-1982,-518,263
-3745,1790,17,-239,2252,17,-1780,-455,516
-3720,2532,17,-973,1287,96,-1792,-167,657
-3463,3336,17,-1923,-67,363,-1842,-43,720
-2995,4302,17,-2583,-262,861,-2055,-721,1658
-2043,4466,17,-3261,-312,1139,-2273,-1324,1704
-1410,3786,17,-3977,-365,1052,-2496,-1871,990
-891,2892,17,-4080,-381,667,-2706,-2386,191
-1594,2354,17,-4075,-449,228,-2816,-2656,657
-2451,2137,17,-3872,-1386,22,-2923,-2918,775
-3421,1743,17,-3492,-2644,170,-3030,-3182,547
-3902,803,27,-2710,-3939,284,-2204,-3615,371
-3344,-110,108,-2041,-4905,204,-823,-4144,89
-2414,-1156,68,-1477,-5069,76,610,-4436,281
-1266,-1738,17,-1300,-4429,17,2608,-4492,290
104,-850,101,-2248,-3773,17,3524,-3861,500
1332,139,34,-3320,-3910,17,3716,-2825,732
2782,457,17,-3780,-3012,98,3643,-1579,564
3396,-726,89,-3877,-1608,95,2841,-741,321
3762,-2019,65,-3652,-425,17,1279,-1745,738
3798,-3412,17,-2889,-943,17,-319,-2772,803
2874,-4011,17,-3464,-1872,17,-1761,-3698,533
