games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048,2560,17,256,3840,17,0,0,93
2048,2560,17,256,3840,17,0,0,93
2048,2560,17,256,3840,17,0,0,93
2048,2560,17,256,3840,17,0,0,93
2048,2560,17,256,3840,17,0,0,93
2048,2560,17,256,3840,17,0,0,93
1871,2430,17,256,3840,17,0,0,93
1142,1915,17,237,4002,17,0,0,93
241,850,17,52,4235,17,0,0,93
-100,183,91,-22,3829,17,-198,202,236
-378,140,17,-223,3344,17,-629,610,166
-846,363,17,-462,2842,17,-947,877,146
-1540,1011,92,-1132,1712,46,-1239,1101,103
-2532,1888,54,-1432,390,107,-1891,-362,169
-3151,2956,17,-1782,-1000,17,-2680,-2402,119
-3213,4057,17,-2931,-1249,17,-3196,-1649,383
-2409,4513,17,-3266,-343,17,-3630,-455,384
-2203,3871,17,-3389,845,150,-3906,712,219
-3011,2944,17,-3758,2029,111,-3665,1589,232
-3826,1703,17,-3691,2764,17,-3325,2766,116
-4079,1545,1028,-3189,3017,17,-3017,3885,98
-4079,2581,1141,-2645,3763,17,-2756,4872,95
-4016,3937,784,-1744,4222,17,-2518,5027,391
-2752,5088,332,-911,4604,17,-1979,4945,532
-1194,5007,24,-788,4798,185,-1257,4813,424
-575,4382,117,-686,5480,211,-1088,4593,112
-103,3610,44,-586,5924,259,-1138,3836,166
-12,2861,17,-492,5949,146,-1182,3170,122
-834,2606,17,-661,5913,98,-1217,2626,97
-1891,2318,85,-777,5371,18,-2272,1897,306
-3303,1828,75,-152,4800,17,-3619,1099,259
-3929,998,37,-37,3929,17,-3511,494,371
-3518,-122,17,33,2747,17,-2838,-52,344
-2179,-513,20,111,1421,17,-1985,-661,196
-782,-1072,17,420,336,17,-471,-1521,428
845,-1560,84,1616,242,17,975,-2344,316
2458,-1992,15,2889,532,17,2448,-2070,138
3784,-1187,17,3924,-55,35,3989,-2039,857
3616,-34,17,3900,5,29,3141,-1978,1050
2135,-43,17,3717,-15,17,2315,-1919,902
1340,-1401,193,3206,298,17,1498,-1862,428
1194,-2724,221,2599,982,17,985,-3380,115
1099,-4036,15,2026,1628,17,610,-5003,154
1793,-3721,369,1678,2020,77,564,-5202,139
2605,-2899,648,1457,2270,88,564,-5202,139
3507,-1985,619,1398,2367,32,564,-5202,139
4077,-1099,241,1395,2405,17,564,-5202,139
0,4608,16,2048,2560,17,0,0,93
0,4608,16,2048,2560,17,0,0,93
0,4608,16,2048,2560,17,0,0,93
0,4608,16,2048,2560,17,0,0,93
0,4608,16,2048,2560,17,0,0,93
0,4579,17,2015,2527,17,0,0,93
0,4359,17,1546,2011,17,0,0,93
0,4826,17,668,954,17,0,0,93
0,5170,17,55,181,172,270,-75,337
185,4783,17,125,103,150,1299,-667,910
1257,4315,17,159,-4,17,2304,-1245,1124
2783,4107,17,-362,-122,17,3265,-1797,994
3621,3262,17,-1218,-112,111,3882,-2329,573
3227,2280,17,-2519,-54,75,3334,-2771,161
2469,1768,17,-3644,76,17,2886,-3055,353
1662,1812,17,-3705,941,45,2443,-3336,208
1728,2636,17,-2871,1996,89,2250,-2660,505
2058,3463,17,-2128,2929,17,2204,-1508,818
2772,4192,17,-1346,3939,17,2159,-381,785
2435,4751,17,-767,4664,17,2049,683,520
1864,4249,17,-154,4592,17,1614,1387,498
1279,3203,17,28,4273,17,1203,2053,149
871,1760,252,28,4273,17,949,1048,544
489,347,272,25,4272,140,753,-1057,904
196,-1104,15,9,4265,215,566,-3069,914
846,-1838,17,-7,4252,46,383,-5038,593
1348,-2793,17,-50,4237,40,-281,-4141,398
717,-3371,17,-79,4226,54,-961,-3141,141
197,-2688,17,-145,4206,41,-1491,-2296,209
-580,-1619,17,-173,4197,149,-1942,-1578,138
