games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-1890,2428,17,-246,3962,17,0,0,93
-1090,1783,17,82,4296,17,0,0,93
-238,737,44,69,4152,17,0,0,93
140,-433,87,25,3522,17,958,-760,208
494,-1300,17,768,2965,17,2533,-2086,106
1342,-2211,98,2070,3637,17,3964,-3309,156
2353,-3255,16,3304,3953,17,3894,-4002,769
3271,-4200,17,3635,2864,90,3506,-4424,983
3353,-4687,728,3557,1199,74,3109,-4817,849
2796,-5074,553,3069,-30,17,2604,-5015,424
1953,-4768,17,2210,-1038,17,1647,-4586,93
1884,-3453,91,1048,-1482,17,967,-3781,112
1874,-2088,16,544,-674,17,1253,-2241,101
1849,-816,17,1104,6,17,1520,-746,93
1817,567,17,2158,-135,104,1986,-674,198
1962,1955,17,3282,-429,22,2671,-1666,131
3027,2277,17,3942,-1416,42,3264,-2508,115
3456,1256,17,3977,-3038,61,3789,-3237,97
2849,38,17,2870,-3685,17,3081,-4831,459
1825,-652,17,1795,-3708,17,1930,-4939,490
580,-1114,17,1000,-4354,17,687,-4845,351
-508,-2341,17,-35,-4256,17,-439,-4431,142
-1438,-3694,17,-916,-3833,17,-1382,-4074,177
-2556,-4631,127,-1408,-3117,17,-1646,-4404,363
-3108,-4921,530,-948,-2366,17,-1864,-4774,418
-3248,-4793,1022,-1024,-1569,17,-2876,-4406,491
-3720,-4320,910,-1833,-1311,17,-3854,-4050,222
-4079,-3582,267,-2588,-660,17,-3734,-3439,145
-3335,-2849,17,-2700,334,17,-3455,-2703,417
-2892,-1938,17,-2260,829,17,-2733,-2052,337
-2408,-964,17,-1818,30,17,-2102,-1463,162
-1665,-882,17,-1734,-1372,214,-1599,-1707,221
-883,-950,17,-1614,-2851,183,-1110,-3584,104
12,-550,17,-1380,-4061,16,-1429,-4520,365
318,72,17,-358,-3936,17,-2177,-4924,425
-467,500,17,-599,-3235,17,-2824,-4858,227
-1599,546,17,-1466,-3352,17,-3207,-4500,224
-2606,372,17,-2875,-3493,17,-3483,-4075,110
-3630,-11,17,-4036,-3711,177,-3946,-3639,590
-4061,-811,170,-4078,-3580,348,-3771,-3600,1335
-4070,-1535,206,-4062,-3074,176,-3605,-3564,1696
-3629,-1423,17,-3674,-3135,17,-3442,-3529,1709
-2912,-1405,17,-3392,-3318,17,-3136,-3642,1449
-2401,-2498,17,-2829,-3612,17,-2525,-4070,1013
-1463,-3343,17,-2077,-4308,156,-1963,-4470,290
-592,-2932,17,-2529,-4854,115,-3502,-4399,209
-969,-1847,17,-2722,-5011,47,-3638,-3552,328
-2529,-1848,17,-2497,-4654,17,-3746,-2701,114
-3957,-2299,196,-2985,-4093,17,-3622,-993,459
-3468,-2673,98,-2994,-3101,17,-3479,731,523
-2684,-2708,17,-2347,-1599,17,-3331,2515,237
-2241,-1710,86,-1720,-56,20,-3224,3959,234
-1837,-62,93,-1185,1374,82,-2785,4843,261
-1411,1402,93,-623,3035,17,-1884,4997,121
-799,3061,69,-1010,4687,74,-1190,4819,104
-638,4389,17,-1514,5077,229,-2473,4666,241
-1486,4675,17,-1785,5088,115,-3578,4202,125
-2421,4101,17,-1883,5103,291,-4000,3635,334
-3244,3504,17,-2360,5103,223,-4001,3108,265
-3973,2980,57,-2974,4604,17,-3950,2724,450
-4079,3457,592,-2750,3777,17,-3831,2472,603
-3782,4124,67,-3196,2908,17,-3714,2222,418
-2878,4345,17,-3584,1909,103,-3824,1570,216
