games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-319,3637,17,-1899,2389,17,0,0,93
-1031,3220,17,-1299,1663,17,0,0,93
-2296,3757,17,-363,531,22,0,0,93
-3463,4072,17,414,-17,85,787,-338,318
-3882,3286,24,1214,-225,17,2051,-924,365
-3044,2233,17,2077,-145,17,3214,-1462,97
-1656,1985,17,3104,11,17,3914,-1846,296
-162,1727,17,3624,-648,17,3526,-2163,568
1097,1584,17,3394,-1625,17,3164,-2458,484
2278,895,17,2944,-2561,25,2807,-2761,116
2472,-313,17,2140,-3479,158,1987,-4002,546
1511,-1459,17,1162,-4331,37,1214,-4921,626
862,-2966,116,393,-4548,17,596,-4184,308
169,-4566,163,-499,-5064,17,2093,-3015,157
-247,-5773,35,-931,-5072,200,3886,-1845,106
-335,-5597,27,-1127,-4954,123,3959,-1205,882
-32,-4540,17,-1242,-4669,16,3899,-557,1364
210,-3157,101,-966,-3728,17,3707,209,1540
450,-1515,16,-670,-2261,94,2928,1794,1669
699,172,83,-366,-732,54,2167,3344,1451
902,1718,17,16,973,17,1406,4893,875
828,3421,17,51,2497,17,-32,5110,124
1304,3776,207,-115,2727,157,-399,5213,193
2402,2861,310,-128,1316,198,-399,5213,193
3368,2056,92,4,111,17,-399,5213,193
3521,1082,17,440,-139,17,-399,5213,193
0,4608,16,-256,3840,16,0,0,93
0,4608,16,-256,3840,16,0,0,93
0,4608,16,-256,3840,16,0,0,93
0,4608,16,-256,3840,16,0,0,93
0,4608,16,-256,3840,16,0,0,93
0,4594,17,-256,3817,17,0,0,93
-210,3933,17,-110,3120,17,0,0,93
-1327,3362,17,-17,1916,17,0,0,93
-2582,4166,17,1,306,95,70,138,97
-3729,3902,17,-200,-435,83,1752,87,442
-3613,2778,17,-173,-913,17,3446,11,448
-2659,2719,17,349,-549,17,3346,-103,244
-1914,3569,17,924,6,17,2533,270,202
-911,3922,17,1685,578,17,1870,1610,151
409,3510,17,1844,1755,17,1243,2843,126
1767,2827,17,2269,3041,17,2215,2492,736
2554,2602,17,2980,4223,17,3760,1588,1311
2562,2069,17,2300,5005,29,3285,924,1377
2239,1107,141,1482,4457,17,2458,336,1098
1683,-70,345,657,3631,17,1546,-153,504
1169,-908,274,-180,2861,17,457,1896,647
732,-1614,15,-746,3231,17,-571,3833,445
-128,-1608,17,-578,3975,17,-1414,4606,130
-65,-740,90,-1430,4020,17,-1892,3626,108
332,547,78,-2253,2788,17,-2438,2710,116
806,1774,17,-3455,1938,17,-3686,1521,99
1297,3116,17,-3956,755,637,-3633,539,655
294,3979,17,-3286,-235,718,-1882,-599,1138
-882,4152,17,-2513,-1391,432,-87,-1765,1295
-2179,4292,17,-1856,-2376,16,1707,-2931,1095
-3315,3940,17,-2143,-3809,17,3383,-4020,569
-3192,2731,17,-3713,-3878,17,3224,-3499,195
-1893,1621,17,-3996,-3520,80,2706,-2701,361
-325,1345,17,-3671,-2772,17,2199,-1922,171
286,2385,17,-3817,-1404,17,1782,-1279,186
-107,3464,17,-3785,-170,17,1399,-690,121
-166,4289,17,-3271,1353,88,1068,-180,100
251,4278,17,-2715,2692,38,1315,807,193
