games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
1914.0,2459.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
1060.0,1884.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
148.0,1027.0,17.0,-167.0,3628.0,17.0,0.0,0.0,93.0
-188.0,-436.0,88.0,-47.0,2925.0,17.0,360.0,118.0,362.0
-526.0,-1656.0,18.0,656.0,2335.0,17.0,1448.0,1147.0,839.0
-1489.0,-2342.0,17.0,1760.0,2792.0,17.0,2501.0,2141.0,960.0
-2344.0,-1672.0,17.0,3027.0,3894.0,17.0,3506.0,3091.0,750.0
-3264.0,-448.0,85.0,2913.0,5014.0,132.0,3669.0,3925.0,287.0
-4015.0,935.0,96.0,2585.0,5063.0,71.0,3127.0,4443.0,273.0
-3851.0,2486.0,18.0,2150.0,4719.0,17.0,2640.0,4871.0,249.0
-2986.0,3885.0,17.0,1744.0,4789.0,17.0,2234.0,4865.0,105.0
-1709.0,4935.0,17.0,1598.0,4839.0,17.0,1883.0,4633.0,94.0
-181.0,4992.0,17.0,1796.0,4346.0,17.0,1779.0,4063.0,160.0
394.0,4822.0,17.0,1814.0,3434.0,17.0,1814.0,3146.0,155.0
-3.0,4950.0,17.0,1845.0,2018.0,113.0,1837.0,1732.0,208.0
-132.0,4959.0,17.0,1773.0,266.0,126.0,1809.0,48.0,202.0
118.0,4406.0,17.0,1546.0,-1271.0,17.0,1997.0,-1659.0,119.0
82.0,3375.0,101.0,2043.0,-2829.0,17.0,2830.0,-3033.0,137.0
27.0,2106.0,28.0,3043.0,-3903.0,17.0,3566.0,-4277.0,138.0
483.0,1184.0,17.0,3891.0,-4140.0,657.0,3595.0,-3897.0,828.0
1553.0,1121.0,17.0,4080.0,-3456.0,1119.0,3670.0,-3155.0,1202.0
2511.0,1332.0,17.0,4079.0,-2247.0,935.0,3742.0,-2430.0,1221.0
3276.0,628.0,17.0,4079.0,-1195.0,359.0,3812.0,-1729.0,900.0
3716.0,-406.0,153.0,3767.0,222.0,17.0,3881.0,-1036.0,239.0
3909.0,-1784.0,167.0,3675.0,1516.0,17.0,3935.0,-2220.0,339.0
3988.0,-3185.0,76.0,3445.0,2980.0,17.0,3775.0,-3724.0,405.0
3479.0,-4312.0,27.0,3096.0,4251.0,17.0,2994.0,-4395.0,204.0
2106.0,-4384.0,153.0,1961.0,4775.0,17.0,3270.0,-4557.0,594.0
676.0,-4381.0,125.0,1522.0,3829.0,17.0,3112.0,-3637.0,886.0
-547.0,-4373.0,45.0,1769.0,3094.0,17.0,2963.0,-2768.0,825.0
-2002.0,-4382.0,17.0,1771.0,3007.0,17.0,2815.0,-1899.0,424.0
-2540.0,-2979.0,17.0,1771.0,3007.0,17.0,2701.0,-1213.0,263.0
-2242.0,-1353.0,90.0,1795.0,2740.0,17.0,2495.0,-506.0,1077.0
-1867.0,317.0,18.0,1674.0,2995.0,17.0,2275.0,241.0,1624.0
-2141.0,1774.0,17.0,1431.0,3612.0,17.0,2072.0,931.0,1797.0
-2651.0,3349.0,17.0,1268.0,4253.0,17.0,1862.0,1646.0,1624.0
-2124.0,4737.0,17.0,1291.0,3984.0,17.0,1663.0,2320.0,1118.0
-697.0,4992.0,16.0,1409.0,3351.0,17.0,1472.0,2973.0,296.0
367.0,4335.0,17.0,1459.0,2797.0,185.0,1372.0,2359.0,657.0
684.0,3155.0,17.0,1511.0,2269.0,175.0,1302.0,1449.0,1033.0
882.0,1570.0,275.0,1484.0,1622.0,17.0,1231.0,540.0,1060.0
1163.0,-33.0,644.0,1443.0,1432.0,17.0,1166.0,-310.0,755.0
1153.0,-1399.0,715.0,1203.0,997.0,17.0,251.0,-1979.0,1051.0
1162.0,-2823.0,499.0,361.0,624.0,108.0,-739.0,-3726.0,1057.0
1155.0,-4078.0,35.0,-691.0,469.0,81.0,-1617.0,-4786.0,748.0
475.0,-4371.0,17.0,-1917.0,422.0,17.0,-2187.0,-3796.0,205.0
-382.0,-3545.0,93.0,-3087.0,482.0,17.0,-2638.0,-3008.0,352.0
-1189.0,-2582.0,37.0,-3465.0,-406.0,17.0,-3040.0,-2307.0,347.0
-2039.0,-1445.0,60.0,-3087.0,-1840.0,161.0,-3329.0,-1359.0,162.0
-2681.0,133.0,96.0,-2291.0,-2951.0,109.0,-3368.0,-177.0,245.0
-3228.0,1588.0,17.0,-1254.0,-3797.0,17.0,-3403.0,943.0,132.0
-3228.0,3234.0,17.0,-286.0,-3111.0,98.0,-3430.0,1882.0,102.0
-2999.0,4702.0,18.0,572.0,-1824.0,82.0,-3454.0,2719.0,93.0
-2825.0,5043.0,116.0,1157.0,-468.0,86.0,-3472.0,3372.0,93.0
-3142.0,4894.0,424.0,1438.0,1107.0,80.0,-3577.0,4034.0,93.0
-3563.0,4418.0,130.0,1528.0,2798.0,17.0,-3397.0,4528.0,510.0
-3603.0,4154.0,24.0,530.0,3822.0,17.0,-2922.0,4948.0,873.0
-3157.0,4048.0,17.0,-227.0,4459.0,17.0,-2375.0,5020.0,876.0
-2271.0,4813.0,17.0,-1201.0,4717.0,252.0,-1869.0,5009.0,538.0
-1576.0,5102.0,329.0,-1632.0,4942.0,570.0,-2803.0,4920.0,371.0
-865.0,5073.0,53.0,-1306.0,4674.0,938.0,-3576.0,4124.0,112.0
-984.0,4777.0,17.0,-976.0,4402.0,962.0,-3954.0,3356.0,226.0
-793.0,4833.0,17.0,-635.0,4120.0,619.0,-3790.0,2695.0,262.0
-838.0,4782.0,17.0,-342.0,3881.0,40.0,-3660.0,2116.0,140.0
-1702.0,4279.0,17.0,-633.0,3891.0,17.0,-3575.0,1598.0,94.0
-2764.0,3208.0,17.0,-1177.0,3014.0,17.0,-3502.0,1150.0,101.0
-3545.0,1745.0,17.0,-2177.0,1962.0,17.0,-3439.0,760.0,93.0
-3348.0,336.0,17.0,-2277.0,488.0,17.0,-3190.0,135.0,152.0
-2578.0,-443.0,82.0,-1188.0,-571.0,17.0,-2343.0,-1226.0,191.0
-1412.0,-1427.0,79.0,-273.0,-1623.0,17.0,-860.0,-2246.0,327.0
89.0,-2004.0,19.0,660.0,-3074.0,157.0,772.0,-3177.0,228.0
1534.0,-1679.0,85.0,1355.0,-4480.0,82.0,2209.0,-4023.0,175.0
3168.0,-1222.0,17.0,1868.0,-4871.0,17.0,3278.0,-4608.0,349.0
3681.0,118.0,17.0,2383.0,-4575.0,17.0,3275.0,-4299.0,937.0
2566.0,623.0,17.0,3127.0,-3989.0,17.0,3272.0,-3994.0,1174.0
2095.0,-135.0,17.0,3350.0,-3196.0,17.0,3269.0,-3698.0,1063.0
2735.0,-589.0,17.0,3216.0,-2995.0,17.0,3266.0,-3413.0,625.0
3391.0,-975.0,17.0,3147.0,-2962.0,110.0,3292.0,-3028.0,691.0
3371.0,-1754.0,17.0,2630.0,-2050.0,32.0,3129.0,-2155.0,1838.0
2793.0,-1640.0,19.0,2585.0,-1412.0,30.0,2939.0,-1422.0,1324.0
2236.0,-808.0,94.0,2458.0,-520.0,35.0,2751.0,-727.0,286.0
1674.0,109.0,94.0,2282.0,237.0,17.0,2640.0,-315.0,581.0
1339.0,675.0,24.0,2112.0,806.0,103.0,2543.0,44.0,850.0
752.0,1576.0,17.0,2140.0,1028.0,372.0,2483.0,491.0,806.0
120.0,2464.0,17.0,2514.0,1259.0,338.0,2995.0,2576.0,882.0
