games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
2048,2560,17,0,4608,17,0,0,93
2048,2560,17,0,4608,17,0,0,93
2048,2560,17,0,4608,17,0,0,93
2048,2560,17,0,4608,17,0,0,93
2048,2560,17,0,4608,17,0,0,93
2048,2560,17,0,4608,17,0,0,93
1932,2466,17,0,4462,38,0,0,93
1104,1952,17,0,3619,106,0,0,93
106,1000,17,0,2857,17,0,0,93
194,-460,93,261,2457,17,-505,-352,251
432,-1847,17,622,1927,17,-1540,-1171,317
1512,-2728,17,-370,1307,17,-2548,-1964,114
2687,-2027,17,-1934,910,17,-3401,-2605,148
2928,-561,92,-3329,290,17,-3995,-3142,268
2968,994,55,-3551,-64,17,-3881,-3498,468
3019,2555,17,-3533,-317,17,-3771,-3842,337
3079,4285,17,-3547,-1391,17,-3654,-4142,208
2100,5101,154,-3557,-2634,17,-3548,-4336,223
853,4461,17,-3244,-3589,17,-3307,-4438,99
102,3113,17,-3064,-4697,23,-3199,-4563,356
-442,1421,17,-2262,-4702,17,-2933,-4161,849
-1039,-134,17,-2649,-4276,17,-2675,-3773,979
-2306,-1082,17,-3480,-4147,17,-2424,-3394,759
-3382,-455,17,-3454,-2958,17,-2184,-3032,216
-3328,888,17,-3467,-1350,17,-1877,-1983,572
-3163,2090,17,-3512,208,17,-1506,-546,898
-2206,2717,24,-3562,1918,17,-1151,829,876
-1068,2443,299,-3244,3612,17,-788,2234,500
571,2320,341,-1968,4358,17,1017,1886,840
2000,2207,132,-417,3924,17,2914,1409,910
3143,1918,17,846,2926,17,3580,984,659
2659,975,19,1506,2628,17,2503,612,99
1513,76,296,1437,2513,17,1548,-81,550
377,-830,378,993,2732,17,438,-1136,837
-883,-1973,376,116,2832,17,-563,-2088,768
-2073,-3192,124,-897,2834,17,-1590,-3064,360
-3045,-3660,17,-1796,2494,17,-2781,-3370,122
-3828,-3916,28,-2324,1764,17,-3947,-2866,443
-4048,-2930,142,-2320,1744,17,-3658,-2554,1039
-4014,-1554,96,-2194,1239,17,-3382,-2256,1274
-3658,-77,17,-2128,488,17,-3103,-1954,1164
-3452,1701,17,-2321,-432,17,-2833,-1663,710
-2594,2642,17,-2697,-1466,16,-2519,-1655,128
-1309,2061,17,-2365,-2532,17,-1993,-2743,103
-84,1306,17,-1156,-3676,51,-918,-3813,183
1118,364,17,278,-4449,82,-400,-4447,166
906,-1032,17,1695,-4913,17,-1895,-4112,143
-527,-1654,17,2797,-4349,17,-3196,-3824,116
-2212,-1849,17,3388,-2781,17,-3992,-3582,344
-3241,-512,17,3413,-1189,17,-3904,-3383,686
-3500,996,17,3341,426,17,-3820,-3191,668
-3674,2620,17,2138,986,17,-3739,-3008,318
-2976,4006,17,674,705,17,-3739,-2850,267
-1831,3746,17,-664,161,17,-3787,-2717,267
-1934,2598,17,-1881,-389,17,-3836,-2582,156
-2888,2658,17,-3277,-1211,17,-3894,-2343,155
-3193,3631,17,-3984,-1808,174,-3957,-1590,506
-3063,4491,17,-3967,-1742,144,-3756,-817,1213
-2529,4501,17,-3974,-1484,62,-3553,-34,1581
-2497,4106,17,-3833,-466,18,-3360,705,1592
-2734,3460,201,-3377,523,17,-3170,1437,1268
-2976,2337,455,-2622,1386,17,-2983,2160,603
-3419,901,457,-1626,2076,17,-2654,713,1134
-3890,-777,244,-762,1778,17,-2328,-727,1318
-3771,-2255,15,-316,854,17,-2017,-2104,1161
-2529,-3407,166,-130,-221,17,-1702,-3497,654
-1038,-4371,345,-91,-1255,17,-2398,-3762,800
447,-5236,226,-847,-1720,17,-3476,-3614,970
790,-5761,39,-2186,-2057,17,-3709,-3432,797
858,-5469,56,-3184,-3130,211,-3265,-3158,387
975,-4837,22,-3917,-4096,213,-3343,-3266,1122
1697,-4609,17,-4019,-3863,172,-2250,-3383,1394
2666,-4344,17,-3402,-3521,17,-1157,-3501,1316
3397,-3759,17,-1929,-3443,17,-101,-3614,893
3915,-2906,31,-208,-3206,17,921,-3723,145
3452,-2295,17,1289,-3333,17,1565,-3753,464
2932,-2861,99,2735,-3024,17,2153,-3776,518
2709,-3816,267,3179,-3454,17,2554,-4144,344
2704,-4938,111,2537,-3772,17,2196,-4555,347
2669,-4948,19,1909,-3851,163,1790,-4183,335
2110,-4307,17,1522,-3706,72,1245,-4435,253
691,-4356,17,1028,-3533,17,-333,-4767,208
-1011,-4757,17,448,-2881,17,-1915,-5003,193
-2412,-4268,17,-422,-1805,30,-3084,-4788,218
-3599,-3934,17,-1634,-950,103,-3687,-4118,124
-3950,-4056,648,-3040,-33,17,-3846,-4009,499
-3681,-4359,697,-3802,-529,17,-3894,-3842,545
-3435,-4280,15,-3758,-1833,17,-3941,-3681,249
-3523,-3432,17,-3767,-3263,115,-3744,-3563,127
-3735,-2777,17,-3443,-4583,218,-3105,-4822,384
-2849,-2517,17,-3167,-4870,533,-2202,-5017,657
-1703,-3454,112,-2852,-4887,21,-1323,-4996,582
-597,-4740,299,-3116,-4059,17,-434,-4976,150
127,-5931,170,-2926,-3227,17,203,-4998,287
278,-5860,60,-1543,-2787,17,754,-5022,188
560,-5158,17,4,-2648,17,1691,-4704,102
1586,-4371,104,1507,-2072,17,2602,-4376,96
2838,-3508,42,2393,-782,17,3817,-3605,101
3437,-2114,17,3468,31,17,3918,-2610,861
3478,-660,74,3516,224,17,3730,-1393,1495
3351,986,101,3384,946,17,3350,122,1774
3244,2249,17,3408,1992,17,2851,1910,1734
3161,3609,17,3478,1954,17,2385,3579,1358
2747,4788,17,3955,1960,50,1945,4919,674
1220,4672,17,3786,2625,15,1693,3975,227
1017,3435,82,2761,2797,61,1532,3209,501
1470,2452,326,1336,2827,340,1296,2577,565
2365,1024,285,-417,2600,336,360,2907,1339
3148,-218,23,-2081,2390,50,-514,3215,1717
3656,-31,17,-3347,2821,17,-1369,3517,1748
3658,1008,79,-3228,4079,17,-2214,3815,1435
3638,2528,65,-2592,4383,17,-3022,4099,802
3214,3876,17,-2452,4361,17,-3512,4128,240
2037,4274,17,2676,4481,17,-3218,3496,347
457,3958,17,2908,3929,17,-2924,2863,97
-1060,3223,17,3398,4226,17,-2764,2343,173
-2430,2165,17,3103,4536,17,-2613,1849,123
-3035,1087,52,3021,4064,17,-2783,22,361
-3209,823,17,2898,3542,17,-2995,-2028,315
-3585,1062,17,2850,3343,17,-3177,-3930,161
-3849,532,19,2847,3331,17,-2780,-4948,579
-3376,-112,17,2847,3331,17,-2005,-4865,935
-2206,-870,17,2834,3278,17,-1329,-4689,917
-1040,-2080,17,2834,3276,17,-620,-4504,548
-256,-3411,174,2834,3276,17,-299,-3749,221
81,-4833,191,2834,3276,17,-801,-5202,244
1481,-4822,558,2048,2560,17,-801,-5202,244
2999,-4544,674,2048,2560,17,-801,-5202,244
