games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
2048,-2560,17,-256,-3840,17,0,0,92
2048,-2560,17,-256,-3840,17,0,0,92
2048,-2560,17,-256,-3840,17,0,0,92
2048,-2560,17,-256,-3840,17,0,0,92
2048,-2560,17,-256,-3840,17,0,0,92
2048,-2560,17,-256,-3840,17,0,0,92
1938,-2469,17,-256,-3869,17,0,0,92
1063,-1905,17,-256,-4339,17,0,0,92
145,-1018,17,-227,-4425,17,0,0,92
44,127,91,107,-4074,17,-373,-111,143
3,382,16,68,-4247,17,-1342,-783,94
368,788,17,-120,-4940,17,-2193,-1377,101
1256,515,17,-121,-5502,23,-2926,-1891,93
1758,-552,98,-445,-5186,17,-3520,-2308,93
2258,-1742,51,-1357,-4783,17,-3964,-2634,152
2865,-3232,17,-2686,-4342,17,-4003,-2846,309
2777,-4731,17,-3890,-3442,24,-3967,-3044,155
1604,-4863,17,-3671,-2284,17,-3519,-1479,576
1081,-3508,96,-2773,-2308,17,-3032,370,780
946,-1785,81,-2107,-3178,17,-2516,1452,858
647,-586,17,-1491,-4008,17,-1873,219,1255
-127,-705,17,-843,-4686,17,-1265,-946,1293
7,-1891,17,-341,-4460,17,-663,-2099,996
95,-3347,113,-10,-3702,237,-55,-3265,340
116,-4067,144,36,-2630,259,-109,-1910,146
145,-4855,17,68,-1556,83,-216,-367,95
497,-5339,17,-428,-824,17,-301,957,102
834,-4981,24,-1229,-1232,17,-692,810,548
420,-4465,17,-1685,-2184,17,-1341,-505,1104
-386,-4305,17,-2079,-3152,17,-1976,-1791,1294
-656,-5116,17,-2048,-4137,17,-2575,-3005,1137
-759,-5360,18,-2091,-4813,17,-3193,-4451,660
-340,-5687,30,-1821,-4840,17,-2311,-4415,116
23,-5132,17,-1323,-4547,17,-1497,-4159,364
-470,-4273,189,-921,-4252,17,-682,-3904,270
-1178,-2834,213,-1156,-4429,17,-141,-1831,125
-1847,-1424,18,-1165,-5006,23,349,339,100
-1469,-36,17,-546,-4916,17,786,2247,94
-180,1011,17,52,-4921,17,1200,4040,93
1317,740,17,62,-4343,17,1518,5022,475
2742,121,17,-18,-3996,17,1717,5004,1034
3662,62,17,-37,-3912,17,1923,4985,1262
3850,453,19,-2,-4065,17,2242,4723,1432
3787,749,17,80,-4650,17,2810,3979,1823
3812,1120,17,81,-4681,17,3347,3276,1856
3779,886,17,72,-4257,17,3884,2573,1547
3788,1061,65,80,-4627,17,3765,2072,992
3486,1603,202,4,-5253,17,3393,1842,233
3151,2305,118,26,-4986,17,2670,2864,175
2462,3153,75,8,-4297,62,2049,3707,109
1477,4380,208,-21,-3141,83,1438,2912,544
869,5107,140,-34,-1976,17,873,1487,837
762,5149,33,-29,-1855,17,301,43,794
722,5425,20,-362,-2162,17,-258,-1368,406
125,5422,20,-537,-2023,107,-1027,-1962,136
-36,4459,110,-697,-2088,16,-1961,-1931,108
-44,3317,87,-1285,-2345,17,-2738,-1917,93
13,1789,91,-1144,-3094,17,-3542,-2246,187
132,171,32,-498,-3805,17,-3538,-3365,396
526,-1227,17,-344,-4732,17,-2831,-4308,288
898,-2773,17,-271,-5144,17,-2052,-4973,401
1109,-4133,17,48,-5504,23,-1330,-4777,982
949,-4953,17,125,-5761,34,-656,-4593,1194
548,-5095,213,241,-5670,30,19,-4410,1072
96,-5420,353,418,-5518,44,635,-4808,507
-301,-5675,208,746,-4995,121,484,-4960,224
-579,-5799,119,549,-4517,16,-5,-4787,279
-790,-5723,32,10,-4247,17,-477,-4622,138
-830,-4954,20,-1218,-4705,96,-1469,-4543,312
-1440,-4318,17,-2679,-5046,64,-2975,-4530,339
-2347,-3594,17,-3417,-4176,20,-3466,-3877,118
-2690,-2738,17,-3781,-2659,106,-3435,-2492,300
-2784,-1346,17,-4065,-1437,180,-3379,-936,197
-3205,210,83,-3940,-708,42,-3313,526,167
-3642,1640,109,-3479,-196,17,-2146,264,105
-3776,3026,17,-2562,-218,17,-466,-756,95
-2900,4027,17,-1696,-1385,17,997,-1652,93
