games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-284,3696,17,-1941,2453,17,0,0,93
-1108,3366,17,-1247,1681,17,0,0,93
-2339,3885,17,-302,586,17,0,0,93
-3503,3899,17,81,-476,17,-125,-925,311
-3760,2813,17,-234,-1839,17,-328,-2409,393
-3061,1263,17,-1070,-2757,17,-1314,-2841,195
-3161,-248,17,-2166,-3549,17,-2728,-2372,176
-3837,-1483,89,-2959,-4321,17,-3962,-1941,170
-4079,-2105,754,-3124,-4021,17,-3632,-2356,1096
-4079,-1419,995,-3019,-4266,57,-3223,-2885,1698
-4079,-742,315,-3021,-4434,17,-2812,-3413,1934
-3522,206,17,-2778,-4354,17,-2440,-3877,1595
-2571,155,17,-2393,-4485,96,-2097,-4304,950
-1936,-707,17,-1739,-4454,216,-1919,-4746,447
-1895,-1876,17,-1233,-4227,154,-2051,-4911,566
-2156,-3459,81,-993,-3887,17,-2157,-4636,386
-2416,-4918,172,-1213,-3207,17,-1968,-4946,245
-2563,-4949,18,-579,-2814,17,-1580,-4460,432
-2166,-4349,17,-803,-3332,109,-1227,-3877,274
-1596,-3271,17,-1416,-4330,194,11,-3697,515
12,-2706,17,-2132,-5057,61,1368,-3522,456
1534,-2039,17,-3147,-4364,17,2666,-3349,119
2734,-831,17,-3575,-2822,17,3628,-3176,242
3615,429,17,-3564,-1248,17,3754,-3032,395
3661,1903,17,-3553,497,17,3346,-2901,467
3559,3395,17,-3534,2145,17,2943,-2771,194
2679,3836,17,-3224,3828,17,2097,-2203,321
1538,3376,17,-2014,4571,17,1181,-1551,291
116,2504,17,-689,4425,17,359,-970,158
-440,1094,19,383,5127,17,-402,-311,197
-1115,-481,96,634,5458,21,-1340,840,137
-2046,-1921,16,474,5366,18,-2238,1895,114
-2628,-2342,125,463,5360,18,-2996,2746,98
-3194,-2612,17,332,5290,17,-3769,3583,96
-3714,-1911,17,-71,5139,17,-3712,4212,742
-3676,-560,17,-71,5139,17,-3142,4781,1240
-3524,1131,17,26,5131,17,-2542,5024,1379
-3740,2790,17,41,5123,17,-1673,4835,1002
-3364,4241,17,-535,4757,88,-791,4626,269
-1872,4721,17,-1533,4108,105,-1468,3173,673
-1112,3323,17,-2571,3347,39,-2250,1659,850
-1405,1889,17,-3402,2020,17,-3015,178,693
-2449,522,17,-3979,380,65,-3788,-1321,187
-3192,-920,17,-3916,-1093,30,-3927,-530,1295
-2319,-1815,17,-2627,-1690,17,-3598,213,1857
-1192,-927,25,-1844,-544,17,-2998,791,1633
-573,646,89,-1686,1015,17,-2396,1369,1075
14,2091,17,-1684,2070,194,-1815,1928,204
910,3568,17,-1919,2846,187,-1430,2323,542
1409,4331,17,-2232,3638,17,-1102,2662,684
920,4798,17,-2992,4201,17,-783,2994,492
623,4932,17,-2844,4596,17,-703,3433,615
73,5150,17,-2110,5003,30,-886,3967,1110
113,5182,17,-1638,5103,604,-1074,4514,1263
51,5152,17,-1199,4774,1147,-835,4653,1302
-62,4519,17,-751,4001,1110,491,3781,1609
754,3581,17,-305,3236,789,1803,2919,1569
2190,3705,17,113,2525,178,3057,2095,1196
3483,4529,151,470,2462,17,3829,1318,545
2949,5021,806,268,3116,17,3144,786,247
