games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-255,3695,17,0,0,93
0,4498,17,-82,2724,17,0,0,93
0,4340,17,-19,1267,17,0,0,93
0,4868,17,-9,-88,16,65,-447,240
0,4789,17,175,-1416,17,334,-2247,620
36,4066,79,314,-2452,17,605,-4070,664
181,3013,81,409,-3154,17,68,-4764,947
117,1852,17,150,-3697,17,-1234,-4359,1454
-988,1638,17,-780,-3891,122,-2552,-3948,1619
-2182,2729,17,-1877,-4298,105,-3769,-3570,1447
-3006,4245,17,-2846,-4242,17,-3400,-3244,935
-2350,5102,147,-3025,-3403,17,-2700,-2955,123
-1218,4720,17,-2578,-2473,17,-2110,-2786,505
-125,4322,17,-1784,-2201,17,-1524,-2622,582
934,3731,17,-1059,-2252,17,-996,-2475,330
1515,2925,17,-199,-2825,114,-34,-2608,604
2037,1736,17,711,-3546,17,1605,-2230,1282
3269,1332,17,1992,-4197,17,3244,-1851,1602
3492,391,17,3300,-3803,17,3555,-1500,1348
2781,-714,169,3563,-2394,17,2757,-1177,597
1628,-1841,227,3193,-901,17,1924,-2259,498
470,-2870,103,1856,-130,17,1059,-3838,364
-873,-3138,17,1320,1091,17,482,-4320,392
-1131,-2374,17,1183,2119,17,86,-3949,487
-619,-2252,17,450,2008,17,-391,-3414,418
-233,-1627,17,-432,1710,17,-1420,-1978,704
-778,-731,207,-1845,1620,17,-2381,-636,632
-1369,165,138,-3363,852,181,-3370,674,216
-1885,900,16,-3979,77,274,-4003,-823,388
-2785,868,17,-3910,-760,332,-3996,-2057,782
-3615,-427,17,-3718,-2009,102,-3990,-3318,824
-2854,-1618,17,-3471,-3338,17,-3668,-4263,580
-1389,-2315,17,-3190,-4783,180,-3079,-4820,490
-79,-2201,17,-2384,-4986,22,-2215,-5007,1328
445,-2519,106,-2040,-4016,17,-1360,-4954,1745
842,-3098,394,-1893,-2978,17,-539,-4829,1745
1043,-3716,606,-1154,-2410,17,204,-4701,1406
972,-4685,648,-104,-2452,17,1249,-4582,834
763,-5222,193,787,-2313,17,3330,-4506,393
652,-5152,17,1564,-1604,17,3600,-3235,195
497,-4592,17,2456,-995,17,3723,-2170,211
893,-3581,103,3435,-928,122,3826,-1260,146
1355,-2509,17,3824,-1137,223,3993,-1610,316
2361,-1991,17,3486,-1350,51,3942,-2183,328
3780,-2612,48,3501,-1671,17,3877,-2741,141
3935,-3569,38,3407,-2373,17,3614,-4065,744
3018,-4064,17,2594,-2793,17,2874,-4728,972
1997,-3944,17,-2700,4459,17,2018,-4965,871
1132,-4249,165,-3021,3951,17,699,-4108,859
28,-4294,163,-2612,3430,17,-763,-3118,551
-1275,-4372,18,-1745,3598,17,-2050,-2231,178
-2610,-4242,17,-1421,3562,17,-3051,-1476,362
-3574,-3172,17,-1308,3002,17,-3977,-744,217
-3541,-1655,17,-1880,2128,17,-3451,-229,285
-3130,1,17,-2182,2094,17,-2917,313,132
-2657,1415,17,-2450,2966,17,-2550,758,108
-2055,2036,17,-2202,4227,22,-2230,1146,101
-1842,1581,100,-2181,5026,303,-2486,1840,286
-2222,994,98,-2312,5038,548,-3927,3305,672
-2418,390,17,-2433,5048,461,-3210,4336,557
-1710,172,17,-2575,5039,50,-2398,4873,144
-1259,1168,17,-2914,4522,17,-2764,4788,317
-609,2239,17,-2771,3815,17,-3364,4190,210
414,3130,17,-1766,4002,17,-3844,3721,172
1038,4235,17,-261,4248,140,-3908,3330,269
532,4829,17,1016,4312,82,-2865,3937,605
369,4866,17,1823,3934,18,-1731,4683,675
-84,4925,17,2450,4127,17,-797,4781,410
-696,4257,96,3134,4023,17,-280,3641,443
-1263,3553,16,3386,2811,17,673,1954,992
-1030,2330,17,2820,1426,17,1616,284,1206
-143,1145,87,1790,376,17,2581,-1425,1072
885,-221,16,717,-727,17,3504,-3058,594
1823,-1471,17,372,-1955,17,3421,-4097,116
2513,-3008,17,244,-3517,46,2511,-4504,166
1816,-4290,17,457,-4708,142,1662,-4882,119
846,-5086,228,728,-5683,30,1110,-5001,176
