games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-1883,2422,17,-243,3971,17,0,0,93
-1118,1919,17,-31,4230,17,0,0,93
-191,848,19,86,3831,17,0,0,93
-358,115,88,92,3079,17,759,-40,220
-852,13,17,856,2473,17,2091,-372,175
-1608,20,17,2053,3215,17,3378,-678,139
-2624,23,17,2995,4276,17,4002,-877,366
-3503,182,17,3414,4218,17,3864,-488,487
-3577,1089,17,3345,3432,17,3610,390,133
-3211,2341,17,3380,1956,123,3427,1156,251
-1851,3035,17,3425,262,203,3188,-279,500
-732,2130,17,3465,-1283,105,2931,-2385,536
215,904,17,3256,-2815,17,2676,-4468,229
824,-379,17,2566,-3348,17,2453,-4785,691
937,-954,38,1582,-3995,17,2229,-4420,1200
1142,-1566,272,722,-4724,17,2015,-4071,1338
1375,-2212,168,326,-4229,17,1809,-3734,1131
1573,-2722,72,415,-3409,17,2047,-2672,991
1833,-2801,17,353,-2250,17,2597,-1127,829
2469,-2051,17,40,-979,17,3141,403,339
3184,-715,17,-26,530,17,3599,1679,322
3925,648,35,-1,1962,17,3985,2747,383
3987,2085,69,-9,3531,17,3782,3613,147
3052,3397,17,121,5017,17,3601,4308,200
3071,4712,26,201,5294,17,3167,4535,207
2548,5049,55,539,5049,17,2766,4774,146
2490,5022,37,1003,4921,17,2481,4801,123
2388,4362,64,1413,4744,17,2416,4218,159
2661,3324,95,1738,4277,17,2571,3023,175
2754,2279,17,1311,3701,17,2409,2828,209
1701,1547,17,691,4204,17,1665,4526,215
513,2124,17,810,4416,17,1016,4440,417
134,3078,179,873,4822,17,406,3591,513
-113,3343,192,336,4777,17,-157,2808,285
-351,3662,17,18,4536,17,-667,2139,225
-169,4184,17,-30,4353,23,-1093,1609,161
60,4699,17,408,5191,17,-949,1925,156
130,4570,17,553,5350,18,215,3774,114
154,4722,17,1044,4592,95,1169,5019,383
617,4949,17,1821,3854,36,1745,4980,1157
1394,5087,103,2850,3803,17,2308,4943,1568
2020,5103,646,3296,4596,59,2845,4907,1626
2686,5095,1013,3047,4910,113,3218,4678,1398
3411,4629,972,2759,4436,17,3510,4376,866
3721,3987,13,3025,3950,17,3807,3711,154
3714,3380,85,2993,3475,17,3950,3108,586
3848,2774,347,2223,3488,17,3954,2585,653
3844,1626,542,1367,3728,17,3350,2712,1207
3792,548,414,437,4131,17,2611,2978,1604
3724,-593,14,86,4634,17,1913,3228,1635
3601,-582,17,191,4438,149,1223,3476,1322
3167,-47,17,432,3879,423,563,3713,690
2628,598,17,801,2849,469,673,2805,1318
1911,1050,17,1114,1964,311,865,1788,1755
1712,677,17,1492,978,17,1053,784,1835
1651,39,148,1729,98,17,1227,-144,1585
1540,-787,384,1763,-720,17,1407,-1105,982
1651,-2053,384,1523,-1848,124,1266,-2292,261
1781,-3211,150,966,-3119,98,688,-3577,289
1951,-4247,17,3,-4257,17,734,-3088,568
3085,-4486,17,-1119,-3465,17,973,-2085,600
3487,-3580,69,-616,-2023,17,1204,-1116,292
3631,-2091,95,397,-651,137,1367,-330,249
3696,-495,17,1503,521,242,1242,809,442
3312,1185,17,2400,2030,167,851,2415,546
2719,2790,17,2831,2987,17,450,4060,306
1670,3879,46,2708,3067,17,188,5211,185
1778,2651,460,2708,3067,17,188,5211,185
2122,1079,597,2708,3067,17,188,5211,185
2471,-510,363,2708,3067,17,188,5211,185
2048,2560,17,-2048,2560,16,0,0,98
2048,2560,17,-2048,2560,16,0,0,93
