games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4475,17,1906,-2402,17,0,0,93
0,-4379,17,1301,-1590,17,0,0,93
0,-4980,17,390,-447,94,0,0,93
0,-4988,17,9,-129,352,-560,-114,96
-424,-4334,17,-131,-121,408,-1275,-142,93
-1153,-3108,17,-294,-110,122,-1879,-147,93
-2075,-1772,17,-607,-49,17,-2328,-147,93
-2860,-269,17,-1305,-135,17,-2728,-141,96
-2044,789,17,-2245,-604,17,-1859,669,358
-871,1378,22,-3215,-453,17,-959,1508,277
-601,2513,76,-3471,353,17,-363,2645,489
-150,3487,17,-2584,598,17,182,3972,577
945,3841,94,-1738,877,17,1354,4638,577
2177,4121,62,-714,653,17,3192,4693,499
3438,3900,17,284,430,17,3276,3602,145
3667,2661,82,1331,278,17,3293,2763,249
3667,1239,84,1937,473,17,3308,1935,94
3646,-511,17,2881,699,17,3320,1288,121
3554,-2041,17,3499,1370,17,3597,1572,469
3270,-3812,17,3545,1972,17,3974,2458,787
2134,-4782,17,3603,2755,149,3708,3105,678
1009,-3914,17,3489,3941,310,3245,3869,443
699,-2184,17,3150,4887,273,2370,4901,300
652,-490,17,3283,4757,328,1502,4867,289
517,1067,17,3297,4213,16,1484,4658,709
1095,2608,185,2639,4049,100,1465,4446,786
1516,4040,434,1607,4173,356,1429,4284,526
570,5081,753,757,4738,313,466,4859,257
-204,5103,836,87,5088,45,-762,5215,212
-215,4476,1900,886,4339,361,-762,5215,212
-130,3906,1934,1918,3401,472,-762,5215,212
-53,3376,1529,3061,2361,232,-762,5215,212
17,2888,848,3702,1445,17,-762,5215,212
256,-3840,17,0,-4608,16,0,0,93
256,-3840,17,0,-4608,16,0,0,93
256,-3840,17,0,-4608,16,0,0,93
256,-3840,17,0,-4608,16,0,0,93
256,-3840,17,0,-4608,16,0,0,93
249,-3774,17,0,-4577,17,0,0,93
82,-3005,17,0,-4259,17,0,0,93
-31,-1597,17,0,-4679,17,0,0,93
28,-233,110,0,-4689,17,46,-100,129
126,-467,80,-29,-4064,17,42,-68,95
102,-426,17,3,-2995,17,-7,-104,93
