games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
256,-3840,17,-2048,-2560,17,0,0,93
256,-3840,17,-2048,-2560,17,0,0,93
256,-3840,17,-2048,-2560,17,0,0,93
256,-3840,17,-2048,-2560,17,0,0,93
256,-3840,17,-2048,-2560,17,0,0,93
256,-3840,17,-2048,-2560,17,0,0,93
357,-3645,17,-1896,-2408,17,0,0,93
1158,-3427,17,-1305,-1729,17,0,0,93
2392,-3892,17,-388,-533,22,0,0,93
3627,-3837,17,268,37,86,59,380,743
3730,-2844,17,746,246,17,140,1006,1399
3356,-1287,17,1441,182,17,217,1590,1689
3392,421,17,2043,-382,17,296,2203,1643
2275,1639,17,2171,-1391,17,373,2795,1243
1133,2717,84,2719,-1906,17,445,3354,530
-56,3966,142,3125,-1153,17,2332,2733,208
-1116,5062,76,3206,-334,17,3952,2117,263
-1338,5054,60,2599,317,17,3051,1659,561
-1393,4564,17,2056,203,17,2189,1221,511
-1261,4158,17,1390,581,49,1317,779,114
-1012,3598,17,807,1595,81,13,1860,93
-1377,2916,17,204,2470,17,-1256,2950,95
-1303,3049,17,-568,2126,17,-1148,3845,258
-1470,3030,17,-949,1202,17,-1141,4632,154
-1914,3456,17,-1671,473,17,-1638,5002,140
-2150,4518,119,-2635,13,17,-2026,4928,235
-2201,5090,127,-3505,-132,17,-2484,4621,579
-2252,5103,388,-3642,159,17,-3202,3925,823
-2794,5075,286,-3677,-195,17,-3874,3275,713
-3062,4043,17,-3542,-878,17,-3685,2713,333
-2399,2720,17,-3612,-1507,17,-3338,2302,266
-1378,1306,17,-3393,-1339,17,-3007,1960,281
-425,9,17,-2708,-1493,17,-2709,1651,146
608,-1396,17,-2096,-1981,17,-2365,545,213
1442,-2692,17,-1628,-1867,17,-2016,-645,135
921,-3803,17,-1842,-1116,124,-1951,-779,103
-231,-3511,17,-2093,-233,108,-2281,464,93
-1392,-2639,17,-2750,1014,17,-2574,1574,93
-1439,-1035,17,-3568,2126,17,-2819,2501,93
-851,429,17,-2767,3352,17,-2487,3334,244
-127,2001,17,-1433,3422,17,-927,4079,491
989,3106,17,-1066,2396,17,513,4766,394
2399,3120,17,-1009,1338,17,1753,4763,129
2795,3896,17,-770,196,17,2551,4431,172
3208,4556,23,-84,17,17,2830,4935,379
3717,4163,55,80,781,17,2628,4586,321
3842,3297,18,57,992,17,2461,4208,162
3852,2374,19,369,1240,17,2601,3494,123
3294,1651,60,805,678,17,3269,1778,157
2207,1002,96,872,-249,17,3149,2172,655
1351,313,17,989,-1150,17,3035,2549,796
1743,-539,17,1229,-1603,17,2921,2926,596
2778,-530,17,1220,-1702,17,3201,3094,162
3527,165,17,1706,-1453,17,3959,2872,258
3634,1215,113,2007,-1089,17,3758,2736,608
3648,2503,455,1976,-798,17,3550,2595,611
3166,3459,511,1808,-104,17,2378,3214,1080
2604,4542,304,1125,747,17,1149,3872,1238
2273,5064,67,-143,735,17,-13,4494,1052
2723,4908,17,-1411,361,17,-1139,4975,529
3015,4245,17,-2499,-21,17,-1838,4631,240
3075,3243,17,-3549,-166,17,-2372,4312,426
2409,2194,79,-3674,16,17,-3136,3711,357
1180,923,83,-3602,389,17,-3871,2741,328
278,-446,17,-3465,621,61,-3493,1986,681
188,-1968,17,-3252,927,367,-3110,1223,690
-797,-2534,17,-2808,847,466,-2409,688,713
-1509,-1548,17,-2318,686,302,-1517,254,587
-843,-256,160,-1957,373,17,-910,-760,321
