games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256,-3840,17,0,-4608,17,0,0,92
-256,-3840,17,0,-4608,17,0,0,92
-256,-3840,17,0,-4608,17,0,0,92
-256,-3840,17,0,-4608,17,0,0,92
-256,-3840,17,0,-4608,17,0,0,92
-256,-3839,17,0,-4608,17,0,0,92
-185,-3358,17,0,-4608,17,0,0,92
-77,-2150,17,0,-4468,17,0,0,92
-64,-750,19,45,-3877,17,0,0,92
-182,-13,86,-5,-3102,17,-910,26,382
-507,188,17,-1098,-2660,17,-2329,1,493
-1198,195,17,-2375,-1645,17,-3702,-23,261
-2080,12,17,-3148,-519,17,-3519,-87,537
-2408,-788,70,-3444,417,17,-2918,-164,701
-2604,-2188,92,-2650,515,17,-2350,-236,520
-2858,-3381,17,-2068,-457,17,-1804,-297,148
-2951,-4719,17,-1556,-579,196,-1473,-287,302
-1984,-4975,20,-1261,-372,214,-1131,-278,110
-1549,-4784,17,-923,-71,20,-629,-251,100
-1461,-4569,17,-202,-497,17,94,-582,152
-774,-4429,17,497,-1423,17,952,-1142,113
180,-4806,17,1798,-1207,17,2266,-1196,253
1129,-4854,17,2002,-1022,17,4013,-843,292
2380,-4187,17,2685,-683,105,2954,-569,144
2868,-2951,17,3531,48,100,3980,545,229
2725,-1247,17,3941,1001,43,3314,1247,189
2878,278,17,3139,1684,138,2860,1659,185
3481,1767,17,1872,2405,135,3301,557,304
4079,1845,331,657,2921,59,3731,-522,104
4073,1060,214,-1028,3120,74,3955,-1327,199
3767,-29,54,-2414,3454,17,3866,-1998,141
3533,-1641,96,-3515,3812,17,3784,-2597,109
3439,-3219,17,-3738,2817,17,3718,-3097,95
3617,-3466,49,-3699,1178,17,3730,-3332,156
3846,-3619,111,-3473,-516,17,3826,-3268,98
3949,-3907,93,-3011,-2096,17,3885,-3203,102
3436,-4225,17,-2266,-3569,17,3943,-2808,172
2527,-4454,17,-960,-3962,17,3761,-2232,97
1601,-4042,17,458,-3358,17,2748,-1710,99
984,-3237,17,1162,-1947,17,1862,-1248,93
430,-2348,17,1697,-534,106,1096,156,107
75,-1366,17,2112,889,34,376,2311,93
-539,-630,17,2737,2225,17,884,2488,285
-1654,-268,17,2824,2436,17,1479,2492,153
-3118,15,17,2407,2299,17,1930,2482,156
-3284,1207,17,1689,2775,82,1408,2769,354
-2322,2224,17,897,3297,16,459,3188,401
-1068,3230,17,900,3291,17,-389,3433,190
448,3665,17,1072,2611,17,-747,2231,305
1054,2478,43,589,1388,17,-1081,1109,106
726,936,92,194,-122,17,-925,-604,354
442,-732,17,-72,-1753,17,-685,-2488,303
732,-2150,17,-294,-3545,17,-476,-4244,164
478,-3446,62,-503,-4399,242,-375,-5209,183
1115,-2228,240,-710,-3188,834,-375,-5209,183
1895,-743,95,-938,-1859,1142,-375,-5209,183
2475,315,101,-1171,-499,1088,-375,-5209,183
256,-3840,34,-256,-3840,34,0,0,95
256,-3840,17,-256,-3840,17,0,0,92
256,-3840,17,-256,-3840,17,0,0,92
256,-3840,17,-256,-3840,17,0,0,92
256,-3840,17,-256,-3840,17,0,0,92
256,-3840,17,-256,-3840,17,0,0,92
208,-3619,17,-355,-3644,17,0,0,92
-40,-2619,17,-1317,-3569,17,0,0,92
-84,-1137,17,-2240,-3947,17,0,0,92
-57,-74,99,-3188,-3968,17,-590,145,99
-340,88,24,-3451,-2893,17,-2323,693,93
-1173,96,103,-4059,-1465,164,-3923,1205,115
-2263,79,86,-4079,-191,561,-3990,1483,793
-3493,81,17,-4079,1187,1037,-3974,1744,1125
-4055,799,157,-4079,2389,756,-3959,2009,1114
-4079,1906,398,-3747,3027,14,-3944,2256,773
-3758,2951,628,-2830,2714,17,-3312,3515,376
-3403,3954,527,-1925,2157,17,-2603,4698,278
-3010,4929,156,-1388,2325,17,-2392,4157,614
