games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-230,-3694,17,0,-4514,17,0,0,93
-48,-2735,17,0,-3906,17,0,0,93
-23,-1379,17,0,-2964,17,0,0,93
28,24,109,0,-2062,17,415,279,141
251,757,65,552,-1225,17,2148,1377,154
840,1124,25,1796,-861,17,3705,2359,119
1872,968,90,2825,-538,17,3831,3022,706
3083,730,17,2942,-249,17,3572,3612,1057
3588,-229,17,2528,222,17,3322,4183,1049
2827,-706,17,2419,1065,17,3078,4740,695
2040,-236,17,2925,2187,17,2671,4964,106
1805,699,17,3076,3292,17,2322,4792,312
1795,1413,17,2916,4313,17,1987,4620,199
2015,2016,17,2361,3825,17,2782,4021,459
2724,2043,17,2719,3237,17,3604,3427,406
3585,2465,77,2927,2478,17,3837,2702,340
4050,2717,152,2616,1484,17,3211,1643,523
4065,2162,182,2324,552,52,2612,631,363
3884,854,23,2511,-515,142,2729,-117,244
3353,-730,17,2807,-1554,28,2980,-812,208
2339,-2093,17,2156,-2372,17,2207,-2081,520
1733,-3403,77,1382,-3557,20,1469,-3293,485
844,-4326,222,650,-4337,167,843,-4086,351
538,-4939,118,-91,-4951,89,384,-4400,140
365,-5125,46,-343,-5123,19,286,-5187,272
433,-4005,728,-953,-3819,126,291,-5212,275
513,-2674,1313,-1510,-2538,17,291,-5212,275
594,-1328,1533,-1217,-2094,17,291,-5212,275
674,3,1382,-1041,-1834,17,291,-5212,275
256,-3840,16,-256,-3840,17,0,0,93
256,-3840,16,-256,-3840,17,0,0,93
256,-3840,16,-256,-3840,17,0,0,93
256,-3840,16,-256,-3840,17,0,0,93
256,-3840,16,-256,-3840,17,0,0,93
254,-3794,17,-266,-3796,17,0,0,93
123,-2982,17,-885,-3520,17,0,0,93
-22,-1602,17,-1987,-3732,17,0,0,93
20,-270,75,-3018,-4094,17,-2,13,96
157,127,84,-3439,-3566,17,-1117,-357,683
197,58,17,-3353,-3200,17,-2620,-1423,1109
-349,230,17,-3218,-3601,17,-3986,-2426,1170
-1479,161,91,-2653,-4185,17,-3143,-3214,932
-2802,45,18,-2122,-4315,49,-2320,-3984,354
-3924,-476,33,-1998,-5071,123,-2208,-3995,908
-4060,-1499,168,-1880,-5067,128,-2319,-3747,1575
-4078,-2698,254,-1792,-4970,55,-2425,-3510,1877
-4056,-3803,327,-1731,-4926,21,-2530,-3274,1838
-3341,-4631,116,-1354,-4980,24,-2634,-3043,1455
-2289,-5067,70,-1303,-4970,21,-2455,-3135,744
-1462,-4479,94,-1221,-4908,105,-1466,-4165,287
-752,-3667,347,-971,-4807,273,-699,-5000,641
-55,-2821,243,-723,-4844,171,-156,-4530,670
699,-2055,17,-205,-4531,17,337,-4054,366
1838,-1888,17,615,-3823,153,797,-3656,247
2852,-1689,17,1977,-2934,174,2175,-2542,662
3922,-1300,32,3230,-1903,17,3477,-1490,709
4079,-577,562,2741,-826,17,3568,-633,405
3771,187,13,2618,-155,112,2891,3,238
2656,699,17,3088,721,180,2966,998,869
2113,1825,17,3606,1646,24,3223,2127,1313
1978,2907,17,3736,2637,17,3474,3231,1401
986,3189,17,3604,3554,17,3660,4231,1148
54,2644,17,3100,4163,116,2981,4150,595
-915,2577,17,2040,4641,160,2352,4072,275
-1177,3362,17,939,4997,16,1799,3997,521
-336,3670,17,860,4332,17,1375,3580,595
798,3029,17,1621,3406,17,1177,2348,710
921,1574,17,2461,2633,116,994,1210,484
834,-174,17,3483,1349,78,797,139,178
471,-1659,17,3671,-17,17,571,-657,304
732,-2995,17,3446,-1513,17,580,-1986,610
743,-4204,120,3500,-3264,17,757,-3633,934
836,-5334,381,3013,-4312,17,925,-4923,911
802,-5833,411,2932,-3944,74,1071,-3999,585
776,-5868,75,3059,-3752,17,1365,-4158,208
879,-5796,143,2925,-4004,32,1742,-4873,399
716,-5971,316,2950,-4051,17,1995,-4500,831
51,-5813,41,2968,-4048,17,2248,-4127,921
-600,-5243,17,2976,-4037,17,2495,-3763,663
-558,-4305,17,2980,-4013,17,2732,-3415,101
335,-4265,17,3003,-3975,17,2929,-3268,368
1116,-4833,17,3162,-3794,17,3120,-3125,282
1902,-4453,17,3305,-3086,90,3289,-2895,204
2733,-3743,17,3171,-1859,84,3321,-1670,517
2847,-2848,17,2942,-659,17,3352,-474,477
2497,-1893,17,2957,-537,17,3382,696,92
2157,-892,17,3485,-134,17,3435,1525,249
2028,171,17,3706,1240,17,3487,2418,104
1995,1122,17,3711,2931,17,3530,3817,93
1899,2198,17,3631,4415,328,3293,4635,476
1369,2964,17,3126,4907,1124,2418,4987,1075
376,3233,17,2379,5103,1045,1568,4722,1345
-76,3537,78,2692,5094,203,767,4391,1292
-403,3952,304,3175,4221,17,25,3433,1170
-705,4334,208,3099,2992,94,-718,2475,705
-1222,4524,17,2984,1695,31,-1408,1604,193
-2400,4311,17,2422,224,95,-1074,226,593
-3356,3789,17,1707,-1146,42,-229,-1662,719
-3401,2218,80,1237,-2810,17,608,-3530,500
-3229,665,77,1303,-4211,17,1332,-5005,283
-3072,-1059,17,1490,-4962,21,1649,-4828,966
-3189,-2751,17,1437,-4582,17,1955,-4657,1285
-2932,-4303,17,866,-4358,17,2251,-4492,1262
-1604,-4873,17,510,-4579,17,2546,-4326,897
-719,-4992,17,908,-4551,17,2440,-4322,398
124,-5093,158,1532,-4601,322,731,-4930,335
930,-4929,207,2067,-4644,356,1301,-4251,594
1228,-4465,40,2660,-4691,39,2330,-3330,629
1797,-4091,17,2957,-4317,17,3301,-2460,334
2046,-2933,17,3327,-3529,17,3963,-1757,314
2596,-1996,85,3585,-2530,17,3818,-1301,627
3281,-1187,370,3621,-1670,17,3678,-861,589
4045,-449,476,3233,-1110,17,3655,402,617
3992,-108,327,3005,-481,17,2865,1764,407
3810,164,17,3379,298,17,2162,2980,196
3391,-243,17,3071,1257,17,1592,3973,257
3180,-1290,17,2310,2375,107,1104,5035,207
2349,-1677,17,1465,3533,22,264,4529,720
888,-1254,91,179,4160,110,-657,3957,916
-725,-811,39,-1485,4500,76,-1508,3429,749
-2427,-608,17,-2836,4268,17,-2331,2919,257
-3807,291,17,-3284,2682,17,-3982,2155,176
-4079,1337,900,-3897,1074,27,-3987,1664,1099
-4079,2546,1432,-3586,-250,17,-3008,2392,1855
-4078,3537,261,-2243,-116,17,-2129,3113,1006
-3068,3522,17,-1295,1090,17,-1394,3483,154
-1694,3489,17,-971,2060,55,-1075,2653,341
-317,4243,17,-700,2643,194,-576,2438,816
1121,4456,17,-265,3208,91,30,2561,1307
2622,4164,17,-32,3719,17,643,2685,1448
2672,3362,27,474,3454,17,1229,2802,1234
2165,2948,291,864,2770,17,1769,2911,719
2493,2335,429,1386,1542,17,3351,2476,464
3289,1546,264,2048,1034,17,3309,1973,106
3936,918,77,2527,1579,174,2569,1882,229
4040,465,301,3001,2212,157,2648,3450,292
4036,107,213,3286,2930,17,2721,4978,131
3924,5,35,3198,4010,17,2504,4722,761
3683,159,17,2909,4071,17,2282,4431,1063
3168,171,17,2993,3458,17,2063,4144,1010
2361,471,17,2364,3320,61,1851,3867,612
1606,919,17,1737,3734,189,1312,3836,173
884,2139,17,1133,4338,87,172,4267,378
96,3663,17,511,4702,17,-930,4684,229
-1303,4373,17,13,4371,17,-1871,5020,191
-2934,4317,17,-247,3938,17,-3312,4579,267
-4083,3432,269,-700,2930,17,-3972,3467,483
-4079,2257,735,-1137,1608,17,-3895,2426,1190
-4079,1117,1277,-1228,399,17,-3818,1385,1540
-4079,183,1497,-1261,-984,17,-3745,401,1527
-4079,-795,1015,-1207,-2386,17,-3673,-572,1170
-4079,-2092,435,-914,-3580,17,-3606,-1491,504
-3537,-3585,17,-375,-4760,17,-3562,-2277,363
-3061,-4597,17,-190,-5610,27,-3539,-2924,588
-3251,-4739,144,-307,-5433,20,-3518,-3543,469
-3550,-4328,141,-353,-5375,18,-3496,-4152,136
-3920,-3638,108,-353,-5375,18,-2984,-2933,206
-3619,-3073,17,-377,-5155,17,-2468,-1691,138
-2552,-2606,17,-112,-4426,17,-2027,-648,108
-1693,-1240,17,82,-2996,17,-1181,414,127
-486,-71,17,880,-1859,17,93,1349,190
856,690,17,2075,-1233,17,1533,2211,94
2337,1512,17,3113,-691,17,2828,3020,100
3883,2151,22,3518,-78,17,3958,3751,164
4079,1659,777,3242,739,17,3644,3157,1145
4079,685,726,2488,540,17,3136,1953,1904
4058,-250,159,2222,-146,17,2755,1038,1253
3082,-852,17,2269,-22,145,2378,134,266
2113,-1031,17,2368,291,130,2951,711,289
1611,-107,17,2548,457,17,3536,1333,251
1863,808,17,3274,477,17,3625,1264,276
2761,596,17,3374,667,212,3178,728,413
3040,-445,17,3211,923,178,2237,898,686
2182,-1183,17,2898,1309,34,1305,1067,612
1003,-1853,17,2017,1051,17,395,1232,194
-60,-2447,17,919,265,17,-427,539,105
-309,-3614,17,-670,-475,109,-737,-454,249
-149,-4594,17,-2119,-483,106,-2098,-653,842
-888,-5034,20,-3525,-399,17,-3369,-839,1059
-1974,-4649,17,-3841,-81,19,-3635,-999,913
-3198,-4173,17,-3586,19,17,-2923,-1156,432
-3442,-3232,17,-3205,-580,17,-3974,-2611,1007
-2561,-2869,17,-2653,-1805,17,-3418,-3640,1017
-1656,-3564,17,-2760,-3148,17,-2815,-4645,676
-1660,-4597,17,-2450,-3743,17,-2247,-4710,140
-1798,-5083,96,-2131,-3899,17,-1830,-4249,308
-1246,-5095,118,-1493,-3861,113,-1387,-3783,254
-427,-4616,17,-607,-3439,96,-333,-2980,266
567,-3780,17,491,-2838,17,670,-2405,199
2082,-2807,116,1642,-1621,111,1947,-2402,389
2871,-2038,184,2457,-467,16,3167,-2399,220
3650,-1203,26,3686,-177,17,3950,-2352,297
4079,-1015,489,3813,331,17,3782,-2257,704
4079,-1742,620,3466,-185,17,3621,-2166,759
3940,-3027,37,3102,-1440,17,3350,-2169,653
3043,-4268,17,2067,-2589,17,2625,-2563,991
1887,-5088,101,843,-3239,17,1882,-2966,982
1009,-5100,95,-8,-4329,17,1180,-3347,631
251,-5112,42,321,-4619,148,993,-4461,298
-191,-4917,17,826,-5237,139,1039,-4657,665
115,-4303,100,820,-5502,37,1076,-3956,682
913,-3450,323,757,-5145,17,1111,-3294,370
1906,-2340,327,1127,-4453,17,2385,-1657,206
3029,-1100,88,2113,-3797,17,3613,-165,213
3707,144,17,1883,-2485,17,3883,1006,627
4080,1687,256,1016,-950,17,3766,2030,1012
4079,2995,639,629,766,17,3646,3091,1060
3993,3981,278,-320,2001,17,3533,4082,767
3293,4398,16,-1560,2412,17,3015,4574,249
2478,4698,268,-1376,2942,17,2226,4885,346
1652,5003,417,-881,3421,17,1401,4835,393
725,5111,210,-34,3916,40,761,4329,619
-97,5146,32,433,4252,241,1157,3709,1412
-789,4750,17,664,4266,73,1530,3123,1833
-938,3494,17,938,4060,17,1908,2530,1919
-450,2174,98,1004,3306,57,2281,1944,1653
254,597,16,1322,2200,94,2626,1404,1083
547,-975,17,1786,1116,17,2264,-47,735
799,-2319,87,3046,569,17,1254,-2226,603
677,-3991,357,3850,-480,19,274,-4699,406
1119,-4031,885,3490,-1860,17,101,-5211,391
1987,-3040,1491,3153,-2987,17,101,-5211,391
2928,-1968,1780,2838,-4589,17,101,-5211,391
3868,-895,1686,1947,-5103,479,101,-5211,391
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-1689,-2000,17,112,-3494,17,0,0,93
-1060,-981,17,-43,-2755,17,0,0,93
68,-138,89,1,-1864,17,271,-53,146
904,-206,36,367,-1059,17,2363,-151,252
1665,-131,17,1229,-1435,17,3962,-241,384
2689,61,17,2035,-2526,17,3722,-288,1157
3587,73,17,2954,-3977,17,3494,-331,1566
4039,-767,127,2721,-4610,17,3256,-376,1646
4061,-1920,171,2373,-3730,17,3032,-419,1377
3933,-3004,38,2480,-2230,17,2809,-460,768
3388,-4014,17,2693,-552,186,2537,-245,209
2292,-3838,17,2617,940,173,1619,1904,352
1127,-3172,17,2537,2452,17,772,3887,168
-108,-2065,17,2490,3871,17,204,5208,175
-1172,-1546,17,3469,3496,82,204,5208,175
-1882,-1053,17,3928,3309,38,204,5208,175
-2188,-556,17,3593,3523,17,204,5208,175
2048,-2560,34,-2048,-2560,34,0,0,95
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
1883,-2412,17,-2141,-2655,17,0,0,93
1002,-1807,17,-2551,-3279,111,0,0,93
129,-782,19,-3103,-4120,41,0,0,93
46,461,87,-3228,-4303,17,-539,777,758
-98,1599,17,-3124,-3786,17,-1421,2131,1420
-1067,2607,97,-2841,-2926,17,-2294,3469,1732
-2210,3608,82,-2495,-2084,17,-3128,4749,1695
-3396,3838,17,-2066,-1041,17,-2563,4554,706
-3371,2891,17,-1769,-281,17,-2077,4336,420
-2520,2879,107,-1326,617,17,-1639,4086,866
-1468,3249,424,-1172,1032,17,-1220,3848,944
-750,3507,699,-1120,1110,17,-825,3623,689
-184,3783,702,-901,1679,17,-1715,3142,252
387,4090,374,-1591,1996,17,-2563,2720,287
1000,4374,17,-2827,1429,17,-3397,2301,256
1487,3882,17,-4044,2041,244,-3994,2324,324
959,3349,17,-4079,2527,530,-3952,3814,963
246,2690,17,-4066,3382,186,-3123,4724,1239
-724,2791,17,-3102,4198,17,-2237,4971,1170
-924,3631,142,-2196,4146,65,-1369,4933,785
-666,5090,294,-918,4262,214,-1059,4834,536
-398,5979,270,526,4420,148,-2053,4571,1017
47,5790,35,2031,4363,17,-3003,4320,1127
-474,4879,17,3237,3954,17,-3833,4059,910
-1508,3892,97,3267,2397,17,-3922,3425,385
-2692,2662,44,3181,718,17,-3828,2207,121
-3482,1221,17,3483,-730,17,-3818,206,107
-3440,-342,17,2476,-2086,84,-3807,-1546,93
-2800,-1758,107,1488,-3297,16,-3798,-3122,93
-2043,-3413,16,696,-4676,17,-3601,-4330,360
-1493,-4799,17,199,-5386,18,-3011,-4897,770
-1628,-5103,681,403,-5510,23,-2360,-5027,842
-2288,-4910,730,109,-5334,17,-2891,-4632,612
-2956,-4596,349,-576,-4804,17,-3898,-3867,149
-3296,-4295,17,-973,-4406,17,-3867,-2810,100
-3307,-3224,62,-851,-4528,17,-3766,-1953,93
-3643,-1802,17,-428,-4953,17,-3700,-1956,992
-2887,-505,17,-167,-5215,17,-3338,-2046,1744
-1702,-917,17,-9,-5422,20,-2963,-2134,1728
-1638,-1943,17,-26,-5386,19,-2602,-2215,1086
-2175,-2345,82,-26,-5386,19,-2298,-2406,212
-2607,-3128,105,-176,-5233,17,-2947,-4935,661
-2952,-3850,17,-613,-4434,17,-1844,-3892,639
-2263,-4525,17,-584,-3011,43,-753,-2849,285
-848,-4321,17,-316,-1514,105,87,-977,429
468,-3352,86,30,-2,17,838,1011,403
1697,-2391,16,948,1193,17,1652,2913,103
3069,-1377,17,1998,2536,17,2876,4373,103
3816,-106,17,3011,3942,17,3127,4791,967
2866,853,17,3756,4284,558,3038,4834,1685
1554,718,17,3413,4626,1520,2822,4672,1914
216,916,17,2871,4976,1784,2592,4484,1752
-161,1850,17,2898,5041,1167,2368,4300,1248
682,2209,17,3267,4719,125,2154,4124,433
1469,1838,17,3052,3722,17,2029,4031,448
1986,2564,75,3035,2599,17,1949,3978,694
2060,3700,392,3037,1334,105,1870,3927,588
1761,4449,455,2854,-52,32,1048,4192,373
1379,5105,247,2948,-1395,102,138,4488,182
761,4910,17,3135,-3103,44,-592,4694,216
-358,5005,104,2812,-4347,17,-1262,4884,142
-1483,4799,26,1955,-4127,105,-2248,4883,111
-2405,4580,17,806,-3940,32,-3484,4364,291
-2877,3793,17,-278,-4123,17,-3939,3514,542
-3004,2560,95,-1073,-4554,17,-3747,2656,468
-3133,1098,16,-1437,-4083,17,-3498,1783,95
-3720,-181,17,-1611,-3363,17,-2590,551,93
-3282,-1517,17,-1387,-2706,17,-1917,-816,157
-1846,-2534,17,-1709,-2258,97,-1969,-2547,286
-310,-2534,17,2688,-4605,17,-3356,-3939,680
872,-3382,17,3166,-4145,72,-3129,-3620,704
725,-4672,17,3919,-3462,34,-2412,-2778,389
11,-5051,17,4064,-2716,182,-1137,-3573,215
-318,-4629,122,4053,-2009,154,217,-4945,226
-822,-3627,324,2048,-2560,17,482,-5213,189
-1574,-2328,380,2048,-2560,17,482,-5213,189
-2410,-886,94,2048,-2560,17,482,-5213,189
-2957,-20,49,2048,-2560,17,482,-5213,189
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2037,-2549,17,0,0,93
0,-4608,17,1664,-2075,17,0,0,93
0,-4608,17,796,-1054,17,0,0,93
0,-4608,17,-220,-47,119,0,0,93
0,-4592,17,-1096,219,87,0,0,93
132,-4021,17,-2010,116,17,0,0,93
1187,-3358,17,-2966,65,17,0,0,93
2621,-3975,17,-3740,-375,17,184,-93,218
3786,-3876,18,-3194,-985,17,1196,-847,589
3756,-3016,16,-2345,-173,17,2174,-1575,608
3107,-2343,228,-1995,1310,17,2999,-2086,373
2138,-1402,209,-1178,2760,17,2352,-393,712
1289,-443,16,-750,2195,17,1741,1206,703
1663,710,17,-296,1470,107,1136,2789,367
1112,2234,17,357,428,58,602,4220,260
183,3069,17,0,-4608,17,246,5203,309
-235,2007,146,0,-4608,17,246,5203,309
-674,455,52,0,-4608,17,246,5203,309
-693,-845,17,0,-4608,17,246,5203,309
-256,-3840,17,0,-4608,17,0,0,100
-256,-3840,17,0,-4506,17,0,0,93
-256,-3840,17,0,-3888,17,0,0,93
