games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-328,3670,17,-1901,2413,17,0,0,93
-1116,3459,17,-1362,1672,17,0,0,93
-2319,4057,17,-438,595,20,0,0,93
-3381,3832,17,180,-94,148,1094,-17,266
-3246,2734,17,612,-206,46,2883,34,263
-1977,2711,17,1127,-35,17,3942,76,523
-1381,3600,17,1362,651,17,3691,83,1110
-669,4491,17,2146,1270,17,3125,615,1407
128,4195,43,2267,2099,17,2431,1367,1367
668,3386,290,1908,2813,17,1775,2077,994
1590,2323,513,1387,3522,17,1185,3114,612
2741,1076,466,683,4198,63,550,4034,211
3932,-201,118,-120,4134,74,-352,3809,307
3992,-439,74,-637,4394,17,-1213,3596,104
3762,426,17,-1455,4449,17,-1887,3441,144
3412,1868,17,-2323,4401,17,-2913,3215,97
3306,3312,17,-3002,4250,17,-3992,3112,201
2622,4623,17,-2614,4337,17,-3885,3253,773
1592,4744,17,-1921,4563,17,-3535,3763,1255
1314,4769,17,-1201,4880,17,-3177,4286,1403
801,4932,17,-1091,4929,17,-2839,4779,1206
236,5007,17,-1304,4833,17,-2382,4895,781
412,4995,17,-2048,4955,108,-2297,4806,247
44,5082,17,-2877,5004,94,-3601,4244,261
-28,5098,17,-3329,4684,171,-3933,3309,170
-199,5106,17,-2932,4091,17,-3565,4342,472
-920,5014,18,-2344,4554,17,-2849,4910,390
-2274,4908,98,-2355,5029,146,-2622,4878,219
-3407,4634,271,-2596,5006,115,-3180,4458,226
-3935,4082,322,-2920,4793,19,-3727,3889,128
-3827,3230,18,-2624,4283,17,-3693,3195,128
-2990,2549,17,-1807,4204,17,-2934,2582,164
-1682,2506,17,-1010,3416,17,-1931,2257,110
-1368,1943,17,-348,2636,17,-1408,1705,183
-1211,939,100,36,1569,17,-1311,705,172
-1152,-480,45,-29,614,17,-1352,-611,122
-1760,-1723,17,-299,359,17,-1661,-1726,171
-3107,-2311,17,-904,-141,17,-2172,-2847,117
-3198,-3634,17,-713,-957,17,-2559,-3758,98
-2280,-4163,17,-259,-1723,17,-2183,-4959,238
-1640,-3911,171,-591,-2685,17,-1414,-4014,240
-1139,-3609,336,-1097,-3499,17,-351,-3960,210
-674,-3330,148,59,-3992,17,1110,-4008,165
-340,-3096,17,1540,-3809,17,2942,-4148,115
-337,-2972,17,2710,-2514,17,3897,-3886,478
-337,-2972,17,3281,-866,17,3942,-3304,773
-178,-2753,17,3513,585,17,3854,-2780,709
319,-2197,74,3049,1818,17,3767,-2262,310
833,-1015,82,2924,1286,17,3356,-1527,380
1122,158,17,2690,762,110,2780,-710,534
359,1413,99,2104,-31,236,2188,245,375
-409,2571,16,1368,-925,94,1671,1652,147
-213,3817,17,563,-1388,17,1288,2832,190
755,4052,108,43,-560,17,1411,3894,450
571,5052,58,-70,386,17,3225,4056,1203
457,5730,43,-39,1428,17,3701,3381,1522
482,5904,91,651,1822,17,3512,2274,1471
482,5904,91,1518,1263,17,3326,1179,1078
485,5899,88,2677,384,22,3147,120,358
367,5976,214,3779,-777,83,3824,-775,655
-178,5815,41,3936,-1541,98,2767,-1603,901
-606,5132,17,3919,-1934,35,1745,-2402,792
-1492,4642,17,4074,-2112,227,758,-3175,346
