games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256.0,-3840.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
-301.0,-3708.0,17.0,-1945.0,-2457.0,17.0,0.0,0.0,93.0
-1156.0,-3465.0,17.0,-1321.0,-1715.0,17.0,0.0,0.0,93.0
-2390.0,-4036.0,17.0,-376.0,-519.0,55.0,0.0,0.0,93.0
-3600.0,-3956.0,17.0,565.0,459.0,102.0,923.0,269.0,723.0
-3672.0,-3078.0,17.0,1522.0,1376.0,17.0,2130.0,795.0,1163.0
-2734.0,-2933.0,17.0,2390.0,1472.0,17.0,3283.0,1298.0,1257.0
-1685.0,-3305.0,17.0,3186.0,1490.0,17.0,3719.0,1776.0,1014.0
-663.0,-3405.0,17.0,3075.0,2145.0,20.0,3041.0,2169.0,458.0
251.0,-2652.0,17.0,2081.0,2047.0,166.0,3358.0,2423.0,477.0
1191.0,-1559.0,17.0,1128.0,1911.0,35.0,3986.0,2623.0,494.0
2449.0,-616.0,17.0,145.0,1598.0,60.0,3584.0,2743.0,294.0
3903.0,-67.0,26.0,-887.0,822.0,95.0,3250.0,2877.0,211.0
4079.0,-834.0,611.0,-1762.0,-183.0,17.0,3669.0,2803.0,494.0
3934.0,-1675.0,35.0,-1005.0,-1122.0,102.0,3706.0,2659.0,532.0
3075.0,-2215.0,17.0,-97.0,-1965.0,21.0,3231.0,2562.0,162.0
2268.0,-1683.0,17.0,195.0,-3000.0,17.0,2897.0,2525.0,261.0
1903.0,-810.0,17.0,-344.0,-3102.0,17.0,2570.0,2495.0,132.0
1666.0,286.0,17.0,67.0,-2768.0,17.0,2250.0,2435.0,162.0
1926.0,1811.0,126.0,371.0,-3348.0,17.0,1891.0,2110.0,102.0
1756.0,3143.0,154.0,-295.0,-3468.0,17.0,-269.0,2999.0,327.0
1503.0,4550.0,16.0,-1371.0,-3549.0,17.0,-2494.0,3912.0,273.0
672.0,4605.0,19.0,-2436.0,-4136.0,17.0,-3733.0,3977.0,937.0
-16.0,4108.0,17.0,-3133.0,-3901.0,17.0,-3744.0,3391.0,1822.0
-221.0,3153.0,94.0,-2924.0,-2977.0,17.0,-3070.0,2869.0,1912.0
-475.0,2046.0,17.0,-2405.0,-1803.0,17.0,-2419.0,2364.0,1659.0
-790.0,1775.0,207.0,-1731.0,-295.0,194.0,-1775.0,1864.0,1065.0
-1325.0,1212.0,314.0,-1285.0,1162.0,341.0,-1146.0,1376.0,139.0
-2030.0,1152.0,190.0,-1420.0,1200.0,301.0,-786.0,1069.0,556.0
-2706.0,838.0,17.0,-1513.0,1261.0,16.0,-453.0,783.0,702.0
-2680.0,-234.0,17.0,-970.0,857.0,17.0,-117.0,494.0,511.0
-2006.0,-1721.0,17.0,-363.0,-260.0,97.0,-44.0,-758.0,382.0
-790.0,-2855.0,46.0,213.0,-1846.0,38.0,-47.0,-2290.0,119.0
780.0,-3059.0,158.0,605.0,-3304.0,17.0,469.0,-2871.0,422.0
2306.0,-3195.0,55.0,-343.0,-4206.0,17.0,1328.0,-2887.0,541.0
3657.0,-3484.0,17.0,-727.0,-3319.0,17.0,2158.0,-2904.0,316.0
3480.0,-4549.0,206.0,64.0,-3098.0,17.0,2459.0,-3660.0,151.0
2291.0,-5059.0,109.0,341.0,-4014.0,17.0,2139.0,-4887.0,130.0
1076.0,-4413.0,78.0,900.0,-4411.0,66.0,862.0,-4217.0,211.0
1484.0,-3204.0,189.0,-256.0,-3240.0,83.0,-683.0,-2736.0,455.0
1847.0,-2134.0,51.0,-1164.0,-2263.0,16.0,-2212.0,-1269.0,361.0
2105.0,-1251.0,38.0,-2250.0,-1415.0,17.0,-3706.0,140.0,170.0
2135.0,-857.0,26.0,-3275.0,-450.0,17.0,-3580.0,1089.0,625.0
1825.0,-902.0,17.0,-3488.0,818.0,17.0,-3067.0,1918.0,846.0
1387.0,-439.0,17.0,-2864.0,2171.0,106.0,-2548.0,2757.0,730.0
786.0,330.0,17.0,-2023.0,3682.0,300.0,-2714.0,2861.0,678.0
-79.0,666.0,17.0,-1263.0,5041.0,190.0,-3893.0,1877.0,906.0
-1096.0,443.0,17.0,-647.0,5097.0,19.0,-3364.0,1218.0,844.0
-2257.0,338.0,220.0,-280.0,4611.0,17.0,-2673.0,619.0,443.0
-3667.0,596.0,244.0,9.0,3538.0,17.0,-2679.0,568.0,1319.0
-4008.0,841.0,92.0,-248.0,2074.0,17.0,-2840.0,689.0,1709.0
-3976.0,439.0,62.0,-1583.0,1307.0,17.0,-3000.0,840.0,853.0
-3830.0,-316.0,18.0,-3132.0,882.0,200.0,-3530.0,484.0,206.0
-3203.0,-960.0,17.0,-4039.0,1060.0,286.0,-3204.0,-538.0,413.0
-2002.0,-1075.0,122.0,-4078.0,1229.0,270.0,-2166.0,-1401.0,349.0
-664.0,-1174.0,17.0,-4060.0,1053.0,174.0,-1470.0,-2471.0,202.0
293.0,-2121.0,17.0,-3549.0,572.0,17.0,-1297.0,-3779.0,94.0
224.0,-3403.0,17.0,-3449.0,-305.0,17.0,-1115.0,-4947.0,94.0
-38.0,-4653.0,17.0,-3154.0,-1524.0,17.0,-937.0,-4944.0,570.0
-125.0,-4860.0,17.0,-2402.0,-3033.0,17.0,-770.0,-4856.0,712.0
-447.0,-4941.0,236.0,-1453.0,-4285.0,52.0,-605.0,-4768.0,508.0
-837.0,-5236.0,299.0,-345.0,-5638.0,226.0,292.0,-4892.0,702.0
-825.0,-5745.0,169.0,630.0,-5965.0,176.0,1379.0,-5012.0,793.0
-831.0,-5751.0,44.0,773.0,-5258.0,16.0,2413.0,-4964.0,565.0
-838.0,-5166.0,35.0,1285.0,-4476.0,17.0,3164.0,-4659.0,131.0
-1075.0,-4440.0,38.0,2329.0,-4196.0,17.0,3319.0,-4025.0,93.0
-1617.0,-4331.0,17.0,3264.0,-3718.0,17.0,3432.0,-3525.0,93.0
-1869.0,-4864.0,17.0,3884.0,-2796.0,99.0,3987.0,-2475.0,195.0
-1227.0,-5060.0,56.0,4079.0,-1861.0,419.0,3702.0,-1612.0,295.0
-541.0,-4503.0,17.0,4078.0,-1054.0,262.0,3435.0,-788.0,115.0
278.0,-3858.0,17.0,3707.0,-215.0,17.0,3261.0,-142.0,131.0
992.0,-3227.0,17.0,3160.0,340.0,17.0,3062.0,478.0,117.0
1776.0,-2186.0,92.0,2615.0,1373.0,17.0,2464.0,1636.0,122.0
2626.0,-1066.0,17.0,1866.0,2915.0,88.0,1709.0,3119.0,166.0
2976.0,221.0,17.0,1141.0,4349.0,46.0,926.0,4603.0,119.0
2335.0,1309.0,17.0,812.0,4440.0,585.0,606.0,5210.0,94.0
1538.0,2347.0,17.0,891.0,3414.0,1369.0,606.0,5210.0,94.0
271.0,3192.0,17.0,982.0,2234.0,1913.0,606.0,5210.0,94.0
