games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4470,17,1904,-2395,17,0,0,93
0,-4368,17,1271,-1666,17,0,0,93
0,-4985,17,359,-618,49,0,0,93
2,-5152,17,-40,178,115,1229,377,153
362,-4747,17,-128,683,17,3008,884,110
1323,-4286,17,320,1231,17,3988,1253,453
2311,-4182,17,1174,1098,17,3927,1473,972
3299,-3868,17,2072,896,17,3870,1679,1133
3391,-2886,17,2905,1306,85,3811,1894,953
3093,-2005,17,3911,2201,362,3779,2130,617
3128,-971,17,3678,2826,359,3899,2568,1272
3593,173,17,3251,3474,106,3990,2991,1564
3650,1663,153,3212,3845,17,3900,3373,1436
3722,3177,471,3717,3853,17,3815,3735,980
3487,4280,679,3968,3057,58,3493,2924,1013
2804,4632,579,3972,2053,61,3119,1894,825
2027,5032,139,3778,718,109,2769,931,312
1683,4931,20,3602,-577,20,2485,231,336
1919,4692,17,3387,-2154,96,2246,-318,387
1855,3623,17,3169,-3683,27,1372,-1738,293
1830,2176,91,2040,-4797,17,456,-3186,171
1818,486,16,619,-4852,102,-364,-4460,122
1413,-1179,17,-1085,-4616,62,-1300,-4905,178
1499,-2725,17,-2213,-4619,17,-1880,-4442,178
2737,-3654,17,-3024,-4174,17,-2379,-4079,136
3150,-4859,159,-3027,-3866,17,-2789,-3804,98
2127,-5047,48,-2474,-3731,17,-2312,-3576,309
861,-4886,17,-1715,-3650,17,-1777,-3364,212
-80,-4228,17,-1446,-2690,17,-1470,-2607,190
205,-3386,17,-1388,-1347,126,-1591,-1308,421
1055,-3242,17,-1436,-17,35,-1870,35,452
1073,-4018,17,-2212,355,17,-1415,396,204
275,-3891,17,-3137,141,17,-237,-386,192
434,-2857,17,-3908,-502,29,809,-1084,115
1700,-1954,17,-3839,-1880,18,1735,-1705,105
3111,-1316,17,-3307,-3249,17,2535,-857,406
3712,-132,49,-1974,-4080,17,3351,130,398
3778,643,154,-508,-4300,17,3915,965,222
3893,1310,24,85,-3272,17,3642,1499,448
3435,2059,159,380,-2128,17,3361,2043,329
2633,2370,183,565,-1101,17,2896,2022,575
