games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-260,-3929,57,-1941,-2453,17,0,0,93
44,-4479,96,-1280,-1747,17,0,0,93
210,-4787,17,-340,-568,52,0,0,93
77,-4352,17,450,-106,113,610,227,95
523,-3885,17,1068,-98,16,1434,509,93
1262,-4329,17,1359,386,17,2123,763,93
2170,-4398,17,2342,509,17,2683,977,93
3285,-3537,17,3089,1066,17,3158,1304,127
3656,-2024,17,3530,1925,17,3753,2340,110
3624,-327,17,3774,2830,17,4002,3088,328
2678,797,17,4079,3504,382,3989,3718,379
1447,362,17,3681,4271,98,3434,4448,156
267,741,17,2761,4666,25,2568,4891,94
-266,1857,17,2449,5011,162,1082,4952,775
-915,2616,17,3031,4834,51,-562,4847,1330
-1620,2134,17,3226,4297,17,-2170,4744,1535
-2115,1915,17,3116,3929,17,-3344,4311,1420
-2706,2075,125,3213,3095,46,-3574,3209,1025
-3690,2170,333,3364,1958,100,-3892,2185,346
-4079,2143,376,3537,652,17,-3713,1815,144
-4079,2052,622,3433,-660,98,-3357,1538,105
-4079,1324,486,3087,-2200,74,-3031,1286,94
-3488,484,17,3046,-3793,17,-2747,1066,93
-2361,785,17,2154,-4701,17,-1977,1139,150
-836,1482,17,528,-4588,17,-777,1586,298
586,2022,17,170,-3698,17,662,2342,424
2240,2098,17,483,-2407,101,2086,3089,205
3621,2275,17,759,-1137,27,3299,3682,207
3759,2845,17,635,364,17,3737,3837,498
3683,2942,17,550,886,17,3425,3585,878
3333,2862,17,523,1050,17,3110,3330,913
2758,2559,17,471,1368,17,2816,3092,617
2246,1795,17,600,1724,17,2546,2864,160
1795,1468,17,1219,1942,17,2452,2727,379
1585,1929,17,1350,2010,17,2354,2582,250
2364,2435,101,948,2354,44,2460,2654,270
3340,2850,52,600,2535,17,3437,3654,606
3339,3446,17,243,2465,17,3461,3834,536
2873,3917,138,280,2399,17,2780,3405,99
2233,4261,26,944,2346,17,2286,3089,287
1528,4324,17,1721,1762,17,2571,1771,227
1085,3521,17,1790,343,17,3366,-203,150
798,2226,92,2075,-1316,17,3985,-1945,194
490,776,59,2568,-2892,17,4002,-3431,461
140,-840,100,3157,-4408,17,3457,-4473,392
-201,-2318,17,-256,-3840,16,2689,-4902,604
-263,-3842,17,-256,-3840,16,1978,-5013,976
-285,-4516,38,-256,-3840,16,1320,-4972,965
193,-5016,345,-256,-3840,16,674,-4909,605
207,-4224,544,-256,-3840,16,680,-5200,524
-69,-2933,394,-259,-3823,17,680,-5200,524
-318,-1770,14,-709,-3496,17,680,-5200,524
-368,-1530,17,-1740,-3800,17,680,-5200,524
256,-3840,16,-2809,-4183,17,0,0,93
256,-3840,16,-3319,-3543,17,0,0,93
256,-3840,16,-3528,-2232,17,0,0,93
256,-3840,16,-3688,-597,17,0,0,93
256,-3840,16,-3629,1139,17,0,0,93
256,-3822,17,-2878,2465,163,0,0,93
109,-3215,17,-1850,3693,94,0,0,93
-201,-1968,17,-415,4334,17,0,0,93
-65,-555,67,168,3103,17,0,0,93
-17,212,80,-95,1557,17,-617,631,130
-272,588,17,-529,-112,17,-1273,1392,95
