games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
1928,-2474,17,-256,-3840,17,0,0,93
1077,-1938,17,-256,-3840,17,0,0,93
63,-970,17,-261,-3828,17,0,0,93
243,442,110,-13,-4230,17,908,-971,419
531,1893,26,46,-4256,17,2226,-2387,608
-82,3009,17,506,-4109,17,3501,-3756,459
-1627,3741,17,1352,-4215,17,3158,-3691,150
-3055,4130,17,1999,-3447,175,2410,-3228,258
-3957,2910,50,2935,-2785,211,2752,-1649,177
-3552,1256,17,3970,-2115,50,3329,106,143
-2434,15,17,3832,-1135,17,3867,1769,99
-1098,330,17,3559,432,97,3990,3082,307
-1012,1739,17,3301,2087,16,3776,4154,255
-1673,2856,17,3187,2826,17,3053,4636,94
-1002,3426,17,2983,3233,17,2443,4903,93
-330,2783,17,2262,4164,86,1979,5026,152
484,2521,17,1415,5062,62,3003,4708,654
1357,2024,17,579,4867,17,3588,3862,874
2609,1902,90,-33,4033,17,3929,2906,713
4082,2115,273,-99,2934,25,3881,2334,421
4079,2341,448,-74,1286,92,3846,3272,475
4031,3181,113,-161,-419,17,3785,4108,206
3219,4235,17,-1404,-1055,17,2992,4235,202
1843,4264,22,-3046,-446,17,1531,4682,364
152,4697,261,-3636,815,17,103,5118,175
-865,4310,982,-2961,1910,17,-215,5214,94
-1624,3449,1683,-2446,2716,17,-215,5214,94
-2410,2559,1989,-2009,3400,17,-215,5214,94
-3173,1702,1726,-1729,3838,17,-215,5214,94
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-1944,-2030,17,1656,-2109,17,0,0,93
-2900,-1680,17,826,-1127,17,0,0,93
-3471,-2634,17,-139,-99,104,-30,8,190
-3282,-3828,17,-1117,104,59,58,-692,733
-2447,-4666,17,-1698,437,17,140,-1339,902
-1152,-3969,46,-2615,419,17,222,-1993,733
69,-2967,180,-3581,-158,17,304,-2641,215
1167,-1779,177,-3536,-1388,17,1573,-1290,360
2390,-648,16,-2353,-2096,17,2802,53,364
3686,151,17,-1137,-2244,17,3951,1322,144
4064,1675,177,-333,-1506,17,3920,2073,640
4013,2642,504,127,-413,17,3815,2829,798
3821,3604,612,105,748,17,3696,3765,761
3521,4519,512,86,1743,17,3251,4394,635
3039,4467,15,218,2469,17,2473,4573,184
2854,3491,17,454,2707,17,2095,4360,510
2360,3038,17,1076,2763,30,2193,3510,1015
2437,2227,35,828,3746,92,2291,2650,1186
2530,733,98,530,4777,26,2390,1791,1000
2739,-695,17,-54,4601,17,2482,978,480
3346,-1828,17,34,3673,17,2516,317,305
3825,-3158,18,100,2119,17,2494,-171,464
3156,-4010,17,-25,466,17,2472,-655,293
2309,-4568,17,21,-1028,17,3028,-1918,119
1693,-4176,17,-51,-2669,17,3938,-3618,130
866,-4098,17,-333,-4189,17,3492,-4435,667
746,-4295,17,-481,-5350,17,2831,-4982,836
743,-4230,17,-380,-5379,18,2134,-4985,724
793,-4549,138,6,-5027,30,1120,-4671,611
496,-4590,183,441,-4568,222,44,-4337,144
512,-5247,22,466,-4172,538,-653,-4053,304
33,-5386,18,492,-3761,505,-1300,-3781,208
-725,-5035,17,519,-3342,94,-1907,-3525,169
-1397,-4839,17,374,-2926,17,-2435,-3303,119
