games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0,-4608,17,256,-3840,17,0,0,93
0,-4608,17,256,-3840,17,0,0,93
0,-4608,17,256,-3840,17,0,0,93
0,-4608,17,256,-3840,17,0,0,93
0,-4608,17,256,-3840,17,0,0,93
0,-4608,17,256,-3840,17,0,0,93
4,-4401,17,232,-3623,17,0,0,93
539,-3557,17,59,-2737,17,0,0,93
1784,-3602,17,23,-1339,17,0,0,93
3161,-4016,17,149,290,113,630,-700,212
3676,-3376,17,495,1877,63,1842,-2041,185
3231,-3106,17,650,3431,17,2967,-3279,144
2268,-3273,17,1850,3672,17,3760,-4170,317
1908,-4302,17,2945,4006,17,3703,-4223,878
1793,-4850,17,3613,2969,17,3646,-4275,1089
1625,-4963,19,3604,1288,17,2947,-4520,1168
1305,-5069,72,3526,-246,17,1999,-4836,991
908,-5067,606,2780,-1747,17,1107,-4955,504
1357,-4862,716,1663,-3053,17,425,-4794,244
1838,-4626,508,709,-4296,17,-136,-4661,407
2229,-4405,68,-400,-4988,17,-673,-4534,221
2254,-4474,17,-1106,-4231,111,-1375,-3916,352
1741,-4335,17,-1735,-3070,60,-2322,-2616,588
896,-3644,98,-2396,-2010,20,-3281,-1301,478
-232,-2981,71,-2385,-1967,17,-3863,-165,227
-1397,-1954,17,-1994,-1501,17,-3307,712,287
-1622,-446,17,-2154,-238,17,-2794,1520,133
-1220,1211,17,-1310,1017,17,-2391,2163,116
-2044,2329,18,-1730,1912,69,-1829,2163,125
-2916,1747,17,-2902,2269,89,-2462,3778,278
-2337,985,17,-3827,2772,18,-2818,4865,350
-1759,1394,17,-3388,3896,17,-2405,4555,955
-1373,1635,17,-2252,4368,17,-1997,4249,1210
-820,1612,17,-1870,4441,17,-1602,3954,1117
-859,2345,17,-1581,4214,17,-1619,3220,857
-1721,2566,17,-1285,3479,17,-1969,2170,423
-2839,1676,17,-993,2415,17,-2287,1281,286
-3285,151,22,-1166,821,24,-2563,577,387
-3228,-1546,93,-1398,-590,17,-2841,-134,133
-3165,-3248,17,-1798,-2026,17,-3073,-728,196
-3239,-4565,29,-2961,-1902,20,-3287,-1275,126
-3516,-4523,711,-3808,-740,91,-3839,-817,374
-4067,-3745,329,-4079,227,411,-3107,-204,331
-3086,-2629,17,-3576,484,17,-2248,44,199
-1949,-1571,17,-2277,-62,17,-1236,-292,119
-467,-781,17,-804,-540,17,257,-707,96
1162,-183,17,481,-1650,17,1679,-1091,93
2714,-922,17,1484,-2860,17,3002,-1442,93
3763,-1931,17,874,-3841,17,2936,-2429,364
3577,-3170,17,758,-4582,17,2696,-3500,352
2909,-4166,17,1409,-4805,116,2348,-4632,97
2278,-5103,407,2094,-5040,387,2547,-4946,565
1735,-5103,948,1902,-4912,1116,3273,-4465,837
1619,-5103,315,1636,-4775,1561,3645,-3742,742
2485,-5007,29,1370,-4638,1648,3995,-3015,305
3273,-4747,182,1106,-4497,1383,4001,-2733,626
3936,-4080,605,860,-4372,831,3999,-2673,1176
4079,-3296,1217,588,-4248,15,3997,-2612,1376
3965,-2383,1455,187,-4287,17,3829,-2250,1082
3746,-1506,1243,-47,-4227,17,3377,-1372,192
3501,-580,655,74,-3883,17,3079,-662,518
3227,180,16,-78,-3165,17,2803,17,674
2538,429,17,373,-2894,17,2326,-169,812
2043,-64,30,587,-3482,17,1670,-1201,914
1985,-1280,96,355,-3855,17,1035,-2199,672
1936,-2453,17,332,-3312,62,459,-3115,130
1518,-3518,17,769,-2628,86,1449,-1814,187
1556,-4464,17,1258,-1993,17,2381,-574,133
2471,-4544,17,2238,-1124,86,3195,534,94
3181,-3651,17,3293,-189,17,3877,1485,97
3309,-2020,17,3900,924,28,4000,2189,397
3117,-506,17,4071,2155,205,3995,2828,378
2960,1178,17,4015,3514,123,3642,4052,117
2676,2781,17,3654,3652,17,2880,4955,474
1867,3795,17,2684,3697,17,2054,5008,545
1370,4883,192,1717,4239,17,1397,5030,299
697,4964,144,1146,3773,17,2699,4608,1260
18,4892,18,1591,2857,17,3672,4030,1664
240,4923,17,2189,1894,17,4003,3029,1350
443,4423,17,3027,1307,17,3814,2243,815
452,3538,17,3946,1789,173,3548,2013,196
1405,3315,17,3950,2388,366,3146,2959,148
2498,3694,17,3915,2991,230,2777,3774,110
3570,3822,17,3657,3899,17,3117,4310,412
