games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
285,3696,17,-241,3692,17,0,0,93
1115,3413,17,-40,2758,17,0,0,93
2338,3984,17,-19,1338,17,0,0,93
3347,3874,17,-59,-38,125,-308,-163,140
3285,2882,17,-414,-807,89,-2447,-732,148
2187,2392,17,-1010,-986,17,-3954,-1213,462
1124,2280,17,-1996,-402,92,-3740,-1454,1254
-58,1709,17,-3169,224,17,-3529,-1692,1695
-1058,563,17,-3793,-158,17,-3326,-1921,1780
-2254,803,17,-3583,-876,17,-3129,-2143,1531
-2682,1846,17,-3232,-1730,240,-2939,-2358,966
-3096,2969,17,-2611,-3002,356,-3194,-2245,1023
-3350,4024,17,-1739,-4450,251,-3672,-1968,1253
-2750,4453,17,-962,-5068,43,-3911,-1722,1175
-2638,4221,101,-404,-4301,17,-3628,-1556,817
-3004,4070,71,-52,-2931,17,-3556,-1142,582
-3094,3812,17,83,-1214,17,-4000,-54,1157
-3146,3160,78,72,530,17,-3741,788,1221
-3289,2370,410,113,2174,17,-3497,1583,953
-3614,1839,668,-36,3674,17,-3417,1382,708
-4037,1375,594,-424,5285,17,-3478,305,436
-4079,1260,598,-810,5420,26,-3546,-684,214
-4079,1701,568,-694,4932,17,-3850,-90,689
-3983,2439,67,-573,5086,17,-3831,1331,1020
-3816,3408,17,-377,5250,17,-3567,2653,981
-3419,4353,25,-360,5265,17,-3310,3946,596
-3066,4766,133,-370,5257,17,-3262,4650,477
-2890,4929,64,-472,5171,17,-3186,4504,694
-2583,4781,17,-311,5306,17,-3113,4362,561
-1930,4981,22,-459,5181,17,-3043,4227,107
-1420,4699,17,-658,5014,17,-3063,4214,299
-1865,4152,17,-615,5051,17,-3085,4205,157
-3165,4220,154,-348,5275,17,-3384,4197,176
-3768,4261,353,-627,4991,17,-3975,3411,640
-3963,3538,50,-872,4302,17,-3760,2629,823
-3752,2561,136,-1065,3254,17,-3551,1865,672
-3447,990,269,-1120,2317,17,-3146,845,234
-3226,-615,147,-917,1373,17,-2273,-703,222
-2647,-1773,17,-152,1432,17,-1472,-2124,118
-1175,-2472,16,90,2357,17,-1919,-1941,491
395,-3180,17,-300,3100,17,-2764,-1254,697
2041,-3377,17,-1265,2835,17,-3618,-560,551
3359,-4147,17,-1744,2305,17,-3757,24,115
4075,-3333,222,-1551,2555,17,-3350,347,262
3801,-1703,16,-1227,3192,17,-2015,1857,582
3576,38,88,-561,3898,17,-678,3371,562
3424,1548,16,483,4578,104,628,4850,198
3339,3294,17,1469,5095,136,176,4940,668
2294,4251,17,1122,5067,51,-460,4514,718
709,4456,17,-63,4809,17,-1103,4083,430
-66,4926,17,-1347,4118,127,-1412,4669,274
-1056,4752,17,-2868,3243,68,-1517,4449,152
-1906,3534,113,-4077,2407,214,-2012,3173,352
-2644,2334,49,-4079,1169,372,-2892,1350,488
-3456,819,17,-4001,-313,117,-3713,-352,277
-3402,-632,17,-3236,-1105,84,-3676,-1668,308
-1956,-979,17,-2430,-1816,49,-3240,-2869,257
-495,-713,17,-2121,-1834,17,-2867,-3918,168
920,-1247,17,-2707,-1944,17,-2564,-4799,100
2131,-2067,17,-3549,-2415,17,-2307,-4969,441
2614,-3272,17,-3596,-2462,17,-2066,-4905,563
1936,-4282,17,-3558,-2604,17,-1844,-4846,359
205,-4269,17,-3593,-2505,17,-2076,-4903,209
-1462,-4347,17,-3435,-3156,17,-2540,-5013,232
-2740,-5088,157,-3198,-4111,17,-3140,-4734,192
-3881,-4046,95,-3727,-4305,223,-3834,-3965,248
-3591,-2740,17,-4033,-3885,793,-3873,-3166,100
-3680,-1071,75,-4079,-2772,366,-3638,-2106,240
-3670,643,75,-3446,-1497,17,-3303,-631,206
-3663,2406,17,-2782,70,17,-2979,764,153
-3300,3856,17,-3146,1643,17,-2696,1960,113
-2173,4933,17,-3782,2479,17,-2442,3018,94
-1721,4652,17,-3699,3418,17,-2230,3899,93
-1782,4944,92,-3048,4060,17,-2043,4676,93
-1961,4981,129,-2060,4235,17,-2419,4782,93
