games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
352,3651,17,1890,2402,17,0,0,93
1183,3426,17,1200,1644,17,0,0,93
2487,3796,17,366,548,46,0,0,93
3036,4730,23,-266,79,100,593,-235,279
2231,4990,23,-763,-45,17,1476,-537,253
1719,4211,17,-1433,-97,17,2280,-823,159
834,3972,17,-2556,-22,17,2962,-1078,107
643,4553,17,-3591,174,17,2942,87,664
980,4735,17,-3647,1136,17,2836,1495,980
1520,4768,40,-3569,2638,17,2735,2826,935
2068,4688,334,-3110,4152,17,2638,4127,554
3163,4476,372,-1750,4962,19,2422,4601,205
3978,4009,279,-262,4682,17,1885,3518,154
3610,3427,17,462,3332,17,1449,2609,114
2564,3540,90,1231,1867,109,1108,1462,95
1184,3923,83,1601,318,71,892,-591,93
-147,4357,17,1744,-641,17,683,-2525,93
-1313,4495,17,1748,-675,17,489,-4296,93
-2241,4545,17,1748,-675,17,388,-5213,93
-2896,4695,106,1728,-524,17,388,-5213,93
-3297,4647,177,1678,-151,17,388,-5213,93
-3432,4373,87,1658,0,17,388,-5213,93
-2048,2560,26,256,3840,27,0,0,93
-2048,2560,17,256,3840,17,0,0,93
-2048,2560,17,256,3840,17,0,0,93
-2048,2560,17,256,3840,17,0,0,93
-2048,2560,17,256,3840,17,0,0,93
-2048,2560,17,256,3840,17,0,0,93
-1825,2381,17,219,4014,17,0,0,93
-894,1688,17,31,4204,17,0,0,93
-97,571,49,51,3725,17,0,0,93
-389,131,89,114,2871,17,1481,150,95
-738,185,17,959,2712,17,3330,276,93
-340,133,22,1818,3543,17,3999,377,631
664,162,94,2777,4214,17,3997,461,1170
1686,139,17,2975,4235,17,3994,538,1335
2758,5,17,3001,4173,17,3991,615,1169
3642,193,17,3004,4150,17,3989,694,639
4010,1072,91,2916,3942,17,4001,857,344
4067,1657,194,2339,4045,17,3990,1139,499
4064,1776,185,1730,4662,17,3980,1420,313
3915,1435,33,1156,4789,17,3767,1008,107
3844,1743,18,806,5031,17,3547,389,104
3197,1631,17,361,5566,25,3387,-113,93
3122,531,17,171,5832,51,3264,-505,93
3160,-1081,17,177,5474,22,3416,-1078,167
3808,-1931,17,74,5068,17,3785,-2194,271
3421,-3051,17,12,4683,17,3213,-3158,109
2545,-3776,92,0,3884,17,2303,-4063,272
1686,-4273,16,-13,2986,17,1747,-4692,384
605,-4337,17,578,2273,17,2741,-4475,986
-729,-3435,17,1455,2707,17,3670,-4243,1220
-1561,-2013,17,2052,2914,17,3906,-3576,1108
-2103,-585,17,2059,3422,17,3923,-2959,710
-1262,567,17,2146,3255,17,3796,-2491,688
136,851,17,2395,2577,17,3681,-2110,729
1468,1152,17,2342,2733,17,3562,-1716,421
2598,745,17,2138,3334,17,3495,-1154,289
3205,-331,17,1716,4168,17,3541,222,714
2663,-1042,17,979,4709,17,3587,1597,780
1617,-563,90,161,5037,17,3609,2828,642
442,191,38,179,5035,17,3596,3886,410
-166,1208,17,183,5034,17,3159,4310,113
-72,2491,17,460,4953,17,2546,4246,103
-93,3624,17,1225,4599,17,2051,4186,93
-90,4753,17,2285,3816,92,2307,3361,205
939,4744,17,3378,2854,16,3251,1683,164
