games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4470,17,-221,3625,17,0,0,93
0,4482,17,-57,2750,17,0,0,93
0,5105,17,-11,1302,17,0,0,93
0,5438,20,-11,76,134,48,-63,186
49,4942,17,-39,134,105,719,47,341
968,4359,17,78,234,16,1361,161,150
2614,4148,17,764,450,17,1840,257,177
3603,2989,17,1635,796,17,2266,344,123
3207,1510,17,2469,620,17,2667,426,96
3063,-165,17,2678,531,17,3335,204,100
4039,-591,123,3080,688,17,3922,23,119
4079,20,282,3453,639,17,3818,241,276
3879,681,23,3389,656,82,3613,1139,293
3656,1637,17,3075,872,96,3707,2148,288
2621,2430,176,2952,948,17,3783,3063,151
1420,3320,104,3413,1091,17,3828,3842,110
323,3957,17,3572,1812,17,3661,4260,290
245,4618,17,3356,2932,113,2584,4683,492
885,4908,237,3105,4165,75,1367,4956,427
1569,4834,337,2406,5058,59,2338,4559,243
2247,4703,163,1883,4724,17,3497,4197,189
2818,4341,17,1882,4720,17,3972,3649,334
3533,3474,124,1778,4392,17,3907,3075,298
4079,2417,355,1142,4321,17,3802,2566,154
4029,1992,113,438,4554,17,3708,2132,98
3377,2153,17,-147,4477,17,3195,1944,276
3255,1552,146,-59,4328,17,2414,1862,246
3240,709,17,217,3911,17,1755,1761,161
2481,529,17,87,4153,17,1223,1636,108
1377,1310,17,-78,4865,17,771,1505,99
-225,1813,99,-69,5122,17,-445,1544,659
-1800,2215,16,-304,4822,17,-2125,1651,1264
-2262,2289,17,-126,5082,17,-3750,1754,1509
-2150,2302,55,-123,5125,17,-3224,1881,1301
-1929,2311,179,-79,4595,17,-2288,2013,729
-1606,2247,61,-169,3874,17,-1444,2143,229
-1163,2355,51,-142,3521,27,-803,2278,547
-554,3128,85,21,2856,327,-170,2410,525
49,3906,17,35,1844,434,-75,1076,316
1104,4404,17,23,938,304,-145,-554,192
2255,4303,17,-27,-86,64,-177,-1445,296
3244,3915,17,-135,-887,215,-184,453,688
2941,3108,17,-176,-668,109,-191,2331,739
1828,3367,17,-202,-531,17,-197,4127,462
931,4030,232,-202,-531,17,-201,5206,137
1388,3012,961,-202,-531,17,-201,5206,137
1886,1900,1420,-199,-538,17,-201,5206,137
2313,945,1510,-57,-724,17,-201,5206,137
-2048,2560,26,0,4608,29,0,0,93
-2048,2560,17,0,4608,16,0,0,93
-2048,2560,17,0,4608,16,0,0,93
-2048,2560,17,0,4608,16,0,0,93
-2048,2560,17,0,4608,16,0,0,93
-2048,2560,17,0,4608,16,0,0,93
-1824,2368,17,0,4402,87,0,0,93
-958,1680,17,0,3699,75,0,0,93
-36,658,22,0,3044,17,-20,30,92
-94,-149,93,-282,2356,17,-1031,1318,94
-253,-749,17,-1301,2670,17,-1922,2454,93
-947,-743,17,-2311,3617,17,-2710,3457,93
-1086,1,17,-3335,4323,17,-3702,4178,206
-1279,1001,17,-3693,4347,837,-3827,3958,930
-1702,1929,17,-4024,3510,1198,-3747,3311,1263
-2218,2838,17,-3987,2576,1141,-3405,1988,1265
-2962,3549,17,-3911,1552,760,-3068,680,923
-3320,4368,18,-3835,519,21,-2673,-398,271
-2467,4839,17,-3279,-79,17,-1526,812,283
-938,4795,17,-2525,431,17,-527,1894,263
404,4106,17,-1886,1286,17,423,2926,158
1213,2934,93,-1469,2155,17,1387,2535,310
2042,1736,16,-758,2887,17,2398,1035,327
3067,445,17,213,2786,17,3400,-442,136
3838,-1092,18,287,1806,17,3885,-1762,265
3665,-2618,17,115,776,17,3764,-3084,202
3705,-4207,155,-94,-498,17,3603,-4321,417
3002,-4922,681,-88,-1597,17,2980,-4793,998
2313,-5050,796,-66,-2205,17,2379,-4938,1248
1476,-5076,570,122,-2638,17,2525,-4033,1521
227,-5074,33,721,-2371,17,3289,-2444,1768
64,-5088,17,1475,-1118,17,3955,-917,1649
303,-4674,17,2263,273,17,3699,262,1032
6,-3932,17,3155,1462,49,3445,1424,99
2,-2974,91,3988,2225,138,3250,2167,579
-2,-1565,59,3870,3063,20,3058,2902,710
