games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
2,-4385,17,-234,-3622,17,0,0,93
468,-3599,17,-49,-2695,17,0,0,93
1826,-3576,17,-2,-1275,17,0,0,93
3190,-4115,17,-11,-111,116,-144,38,93
3949,-3439,45,-67,-115,52,-659,50,94
3305,-2550,17,-316,-84,17,-1009,-275,169
1876,-3136,17,-693,-759,17,-1166,-1731,310
659,-4132,17,-1092,-2042,102,-1314,-3106,107
-967,-4593,152,-1476,-3239,16,-1082,-4323,230
-2556,-4398,137,-2558,-3905,17,-638,-5204,176
-3941,-3750,164,-3859,-3335,18,-638,-5204,176
-4075,-3395,236,-4079,-3096,802,-638,-5204,176
-4045,-3796,199,-4079,-2904,1399,-638,-5204,176
-2048,-2560,34,0,-4608,34,0,0,96
-2048,-2560,17,0,-4608,16,0,0,93
-2048,-2560,17,0,-4608,16,0,0,93
-2048,-2560,17,0,-4608,16,0,0,93
-2048,-2560,17,0,-4608,16,0,0,93
-2048,-2560,17,0,-4608,16,0,0,93
-1878,-2419,17,0,-4470,17,0,0,93
-1108,-1865,17,0,-4383,17,0,0,93
-122,-769,19,0,-4973,17,0,0,93
31,589,89,-5,-5147,17,159,897,695
280,2001,17,-21,-4963,17,430,2375,1232
1262,2556,17,-22,-4955,17,692,3803,1428
1509,3040,17,-22,-4955,17,954,4884,1272
1339,3397,163,-25,-4922,17,1153,4055,759
1227,3818,294,-30,-4484,17,995,3947,436
1191,4141,43,43,-3610,17,587,4363,212
913,4084,17,-21,-2683,17,446,3852,159
552,3555,17,-10,-2440,17,301,3453,132
-59,2849,17,-37,-2921,17,-440,3005,155
-1197,2600,95,-317,-3644,17,-1323,2776,188
-2616,1983,92,-1078,-4146,17,-2657,3026,206
-4065,1477,164,-2094,-4435,17,-3858,3240,144
-4079,1860,1012,-2603,-4660,17,-3938,3373,656
-4036,2889,1026,-2927,-4260,17,-3831,3500,878
-3585,4201,923,-2980,-3522,17,-3299,4558,421
-2736,5088,945,-2447,-2810,17,-2076,4979,100
-2266,4971,17,-2179,-1932,17,-1746,4970,385
-2866,4517,17,-3002,-1610,17,-2706,4736,808
-3568,4121,18,-3540,-1469,17,-3447,4346,882
-3590,2830,96,-3582,-1762,17,-3705,3663,594
-3566,1618,16,-3594,-1545,17,-3913,2798,125
-3618,250,17,-3603,-1425,17,-3876,1112,100
-3384,-838,17,-3629,-1697,17,-3766,-447,93
-3797,-1622,17,-3736,-1845,117,-3960,-1485,271
-3876,-2614,22,-3957,-2450,140,-3756,-1995,547
-3731,-3119,17,-3987,-3216,72,-3558,-2487,465
-3333,-3026,16,-3713,-4088,31,-3379,-2855,103
-2917,-2494,17,-3455,-4078,17,-3341,-2203,93
-3415,-1662,17,-3051,-4046,17,-3685,-1597,156
-4059,-979,164,-2874,-4048,17,-3738,-1003,442
-3767,-163,16,-2357,-4218,17,-3382,-442,526
-3210,104,111,-1537,-4487,17,-3037,100,268
-2320,248,138,-926,-3936,17,-1717,547,556
-1212,430,17,-324,-3661,17,-310,1006,536
362,610,17,336,-4220,17,1019,1440,173
1879,1068,19,1064,-4222,17,2026,1821,260
3188,2149,131,1101,-4019,17,3744,805,667
4017,3161,98,1273,-3537,17,3163,-76,770
3569,4103,17,1494,-2317,17,2201,-879,546
2529,4095,17,1707,-921,221,1474,-698,641
1797,4035,123,1903,553,116,1074,736,1222
1128,4108,443,1845,1862,17,687,2122,1444
683,4136,902,1034,1838,17,313,3462,1326
528,3924,1322,374,1195,17,-209,4770,890
435,3670,1449,-521,1373,17,-993,4647,366
354,3437,1250,-1704,1081,17,-1735,3875,164
252,3165,646,-2724,371,17,-2437,3067,118
147,2867,16,-3801,-209,17,-3061,2070,117
-141,2208,17,-3903,-1117,27,-3718,838,94
-112,1143,55,-3340,-1978,17,-3721,-262,124
60,-573,96,-2698,-2801,17,-3080,-1105,101
273,-2241,17,-2308,-2906,17,-2562,-1844,100
456,-3817,17,-1838,-3104,62,-1954,-2968,114
-419,-4369,17,-1888,-3276,84,-2286,-3346,522
