games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-1864,-2428,17,241,-3975,17,0,0,93
-1118,-1899,17,29,-4248,17,0,0,93
-55,-921,17,59,-3891,17,0,0,93
-116,454,17,-5,-3215,17,-67,998,346
-1202,1188,17,-84,-2262,17,-195,2890,586
-2342,1345,17,-298,-1244,17,-325,4808,497
-3618,1378,68,-505,-303,17,-351,5200,437
-4079,1393,388,-875,1058,17,-351,5200,437
-4079,1392,493,-956,2649,17,-351,5200,437
-4009,1392,263,-638,4183,17,-351,5200,437
2048,-2560,17,-2048,-2560,16,0,0,93
2048,-2560,17,-2048,-2560,16,0,0,93
2048,-2560,17,-2048,-2560,16,0,0,93
2048,-2560,17,-2048,-2560,16,0,0,93
2048,-2560,17,-2048,-2560,16,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
1582,-2201,17,-2285,-2859,17,0,0,93
571,-1437,17,-2718,-3526,17,0,0,93
-221,-48,90,-3033,-4127,17,127,-244,111
-875,1077,39,-2756,-3935,17,1064,-1476,140
-1957,1512,17,-1726,-4213,17,1916,-2607,100
-2729,850,17,-209,-4694,17,2634,-3567,94
-3522,62,17,1411,-5078,82,3306,-4470,103
-3582,-1230,17,2591,-5102,614,3325,-4602,494
-3539,-2803,17,3481,-4559,396,3439,-3995,525
-2926,-4371,17,3583,-3574,17,3776,-2531,169
-1571,-4907,17,3734,-2113,204,3991,-1382,284
-103,-4995,17,4039,-484,262,3847,-2743,1016
324,-5029,17,4029,884,114,3629,-4288,1482
188,-5024,62,3537,1142,17,2480,-4564,1510
270,-5025,375,3507,382,17,1393,-4824,1194
694,-5041,707,3595,-939,17,1124,-5014,961
1310,-5018,666,3489,-2319,17,2515,-5009,1275
1996,-4976,330,3266,-3569,17,3462,-4462,1243
2628,-4813,17,3271,-4740,157,3992,-3722,910
2715,-4074,17,3699,-4341,595,3998,-2948,330
1940,-4011,17,3714,-3897,13,3689,-4069,720
1523,-4468,17,2840,-4033,17,3075,-4503,678
1944,-4838,139,2087,-4527,17,2389,-4738,284
2495,-4930,132,2003,-4909,110,2803,-4448,160
3038,-4856,64,2070,-5006,103,3412,-4075,117
3857,-4181,299,2084,-4864,17,3904,-3766,121
3760,-3103,16,1869,-4337,17,3578,-2689,128
3284,-1735,22,1192,-3907,17,3114,-1731,151
2941,-927,102,298,-4137,17,2831,-3115,324
2570,-277,17,617,-4711,17,2560,-4438,163
2228,-578,17,768,-4766,17,2364,-4739,363
1808,-1484,109,1198,-4579,17,2237,-4224,484
1356,-2445,16,1809,-3978,17,2114,-3721,263
1068,-3424,17,2303,-3129,22,2372,-2974,190
1926,-3790,17,2683,-2628,93,2063,-3013,1135
2810,-3994,17,2977,-2416,17,1451,-3489,1772
3020,-4769,27,3413,-2602,17,929,-3933,883
2214,-5015,31,2894,-3472,17,488,-4306,323
1408,-4815,248,1648,-3784,73,225,-4530,777
534,-4693,575,-101,-4058,87,-45,-4759,896
-697,-4768,554,-1244,-4370,17,-299,-4976,672
-1850,-4924,76,-1194,-4958,18,-557,-5194,99
-3086,-4736,171,-1735,-4235,523,-580,-5214,125
-3993,-3905,493,-2667,-2996,942,-580,-5214,125
-4053,-3045,457,-3501,-1889,978,-580,-5214,125
-3977,-2170,104,-4079,-744,683,-580,-5214,125
-256,-3840,17,2048,-2560,17,0,0,93
-256,-3840,17,2048,-2560,17,0,0,93
-256,-3840,17,2048,-2560,17,0,0,93
