games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,93.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,93.0
1930.0,2471.0,17.0,0.0,4457.0,17.0,0.0,0.0,93.0
1047.0,1934.0,17.0,0.0,3658.0,17.0,0.0,0.0,93.0
155.0,1024.0,17.0,0.0,2684.0,17.0,0.0,0.0,93.0
94.0,-449.0,99.0,0.0,1734.0,17.0,-236.0,597.0,208.0
167.0,-2001.0,16.0,-401.0,922.0,17.0,-663.0,2579.0,283.0
1367.0,-2691.0,17.0,-537.0,1585.0,17.0,-1070.0,4457.0,127.0
2411.0,-1725.0,145.0,-726.0,2701.0,17.0,-1304.0,4404.0,228.0
3290.0,-492.0,168.0,-1474.0,3645.0,16.0,-1708.0,3722.0,255.0
4033.0,909.0,120.0,-2389.0,4115.0,17.0,-2968.0,4256.0,688.0
3534.0,2518.0,17.0,-3166.0,4046.0,17.0,-3313.0,4041.0,702.0
2285.0,3445.0,17.0,-3128.0,3464.0,17.0,-3028.0,3273.0,313.0
913.0,4422.0,17.0,-2618.0,2591.0,17.0,-1516.0,2864.0,498.0
-274.0,3828.0,17.0,-1334.0,2088.0,17.0,899.0,2772.0,976.0
32.0,2961.0,17.0,11.0,2456.0,17.0,3261.0,2683.0,1114.0
847.0,3261.0,17.0,1367.0,2693.0,17.0,3012.0,2568.0,966.0
701.0,4227.0,17.0,1457.0,2669.0,136.0,1688.0,2455.0,532.0
-20.0,4866.0,17.0,1240.0,2480.0,174.0,452.0,2383.0,263.0
-843.0,4153.0,17.0,984.0,2289.0,17.0,-498.0,2383.0,431.0
-1300.0,2620.0,167.0,339.0,2701.0,17.0,-1454.0,2347.0,270.0
-1968.0,1105.0,157.0,-399.0,3225.0,17.0,-3035.0,638.0,377.0
