games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-303,3703,17,-1901,2413,17,0,0,93
-1167,3392,17,-1317,1736,17,0,0,93
-2384,4017,17,-365,567,22,0,0,93
-3456,3973,17,303,-18,92,-752,-208,838
-3971,3060,58,881,-322,17,-2016,-591,1707
-4055,1910,158,1568,-471,17,-3079,-895,1713
-4026,546,110,2495,-246,17,-3996,-1145,1047
-3631,-1192,17,3442,-56,17,-3473,-1315,191
-2409,-1278,49,3455,610,17,-1614,-2189,118
-919,-565,91,2533,659,17,75,-2981,99
627,166,17,1697,382,17,1731,-3755,93
2049,809,17,1939,-458,17,3201,-4440,93
3494,1428,17,2844,-244,17,3564,-4364,691
3399,2658,17,3286,-338,17,3767,-4152,1030
2320,2670,17,3325,-469,17,3902,-3060,798
2238,1893,17,3529,-1084,20,3650,-1961,270
2495,892,17,3641,-2055,129,2660,-2580,467
1787,-131,17,3754,-3245,27,1352,-4105,673
562,-1165,17,3269,-4062,17,264,-4971,277
-289,-2559,27,2328,-4200,17,-302,-4777,511
-896,-3789,325,1384,-4017,17,-826,-4577,707
-1603,-4750,581,695,-3861,17,-1304,-4394,559
-2043,-5103,573,-340,-3556,17,-1792,-4207,105
-2249,-5103,768,-1316,-2686,17,-2464,-2777,313
-2776,-5079,436,-2243,-1535,17,-3110,-1383,162
-2989,-4184,17,-3339,-278,17,-3679,-240,169
-2793,-2753,17,-3247,1098,17,-3903,990,253
-2342,-1257,95,-2855,2397,17,-3618,2799,114
-1807,305,33,-3013,4154,79,-3397,4375,103
-882,1650,17,-3122,4893,187,-3048,4402,674
608,2297,17,-3274,4594,51,-2723,4014,954
1640,3397,17,-2799,4193,65,-2405,3635,881
1233,4517,17,-2131,3572,310,-2102,3273,478
125,4399,17,-1607,2562,270,-1947,2143,106
-255,4242,17,-1169,1661,16,-1891,1015,200
-226,4268,17,-1599,1726,17,-2834,1209,144
-694,4573,17,-2195,2707,17,-3977,1765,171
-968,4708,17,-3088,3357,17,-3994,2023,626
-519,4531,17,-4082,3255,318,-3984,2282,750
-660,4625,17,-3997,3972,517,-3517,3371,758
-850,4913,17,-3291,4259,15,-2990,4575,436
-1298,4958,19,-2442,4112,17,-2444,4748,158
-2281,4460,105,-1853,4128,17,-2309,4072,327
-3431,3991,37,-1238,3767,17,-3147,2506,591
-4004,2942,86,-726,2991,17,-4004,904,508
-3593,1289,17,-417,1947,17,-3515,-162,99
-3341,-293,52,-36,653,17,-3147,-903,271
-2676,-1943,130,337,-984,17,-2418,-1944,266
-1965,-3339,38,236,-2660,17,-1361,-3244,101
-632,-4386,18,108,-4004,40,-407,-4338,153
992,-4492,23,-370,-5601,126,1237,-4905,302
2549,-4582,17,-547,-5979,228,2559,-4345,176
3133,-3484,17,-205,-5634,28,3830,-3295,93
3249,-1674,17,-107,-4539,17,3970,-2483,694
3494,-20,17,-53,-3139,87,3921,-1758,978
3582,1515,17,14,-1429,29,3872,-1025,918
3673,3093,17,-25,311,17,3826,-332,525
3693,3448,17,-30,1890,17,3795,306,234
3645,3856,17,-88,3577,17,3791,816,399
3645,3857,17,200,5163,17,3788,1339,215
3602,3997,17,398,5660,29,3861,2087,248
