games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-217,-3624,17,0,-4608,17,0,0,93
-45,-2674,17,0,-4608,17,0,0,93
-1,-1258,17,0,-4440,17,0,0,93
1,-107,114,0,-3825,17,102,31,95
46,-179,48,127,-2956,17,565,102,93
449,-314,17,684,-2768,17,1591,-1130,100
1007,-950,17,1542,-3178,17,2603,-2407,93
1525,-1796,17,2902,-3962,17,3548,-3584,93
1705,-2696,17,3691,-4350,501,3797,-4132,517
980,-3359,17,4076,-3653,523,3781,-3329,590
8,-3631,17,3890,-2830,28,3778,-2485,306
-1049,-3633,17,3567,-1301,79,3981,-1264,217
-1817,-3058,17,3383,72,17,3943,-73,311
-1565,-2002,93,3625,850,17,3890,1048,119
-1181,-645,16,4030,1646,115,3704,1994,106
-1418,657,17,3460,2764,17,3363,3085,305
-1677,1815,17,2732,3239,17,2989,4717,686
-659,3001,17,2312,3391,109,2092,4613,604
765,3829,19,1467,3692,159,1154,4248,174
1775,4741,208,455,4054,17,-343,4289,103
2618,5028,40,-698,4272,17,-1799,4310,94
3251,4399,17,-2391,4184,17,-3199,4323,93
3265,3293,97,-3731,3445,17,-3860,4054,456
3256,1821,16,-3973,2056,60,-4001,3601,619
3210,532,73,-3720,710,17,-4001,3189,471
3151,-1166,71,-3451,872,17,-3892,2789,102
3086,-2806,17,-3827,1859,18,-3997,1373,533
3011,-4298,17,-4079,1565,576,-3981,-229,846
1770,-4920,17,-4016,509,92,-3966,-1709,796
633,-4951,17,-3306,-615,17,-3952,-3190,404
170,-4995,17,-3054,-2418,17,-3551,-4341,168
123,-5001,17,-2584,-4035,17,-2775,-4969,141
-225,-5064,17,-2235,-5038,148,-2522,-4896,271
-1306,-4812,17,-2255,-4986,91,-2979,-4476,270
-2634,-4215,19,-2550,-4899,17,-3359,-4137,153
-4051,-3811,227,-3014,-4532,17,-3834,-3511,507
-3934,-4004,126,-2908,-3480,17,-3495,-2425,817
-3256,-4039,17,-2760,-2357,17,-3145,-1300,794
-2574,-4634,17,-2368,-1763,17,-2694,-1491,605
-1956,-4683,17,-1710,-2368,17,-2186,-2663,233
-1781,-3944,191,-1725,-3674,278,-2037,-3665,323
-1688,-2573,223,-1754,-5068,408,-2609,-4723,447
-1641,-1040,35,-1684,-5103,239,-2721,-4492,319
-1039,177,17,-1410,-5103,212,-2665,-3879,174
-18,-128,30,-1006,-5093,76,-1455,-4953,500
403,-1383,110,-587,-5190,17,-455,-4121,373
764,-2790,17,-17,-5059,99,734,-4208,171
1189,-4169,17,890,-5132,205,1970,-4632,231
2700,-4161,17,955,-5090,73,2913,-3783,130
3752,-2955,95,787,-5054,21,3988,-2671,250
4079,-2043,428,206,-5127,17,3255,-1590,478
4015,-1230,95,126,-4815,17,2570,-580,369
3113,-471,105,-102,-4181,17,1343,310,115
1929,355,52,-1066,-4187,17,-693,869,93
644,551,92,-2068,-4325,17,-2540,1373,93
-1195,451,47,-3254,-3866,17,-4001,1802,270
-2709,354,17,-3554,-2741,17,-3961,2051,971
-3990,-458,71,-3235,-1721,17,-3923,2287,1296
-3619,-1554,17,-2897,-673,17,-3886,2517,1285
-2413,-1495,17,-2661,60,17,-3849,2754,914
-1488,-878,17,-2679,332,17,-3815,2974,231
-920,-50,17,-3079,1204,27,-3814,3155,427
-1316,512,17,-3684,2572,292,-3819,3318,495
-1945,936,17,-3943,3984,439,-3498,4227,470
-1738,1701,17,-3833,4103,384,-2242,4910,199
-1951,2276,17,-3696,4173,59,-1749,4175,174
-2551,2522,17,-3684,3586,17,-1864,2817,125
-2956,1786,17,-3785,2445,17,-1955,1656,97
-2453,583,17,-3769,946,17,-2033,612,93
-1291,-2,17,-3752,-585,96,-1325,492,331
-470,390,149,-3734,-2209,30,-452,571,317
102,1285,186,-3417,-3823,17,124,1556,484
605,2152,94,-2237,-4337,17,663,2566,338
1127,3511,17,-1197,-3478,27,990,3683,168
1792,4739,17,-908,-1965,116,315,3962,468
2789,4437,17,-667,-469,16,-322,4225,430
2632,3447,60,-1302,1055,17,-963,4496,115
1581,2415,90,-2580,2296,17,-1784,4237,286
638,1578,17,-2995,3388,67,-2897,3567,163
-540,1900,17,-2505,4161,71,-2566,4860,743
-1040,2536,49,-2431,4578,17,-2258,4392,858
-1848,3248,368,-2792,4244,17,-1954,3660,612
-2502,4135,498,-3340,3686,17,-952,4053,534
-3042,4976,253,-3528,3037,17,177,4676,228
-3181,4856,269,-3217,1832,17,867,4890,254
-3402,4188,15,-2923,189,17,901,4328,205
-2596,3531,44,-3409,-1390,17,974,3873,157
-2063,2814,17,-3634,-2861,17,1065,3521,116
-593,2411,17,-3064,-4321,17,1152,3184,94
1098,2678,21,-1780,-4548,17,1071,2278,95
2270,3056,51,-724,-3748,17,847,873,93
3634,2957,17,155,-2442,17,652,-416,93
3917,1863,32,553,-821,79,504,-546,363
3729,605,17,372,386,75,373,1343,956
3004,-300,17,19,1543,16,250,3128,1166
1607,291,17,24,2547,40,131,4854,1028
227,673,17,120,3533,284,54,4168,573
-514,1233,17,317,4746,311,-1308,4303,345
-1548,1806,17,540,5906,87,-2793,4665,163
-2495,2208,17,742,5764,484,-3162,4225,461
-3046,3019,295,854,5307,325,-3137,3495,520
-3667,3937,575,917,4947,20,-2489,4014,815
-3763,4277,498,1076,4577,17,-1688,4822,900
-3701,3953,15,393,4270,17,-1143,4675,639
-3479,2765,102,-643,4187,144,-492,4445,269
-3242,1577,16,-808,4079,102,671,5033,503
-2076,992,17,-929,4100,17,-240,4651,322
-1173,2090,17,-804,4507,96,-715,4682,317
-606,3745,17,-640,4822,34,-524,5209,548
-635,2740,98,-427,3841,26,-524,5209,548
-696,1560,17,-556,3447,17,-524,5209,548
-740,607,17,-596,3334,17,-524,5209,548
2048,-2560,17,-256,-3840,17,0,0,99
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
1872,-2414,17,-241,-3975,17,0,0,93
1039,-1802,17,27,-4294,17,0,0,93
72,-813,17,44,-3972,17,0,0,93
-60,58,110,30,-3180,17,0,0,93
-277,630,16,-629,-2593,17,-511,505,138
-914,897,17,-1845,-3272,17,-1380,1510,99
-1404,2156,93,-3189,-4096,17,-2175,2408,93
-2010,3771,16,-3445,-3138,17,-2871,3179,93
-3014,4367,17,-3654,-2226,17,-3487,3857,93
-3469,3670,17,-3874,-1216,22,-3759,4174,317
-3467,2365,84,-3654,-271,17,-3733,4187,456
-3473,954,35,-3665,795,17,-3709,4199,250
-3457,-540,94,-3758,1505,17,-3546,4073,94
-3288,-2196,17,-3513,1984,17,-3366,3924,93
-2297,-2696,17,-2483,2458,67,-3048,3471,95
-1195,-2039,17,-1447,3316,87,-2339,2540,112
329,-1286,17,-333,3956,17,415,1879,451
1668,-455,27,878,3106,17,3008,1195,440
2912,303,174,1900,1940,17,3032,579,268
4002,342,337,1606,451,17,1611,80,168
4021,444,490,295,-670,17,322,-357,96
3991,565,316,-894,-1682,17,-801,-730,102
3937,784,41,-2388,-2326,17,-1747,-1042,93
3785,1379,17,-3211,-1680,17,-2611,-1326,93
3227,2133,17,-3392,-986,17,-3337,-1482,121
2709,2715,17,-3062,-180,46,-3802,-608,374
2213,2298,17,-3078,1006,167,-3244,64,336
1538,1593,17,-3204,2446,68,-3240,1136,369
905,787,17,-3537,3297,17,-3499,2381,255
124,1053,17,-4063,3615,180,-3712,3510,185
419,1942,17,-3661,4194,45,-3622,4222,319
1102,2856,17,-2979,4765,173,-3155,4580,462
738,3777,17,-1924,4938,201,-2714,4918,262
-792,4008,17,-963,4753,29,-1513,4558,161
-2411,3635,17,-999,4647,17,-1918,4663,748
-2857,2342,17,-1450,4000,17,-3165,4598,1454
-3251,933,17,-2072,2973,17,-3927,3760,1677
-3463,-534,17,-2985,2152,122,-3784,2933,1267
-3634,-1825,17,-4032,1079,113,-3587,2100,471
-3056,-3058,17,-4070,165,203,-3755,1227,426
-2044,-2801,17,-3684,-872,85,-3099,494,817
-1703,-1779,207,-3292,-2247,85,-2472,-207,840
-1682,-322,288,-3118,-3632,17,-1886,-861,540
-1646,945,168,-2636,-4496,17,-1479,366,355
-1580,2346,17,-1555,-4331,17,-1058,2157,161
-265,2971,17,-594,-4770,17,416,1640,165
1411,2597,17,174,-5268,17,1783,1182,126
2734,1644,17,315,-5504,23,2985,804,98
3402,283,17,276,-5684,30,3986,497,189
3728,-1342,111,275,-5689,30,3668,-254,897
3969,-2928,57,275,-5689,30,3189,-1255,1387
3319,-4165,17,298,-5637,28,2721,-2232,1520
1889,-4854,156,349,-5379,157,2112,-3169,1360
174,-5050,289,478,-4752,329,1152,-4196,913
-994,-5092,254,748,-3986,272,966,-4791,446
-942,-5103,259,1009,-3297,16,2267,-4585,270
-618,-5188,95,2029,-3095,17,3415,-4423,203
-236,-5303,17,2946,-4015,17,3726,-3840,328
405,-5114,17,4039,-3801,209,3956,-3204,147
1100,-4950,17,4079,-3476,302,3629,-4257,446
1585,-4994,183,3821,-3538,17,2638,-5023,458
2034,-5097,163,3291,-4098,17,1772,-5016,200
2543,-5103,407,3248,-4796,357,2606,-4838,103
3045,-4823,50,3639,-4401,693,2863,-4753,266
2392,-4947,17,3659,-4147,28,2134,-4806,484
1145,-5055,45,2871,-4571,17,1462,-4855,352
1222,-3969,376,3197,-4657,44,487,-5152,303
1636,-2632,518,3979,-3864,104,361,-5209,328
1985,-1133,319,4079,-2968,336,361,-5209,328
2227,117,15,4079,-2238,300,361,-5209,328
-2048,-2560,17,2048,-2560,17,361,-5209,328
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-2048,-2560,17,2048,-2560,17,0,0,93
-2037,-2549,17,2033,-2545,17,0,0,93
-1991,-1865,17,1515,-2020,17,0,0,93
-2956,-1647,17,776,-1043,17,0,0,93
-3456,-2657,17,-309,-134,134,0,0,93
-3279,-3821,17,-1306,-196,69,-492,47,97
-2431,-4682,17,-2404,-254,49,-1925,294,93
-1587,-4144,17,-3676,265,93,-3318,541,93
-1427,-3130,17,-4079,498,409,-4001,717,408
-1663,-2233,17,-3906,1228,624,-3993,829,718
-1339,-1339,17,-3671,2145,545,-3896,1340,1043
-455,-673,17,-3458,2979,182,-3725,2162,1328
402,68,17,-3383,3716,17,-3545,3023,1277
786,900,17,-3271,4502,115,-3372,3855,872
644,1874,17,-2802,5073,276,-3185,4669,230
-263,3150,17,-2167,5075,85,-2266,4941,156
-1375,4495,17,-1880,4419,17,-1577,4764,130
-2341,4358,45,-1925,3552,70,-1757,4133,193
-2617,4295,17,-1999,2144,91,-1657,3035,201
-2093,3981,17,-1900,848,17,-1587,2029,144
-1280,2919,98,-1465,644,17,-1559,1175,109
-331,1673,16,-1275,759,197,-1444,844,223
567,436,17,-915,903,355,-1169,873,315
1532,-1062,17,-614,1027,177,-129,595,1082
2456,-2516,17,-385,896,17,925,335,1517
2926,-3966,17,-840,412,17,1944,84,1598
2211,-4984,22,-1861,62,17,2929,-159,1344
1641,-4882,17,-2856,111,17,3959,-413,713
2020,-5028,38,-3817,-107,17,3483,-558,124
2095,-5037,44,-3576,-1250,17,2978,-726,428
1572,-4492,17,-2702,-2218,17,2495,-887,369
1473,-3107,17,-932,-2156,17,2048,-1036,139
1256,-1476,110,100,-1682,17,1608,-1182,195
937,173,224,-145,-754,17,1167,-1176,145
622,1589,35,-1031,-678,17,404,954,116
-628,2634,17,-1317,-1631,17,-269,2789,93
-1976,3439,17,-761,-2282,17,-68,2568,159
-3238,3238,17,438,-1606,17,396,1696,116
-3499,1901,61,1141,-425,17,815,909,93
-3486,227,76,1340,991,110,1148,285,93
-3478,-1534,17,1375,2415,23,760,1505,369
-3339,-3112,17,2115,3446,17,185,3188,416
-2601,-4577,17,2732,3056,17,342,3738,334
-1189,-4967,18,2217,2399,83,1282,3025,150
167,-4030,17,1374,1371,102,2062,2417,174
122,-2485,17,461,945,17,1439,2693,324
-587,-966,17,-74,2035,153,835,2963,122
-1604,-10,17,-501,2580,206,233,2818,191
-1960,1558,17,-1389,2592,30,-135,3719,137
-2622,2986,17,-2120,2979,17,-517,5053,136
-3931,2888,35,-2161,3307,100,-1683,3762,219
-4077,1641,240,-2079,3534,15,-2558,2409,136
-4079,72,299,-2525,3719,17,-3360,1172,110
-3482,-686,17,-2984,3092,17,-3980,113,190
-3336,-707,52,-3372,2056,101,-3508,-431,153
-3482,-768,327,-3789,780,16,-3308,-637,239
-3622,-831,267,-3324,-156,17,-3081,-514,441
-3768,-907,18,-2377,-385,17,-2853,-376,330
-3558,-1166,17,-1115,-824,17,-2158,-371,170
-2975,-767,74,23,-430,17,-978,-522,115
-2498,253,83,1153,126,17,39,-230,157
-2014,1327,17,1373,1368,17,947,464,114
-1704,2388,17,1545,2698,17,1241,1628,282
-1742,3426,17,1105,4419,95,1237,3060,258
-1008,3947,17,851,5141,232,1014,4675,114
-163,4178,17,692,5260,281,761,5107,473
600,4210,140,559,5368,36,946,4811,319
1956,3976,205,487,5411,44,1729,4973,257
3360,3701,28,292,5322,17,2925,4645,226
4072,3704,270,-88,4477,17,3654,4126,277
4063,2957,172,-342,3110,17,3929,3532,282
2870,2463,17,-93,1812,41,3761,2980,137
2235,1039,93,98,334,93,3702,1606,340
1879,-655,59,238,-1401,17,3245,326,181
1827,-2129,17,-72,-3077,17,2862,-776,179
2285,-3725,17,-85,-4562,17,2536,-1725,123
2195,-4916,17,582,-4966,17,2261,-2536,95
1447,-4923,16,1424,-4189,20,2027,-3226,93
1390,-4052,125,2011,-3556,89,1839,-3785,93
1607,-3122,68,2423,-3065,17,855,-2902,97
1206,-2717,17,3044,-3265,17,-387,-1830,93
217,-3167,100,3376,-4011,17,-1573,-825,93
-912,-3684,15,3000,-4080,17,-2875,-1130,93
-2184,-3773,17,2258,-4292,17,-3991,-1627,201
-3222,-4234,17,1346,-4625,17,-3996,-1906,657
-3006,-4991,344,519,-5081,17,-3750,-2344,1069
-2190,-5069,72,-148,-5193,17,-3278,-2894,1421
-1648,-5099,138,-228,-5140,17,-2794,-3458,1445
-860,-5005,16,-627,-4849,17,-2310,-4022,1111
-662,-4215,92,-834,-3668,77,-1434,-4112,655
-667,-3087,67,-1285,-2525,54,-890,-4182,238
-179,-2469,17,-1790,-1854,17,-1303,-4463,197
691,-3157,17,-2346,-2312,17,-1601,-4741,153
915,-4203,17,-1902,-3284,17,-1832,-5010,119
-196,-5000,60,-1241,-4429,17,-1277,-4992,294
-1329,-4787,74,-354,-5136,17,-418,-4936,167
-2570,-4355,17,-21,-4357,17,-1669,-4037,621
-2825,-2728,17,-98,-3435,17,-2985,-3126,752
-3240,-1525,17,-496,-2598,17,-3884,-2314,549
-3943,-1731,42,-1178,-2926,17,-3273,-1914,149
-3814,-2771,17,-1259,-3883,17,-3882,-3568,359
-3140,-4351,17,-1808,-4651,52,-3282,-4470,153
-2492,-5105,523,-2507,-5022,201,-2610,-5013,181
-1360,-5097,136,-3102,-4833,115,-3155,-4690,143
-958,-4382,17,-3465,-4473,89,-3880,-3976,558
-1276,-3802,17,-3004,-4027,17,-4000,-3239,649
-2079,-3415,17,-2475,-4475,17,-3963,-2538,413
-2869,-2770,92,-2747,-4554,17,-3840,-2336,591
-3866,-1704,244,-3077,-4007,17,-3631,-2167,475
-4079,-1113,385,-2826,-3061,17,-3944,-1253,166
-4067,-491,190,-1895,-2498,17,-3546,734,148
-3337,4,17,-990,-2651,17,-2555,-290,715
-2621,-640,108,-640,-3664,17,-1528,-1519,1007
-1802,-1699,78,132,-4223,141,-513,-2736,952
-1256,-2852,17,1471,-4609,232,435,-3872,578
-1216,-4130,17,2658,-4847,127,1881,-4421,215
-504,-5028,17,2994,-4678,16,3436,-4455,183
-474,-5067,17,3037,-4018,17,3896,-3783,749
-248,-5000,17,2521,-3601,17,3840,-3243,946
122,-4424,17,2811,-2624,17,3625,-2727,813
581,-3544,17,3579,-1356,104,3418,-2227,353
839,-2611,17,4029,-82,119,3800,-805,448
1056,-1869,17,3845,1667,17,3679,864,612
1511,-1037,17,3372,3165,17,3231,2405,393
991,335,17,2840,4080,17,2837,3761,198
-134,1336,17,2287,4563,85,2507,4892,254
66,2827,17,2175,5055,111,2132,4788,249
1318,3746,60,2017,5103,257,1676,4509,412
1880,4239,98,1433,5029,42,1290,3873,182
2257,4450,17,607,4364,17,440,4474,251
1934,4031,17,-490,4084,17,-368,5021,139
1274,3603,17,-1860,3857,17,-703,4449,130
490,2381,17,-3395,3782,17,-517,3294,96
-826,1322,40,-4079,3146,360,-358,2302,93
-2078,671,45,-4075,2079,230,-271,1167,503
-2391,-272,17,-3841,947,46,34,-200,1002
-1469,-1587,91,-3631,-541,96,346,-1599,1167
-596,-2850,29,-3474,-1995,17,647,-2952,978
-253,-4453,17,-3331,-3634,17,938,-4259,456
-216,-5240,17,-2119,-4603,17,1121,-4858,297
373,-5126,17,-444,-4493,17,1201,-4350,438
857,-4371,17,988,-3882,150,1278,-3865,239
1034,-3374,17,2153,-2689,177,1349,-3542,209
680,-2520,17,3192,-1531,16,2162,-1956,286
-254,-2127,17,3713,99,17,3021,-284,108
-704,-2848,17,3746,1590,15,3333,-684,584
-702,-3904,17,2602,1749,17,3286,-2556,1044
-601,-4958,17,1732,717,91,3240,-4365,1141
104,-5204,43,823,-603,46,2293,-4810,863
1328,-4630,129,-142,-1984,17,1195,-4930,267
2577,-3954,19,-442,-3484,17,1648,-4807,738
3794,-3852,18,386,-4404,17,3166,-4530,1384
4079,-3038,512,1406,-4047,17,3674,-3697,1524
4072,-2162,207,1437,-3403,17,3935,-2740,1282
3702,-1105,76,1010,-2705,17,3897,-1903,781
3116,17,39,326,-1957,17,3545,-889,264
