games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4518,17,-1953,-2454,17,0,0,93
0,-4358,17,-1300,-1698,17,0,0,93
0,-4916,17,-391,-570,17,0,0,93
0,-5099,17,246,461,17,0,0,93
-5,-4584,17,-502,756,17,0,0,93
194,-3745,17,-399,123,17,0,0,93
950,-3300,17,503,-403,102,915,-18,128
2127,-2823,17,1456,-971,16,1980,-35,98
2963,-1407,17,2546,-1011,152,3091,-414,202
3271,100,42,3741,-812,198,3582,-1818,440
3159,695,20,4061,-777,174,2644,-2970,319
3261,538,17,3956,-1390,51,1799,-4006,185
3331,-365,95,3734,-2331,38,1098,-4868,162
3363,-1241,24,3542,-3548,94,533,-4635,94
2856,-2440,97,3240,-4568,33,106,-5019,288
2371,-3480,17,3354,-4452,32,29,-5215,333
1915,-4472,17,3419,-4330,22,29,-5215,333
1595,-5097,130,3419,-4330,22,29,-5215,333
1432,-5103,392,3416,-4328,22,29,-5215,333
2048,-2560,16,0,-4608,17,0,0,93
2048,-2560,16,0,-4608,17,0,0,93
2048,-2560,16,0,-4608,17,0,0,93
2048,-2560,16,0,-4608,17,0,0,93
2048,-2560,16,0,-4608,17,0,0,93
2037,-2549,17,0,-4598,17,0,0,93
1465,-2120,17,0,-4154,17,0,0,93
414,-1303,17,0,-3344,17,0,0,93
251,-76,87,0,-2685,17,-294,-44,145
1194,47,21,-528,-2046,17,-1650,347,113
2031,-122,17,-1689,-2604,17,-2875,693,98
2500,-1180,91,-2800,-3688,17,-3930,988,121
2845,-2534,46,-2961,-4927,69,-3992,1152,526
3161,-3896,17,-2379,-4635,17,-3802,1080,585
2440,-4857,17,-2317,-3904,17,-2921,108,336
1279,-4906,17,-1942,-2510,43,-2206,-707,218
895,-4890,17,-1511,-1066,206,-1653,-1562,260
181,-4651,17,-623,369,143,-1137,-3081,124
-802,-4195,16,407,1548,17,-904,-4165,270
-1518,-4584,17,1970,1398,17,-1705,-4142,906
-1659,-5103,270,3194,482,17,-2462,-4121,1170
-2037,-5103,480,3450,-1072,17,-3185,-4100,1103
