games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,1938,-2450,17,0,0,93
352,-3650,17,1331,-1832,17,0,0,93
1256,-3566,17,406,-709,22,0,0,93
2337,-4120,17,-505,129,106,758,119,890
3434,-3597,17,-1427,836,16,1819,545,1730
4017,-2382,98,-2410,845,17,2646,911,1737
3958,-824,51,-2934,43,17,3397,1272,1062
3973,531,60,-3533,-439,17,3496,1090,769
3490,837,17,-3663,112,17,3380,727,381
3200,293,17,-2938,50,17,3427,199,110
3244,-500,17,-2031,-873,17,3588,-343,96
4000,-428,85,-1588,-1866,17,3939,-263,211
3722,544,316,-473,-2035,17,3519,766,395
3301,1638,301,195,-1451,17,2883,1992,257
2811,2920,25,6,-415,17,2359,3000,189
2037,4028,120,-48,609,17,1947,4577,395
1999,5103,192,343,1520,17,1692,3259,823
2261,5103,470,915,1373,17,1462,1338,869
2823,4984,49,824,130,17,1218,-697,563
3078,3906,17,749,-1540,100,1003,-2515,174
2932,2245,17,727,-2974,41,836,-3994,365
2543,603,107,724,-4681,33,698,-5212,255
2169,-862,36,760,-3199,553,698,-5212,255
1760,-2369,17,793,-1821,737,698,-5212,255
1476,-3422,17,831,-253,595,698,-5212,255
1226,-4346,17,868,1246,111,698,-5212,255
-256,-3840,16,256,-3840,17,0,0,93
-256,-3840,16,256,-3840,17,0,0,93
-256,-3840,16,256,-3840,17,0,0,93
-256,-3840,16,256,-3840,17,0,0,93
-256,-3840,16,256,-3840,17,0,0,93
-313,-3699,17,236,-3687,17,0,0,93
-1035,-3396,17,64,-2858,17,0,0,93
-2187,-3983,17,39,-1471,17,0,0,93
-3341,-3938,17,12,-150,111,225,-141,142
-3397,-2900,17,336,-412,250,1752,-1005,206
-2479,-2924,17,682,-702,97,3133,-1784,138
-2015,-3846,17,982,-927,17,4000,-2415,371
-1331,-4525,17,1415,-1471,17,3981,-2819,760
-210,-5040,17,1862,-2464,17,3962,-3227,807
382,-5151,17,2464,-3591,17,3945,-3605,525
349,-5148,17,3062,-4131,17,3775,-3913,125
879,-4969,17,3563,-4056,17,3623,-3805,257
1535,-4339,17,3792,-3615,49,3917,-3290,388
1991,-3568,17,4051,-2877,242,3970,-3364,592
1401,-2853,17,3858,-2319,195,3316,-4518,1040
767,-3406,17,3715,-1875,17,2377,-4946,1078
839,-4246,221,4036,-1850,125,1464,-4803,776
1073,-5041,399,4017,-2411,99,1433,-4474,740
1303,-4968,318,3457,-3149,17,2279,-3940,950
1546,-4855,23,2807,-3954,17,3087,-3429,809
1710,-4430,17,3101,-4405,17,3868,-2935,340
2259,-3849,17,3253,-3756,17,3734,-3247,243
2934,-3714,17,3203,-3392,17,3453,-3682,134
3178,-4049,100,2617,-3421,17,3239,-3837,130
3050,-4097,48,1840,-3488,17,3197,-3635,95
2770,-3995,17,970,-3954,17,3149,-3464,93
2911,-3919,184,84,-4436,17,3443,-4031,321
2944,-3566,144,284,-4617,17,2991,-4103,381
2986,-3391,17,1262,-4181,20,2211,-3742,124
2724,-3876,17,2101,-3122,180,1484,-2553,407
1564,-3712,17,2895,-1646,101,749,-1351,345
360,-2827,17,3639,-150,17,67,-259,158
