games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
-7,4458,17,1912,2424,17,0,0,93
-494,3608,17,1344,1716,17,0,0,93
-1840,3423,17,367,554,49,0,0,93
-3066,4057,17,-67,-29,134,727,-294,229
-4046,3383,137,-300,-344,25,1990,-731,151
-3310,2122,17,-377,-801,17,3087,-1127,135
-1808,2381,17,-1049,-866,22,3972,-1470,165
-362,3264,17,-2264,-544,88,3934,-1677,536
862,4175,17,-3432,-169,17,3001,-1407,854
2082,3797,17,-3472,607,17,1939,-1064,892
1738,2203,17,-2310,777,17,840,-709,581
310,1892,17,-977,92,93,-142,-395,162
-1009,1289,17,363,-688,179,338,-1420,846
-714,-209,17,1319,-1463,17,1335,-2970,1374
493,-1315,17,2003,-2231,17,2333,-4520,1544
1675,-2307,17,2900,-2839,17,2999,-4430,1303
3034,-2632,80,3155,-3095,17,3533,-3496,683
3943,-3113,325,4032,-2668,181,3685,-3682,348
3769,-3338,532,3872,-2383,171,2825,-4814,456
3550,-3622,423,3805,-2081,17,2054,-4563,308
3199,-4108,25,3833,-1377,18,2267,-4786,245
2357,-4366,17,3819,-310,18,3355,-4313,278
1476,-3679,96,3624,482,17,3959,-3484,276
461,-2862,82,3621,588,17,3959,-2757,391
-426,-1889,38,3580,344,17,3885,-2021,160
-786,-211,93,3614,36,17,3526,-813,429
-1047,1426,17,3565,285,17,3166,387,356
-857,3043,17,3005,252,17,2376,1689,95
-194,4005,17,2536,1179,17,538,3324,93
-379,3955,17,1766,2570,17,-638,3605,439
-289,4123,17,646,3667,17,-1466,3120,710
-559,4716,17,206,4924,17,-2276,2645,630
-1045,4934,17,-207,5646,29,-3084,2768,445
-1180,4960,17,-259,5494,23,-3462,4128,618
-1423,4781,17,-437,5061,17,-2311,3719,421
-1184,4019,17,-408,5163,17,-2208,4128,846
-191,3795,17,-564,5031,17,-2646,4954,1403
267,4603,17,-1257,4792,17,-2781,4529,1438
315,5426,19,-1934,4424,174,-2884,4025,1129
-227,5427,20,-3015,3623,409,-2984,3485,506
-852,4898,17,-4024,3203,352,-2474,2609,1031
