games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-1883,2411,17,2138,2656,17,0,0,93
-1175,1863,17,2497,3188,103,0,0,93
-175,884,17,3069,4038,52,0,0,93
210,-347,97,3232,4284,17,1290,647,970
478,-1280,16,3115,3828,17,3267,1354,1928
-246,-1797,17,2838,3341,17,3692,1868,1106
-1244,-1253,116,2873,2718,166,3132,2250,200
-2337,-646,74,3244,1548,294,2870,1840,1299
-3590,-13,17,3693,264,170,2765,1151,1707
-3872,1353,21,3736,-815,17,2732,573,870
-3547,2832,17,2433,-1128,17,2705,84,295
-3132,4450,17,1508,-113,17,2689,-207,752
-1779,4681,17,1409,1146,17,2924,322,946
-143,4815,17,1735,2368,17,3388,1593,881
1231,4903,17,2880,3224,17,3832,2808,468
1898,4791,17,3989,3526,179,3935,3070,283
2280,4075,17,3950,3497,122,3863,2337,376
1569,3466,17,3877,3544,23,3791,1605,127
804,3983,17,3559,3893,17,3887,2302,867
-146,3964,17,2849,4256,17,3753,3238,1589
-981,4086,17,2116,4849,17,3585,4050,1848
-909,4672,17,2008,4953,19,3193,4491,1311
-539,5021,17,2348,4950,123,2823,4908,468
-38,5068,17,2863,4906,163,3175,4734,188
-52,5075,17,3341,4694,251,3612,4285,270
101,5068,17,3747,3605,287,3024,4415,1234
-60,5117,17,4010,2483,91,2449,4541,1830
39,5088,38,3484,2641,17,1963,4579,1790
277,5011,322,2825,3584,17,1506,4566,1241
569,4816,465,1737,4398,17,826,4929,501
656,3629,871,1342,4182,17,581,5210,440
708,2237,1146,1484,3974,17,581,5210,440
766,671,1110,1496,3956,17,581,5210,440
826,-912,702,1496,3956,17,581,5210,440
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
259,3825,17,-2037,2549,17,0,0,93
685,3462,17,-1605,2117,17,0,0,93
1820,3762,17,-773,1083,17,0,0,93
2879,4203,17,-18,225,140,-34,38,101
3437,3417,17,180,366,84,12,-160,93
2604,2333,17,192,297,17,81,-306,93
1446,1006,17,139,-213,63,195,-575,100
751,-342,17,53,-1094,85,608,-1556,98
1134,-2021,19,111,-1962,17,993,-2456,93
1069,-3496,92,852,-2010,17,529,-3715,625
948,-4907,32,1413,-2234,17,-148,-4999,971
1336,-5087,103,853,-2495,25,-636,-4173,821
1962,-4581,17,-172,-2428,98,-1097,-3392,352
3181,-3816,17,-1178,-2252,17,-1472,-2734,316
3511,-2416,17,-1185,-1549,17,-1773,-2190,373
3493,-929,90,-1833,-1252,20,-2064,-1664,89
3422,791,17,-2707,-1949,97,-2777,-1920,496
2603,2181,185,-3539,-2492,17,-3629,-2439,670
1767,3429,128,-3830,-1868,18,-3700,-2876,504
857,4411,17,-3097,-1785,17,-3218,-3194,131
-5,4112,150,-2816,-2747,113,-2850,-3350,290
-868,3775,205,-2603,-3795,192,-2798,-4223,908
-1823,3263,17,-2378,-4929,81,-2585,-4653,1462
-2810,2442,17,-2449,-5037,47,-2052,-3999,1509
-3675,2735,17,-2909,-4563,17,-1500,-3322,1206
-3403,3581,17,-3371,-3840,17,-1324,-2415,1022
-2600,3488,17,-3385,-2579,90,-1834,-963,1373
-2723,3619,17,-3398,-1355,17,-2328,441,1380
-3237,4122,17,-3581,-58,17,-2826,1861,1039
-3404,4285,18,-2806,1090,117,-3308,3235,363
-3522,4409,86,-1758,2079,73,-3687,4225,390
-2999,4345,22,-856,3351,17,-3183,4052,551
-2610,3957,264,-547,4670,17,-2735,3843,399
-2472,3211,257,-1418,4828,17,-3080,3225,417
-2352,2459,15,-1714,4437,17,-3443,2580,101
-2759,2493,17,-1535,4775,17,-3800,3423,392
-2791,3497,22,-1410,4941,18,-3289,4239,582
-2582,4791,305,-1426,4923,17,-2786,4985,431
-2645,4983,347,-2046,4620,17,-3761,4113,594
-2681,4756,151,-2732,3648,17,-3995,3029,471
-2733,4601,17,-3621,2283,51,-3884,1992,103
-3052,4156,17,-4003,779,233,-4002,140,452
-2827,3291,95,-4013,-704,234,-3997,-1629,585
-2473,2155,52,-4016,-1991,98,-3993,-3463,379
-1757,709,17,-3738,-3290,17,-3218,-4520,97
-353,-225,17,-2813,-4427,17,-2431,-5012,538
626,-1228,17,-1947,-4480,17,-1631,-4963,967
917,-2551,17,-1200,-4083,17,-688,-4616,1024
1014,-3351,239,-236,-3685,17,722,-3682,726
1102,-4193,349,188,-2667,17,2070,-2790,91
1177,-4936,134,1257,-1617,17,2999,-2243,386
1425,-4881,16,2571,-669,17,3984,-1664,352
1818,-4051,55,3663,313,17,3472,-1309,136
2350,-2593,76,2961,1320,17,3044,-997,179
2691,-1019,17,2350,682,17,2474,-540,99
1653,213,18,1678,113,104,1791,-85,497
653,1042,17,1061,-72,69,1505,-767,1559
-326,2071,62,589,-386,17,1287,-1390,1698
-1525,3070,83,907,-1420,46,1136,-1954,928
-2907,4160,17,1102,-2908,178,1304,-1763,547
-4043,3767,164,1118,-4335,76,1859,-650,697
-3570,2775,17,1685,-4657,17,2403,438,497
-2142,3102,17,2735,-4311,17,2900,1411,148
-1360,4114,17,3404,-3077,17,3323,2110,300
-1027,4827,17,3638,-1613,107,3722,2770,117
-266,5214,17,3787,-63,74,3528,3777,270
-330,5191,17,3462,1614,17,3203,4664,235
-401,5139,17,3338,3370,17,2113,4994,444
456,5054,128,2560,4520,17,1078,4908,265
1641,4649,161,1049,4740,17,1953,3533,139
2851,4184,16,612,3597,17,3166,2025,110
3432,3297,17,1411,3413,17,4002,739,341
3360,2223,17,2154,3787,17,3793,257,1036
2543,1850,17,2150,3262,17,3133,902,1797
2416,1813,17,1984,3052,17,2586,1465,1687
2003,2226,17,1928,2932,122,2088,1996,1008
1445,2689,117,1481,2496,222,1617,2496,145
519,2738,75,866,1965,69,1355,2774,620
-17,3059,17,315,2300,17,1097,3049,747
207,3429,131,579,3101,184,853,3308,538
890,3527,354,956,3950,333,1127,3451,723
1734,3540,267,1309,4784,145,1593,3545,834
2510,3640,17,1488,5069,78,2065,3639,591
2600,4485,17,1380,4986,26,2063,3860,381
1767,4969,19,1189,4864,17,1243,4296,510
501,5090,63,580,4788,199,386,4717,316
-758,4494,72,-510,4950,208,-977,4639,257
-2024,4023,16,-1619,5074,80,-2292,4564,169
-3076,4478,17,-1498,5058,61,-3062,4826,236
-2559,5104,538,-772,5044,22,-2409,5022,683
-1273,4862,564,-373,5119,46,-1733,5000,770
140,4587,433,-743,5016,317,-1102,4979,515
1615,4299,51,-1491,4803,380,-2313,4729,307
2775,4227,17,-2116,4621,220,-3489,4431,276
3455,4586,429,-2843,4353,17,-3936,3912,562
2981,5004,656,-3613,3761,152,-4002,3365,544
2082,5103,212,-4054,3004,155,-3711,3293,453
787,4791,17,-3206,2736,17,-2979,3896,416
-759,4765,38,-2758,3491,17,-2257,4494,127
-2449,4772,175,-2875,4298,17,-2915,4713,343
-3418,4570,238,-2019,4371,17,-3391,3558,328
-3796,3914,20,-1146,4194,17,-2978,2246,246
-2881,3245,17,-166,3569,17,-1986,1058,124
-1667,3346,17,796,2509,17,-1089,-22,128
-1268,4325,17,1792,2900,17,-631,926,361
-733,4510,17,1235,3678,17,-201,1916,254
-26,3761,17,172,3062,96,168,2742,180
505,2911,17,-328,1524,167,497,3452,95
1319,3099,17,-873,-48,16,774,4017,101
1116,3829,17,-2295,-60,17,996,4468,93
1066,4962,140,-3269,1327,17,1348,4949,267
1355,5079,89,-3484,2954,17,1748,4542,803
1952,4742,17,-2678,4248,17,2125,4157,988
2754,4245,17,-1352,4355,17,2520,3754,833
3660,4214,51,-66,4992,17,3311,3583,364
3349,4691,435,1027,4807,17,3418,3743,836
2640,5048,56,1056,4789,17,2629,3764,1510
