games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
1875,-2422,17,-261,-3859,17,0,0,93
1099,-1821,17,-60,-4197,17,0,0,93
222,-899,17,-4,-4052,17,0,0,93
95,-347,110,11,-3394,17,-251,836,767
240,-952,16,-453,-2606,17,-723,2416,1593
-27,-987,17,-1698,-1980,17,-1163,3901,1872
80,-1378,17,-2855,-943,17,-1522,4950,1399
567,-1960,79,-3695,525,17,-1791,4182,640
1330,-2702,77,-3638,1064,17,-2700,3087,130
2200,-3542,17,-3935,1557,112,-3980,1801,194
2792,-4240,17,-3970,1899,135,-3876,1795,932
2797,-4293,17,-3969,2056,60,-3737,1921,1322
2798,-3619,99,-4034,1732,123,-3593,2050,1374
2748,-2887,15,-3783,1649,17,-3455,2174,1074
2791,-3137,17,-3538,1984,145,-3320,2294,436
3076,-3840,17,-2786,2806,197,-2422,3239,144
2603,-4488,17,-2005,3608,41,-1448,4281,129
1700,-4112,17,-1472,4636,17,-2299,3070,565
272,-4234,17,-1429,5103,372,-3200,1793,685
-1172,-4664,17,-2182,5103,245,-3958,565,463
-2354,-4093,17,-2953,4332,17,-3452,-234,176
-2596,-2651,52,-3030,2781,17,-2877,-1122,365
-2126,-1311,132,-2981,1109,17,-1911,-2744,412
-1547,-140,24,-2942,-212,17,-977,-4313,125
-786,692,17,-2908,-1391,17,-424,-5207,203
21,775,17,-2885,-2186,17,-424,-5207,203
586,588,17,-2869,-2741,17,-424,-5207,203
847,540,212,-2859,-3089,17,-424,-5207,203
256,-3840,34,2048,-2560,34,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
362,-3589,17,1859,-2347,17,0,0,93
1187,-3394,17,1225,-1608,17,0,0,93
2479,-3953,17,258,-457,77,0,0,93
3615,-3825,17,119,-189,98,-115,125,93
3604,-2918,17,80,-183,65,-272,-241,266
2429,-2957,17,-449,77,91,-384,-1560,492
1444,-4118,17,-1003,420,17,-494,-2866,380
252,-5013,135,-1730,573,17,-487,-4664,470
303,-4939,761,-2755,455,17,-479,-5213,456
1048,-4213,1202,-3506,86,17,-479,-5213,456
1874,-3406,1336,-3847,-164,20,-479,-5213,456
2691,-2609,1101,-3886,-171,26,-479,-5213,456
0,-4608,16,256,-3840,17,0,0,93
0,-4608,16,256,-3840,17,0,0,93
0,-4608,16,256,-3840,17,0,0,93
0,-4608,16,256,-3840,17,0,0,93
0,-4608,16,256,-3840,17,0,0,93
0,-4607,17,256,-3839,17,0,0,93
132,-4036,17,159,-3254,17,0,0,93
991,-3339,17,64,-2098,17,0,0,93
2367,-3808,17,3,-688,46,0,0,93
3658,-3952,17,29,-125,236,-166,110,93
3911,-3010,30,49,-151,177,-402,276,97
2831,-2563,17,74,-140,17,-582,-1164,439
1856,-3894,17,189,-381,17,-750,-2510,420
587,-4787,17,45,-1021,17,-768,-3752,393
-373,-4833,201,-50,-1958,17,-665,-4797,299
-1648,-4968,207,60,-2949,17,-1943,-4749,413
-2738,-4927,17,93,-4134,17,-3140,-4345,184
-3088,-4036,17,-255,-4368,55,-3912,-3919,291
-3522,-3518,84,-352,-3975,17,-3996,-3363,359
-4019,-2873,296,-217,-4028,25,-3942,-2564,229
-4079,-2058,281,21,-4174,17,-3786,-1541,133
-3725,-657,16,-158,-4036,17,-3535,-662,143
