games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-1886.0,-2435.0,17.0,256.0,-3930.0,17.0,0.0,0.0,93.0
-1135.0,-1901.0,17.0,37.0,-4211.0,17.0,0.0,0.0,93.0
-288.0,-824.0,22.0,36.0,-3839.0,17.0,0.0,0.0,93.0
-163.0,94.0,98.0,16.0,-2779.0,17.0,-1127.0,-120.0,565.0
-182.0,662.0,17.0,-644.0,-1998.0,17.0,-2766.0,-124.0,988.0
-267.0,424.0,17.0,-1544.0,-1929.0,17.0,-3824.0,-128.0,1054.0
-179.0,-393.0,91.0,-1985.0,-1221.0,52.0,-2884.0,-137.0,779.0
-34.0,-1469.0,74.0,-2004.0,-418.0,265.0,-1992.0,-73.0,244.0
200.0,-2741.0,17.0,-1184.0,-800.0,206.0,-1100.0,462.0,204.0
1056.0,-3763.0,17.0,-490.0,-1000.0,17.0,-306.0,943.0,93.0
2216.0,-4037.0,17.0,598.0,-571.0,17.0,329.0,1327.0,95.0
3489.0,-3872.0,17.0,1306.0,344.0,17.0,1202.0,365.0,501.0
3652.0,-3055.0,17.0,2676.0,523.0,17.0,2227.0,-1160.0,768.0
3014.0,-3105.0,17.0,3774.0,-168.0,17.0,3207.0,-2618.0,681.0
2403.0,-3991.0,17.0,3830.0,-1502.0,18.0,3833.0,-3909.0,292.0
2520.0,-4524.0,80.0,3130.0,-3140.0,17.0,3052.0,-4472.0,223.0
2842.0,-4972.0,120.0,2130.0,-4478.0,17.0,3206.0,-4590.0,414.0
2915.0,-4991.0,142.0,903.0,-4947.0,17.0,3365.0,-4336.0,367.0
3110.0,-4386.0,19.0,428.0,-5140.0,17.0,3366.0,-4039.0,149.0
3741.0,-3541.0,157.0,440.0,-5103.0,17.0,3987.0,-3357.0,434.0
4079.0,-2633.0,413.0,473.0,-4894.0,17.0,3518.0,-2709.0,399.0
3681.0,-1981.0,16.0,357.0,-5186.0,17.0,2975.0,-2204.0,174.0
2876.0,-2572.0,17.0,394.0,-5134.0,17.0,1929.0,-3034.0,756.0
1744.0,-3534.0,120.0,252.0,-5441.0,20.0,882.0,-3864.0,997.0
311.0,-4377.0,390.0,-227.0,-5381.0,147.0,-130.0,-4666.0,890.0
-814.0,-5136.0,447.0,-885.0,-5063.0,463.0,-940.0,-4781.0,463.0
-728.0,-5633.0,383.0,-933.0,-4601.0,672.0,-1518.0,-4349.0,266.0
-604.0,-5818.0,64.0,-980.0,-4138.0,534.0,-1983.0,-3965.0,393.0
-370.0,-5322.0,17.0,-1022.0,-3704.0,99.0,-2427.0,-3598.0,180.0
15.0,-4538.0,17.0,-1554.0,-3468.0,17.0,-2837.0,-3260.0,198.0
-443.0,-3834.0,17.0,-2580.0,-3976.0,17.0,-3217.0,-2947.0,119.0
-1232.0,-3151.0,17.0,-3589.0,-3801.0,17.0,-3563.0,-2662.0,105.0
-1894.0,-2374.0,17.0,-3785.0,-2886.0,17.0,-3746.0,-2255.0,130.0
-2067.0,-1323.0,17.0,-3513.0,-1919.0,45.0,-3334.0,-1183.0,132.0
-2145.0,-282.0,17.0,-2632.0,-816.0,86.0,-2995.0,-232.0,98.0
-3045.0,393.0,17.0,-1883.0,109.0,17.0,-2165.0,167.0,410.0
-3546.0,-296.0,17.0,-1393.0,319.0,17.0,-912.0,127.0,749.0
-3321.0,-1422.0,17.0,-827.0,-108.0,17.0,233.0,92.0,725.0
-3081.0,-2714.0,17.0,-402.0,-1199.0,104.0,1392.0,56.0,360.0
-2084.0,-3605.0,17.0,-3.0,-2317.0,61.0,2837.0,31.0,110.0
-945.0,-3518.0,17.0,1001.0,-3340.0,17.0,4002.0,38.0,359.0
60.0,-2799.0,17.0,2378.0,-3964.0,17.0,3963.0,6.0,928.0
1081.0,-2440.0,17.0,3287.0,-3792.0,17.0,3568.0,-674.0,1489.0
2154.0,-2516.0,17.0,2790.0,-3710.0,17.0,3190.0,-1324.0,1691.0
2990.0,-3088.0,17.0,2120.0,-4258.0,17.0,2810.0,-1975.0,1563.0
3091.0,-4030.0,17.0,1558.0,-4600.0,17.0,2065.0,-3143.0,1224.0
1976.0,-4619.0,17.0,1300.0,-4584.0,265.0,1361.0,-4246.0,559.0
363.0,-5088.0,37.0,964.0,-4271.0,323.0,1438.0,-3636.0,567.0
-94.0,-4867.0,17.0,596.0,-3902.0,156.0,1648.0,-2760.0,424.0
-1.0,-4272.0,17.0,327.0,-3832.0,17.0,1856.0,-1928.0,173.0
490.0,-3688.0,17.0,231.0,-4462.0,17.0,2015.0,-1380.0,245.0
1196.0,-3175.0,17.0,155.0,-5341.0,17.0,2034.0,-1317.0,204.0
1811.0,-3762.0,17.0,117.0,-5772.0,35.0,1752.0,-2270.0,290.0
1366.0,-4520.0,35.0,155.0,-5580.0,26.0,1222.0,-3515.0,318.0
505.0,-4631.0,288.0,567.0,-4860.0,17.0,660.0,-4506.0,153.0
-515.0,-4811.0,370.0,473.0,-4635.0,17.0,445.0,-4529.0,195.0
-1588.0,-4976.0,78.0,226.0,-4506.0,17.0,120.0,-4460.0,131.0
-2105.0,-4456.0,17.0,-598.0,-4262.0,17.0,-657.0,-4141.0,133.0
-2945.0,-4114.0,17.0,-1624.0,-3263.0,37.0,-1026.0,-3198.0,173.0
-3445.0,-3281.0,17.0,-1891.0,-2570.0,70.0,-1151.0,-2059.0,119.0
-2587.0,-2357.0,17.0,-1651.0,-1980.0,17.0,-1239.0,-1067.0,106.0
-1386.0,-2999.0,17.0,-1072.0,-2214.0,82.0,-653.0,-1893.0,478.0
-874.0,-4142.0,17.0,-343.0,-2686.0,228.0,-80.0,-2700.0,505.0
-209.0,-4775.0,62.0,351.0,-3309.0,174.0,487.0,-3498.0,187.0
732.0,-4840.0,232.0,1086.0,-3895.0,17.0,1001.0,-4410.0,103.0
1840.0,-4621.0,211.0,1917.0,-4502.0,17.0,1773.0,-4455.0,204.0
2888.0,-4427.0,85.0,2757.0,-4943.0,23.0,2195.0,-3968.0,188.0
3104.0,-3964.0,17.0,3089.0,-4206.0,17.0,2566.0,-3550.0,147.0
2482.0,-3215.0,17.0,2387.0,-3766.0,17.0,2559.0,-3629.0,256.0
1210.0,-3298.0,17.0,1440.0,-3957.0,17.0,2456.0,-3189.0,497.0
96.0,-3503.0,17.0,1238.0,-3621.0,17.0,2357.0,-2765.0,383.0
-386.0,-4294.0,17.0,1684.0,-3081.0,17.0,2286.0,-2418.0,157.0
356.0,-4637.0,17.0,2383.0,-2237.0,105.0,2296.0,-2029.0,269.0
1212.0,-4443.0,17.0,3182.0,-1286.0,25.0,2347.0,-915.0,279.0
2107.0,-3800.0,17.0,3655.0,-156.0,17.0,2382.0,181.0,152.0
1960.0,-2678.0,17.0,2956.0,891.0,17.0,1714.0,1253.0,105.0
1103.0,-1842.0,17.0,1684.0,1758.0,17.0,588.0,2187.0,130.0
93.0,-1269.0,17.0,96.0,1614.0,17.0,-796.0,923.0,360.0
-1067.0,-1730.0,17.0,-934.0,788.0,17.0,-2120.0,-285.0,245.0
-1234.0,-2828.0,17.0,-1036.0,-665.0,96.0,-3352.0,-1394.0,182.0
-497.0,-3701.0,17.0,-902.0,-2197.0,62.0,-3845.0,-2297.0,436.0
426.0,-4009.0,17.0,-781.0,-3884.0,17.0,-3561.0,-3076.0,793.0
