games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-218,3625,17,337,3662,17,0,0,93
-39,2692,17,1221,3608,17,0,0,93
-53,1252,17,2158,3989,17,0,0,93
-9,8,115,3105,4110,17,520,-48,154
139,71,175,2991,3315,17,2918,-39,274
342,100,17,2413,2360,17,3402,-64,529
1076,79,53,1639,1662,17,2197,-123,902
2229,-16,88,894,1133,89,1109,-175,917
3534,-5,17,-21,286,390,-44,-232,586
3953,1002,48,-1407,-158,530,-536,1241,957
3282,2219,17,-2755,-333,388,-1040,2750,980
2863,3854,17,-4038,-519,126,-1505,4144,670
1581,4789,17,-4044,-211,137,-1926,4703,113
898,4957,17,-3830,665,17,-2108,4040,323
556,5063,17,-3639,2082,17,-1682,4403,535
175,5070,17,-3391,3562,17,-961,4833,594
-493,4443,168,-2213,4598,17,-363,4743,496
-244,4951,113,-1068,5075,54,110,4897,453
-60,5296,17,-99,5156,121,449,4685,985
245,5027,17,647,5020,17,779,4477,1159
822,4586,46,1033,4736,17,1091,4281,996
1417,4094,338,1400,4414,17,1406,4053,552
1852,3205,372,1759,3929,17,1520,3423,1176
2233,2428,177,1892,3370,17,1632,2799,1448
2473,2041,17,1969,2873,143,1742,2190,1369
2606,2566,101,2037,2090,393,1849,1601,953
2851,3495,59,1927,786,559,1526,552,548
2955,4334,17,1744,-699,459,767,-975,145
2327,4811,17,1581,-2003,83,-15,-1509,469
1347,4934,17,671,-2441,17,-1253,86,1085
192,5005,17,-719,-1653,17,-2436,1610,1339
-813,4991,17,-2286,-968,17,-3633,3153,1248
-1655,4803,17,-3469,-106,17,-3504,4337,902
-2363,4953,168,-3213,1321,17,-2698,5014,348
-2815,5006,206,-2521,2726,17,-3500,4405,1160
-3144,4881,201,-1356,3527,17,-3929,3562,1648
-3526,4018,16,-190,3997,17,-3693,2793,1623
-3529,2923,144,360,4608,17,-3458,2023,1256
-3338,1512,466,84,4396,17,-3236,1295,581
-3072,239,505,-363,3852,17,-3815,-165,860
-2966,-803,265,-370,2660,17,-2991,-1114,842
-2576,-1811,17,-51,1097,17,-2186,-2042,478
-1677,-2702,194,134,-253,17,-1948,-3191,357
-893,-3404,399,-349,-1621,17,-2378,-4932,893
-75,-4175,282,-1028,-1974,17,-2589,-3731,964
687,-4801,16,-2055,-1784,110,-2793,-2570,692
1351,-4418,17,-3276,-1711,262,-3419,-2108,405
2239,-4254,17,-3990,-1657,74,-3606,-2602,266
3391,-3842,17,-3381,-2302,52,-2983,-2925,188
3320,-2549,17,-2501,-2565,197,-2707,-1235,341
2581,-956,211,-1591,-2236,104,-2488,855,196
1914,463,218,-821,-1592,17,-2270,2733,180
1178,2027,35,-755,-212,77,-2059,4445,119
1253,3459,17,-1080,1316,85,-1894,5020,761
1390,4671,17,-1648,2905,17,-1756,5023,1452
1062,5103,479,-2774,3807,17,-1650,4940,1764
267,5087,921,-2740,4765,17,-1562,4810,1731
-156,5103,1110,-1844,4970,20,-1475,4681,1354
-720,5108,512,-1293,4833,20,-1390,4555,640
-798,4964,17,-1149,4379,120,-1502,4297,232
-983,4322,17,-1024,3799,16,-1914,3828,280
-1847,3960,22,-1721,3520,17,-2294,3389,135
-2734,3032,99,-1633,3552,17,-2647,2650,151
-3639,1978,17,-1756,3287,17,-3105,1347,107
-3912,499,30,-1784,2156,17,-3493,217,94
-3598,-870,17,-1608,679,17,-3455,-885,165
-2673,-1816,102,-1095,-1004,17,-2765,-2033,287
-1591,-2854,22,-667,-2368,17,-2028,-3172,165
-1882,-4034,17,-561,-2752,17,-3118,-4323,764
-3026,-4109,17,-841,-3005,17,-2932,-3651,1145
-3424,-3280,42,-1128,-2538,17,-2364,-2634,1136
-3634,-1884,95,-989,-1610,17,-1788,-1605,780
-3741,-466,17,-1373,-549,181,-1541,-746,262
-3188,1017,17,-1995,452,142,-2736,-456,157
-3422,2388,17,-2565,1639,17,-3810,-213,146
-3923,3508,34,-2847,2793,17,-3778,1029,808
-3528,4512,460,-2927,4048,17,-3499,2384,1178
