games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-2048,-2560,17,256,-3840,17,0,0,93
-1941,-2453,17,256,-3840,17,0,0,93
-1225,-1737,17,256,-3840,17,0,0,93
-280,-632,17,256,-3840,17,0,0,93
-35,-18,97,256,-3842,17,-539,441,93
-48,157,17,98,-4148,17,-1337,1131,93
-556,93,17,-37,-4144,17,-2032,1718,93
-1205,-315,98,-606,-4053,17,-2977,1382,203
-2220,-992,84,-1503,-4302,17,-3907,738,156
-3118,-2019,17,-2949,-4436,17,-3937,-489,753
-2957,-3347,17,-3272,-4319,17,-3845,-1745,1079
-1785,-3823,110,-3258,-4372,17,-3757,-2946,1056
-216,-4356,50,-2813,-4621,17,-3669,-4148,692
1360,-4819,17,-2735,-4587,22,-2986,-4386,169
2875,-4349,17,-2966,-3935,92,-3079,-3564,427
3064,-3110,17,-3231,-3103,20,-3284,-2656,478
2040,-2597,17,-3446,-1693,110,-3482,-1595,296
1099,-2055,17,-3372,-208,81,-3594,278,589
609,-734,17,-3392,1405,17,-3703,2110,529
1190,675,17,-3628,2885,17,-3805,3820,151
1928,1820,17,-3542,3143,17,-3904,3869,929
1432,2826,17,-3010,3057,17,-3719,3521,1507
885,2470,17,-2781,2351,17,-3492,3101,1769
549,1565,17,-3253,1653,17,-3120,2574,1661
-208,799,17,-3041,895,17,-2672,2000,1213
-1273,934,22,-2184,897,46,-1983,1268,375
-2538,1424,87,-1133,970,103,-2985,2457,466
-3395,2048,17,-188,1139,17,-3645,4077,613
-2661,2594,17,-283,2098,17,-2543,4958,436
-1553,3611,104,-546,3466,20,-1462,4862,137
-811,4911,174,-553,4961,111,-1101,4938,201
-1866,5018,115,-417,5983,265,-1518,4274,146
-2334,5002,28,-445,5781,35,-1826,3758,110
-2183,4622,17,-201,5025,17,-2082,3324,93
-2385,3671,100,-48,4074,93,-2290,2971,93
-2634,2571,16,70,2732,65,-1561,2279,318
-2271,1712,17,200,1203,104,-144,1317,437
-1903,610,107,329,-297,68,1194,409,222
-1363,-757,65,764,-1985,17,2401,-446,213
-775,-1964,17,2016,-3090,17,3477,-1225,102
126,-2954,17,3090,-4318,17,3973,-2007,530
101,-4100,17,2425,-5104,261,3900,-3169,1310
-270,-5154,17,1594,-5103,913,3514,-4239,1703
12,-5528,24,1331,-5103,1181,2359,-4776,1464
211,-5395,19,1217,-4957,937,1348,-4851,951
504,-4570,17,1481,-4562,889,2006,-3862,389
876,-3469,17,1730,-4180,597,2551,-3056,336
1460,-2290,17,1955,-3832,22,3044,-2336,456
2725,-1705,17,1994,-3806,17,3510,-1656,242
4063,-1131,171,1637,-4219,17,3939,-1038,520
4079,-1570,502,1005,-4853,17,3430,-1182,1652
4031,-2325,114,274,-5207,17,2941,-1325,1538
3239,-2701,17,222,-5402,19,2495,-1457,668
2626,-3473,17,118,-4973,17,2167,-1554,398
1945,-4253,17,432,-4091,17,1963,-1614,775
929,-4590,17,902,-2873,43,1763,-1673,797
329,-4333,17,1548,-1719,323,1374,-2053,730
134,-4222,233,2251,-569,384,709,-2900,702
46,-3829,369,3032,707,100,51,-3615,317
0,-3452,303,3949,1123,44,-801,-4418,222
-53,-3068,16,4055,276,156,-1537,-4793,222
-433,-3114,17,3773,-1278,77,-2030,-4275,139
-828,-3695,17,3549,-2857,80,-2269,-4161,143
-873,-4527,17,2987,-4286,17,-1856,-4979,175
-1456,-5100,141,1707,-4850,17,-1652,-4413,147
-2007,-4702,17,110,-4681,17,-1470,-3987,118
