games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
2048,-2560,17,-2048,-2560,17,0,0,93
1895,-2447,17,-2112,-2624,17,0,0,93
1047,-1873,17,-2307,-3178,17,0,0,93
78,-1034,17,-2734,-3946,17,0,0,93
91,485,90,-3065,-4544,17,-1901,-544,327
276,2141,20,-3077,-4122,17,-3923,-1120,243
1311,3306,17,-2965,-3106,17,-2896,-1509,289
2724,3985,17,-1961,-2241,46,-2329,-2019,481
4019,3320,98,-899,-1019,105,-2314,-2659,768
3911,1658,29,263,-25,17,-2300,-3284,702
3629,110,17,602,-978,72,-2287,-3881,305
3315,-1578,17,164,-2139,85,-2214,-4401,283
3381,-3103,17,-332,-3487,17,-2113,-4866,293
2768,-4514,17,-1448,-4647,20,-2028,-4848,98
1278,-4864,17,-2629,-5029,271,-3168,-4381,311
264,-4583,17,-3091,-4874,113,-3382,-3022,204
152,-4580,17,-2579,-4584,27,-3301,-3296,657
74,-4596,17,-2486,-4597,17,-2935,-4927,1438
7,-4582,17,-2275,-4683,17,-1961,-4595,1598
-185,-4419,17,-1689,-4802,17,-998,-4267,1412
20,-4070,17,-838,-4492,17,-67,-3951,893
797,-3567,85,535,-3893,88,928,-3607,276
1574,-2908,77,2017,-3037,102,2387,-3100,459
2095,-2533,17,2969,-2759,17,3865,-2586,305
2296,-2350,17,2878,-3447,17,3223,-2130,131
2790,-1748,96,2976,-4204,17,2831,-1470,302
3110,-993,90,2209,-4401,17,3045,-106,534
3522,154,17,1925,-3369,89,3257,1243,420
3822,1792,18,1821,-2098,47,3102,2403,236
3061,2959,17,1476,-982,17,2186,3119,327
1423,3500,17,497,-454,17,1230,3823,121
72,4462,17,-429,-183,17,-434,4669,171
-1464,4548,17,-1175,525,17,-1794,4656,107
-3092,4111,17,-2118,407,17,-3388,4522,198
-4080,3412,444,-3050,-114,17,-3670,3384,361
-4076,2387,237,-3781,-29,17,-3932,2321,167
-3859,1378,19,-3668,630,17,-3526,1196,93
-3655,207,17,-3086,1193,17,-3113,1431,426
-2580,-308,17,-3327,2095,17,-2699,2132,581
-1520,38,17,-2665,2861,17,-2290,2825,391
-476,1345,17,-1598,3452,101,-1246,3604,341
718,2195,17,-360,4147,16,316,4453,382
2245,2301,17,756,4383,17,404,4366,500
3318,2698,17,1088,3424,17,-283,3199,193
3847,1681,18,775,2516,17,-828,2297,239
3433,288,17,173,1223,17,-1326,1479,114
2850,-1323,17,-643,-187,17,-1746,798,122
1727,-2395,17,-1706,-1107,17,-2098,226,99
773,-3428,17,-2407,-1087,17,-2374,-222,93
-467,-4217,17,-2706,-561,17,-2570,-568,101
-1827,-3864,17,-2715,-773,17,-2197,-740,119
-1934,-2723,17,-2244,-1107,17,-1926,-943,100
-1188,-1577,17,-1740,-1447,17,-1697,-1153,93
-133,-1022,17,-1376,-911,17,-1327,-807,180
1072,-746,17,-966,-692,17,-944,-329,121
2079,-687,17,-502,-111,17,-603,23,100
2395,-1417,17,-947,682,17,-870,950,172
1587,-1706,17,-1330,1438,17,-1093,1777,124
646,-1328,17,-1116,2568,17,-1358,1689,102
-348,-907,17,-234,2525,17,-2003,-124,94
-1285,-1772,17,-14,1686,17,-2606,-1802,93
-2325,-3198,17,231,861,17,-3154,-3314,93
-3331,-4614,83,178,-171,107,-3484,-4446,329
-3609,-4431,1159,15,-1557,89,-3309,-4212,930
-4074,-3689,1130,-73,-2871,17,-3212,-3635,1220
-4079,-3114,335,-16,-4081,17,-3117,-3065,1164
-3576,-2659,17,-758,-4115,17,-3025,-2514,770
-2551,-1884,195,-1128,-3231,17,-2754,-1663,539
-1367,-894,161,-1331,-2136,17,-2103,-126,916
39,88,17,-894,-561,95,-1487,1327,936
1523,494,17,-543,1141,16,-865,2797,610
1835,1925,17,-32,2575,17,-313,4143,165
789,2952,17,204,4263,251,16,5166,387
-198,2689,17,721,3569,863,31,5213,390
-897,3521,17,1277,2371,1275,31,5213,390
-1341,4387,17,1908,1012,1384,31,5213,390
-2256,4611,17,2504,-274,1135,31,5213,390
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4521,17,1988,-2497,17,0,0,93
246,-3833,17,1481,-1903,17,0,0,93
1481,-3398,17,634,-800,25,0,0,93
2759,-4038,17,-517,223,114,-339,-1321,203
3962,-3580,51,-1874,1257,16,-846,-3280,100
3628,-2580,17,-3374,1218,17,-1296,-5014,113
2647,-2774,17,-3698,-11,80,-1490,-5010,847
2130,-3680,17,-4052,-1338,393,-1680,-4990,1233
1426,-4515,17,-4051,-2417,512,-1864,-4970,1274
516,-5021,17,-4049,-3640,280,-2054,-4950,957
503,-5028,17,-3407,-4390,29,-2223,-4932,352
43,-5145,17,-2657,-4785,17,-2373,-4994,380
-277,-5110,17,-2298,-4985,26,-2496,-4990,483
203,-5231,17,-2049,-4947,83,-2617,-4932,215
85,-5192,17,-2191,-4823,122,-1391,-5025,362
-233,-4922,180,-2492,-4623,20,78,-4946,322
-193,-4510,145,-2840,-3997,17,1424,-4874,156
-28,-4254,17,-2118,-3857,17,2580,-4811,147
719,-4405,17,-1621,-4499,17,3291,-4641,311
2085,-4213,17,-742,-5004,17,3645,-4280,439
3762,-3925,131,279,-4896,17,3932,-3911,247
4019,-3565,168,832,-4107,17,3964,-2946,915
3999,-3394,83,1354,-3312,17,3973,-2018,1223
3858,-3798,24,1854,-2375,17,3983,-1057,1190
3332,-4444,26,1385,-1615,17,3991,-149,816
2527,-4396,17,796,-2117,17,3658,-1117,1040
2539,-4439,17,727,-3130,17,3162,-2971,1363
2287,-4313,17,159,-4034,17,2683,-4764,1336
1635,-4627,17,390,-4358,17,2273,-4138,946
1333,-4726,17,966,-3507,78,1887,-3128,227
1088,-4570,17,1854,-2515,276,1994,-2706,646
1255,-3912,55,2970,-2548,240,3272,-3527,1569
2074,-2797,105,4006,-2673,87,3704,-3913,1189
2607,-1880,17,3748,-3352,17,3525,-3968,248
2000,-1717,17,3648,-4177,35,3312,-3957,892
1755,-2329,17,3113,-4908,205,3106,-3946,1176
1049,-3124,17,2688,-4825,17,2902,-3935,1112
25,-3812,17,2598,-4495,17,2710,-3926,723
-797,-3357,17,2491,-3952,16,2539,-3754,97
-393,-2562,17,2508,-2912,91,2531,-2748,101
444,-2838,17,2995,-2236,109,3726,-2047,858
974,-2430,17,3487,-1424,17,2605,-1565,1093
452,-1776,17,3594,-410,17,1483,-1083,986
32,-986,149,3161,475,17,386,-612,537
-277,351,206,2323,1060,17,38,350,116
-629,1937,90,1480,1763,17,-296,1468,289
-1028,2875,17,270,2471,17,-605,2501,108
-903,3305,17,-823,3080,17,-847,3316,161
-228,3098,17,-1323,3889,17,-648,3858,446
531,3327,17,-877,4307,117,-460,4369,372
364,4196,65,-217,4850,241,168,5080,141
367,3538,175,-231,4341,1057,306,5212,172
455,2272,21,-554,3288,1930,306,5212,172
1250,1668,17,-825,2376,1903,306,5212,172
1771,2042,17,-1086,1494,1451,306,5212,172
256,-3840,16,0,-4608,17,0,0,93
256,-3840,16,0,-4608,17,0,0,93
256,-3840,16,0,-4608,17,0,0,93
256,-3840,16,0,-4608,17,0,0,93
256,-3840,16,0,-4608,17,0,0,93
253,-3798,17,0,-4582,17,0,0,93
51,-3054,17,0,-4131,17,0,0,93
-39,-1842,17,0,-3342,17,0,0,93
-19,-284,86,0,-2356,17,-64,-108,97
171,830,79,-492,-1550,17,-1894,171,543
570,1963,17,-1467,-1107,17,-3698,492,639
1598,1945,17,-2159,-55,17,-3156,802,438
2544,945,84,-2503,1239,87,-2107,1599,166
3499,-25,16,-2350,2694,77,-988,3321,116
3760,-1248,17,-1669,3847,17,-790,3529,862
