games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
342,3661,17,1912,2424,17,0,0,92
1143,3449,17,1274,1661,17,0,0,92
2349,4052,17,409,601,49,0,0,92
3296,3862,17,-546,-456,125,-1192,-431,329
3094,2925,17,-1425,-1317,16,-2726,-1131,344
1855,2068,17,-2064,-710,17,-3990,-1187,312
297,1687,17,-3009,-317,17,-3883,510,823
-372,2887,17,-3688,237,17,-3775,2246,992
-618,4487,17,-3538,1431,102,-3672,3887,809
-1609,5100,143,-3277,2697,54,-2842,4452,447
-2385,4630,17,-2415,3612,17,-1826,4644,235
-1616,4061,17,-1578,4477,17,-1027,4779,325
-411,4875,22,-327,4967,88,-159,4851,93
757,5303,55,800,5125,64,1597,4250,93
837,5576,122,770,5072,17,1956,3684,428
764,5702,31,875,5182,99,1794,3104,607
368,5445,21,879,5169,378,1639,2550,443
229,5268,17,960,4855,440,1453,2704,132
466,4862,17,1057,4540,135,1233,4269,94
1153,5006,22,1227,4435,17,2269,4783,93
2095,4954,18,1576,4261,17,3064,4860,344
3010,4989,275,1271,4366,17,3390,4541,504
3636,4404,362,710,4560,17,2342,4736,1063
3322,3960,17,-7,4906,17,1241,4957,1292
2202,4053,99,-409,5405,19,266,4944,1184
893,4188,16,-643,5155,46,-619,4824,768
-291,4653,17,-1114,4800,152,-1610,4709,586
-1552,4399,17,-1767,4372,22,-2523,4118,212
-2853,4236,17,-2301,3312,17,-3179,3679,270
-3662,3418,99,-2100,2472,17,-3754,3283,197
-4039,2439,307,-1198,2259,17,-3478,2107,470
-4055,1678,375,-1140,1274,17,-2817,1022,437
-3987,1243,70,-2043,220,122,-2172,-37,110
-3226,814,17,-2999,-804,114,-2126,-41,1393
-2367,796,17,-3639,-1896,17,-2144,24,1651
-2120,479,78,-3452,-3101,17,-2174,122,785
-2245,-34,154,-2653,-4156,17,-2389,-534,94
-2380,-530,27,-1823,-3566,17,-2668,-1463,171
-2095,-1152,17,-1389,-2168,17,-2227,-1919,357
-1305,-1038,76,-660,-886,17,-524,-1587,788
-203,-315,93,765,-81,17,1161,-1260,872
760,590,17,2528,30,17,2808,-940,607
1473,1917,113,3900,-597,92,3916,-146,115
2313,3358,40,3935,-1446,145,3472,1887,93
3273,4426,18,3786,-2184,16,3067,3708,93
2628,5102,478,3262,-2657,17,2648,5020,330
1945,4827,17,2449,-1883,17,2387,4312,212
2111,3906,87,1999,-305,17,2145,3709,201
2396,2470,93,3022,310,17,2173,2298,468
2572,1139,17,3586,-381,17,2200,917,400
2190,-494,121,3428,-743,17,2318,347,184
2093,-1904,37,2861,-677,17,2365,175,178
1241,-2222,17,2350,160,17,2170,217,206
378,-1438,94,1906,1214,17,1212,866,467
-677,-568,86,883,2233,17,318,1473,373
-1890,438,17,-528,2194,66,-517,2029,162
-3265,586,17,-1244,1115,82,-895,1097,692
-3560,-475,17,-2185,175,17,-1259,137,876
-2599,-1074,163,-2861,-694,17,-1603,-770,713
-1316,-1118,361,-2039,-1362,17,-1683,-1208,859
129,-801,283,-1486,-735,17,-1349,-978,1731
1493,-462,20,-1583,313,17,-1065,-837,1697
1672,326,17,-909,578,17,-804,-745,1004
1736,1267,17,-549,-465,165,-319,-204,456
1487,2039,17,-185,-2139,166,530,1087,351
993,2006,17,178,-3694,17,942,1660,285
292,1751,17,1588,-4431,17,596,973,565
153,743,201,3057,-4012,17,261,310,496
236,-828,301,3494,-2442,17,1228,-82,296
372,-2421,203,3909,-922,30,2343,-348,196
408,-3971,17,3660,-502,46,3298,-551,144
-778,-4591,17,3233,765,104,2514,-64,674
-1641,-3425,17,2879,2259,39,1442,469,997
-2392,-2091,17,1999,3629,17,394,990,967
-3353,-682,17,348,3345,17,-619,1493,598
-3698,909,17,-1219,2683,126,-1516,1961,186
-3581,2622,17,-2359,2014,248,-2110,2356,407
-2926,3249,17,-3410,1261,172,-2717,2759,280
-3113,3296,118,-3849,506,19,-3254,3132,193
-3528,3788,103,-3220,313,17,-3101,4274,1441
-3658,4025,18,-2277,842,17,-2478,4732,1550
-3005,4201,31,-1835,1955,17,-1583,4762,807
-2361,4572,17,-1603,3221,17,-782,4772,298
