games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-233,-3621,17,0,-4460,68,0,0,93
-74,-2701,17,0,-3806,88,0,0,93
10,-1220,17,0,-3055,17,0,0,93
86,-64,90,0,-2085,17,-343,-6,154
277,143,29,-496,-1269,17,-1755,51,146
633,460,17,-1796,-1038,17,-2953,84,116
1608,379,98,-3345,-169,17,-3982,101,178
2783,250,63,-4079,54,548,-3891,304,653
3725,-221,17,-4079,891,489,-3494,1003,1072
3365,-1052,17,-3871,1676,20,-3106,1686,1150
2106,-1068,17,-3158,2282,174,-2709,2385,878
880,-1087,17,-2227,3009,416,-2853,2338,768
-367,-1519,17,-838,4005,381,-3623,1441,912
-1767,-1251,17,507,4969,75,-3766,667,702
-2961,-285,19,790,5014,16,-3324,74,162
-4031,509,212,113,4366,17,-3764,1165,433
-4079,1355,314,-186,3390,17,-3049,2128,478
-3791,1725,16,-131,2280,17,-2358,3058,190
-3597,2546,17,-162,1357,17,-2001,3785,275
-3313,3326,17,-424,449,17,-2591,4228,407
-3311,4241,123,-980,961,17,-3169,4661,191
-2829,5040,220,-1256,1881,17,-1997,5020,333
-2728,5088,254,-566,2618,17,-836,4849,289
-3113,4914,235,271,2057,17,-1428,3457,728
-2990,3935,17,-391,1054,85,-2026,2050,817
-3159,2378,82,-1767,431,97,-2585,735,562
-3575,772,72,-2982,-556,81,-3029,-747,327
-3697,-755,17,-2720,-2101,106,-2725,-2809,963
-2417,-1339,17,-2912,-3447,17,-2405,-4969,1279
-1078,-1718,17,-2901,-4479,17,-2147,-3863,1198
440,-2436,17,-2052,-4866,17,-1884,-2624,760
1363,-3494,17,-1253,-4390,17,-1653,-1513,120
651,-4521,17,-1687,-3656,17,-1448,-2597,413
-388,-4514,162,-2320,-3734,17,-1242,-3819,342
-1692,-4479,253,-1840,-4112,17,-1883,-4236,294
-3303,-4486,151,-965,-4224,17,-3228,-3931,555
-3839,-4199,304,-590,-4599,17,-3597,-3667,682
-3673,-3706,16,-540,-4641,17,-2410,-3735,1132
-2607,-4033,95,-422,-4983,17,-1209,-3804,1233
-1523,-4486,30,-197,-5014,17,-87,-3867,988
-321,-4950,17,350,-5326,17,971,-4224,410
782,-4833,17,859,-4893,34,1563,-4809,318
1652,-4333,17,2092,-3960,46,1944,-4211,420
2171,-3756,22,2570,-3619,17,2317,-3627,174
2992,-2957,94,2550,-3636,17,3183,-2666,95
3914,-2035,29,2479,-3092,17,3991,-1757,200
4079,-717,500,1923,-2340,17,3681,-604,773
3937,694,38,1092,-1342,17,3229,731,1067
3231,2142,237,74,16,17,2772,2082,1017
2484,3299,538,-184,1370,17,2289,3333,682
1617,4628,562,-228,2772,17,1037,4190,668
1030,5074,58,-530,4260,17,-188,5027,309
1279,4430,182,-978,3864,340,-463,5214,180
2160,3459,397,-1397,2604,558,-463,5214,180
3091,2432,254,-1867,1190,441,-463,5214,180
3722,1717,17,-2271,-24,36,-463,5214,180
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
256,-3819,17,-259,-3825,17,0,0,93
151,-3194,17,-688,-3499,17,0,0,93
-17,-1887,17,-1753,-3826,17,0,0,93
-12,-506,62,-2708,-4155,17,0,0,93
173,-178,100,-3269,-3521,17,296,191,104
516,-181,17,-2490,-3092,17,546,372,93
848,400,88,-1656,-2760,17,750,542,93
1029,987,89,-827,-2213,17,782,1278,93
1004,1591,17,-913,-1199,17,784,1938,93
340,1873,17,-1830,-1033,17,-675,1248,93
-84,1162,17,-2453,-93,17,-2136,516,93
491,613,17,-2712,988,45,-2580,1844,548
995,1249,17,-2448,1951,17,-2743,3727,817
524,2086,17,-2237,2788,17,-2600,4719,741
-446,2020,17,-1870,3855,234,-1820,3950,367
-1348,1999,17,-1510,4759,112,-713,5019,601
-1393,2903,17,-1257,5075,195,166,4902,258
-504,3476,17,-1049,5059,97,776,4780,472
820,3343,17,-917,4987,56,1393,4657,341
2086,3590,17,-788,4933,30,1945,4547,178
2524,4592,196,-700,4527,17,2265,4818,277
2758,5029,66,-295,3853,17,2158,4439,265
2986,4447,17,576,3177,17,2110,3821,155
3155,3229,17,1760,1975,17,2853,3065,373
3164,1866,17,1640,372,17,3969,2207,413
3530,1559,101,1384,-1043,17,3306,1767,235
3513,1562,67,866,-2456,17,2499,2071,199
3382,1313,17,-526,-2736,17,1693,2000,372
2357,1091,17,-1085,-1765,17,850,1926,204
719,1091,17,-1194,-517,17,-109,1667,238
-840,1321,17,-1358,871,138,-1151,973,336
-2174,543,17,-1799,1554,193,-2188,-248,368
-2508,-976,17,-2402,2116,15,-3192,-1424,112
-2778,-2418,17,-3219,1650,17,-3968,-2328,224
-2997,-3734,17,-3515,574,17,-3666,-2987,511
-3239,-4401,17,-3425,-572,17,-3353,-3669,449
-2916,-4232,123,-3035,-1648,17,-3075,-4284,109
-2405,-3965,68,-2999,-2814,17,-2915,-4804,242
-2250,-4168,17,-2713,-4160,17,-2635,-4889,129
-1941,-4819,17,-1824,-5104,276,-2325,-4802,111
-1956,-4727,17,-1535,-5103,985,-2124,-4686,137
-2127,-4101,17,-1135,-5103,573,-2395,-4397,144
-2161,-4224,17,-1019,-5015,20,-2567,-4185,108
-2631,-4338,17,-1023,-5041,29,-2684,-4017,93
-2696,-3674,17,-1023,-5039,28,-2668,-3426,142
-2609,-2375,56,-773,-4834,17,-2641,-2314,167
-2629,-1101,73,-303,-5133,17,-3559,-2148,1024
-2930,16,17,-498,-5228,17,-3519,-2595,1657
-3878,-126,22,-334,-5492,22,-2775,-2989,1835
-3918,-1266,119,-280,-5411,19,-2056,-3370,1660
-3857,-2568,67,-280,-5189,17,-1384,-3725,1173
-3403,-3825,17,-263,-5124,17,-681,-4098,314
-2072,-4781,17,-261,-5238,17,-224,-4332,488
-807,-4833,159,-147,-5237,68,160,-4525,674
353,-4725,433,373,-4933,380,586,-4696,544
1887,-5014,436,908,-4622,450,2591,-4415,602
2978,-5006,426,922,-4601,243,3799,-3693,365
3524,-4236,20,1014,-4554,17,3837,-2635,191
3844,-2598,19,1545,-4323,17,3681,-1852,213
3712,-1365,107,2096,-3626,17,3820,-1580,137
3611,-658,44,2779,-2696,17,3844,-1361,130
3258,-65,17,3752,-1231,16,3887,-1088,123
2394,-307,17,4079,-146,461,3838,79,822
1580,-714,17,3850,235,17,3689,1166,1177
858,165,91,3050,-62,17,3539,2267,1188
263,1170,37,2644,1045,17,3394,3330,851
-752,1830,17,2784,2541,17,3255,4347,196
-1735,2571,17,2622,3489,17,2959,4808,425
-1849,3459,17,2427,4033,200,2479,4950,464
-964,3635,17,2171,4942,40,2469,4876,308
-92,3158,79,2268,5103,280,3433,4432,192
1060,2337,73,2813,4986,48,3805,3729,218
2108,1165,17,3137,3946,17,3898,3110,235
2447,-518,94,3612,3095,17,3820,2557,133
2732,-1983,43,3698,2132,17,3816,2062,149
3056,-3696,17,4079,1744,397,3939,1388,528
2935,-4819,23,4079,1190,359,3786,680,757
2672,-4847,17,3596,800,17,3637,-12,635
2442,-4588,17,3513,-318,17,3399,-1036,523
2528,-3964,100,3391,-1920,17,3066,-2402,379
2987,-2915,142,3474,-3382,17,3217,-2686,147
3503,-1901,70,2482,-4376,17,3969,-1453,198
4080,-1191,364,1527,-3603,62,3894,-566,494
4079,-73,369,827,-2135,85,3771,245,441
3911,851,67,220,-749,17,3651,1068,121
3429,1949,120,-288,836,17,3038,2060,377
2874,3074,17,-136,2381,17,2255,3144,328
1387,3823,17,-564,3327,17,2104,2995,126
127,3210,17,-1424,2629,17,2571,1682,93
32,1596,97,-1265,1078,73,2978,571,99
145,-149,50,-581,-250,94,3334,-398,93
100,-1630,17,76,-1804,45,3644,-1234,93
702,-2976,17,370,-3212,18,3997,-2046,389
1857,-3711,17,972,-4058,17,3942,-2730,818
3030,-3990,17,904,-4991,17,3578,-3646,1163
3154,-4883,432,561,-5364,42,3173,-4539,1166
2473,-5100,952,373,-5369,18,2587,-4940,891
1697,-4840,987,255,-5107,17,1935,-4996,356
878,-4553,650,451,-5020,17,1388,-4664,96
164,-4306,40,1237,-4320,126,1378,-4897,96
309,-4255,17,1993,-3479,69,1625,-4988,606
906,-4611,165,2601,-2491,17,1836,-4946,791
1579,-5061,222,2964,-2648,17,2030,-4907,638
2163,-5043,99,3221,-3305,17,2234,-4867,128
2660,-4432,73,3275,-4251,17,2635,-3854,102
3418,-3926,17,2512,-4843,17,3006,-2912,94
3684,-2474,17,1773,-4410,17,3326,-2097,93
2496,-1431,17,1582,-3614,17,2788,-446,385
933,-1423,89,712,-3093,17,1959,1518,477
-769,-1454,16,-180,-2507,17,1166,3396,232
-2263,-1644,17,-340,-1590,17,482,5105,223
-3291,-2223,27,-399,-807,17,439,5215,227
-3973,-2324,113,-439,-274,191,439,5215,227
-3928,-2433,174,-472,186,66,439,5215,227
-3855,-2451,38,-498,532,17,439,5215,227
2048,-2560,17,256,-3840,17,0,0,93
2048,-2560,17,256,-3840,17,0,0,93
2048,-2560,17,256,-3840,17,0,0,93
2048,-2560,17,256,-3840,17,0,0,93
2048,-2560,17,256,-3840,17,0,0,93
2008,-2523,17,261,-3872,17,0,0,93
1372,-2033,17,46,-4182,17,0,0,93
400,-1283,17,-51,-4098,17,0,0,93
101,-148,67,-22,-3394,17,589,-270,472
381,276,63,176,-2601,17,2344,-910,1379
792,492,17,1026,-2582,17,3858,-1528,1728
1446,-175,102,1693,-2697,17,3983,-2070,428
2185,-1111,25,2614,-2662,17,3227,-2420,130
2548,-2059,17,3340,-2161,17,3176,-1614,458
2957,-3443,17,3638,-1266,17,3397,-466,632
2983,-4808,27,3719,219,155,3619,684,464
1954,-4962,17,3807,1749,248,3685,2211,88
913,-3694,17,3919,3435,140,3635,3733,271
777,-2128,17,3497,4265,24,3927,3329,601
2046,-1117,17,3017,3869,17,3873,3017,553
3302,-1383,17,3501,2904,17,3702,2748,147
3707,-2635,17,3800,2564,17,3885,2105,401
2747,-3200,17,3721,2623,17,3740,1496,520
2370,-2352,17,3666,1950,17,3604,927,293
2842,-1029,17,3600,780,17,3387,407,252
3033,-521,49,3057,-393,25,2887,-121,328
2870,-1741,35,2483,-940,48,2405,-635,112
2978,-1883,17,1978,-1038,92,2830,-1150,577
3416,-2272,17,1575,-1252,17,3489,-1535,816
3333,-2798,17,1793,-1858,17,3921,-1874,719
3047,-3356,17,2506,-2108,17,3534,-2038,298
2430,-3829,17,3913,-2239,127,2552,-1677,175
1519,-3188,17,4079,-2012,784,1531,-1270,92
704,-1693,17,4079,-1097,482,715,-946,99
-563,-1018,17,3623,-314,17,723,-1155,334
-1544,-1871,17,2561,-378,17,818,-1415,252
-1221,-3166,17,1834,-1444,97,712,-1928,150
-1068,-4265,17,1128,-2507,16,412,-2624,167
-699,-4614,62,-10,-3503,121,-67,-3811,240
6,-4564,197,-1301,-4528,69,385,-4230,363
862,-4524,78,-2701,-4950,20,1690,-3767,371
1683,-4125,17,-3399,-3914,17,2871,-3352,118
2925,-4091,17,-3385,-3852,17,3852,-3031,188
3200,-4841,319,-3024,-4054,17,3720,-3816,719
2809,-5070,816,-1984,-4498,17,3177,-4498,1006
2566,-4888,1003,-887,-4964,17,2418,-4755,895
2118,-4732,907,389,-4972,17,1660,-5013,427
1672,-4570,476,1394,-4972,119,680,-4650,333
1345,-4445,65,1739,-4850,42,-401,-4173,120
1068,-4475,17,1846,-4569,17,-213,-5206,116
1923,-3635,276,2522,-3833,107,-213,-5206,116
2852,-2824,290,3360,-2915,17,-213,-5206,116
3861,-2011,32,3917,-2142,33,-213,-5206,116
-2048,-2560,36,2048,-2560,37,0,0,100
-2048,-2560,16,2048,-2560,16,0,0,93
-2048,-2560,16,2048,-2560,16,0,0,93
-2048,-2560,16,2048,-2560,16,0,0,93
-2048,-2560,16,2048,-2560,16,0,0,93
-2048,-2560,16,2048,-2560,16,0,0,93
-1954,-2445,17,1941,-2453,17,0,0,93
-2253,-1705,17,1309,-1671,17,0,0,93
-3306,-2004,17,537,-622,71,0,0,93
-3348,-3194,17,-755,389,112,-256,1101,141
-2944,-4341,17,-2081,1257,17,-630,2725,101
-1514,-4287,17,-3104,2157,17,-949,4121,93
-860,-2927,17,-3119,3591,17,-1184,5019,313
-1183,-1341,17,-2906,4788,18,-1278,4987,717
-2476,-625,17,-2652,4786,194,-1368,4957,760
-3608,232,17,-2019,4887,306,-1604,4841,810
-3572,1627,17,-1366,5089,203,-1970,4645,857
-3225,3142,96,-719,5088,45,-2340,4447,556
-2485,4376,152,-70,5045,17,-3282,4599,181
-1992,4984,51,152,4282,17,-3301,3632,972
-1427,4926,16,-181,3085,17,-3299,2667,1411
-1264,3785,17,-319,1675,17,-3297,1735,1495
-1228,2338,71,-1291,309,17,-3295,814,1234
-1090,631,82,-2521,-542,17,-3294,-67,652
-956,-1077,17,-3600,-369,143,-3907,-506,361
-1510,-2398,17,-3975,8,388,-2805,-522,572
-1604,-3625,17,-3897,342,443,-1727,-537,432
-914,-4164,17,-3828,638,172,-807,-836,156
-655,-4247,17,-3772,779,17,-298,-1867,150
-456,-4122,91,-3569,446,17,-264,-2833,132
-131,-3399,228,-3513,-363,17,-460,-3710,145
192,-2495,153,-3196,-1189,17,-748,-4491,104
794,-1643,17,-2792,-2025,17,-960,-5028,186
1513,-2012,17,-2055,-3518,17,-1096,-5023,395
1177,-3107,101,-1227,-4852,60,-1226,-5019,256
663,-4213,44,-664,-4998,123,-750,-4924,335
-42,-4880,85,-283,-4904,75,-392,-4730,374
-99,-5035,178,-229,-4934,128,150,-5043,221
52,-5334,27,-149,-5091,41,483,-4920,491
352,-5600,27,182,-5201,17,767,-4798,615
663,-5343,18,847,-4784,254,1052,-4677,399
662,-5258,17,2002,-4327,298,2644,-3887,289
793,-4346,92,3287,-3843,83,3965,-3175,259
1013,-3030,70,4038,-3197,127,3856,-2685,1002
1278,-1824,17,4031,-3113,117,3754,-2223,1368
2448,-791,17,3958,-2576,51,3651,-1760,1392
3675,253,17,3851,-1811,19,3554,-1317,1082
3554,1839,69,3644,-1194,17,3457,-875,429
3185,3300,89,3229,-229,17,3036,50,112
2786,4296,94,2713,1106,17,2499,1164,94
2567,4660,17,1358,1566,17,1347,2144,128
2119,4163,17,-91,2466,17,187,3128,98
1449,3157,17,-926,3884,17,-787,3986,93
614,2561,17,-226,4965,17,-493,5188,339
240,2186,17,698,4387,166,-489,5202,340
304,1617,17,1754,3574,30,-489,5202,340
342,1274,17,2643,3480,17,-489,5202,340
349,1209,17,3197,3461,17,-489,5202,340
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4608,17,-2048,-2560,17,0,0,93
0,-4579,17,-2015,-2527,17,0,0,93
0,-4438,17,-1415,-1904,17,0,0,93
0,-4932,17,-589,-818,17,0,0,93
0,-4710,17,-62,-6,128,-422,199,130
-243,-4093,17,-45,337,49,-1459,620,94
-1077,-3785,17,269,296,17,-2353,975,93
-1522,-4398,17,844,-48,49,-2497,147,480
-1219,-4835,17,1757,-877,106,-2111,-1611,926
-1137,-5103,326,2647,-1818,17,-1734,-3331,1031
-1397,-5050,755,3156,-3362,17,-1318,-4871,823
-1177,-4873,811,2561,-4745,17,-706,-4263,668
-1014,-4736,597,1265,-4868,17,-107,-3670,186
-836,-4555,22,37,-4906,17,322,-3150,326
-701,-4244,23,-648,-4901,17,701,-2672,269
-729,-4450,17,-424,-4913,17,1443,-2546,235
-166,-4641,17,323,-4988,17,2637,-2856,293
-33,-4132,17,411,-4983,17,3695,-3119,126
-672,-3697,17,387,-4980,17,3716,-3593,542
-1045,-4322,17,533,-4999,17,3101,-4321,706
-906,-4554,17,1212,-4962,55,2482,-5015,528
-601,-4671,17,2056,-4670,308,2418,-4974,425
181,-4803,17,2307,-4300,438,3304,-3998,645
1090,-4608,17,2593,-3866,254,3893,-3058,528
1911,-4027,17,2841,-3032,22,3391,-2301,147
1864,-3045,17,3362,-1680,162,3185,-3032,905
1562,-2036,17,3982,-540,63,3075,-4333,1671
812,-2100,17,3493,-237,17,2607,-4912,1380
788,-3151,17,3417,-202,17,1993,-4925,468
1319,-4174,224,3585,-325,17,1560,-4732,448
1619,-5013,316,3179,32,17,1194,-4525,714
1969,-4941,157,2238,-440,17,843,-4328,633
2189,-4848,17,1550,-1893,17,315,-4519,402
1820,-4703,17,978,-3468,116,-375,-5208,175
2066,-4454,90,1621,-2957,587,-375,-5208,175
2454,-4314,112,2608,-1934,829,-375,-5208,175
2694,-4200,17,3628,-876,695,-375,-5208,175
2297,-3848,17,4077,-13,248,-375,-5208,175
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-256,-3840,17,0,-4608,17,0,0,93
-230,-3687,17,0,-4505,83,0,0,93
-59,-2833,17,0,-3902,92,0,0,93
7,-1395,17,0,-3319,17,0,0,93
6,-56,83,0,-2415,17,176,33,250
39,56,52,138,-1462,17,1327,-34,729
366,100,17,977,-1423,17,2453,-99,860
1016,-186,58,2040,-1388,17,3541,-162,655
1540,-1262,95,3313,-582,119,3645,-190,214
1992,-2233,17,3964,-114,325,3991,-13,202
2699,-3501,17,4010,77,455,4003,383,313
3097,-4605,18,3932,324,262,3947,738,135
2141,-4987,22,3795,771,82,3570,1244,134
1268,-3808,17,3447,1352,102,2790,2214,104
415,-2667,17,3073,2036,17,2114,3054,93
-853,-1586,17,2294,2718,100,1609,3522,198
-1952,-2278,17,1456,2974,104,1728,2169,780
-1973,-3397,17,979,2576,32,1851,751,1040
