games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
256,3840,17,0,4608,17,0,0,93
256,3840,17,0,4608,17,0,0,93
256,3840,17,0,4608,17,0,0,93
256,3840,17,0,4608,17,0,0,93
256,3840,17,0,4608,17,0,0,93
256,3840,17,0,4608,17,0,0,93
221,3639,17,0,4506,17,0,0,93
41,2780,17,0,4382,17,0,0,93
-23,1350,17,0,4929,17,0,0,93
-32,110,105,0,4859,17,94,1,94
-163,121,55,212,4323,17,449,184,93
92,296,17,193,4340,17,689,318,93
851,536,96,121,4641,17,1149,746,150
1663,563,83,206,4876,17,2872,1887,237
2539,360,17,509,4707,17,3974,2872,510
3453,-2,17,204,4855,17,3964,3545,1245
4044,580,135,-120,5090,17,3792,4105,1638
3973,1755,61,-281,5101,17,3406,4378,1658
3988,3114,71,-281,5101,17,3018,4636,1331
3735,4307,278,-148,5080,17,2639,4888,666
2894,5029,141,-131,5074,17,1972,4912,117
1798,4819,17,503,4787,49,1078,4647,100
513,5055,17,1425,4164,121,2165,4752,186
-523,4423,17,2393,3661,16,3204,4610,475
-1025,4415,27,3037,4244,17,3712,4046,824
-1042,4595,17,3753,4116,52,3911,3518,881
-497,4741,17,3802,3470,17,3720,2993,649
89,4226,17,3583,2643,17,3535,2477,103
866,3459,17,3359,1571,17,3150,1038,93
1458,2716,17,3225,214,20,2814,-206,93
2041,1809,17,3142,-1434,105,3410,-810,235
2866,776,17,3108,-3160,17,3799,-1176,282
3246,-717,17,2578,-4510,17,3288,-1537,214
2588,-2107,17,1351,-4263,17,2384,-2436,362
1220,-1778,17,310,-3616,17,1160,-3761,568
329,-331,17,-630,-2692,17,-51,-5071,435
-384,877,17,-1599,-2333,17,-175,-5205,402
-1206,2154,17,-1887,-2601,17,-175,-5205,402
-2421,3178,17,-2000,-2708,17,-175,-5205,402
-3599,4068,145,-2000,-2708,17,-175,-5205,402
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3840,17,256,3840,17,0,0,93
-256,3793,17,266,3796,17,0,0,93
-81,2993,17,879,3521,17,0,0,93
-12,1827,17,1785,3871,17,0,0,93
-15,210,92,2877,4109,17,0,0,93
-48,37,145,3466,3389,17,1231,-191,435
-26,-105,17,3890,1949,25,2538,-425,440
12,-598,17,3916,744,32,3802,-651,105
14,-1468,17,3909,-170,30,3989,-791,537
303,-2457,17,3996,-924,580,3928,-991,759
889,-3308,17,3836,-1855,619,3408,-2004,1412
2027,-3777,17,3652,-2937,367,2894,-3005,1714
3241,-3643,17,3378,-3803,17,2409,-3950,1671
3600,-2280,101,2866,-4034,17,1917,-4908,1288
3773,-617,43,1998,-3957,22,1637,-4552,668
3715,882,17,1047,-4435,157,1449,-4816,109
3553,2576,17,193,-4971,52,1351,-5024,592
2604,3593,17,-296,-4687,17,1252,-5023,851
1702,3022,17,-251,-4586,17,1157,-5017,765
1546,1832,17,-622,-4314,17,1062,-5012,331
774,1067,17,-519,-4319,17,986,-5002,292
858,202,17,396,-4330,17,924,-4990,327
1233,-800,17,775,-4906,17,955,-5029,122
1461,-1687,17,690,-4687,17,1312,-5026,273
2417,-1976,17,935,-4017,17,1680,-4995,104
3408,-2308,17,1795,-3902,107,2156,-5023,149
4033,-2942,118,3088,-3929,71,2808,-4821,108
3733,-3880,16,3635,-3946,81,3256,-4624,161
2819,-4277,17,3465,-4315,142,3585,-4334,327
2327,-3521,17,3186,-4555,21,3959,-3859,548
2688,-2673,17,3071,-3688,17,3920,-3256,331
3528,-2039,17,3305,-2461,17,3683,-2452,266
3748,-1166,17,3402,-923,17,3468,-1722,277
3317,-906,104,3016,681,17,3255,-1065,160
2680,-369,82,2408,2065,17,3533,-230,618
2204,42,17,2490,3419,17,4000,947,807
1679,232,35,3311,3230,17,3734,1803,628
1271,1225,90,3643,2342,204,3653,1944,364
846,2271,17,4074,1461,214,3957,194,484
-48,2395,17,4069,335,198,3699,-1343,263
-589,1340,17,3979,-831,65,3463,-2687,217
-1109,-316,17,3759,-1991,17,3237,-3935,132
-1680,-1836,17,3424,-3096,17,3004,-4867,203
-1217,-2368,17,2882,-4196,17,2492,-4992,391
-291,-2530,17,2401,-4271,17,2140,-4707,537
-85,-2993,17,1964,-4276,207,1826,-4351,395
-227,-3549,75,1392,-4325,368,877,-4414,687
-359,-4304,390,815,-4374,179,-90,-4505,684
-577,-4881,620,543,-4433,17,-403,-4921,800
-886,-5072,368,355,-4806,17,-406,-4776,745
-964,-5103,209,-340,-4394,77,-392,-4482,378
-744,-5187,197,-620,-4022,111,-2117,-4012,769
-585,-5354,24,-812,-3462,17,-3952,-3586,1043
-266,-5250,17,-1145,-2874,17,-2790,-3270,1007
357,-4772,17,-1149,-2870,155,-1666,-2964,633
921,-4090,17,-1093,-2895,291,-988,-2449,558
926,-2944,17,-1008,-2919,119,-625,-1709,658
546,-1338,17,-768,-2675,17,-279,-1002,411
158,337,17,-364,-1669,17,262,925,249
393,1836,17,-198,-232,97,775,2767,176
1387,3151,17,-12,1469,23,1291,4550,105
2753,3746,17,-30,3179,17,1672,4801,727
3483,4563,302,112,4674,17,2036,4474,1328
3341,4699,1159,353,5397,19,2383,4162,1553
3772,4268,1110,270,5539,24,2719,3861,1430
4036,3870,690,270,5539,24,3050,3563,965
3599,4275,53,270,5539,24,3314,3352,210
2885,5002,93,350,5401,19,2656,4333,191
1990,5055,57,392,5327,17,1923,4965,184
1029,5064,86,703,5034,107,986,4985,214
1289,4728,143,-256,4557,149,8,4057,654
1601,4425,17,-1441,4089,17,-929,3109,770
1401,4149,17,-2443,4156,17,-1834,2193,550
1072,3559,17,-3052,4451,17,-3455,2318,614
220,3644,17,-2883,4064,17,-3174,2880,704
-888,3696,156,-2000,3940,17,-1971,3389,442
-2284,3377,232,-805,3211,112,-2710,3047,189
-3702,2964,101,516,2208,17,-3941,2328,389
-4079,2318,576,255,1299,17,-3804,1787,1101
-3772,1327,1290,-305,1177,17,-3666,1239,1481
-3207,362,1522,-622,764,17,-3318,695,1921
-2547,-665,1382,-954,297,17,-2932,221,1368
-1895,-1744,858,-2087,-90,105,-2558,-237,485
-1335,-2722,89,-3483,-641,148,-3172,-1759,179
-1028,-3500,17,-4075,-1276,226,-3961,-3457,196
-894,-3491,17,-3645,-2489,17,-3496,-4338,529
-509,-3025,17,-3244,-3838,17,-2808,-4922,504
168,-2948,17,-2235,-4559,134,-2120,-4847,230
190,-3759,17,-1690,-5098,176,-1300,-4748,533
214,-4234,90,-1414,-5075,85,-565,-4276,705
456,-4957,33,-944,-4400,17,161,-3810,532
763,-4903,17,-291,-3100,17,708,-3283,175
1510,-4200,17,62,-2205,22,530,-2403,170
2646,-4054,17,710,-1633,143,952,-1814,773
3632,-3026,17,1484,-905,15,1783,-1425,1347
4079,-1739,523,2629,-272,17,2587,-1050,1562
4079,-907,1455,3756,371,17,3363,-688,1438
4080,-232,1458,3273,932,17,3922,-338,976
4079,552,842,3106,291,79,3466,-73,234
4074,1558,216,3637,-503,121,3962,-640,595
3071,1536,17,3896,-1177,28,3546,-1278,698
2515,307,17,3179,-1525,17,3074,-1884,461
1868,-1301,17,2650,-2437,17,2555,-2800,95
502,-1823,17,2379,-3896,17,2038,-4160,93
-613,-1680,17,1717,-5103,167,1620,-5016,325
-872,-2497,17,1555,-5090,226,1354,-4976,724
-203,-3272,128,1764,-4840,16,1023,-4638,923
469,-4105,238,1795,-4120,17,653,-4175,848
1215,-5006,65,926,-3465,17,288,-3718,422
1727,-5103,339,-360,-3510,106,-10,-3856,351
2242,-4851,16,-1628,-4002,51,-252,-4784,642
1611,-4084,17,-2895,-4491,17,-498,-4679,382
843,-3426,17,-3437,-4100,17,-828,-4092,239
-246,-2709,17,-3069,-3637,17,-1427,-3176,224
-1790,-2278,76,-3377,-2465,17,-1960,-2384,160
-3370,-2064,92,-3806,-1267,17,-3243,-2632,349
-4071,-1458,207,-3804,-125,17,-3700,-2813,243
-3914,-520,31,-3108,751,17,-3289,-2842,280
-3317,6,17,-2228,655,17,-3861,-2769,754
-2824,-702,17,-2326,421,17,-3761,-2721,742
-3287,-1900,17,-2098,742,17,-3441,-2683,348
-3511,-2878,85,-2257,516,17,-2445,-2534,306
-3849,-3123,29,-1873,-107,17,-706,-2340,396
-3880,-3122,37,-516,-26,59,1077,-2142,151
-3827,-2968,105,1007,16,87,2599,-1977,200
-3738,-2769,17,2709,62,17,3972,-1825,178
-3632,-2069,17,4080,-294,235,3982,-1717,790
-3667,-1142,17,4079,-1109,1006,3961,-1613,1041
-3703,215,87,3624,-2260,1182,3321,-2542,640
-3706,1668,17,3114,-3341,1074,2491,-3851,261
-3425,3103,17,2541,-4554,599,1897,-4901,523
-2696,4229,17,2148,-4869,46,1455,-4472,514
-1088,3803,17,1796,-4836,17,1050,-3856,169
273,2875,17,1643,-4206,17,622,-2559,94
279,1379,17,1370,-3016,17,219,-1341,93
-201,-224,17,747,-1690,17,-74,-363,126
149,-1401,17,336,-159,17,615,-828,405
1268,-1413,82,1395,632,17,1289,-1282,340
1706,-1398,138,2592,943,17,1788,-1370,621
2053,-1359,16,3483,498,17,2227,-1377,698
2581,-1172,22,3093,-744,167,2675,-1384,431
3211,-1488,101,3213,-1651,236,2983,-1782,102
3781,-1873,16,3619,-2199,103,3169,-2205,113
3420,-2618,16,3690,-2532,17,3195,-2597,148
2481,-2847,77,3559,-2619,17,2445,-2911,255
1701,-3262,118,3082,-2894,17,1596,-3611,389
799,-3777,17,2108,-3491,17,776,-4345,241
-418,-4693,17,956,-3926,17,-210,-3905,277
-1710,-4252,17,-195,-3454,17,-1138,-3431,132
-2590,-2952,17,-1719,-2942,73,-1910,-3067,109
-3052,-1345,17,-3160,-3472,93,-3965,-3718,172
-4056,-820,147,-4049,-3833,330,-3933,-3925,1142
-4079,-1441,677,-4065,-3746,1241,-3798,-4062,1717
-3954,-2182,45,-3660,-3982,1861,-3442,-4089,1840
-3187,-3045,17,-2783,-3947,1827,-2345,-4450,1581
-1933,-3573,17,-1923,-3907,1508,-1260,-4807,981
-752,-3286,17,-1072,-3867,850,-187,-5190,405
-161,-3124,17,-929,-2828,620,-143,-5210,420
-162,-3353,296,-1081,-1134,351,-143,-5210,420
-191,-3609,412,-1213,339,77,-143,-5210,420
-222,-3892,177,-1334,1697,32,-143,-5210,420
-2048,2560,16,-256,3840,17,0,0,93
-2048,2560,16,-256,3840,17,0,0,93
-2048,2560,16,-256,3840,17,0,0,93
-2048,2560,16,-256,3840,17,0,0,93
-2048,2560,16,-256,3840,17,0,0,93
-1986,2499,17,-261,3886,17,0,0,93
-1395,2002,17,-70,4221,17,0,0,93
-337,1097,17,-62,3979,17,0,0,93
57,-206,103,-6,3244,17,-813,480,345
304,-1518,36,-283,2530,17,-2933,1691,746
1087,-1907,17,-940,2795,17,-3422,2743,762
1902,-1242,17,-1209,3541,35,-2261,3613,425
2800,-660,17,-2087,4412,172,-2308,4717,128
3730,246,17,-2837,5028,118,-3089,4652,513
3558,1770,17,-3094,4556,16,-3809,4106,739
3307,3263,17,-3351,3814,22,-4002,3480,651
2390,4437,17,-3992,2937,243,-3963,2837,357
692,4394,17,-3897,2140,223,-3751,1626,394
-360,4526,17,-3840,1248,18,-3552,481,101
-925,3721,17,-3739,120,17,-3390,-468,204
-1368,2434,17,-3236,-1602,48,-3043,-2094,97
-1593,1023,17,-2757,-3097,183,-2700,-3617,100
-1363,-323,17,-2000,-4666,125,-2389,-4938,95
-644,-1254,17,-1672,-5080,91,-2225,-5005,597
-171,-1801,17,-2065,-4926,16,-1209,-4231,1255
504,-1467,17,-2635,-4166,17,-196,-3450,1577
1008,-690,17,-3060,-3097,109,830,-2660,1563
1767,7,17,-3700,-1850,42,1844,-1879,1198
2793,-158,17,-3802,-485,27,2824,-1125,498
3526,-964,138,-3412,1208,82,3633,-499,378
4009,-1992,220,-3101,2773,17,3834,-73,610
3936,-2754,108,-2604,4266,17,3436,248,517
3887,-2897,25,-1302,4653,17,3061,552,101
3736,-1915,40,-36,5085,17,2718,1000,365
3618,-425,102,-25,5086,17,1618,2515,884
3516,1035,17,-420,5461,21,553,3980,1045
3437,2803,17,-487,5562,25,-436,4795,861
2904,4334,17,-431,5032,17,-1229,3955,347
1673,4963,19,-954,4530,17,-1840,3269,322
832,5064,31,-1689,4194,17,-2344,2676,407
-67,5151,17,-1707,4189,17,-3259,3573,690
-895,4828,17,-1446,4269,17,-3218,3876,775
-1608,3642,52,-1499,4001,17,-2362,3307,487
-2464,3227,125,-1375,3490,17,-1927,2937,1018
-3272,3437,29,-714,3206,17,-1808,2629,1922
-3796,4009,34,-434,2906,17,-1817,2363,1259
-3063,4536,16,-968,2814,17,-1815,2120,275
-1989,4326,17,-1495,2896,79,-1346,2711,247
-1058,3694,99,-1416,2748,103,-922,3282,210
-185,2529,127,-1459,2644,17,-43,1718,215
759,1273,17,-1748,3051,17,873,-79,139
2248,827,17,-1344,3621,17,1736,-1723,110
3596,-199,17,-469,3794,17,2518,-3178,93
4079,-1404,415,122,4408,17,3224,-4475,93
4079,-2542,1221,676,3924,17,3167,-4762,695
4078,-3594,1399,1098,3040,17,3166,-4356,1018
3884,-4149,842,1849,2218,17,3186,-3889,1007
4080,-3498,333,2514,1139,17,3205,-3438,671
3435,-2906,94,2990,282,17,3166,-2843,138
2752,-1962,90,2721,-210,17,1583,-1588,454
2002,-1141,17,1737,-173,35,87,-402,424
1682,-250,75,510,541,96,-1425,801,115
2094,987,102,-898,1433,17,-2632,1805,222
2603,2178,17,-1994,2726,17,-3786,2770,131
3150,3732,17,-2912,4003,17,-3987,3476,646
2314,4791,17,-3506,4534,668,-3869,4037,893
1281,4890,17,-4022,3914,769,-3777,3385,928
938,4997,17,-4079,2556,315,-3797,2156,672
634,5053,17,-3671,1195,16,-3913,1748,747
-162,4779,17,-2300,1276,17,-3576,1868,834
-284,4706,17,-2541,2144,17,-3235,1989,574
-130,4791,17,-3099,2260,140,-3682,2280,350
-657,4627,17,-3405,2539,64,-3275,2580,401
-1362,3817,17,-3705,2989,17,-2489,2960,437
-2282,3163,17,-3293,3712,17,-2138,3501,749
-2812,3958,17,-2420,4646,17,-1791,4036,713
-1814,4835,17,-1467,4595,128,-1456,4553,339
-676,4938,17,-1126,4557,152,-1364,5004,750
-323,4883,17,-878,4561,17,-1345,4797,915
-225,5008,17,-940,4709,106,-1329,4529,736
-318,5258,17,-943,4714,390,-1097,4481,261
-593,5303,94,-947,4718,318,-419,4931,274
-414,4986,376,-1107,4546,59,-19,5211,289
-960,3814,1090,-1839,3722,131,-19,5211,289
-1539,2573,1499,-2602,2862,43,-19,5211,289
-2072,1429,1559,-3317,2057,43,-19,5211,289
2048,2560,34,-2048,2560,34,0,0,93
2048,2560,16,-2048,2560,17,0,0,93
2048,2560,16,-2048,2560,17,0,0,93
2048,2560,16,-2048,2560,17,0,0,93
2048,2560,16,-2048,2560,17,0,0,93
2048,2560,16,-2048,2560,17,0,0,93
1903,2376,17,-1879,2391,17,0,0,93
2262,1599,17,-1205,1620,17,0,0,93
3320,1950,17,-270,493,79,0,0,93
3428,3095,17,412,-151,159,1315,380,93
2988,4125,17,1120,-543,18,2933,890,93
2416,4928,17,1781,-163,17,3999,1292,359
2796,5074,299,2011,740,17,3968,1543,887
2998,4808,31,1652,1568,17,3938,1782,1058
2325,4955,18,1058,2456,17,3422,2460,1006
1841,5001,27,630,3314,17,2109,3871,772
906,5073,157,263,4293,17,874,4979,377
-134,4473,87,-181,5267,17,-294,4742,631
-1324,3960,39,-727,5538,24,-1475,4502,540
-1597,4016,17,-802,5044,17,-2617,4270,105
-1954,4320,17,-881,4953,17,-3424,4213,280
-2832,4204,17,-1276,4544,17,-3793,3870,232
-4008,3434,127,-1827,3974,17,-3940,3350,305
-4079,2740,413,-2350,3124,17,-3279,2680,1141
-3583,2350,17,-1756,2552,17,-2641,2032,1593
-2953,2986,17,-754,2258,17,-2037,1420,1685
-2122,3611,17,-77,1488,17,-1441,815,1439
-1133,3413,17,-185,476,17,-837,203,836
-396,2643,17,-378,-313,16,-380,-490,147
-159,1754,17,-299,-1580,85,-220,-1740,110
-25,708,17,419,-2891,86,470,-3554,94
74,-352,17,1459,-4075,17,1061,-5029,145
-190,-1220,17,2959,-3986,17,1380,-5005,852
-1175,-1627,17,3134,-3040,17,1678,-4983,1174
-1749,-2155,17,2417,-3051,17,1959,-4962,1165
-1271,-2627,17,2731,-3878,17,2270,-4939,784
-404,-2297,17,2902,-4638,49,2538,-4919,128
477,-2425,17,2532,-5104,259,2239,-4678,683
1111,-2952,17,2120,-4986,22,2481,-3524,1079
1855,-2199,17,1842,-4215,17,2719,-2383,1126
2825,-952,17,2140,-3256,105,2944,-1305,842
3578,580,17,2743,-1925,64,3177,-188,197
3156,2021,17,3085,-520,17,2573,1011,412
2426,3554,17,3209,983,17,1649,2300,470
894,4065,17,3521,2359,17,692,3634,180
-654,3676,17,3276,3859,17,-108,3250,240
-1215,2609,17,2230,4562,17,-796,2657,109
-441,2125,17,1069,4732,34,325,4556,165
5,2310,74,152,4085,235,706,5200,100
-286,806,120,-582,2891,446,706,5200,100
-448,-187,17,-1227,1843,331,706,5200,100
-324,-305,171,-2018,812,17,706,5200,100
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4608,17,2048,2560,17,0,0,93
0,4326,17,1738,2211,17,0,0,93
0,4615,17,958,1272,17,0,0,93
0,5130,17,46,175,92,59,12,152
39,4784,17,-567,-144,72,1297,354,525
659,4479,17,-1114,-504,17,2536,697,564
1879,4190,17,-2066,-456,104,3789,1044,248
2959,3911,17,-3249,-370,16,3510,1333,487
3186,2922,17,-3898,475,27,2940,1619,562
2373,1924,228,-3853,1864,19,2363,1730,364
1309,890,213,-3544,3583,17,1504,-87,567
98,-292,15,-2403,4544,17,674,-1844,425
-1405,-628,17,-1028,5103,113,-277,-3082,144
-2720,-433,17,513,5116,84,-1492,-2892,146
