games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-256,3840,17,2048,2560,17,0,0,93
-256,3840,17,2048,2560,17,0,0,93
-256,3840,17,2048,2560,17,0,0,93
-256,3840,17,2048,2560,17,0,0,93
-256,3840,17,2048,2560,17,0,0,93
-256,3840,17,2048,2560,17,0,0,93
-294,3699,17,1941,2453,17,0,0,93
-1098,3311,17,1294,1683,17,0,0,93
-2205,3964,17,421,640,22,0,0,93
-3290,3964,17,-490,222,158,-1290,176,310
-3667,2939,17,-1350,731,21,-3454,662,400
-3004,2104,17,-1798,584,17,-3071,1120,167
-1878,761,185,-2550,492,17,-2486,849,431
-856,-430,156,-3392,48,17,-2401,-57,708
38,-1824,17,-3750,287,17,-2315,-963,626
1287,-2091,13,-3153,168,17,-2236,-1799,219
1641,-1120,17,-2928,-902,17,-2175,-2414,292
1046,-149,17,-2515,-2502,22,-2119,-2957,228
-4,243,17,-1880,-3114,114,-1338,-2392,953
-771,522,17,-1342,-3366,16,-296,-1667,1621
-474,1314,17,-555,-3180,17,769,-926,1952
731,1601,17,699,-2681,17,1746,-272,1721
2024,1465,19,2246,-2567,17,2689,358,1152
3502,938,287,3095,-1274,17,3745,728,421
3992,232,276,3447,136,17,2994,-304,374
3841,-382,26,2569,889,17,1907,-1233,148
3341,-444,17,1351,131,17,1201,-1308,494
2632,213,96,263,315,17,1019,424,1261
1917,1117,74,91,1627,63,845,2079,1675
937,1883,17,-88,3324,101,666,3794,1761
68,2589,17,25,4908,17,500,4764,1423
225,3464,165,527,5592,26,372,3889,616
-24,4778,255,526,5451,21,999,2995,541
-384,5958,164,993,4832,17,1810,2139,441
-82,5771,33,2065,4459,17,2616,1281,148
45,4819,40,3027,4093,17,3230,580,241
-51,3435,88,3694,2903,17,3805,-75,133
-313,1866,17,3934,1440,39,3969,-560,322
-1633,1007,17,4053,-206,154,3978,-978,290
-3012,419,17,3971,-1774,60,3592,-2074,120
-3766,-799,17,3791,-3412,16,2956,-3588,98
-3505,-2353,17,2993,-4750,21,2365,-5001,106
-3149,-3586,17,1950,-5103,645,1830,-4877,825
-2607,-3783,96,1159,-5103,1114,828,-4424,1464
-2357,-3694,382,732,-5113,309,-141,-3986,1726
-2112,-3463,742,712,-5066,52,-1046,-3578,1641
-1899,-3131,1142,668,-5142,17,-1871,-3254,1355
-1764,-2770,1313,164,-5269,17,-1842,-3718,1895
-1630,-2445,1142,-795,-4837,17,-1749,-4061,1677
-1489,-2107,624,-1968,-4352,17,-1648,-4364,1050
-1396,-1762,17,-3008,-3203,17,-1520,-4609,104
-990,-1517,17,-2494,-2096,17,-1093,-3824,117
-736,-2170,19,-1154,-2231,52,-935,-2872,148
-1321,-2922,95,-1086,-3564,123,-1380,-1706,264
-2033,-3637,17,-1345,-4968,20,-1810,-593,121
-3059,-3391,17,-1278,-4866,17,-2040,427,158
-3439,-1956,97,-1273,-4859,17,-1602,2019,260
-3687,-267,43,-1273,-4859,17,-1157,3652,125
-3665,1485,17,-1273,-4859,17,-791,5069,94
-3448,2984,17,-1273,-4859,17,-759,5201,104
-2726,4499,17,-1273,-4859,17,-759,5201,104
-1493,5094,111,-1273,-4859,17,-759,5201,104
-243,5116,330,-1273,-4859,17,-759,5201,104
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
0,4608,17,-256,3840,17,0,0,93
