games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-256,3840,17,-2048,2560,17,0,0,93
-227,3987,101,-1890,2402,17,0,0,93
-47,4476,97,-1304,1728,17,0,0,93
160,5082,17,-353,579,46,0,0,93
198,5196,17,208,-78,103,-311,-463,942
1,4600,17,629,-525,17,-682,-1253,1782
-334,3861,17,310,-1189,17,-968,-1923,1648
-1350,3360,17,-350,-1806,88,-1214,-2532,937
-2713,3750,17,-1502,-2520,86,-1555,-3100,178
-3250,4787,221,-2329,-3224,46,-2287,-3535,156
-2385,5035,41,-3110,-4085,157,-3008,-4920,368
-2201,4108,17,-3633,-4378,168,-2155,-4164,235
-2463,2879,17,-3694,-3610,17,-1471,-3533,186
-1956,2090,17,-3301,-2423,17,-1865,-2107,575
-1305,2663,17,-3568,-717,17,-2572,-410,787
-2014,3372,17,-3372,812,17,-3271,1269,652
-3631,3232,95,-2368,2067,17,-3939,2873,190
-4070,2824,203,-1127,3181,17,-3640,2279,797
-3420,2237,17,170,2982,17,-3229,1464,1172
-2337,1903,17,144,1840,17,-2828,666,1208
-2130,971,17,-427,1182,17,-2431,-123,907
-2543,37,17,-879,1711,17,-1395,387,933
-2091,-705,17,-292,2417,17,-32,1590,972
-1177,-326,90,888,3187,17,1316,2780,659
-82,615,69,2357,3827,89,2638,3898,126
930,1622,17,3556,4488,333,3390,3996,364
1783,2446,17,3975,4016,534,2986,3121,388
2918,2474,114,3601,3581,17,2424,2237,252
3422,2337,70,2634,2726,17,1510,1371,191
3665,2661,17,1441,1765,17,704,635,154
3252,3330,17,-133,1735,17,-16,-4,113
2429,3858,17,-377,2924,17,578,1340,685
1909,4510,17,277,4084,17,1168,2664,905
1731,5099,146,1395,4863,262,1738,3943,786
1829,5103,239,2226,5028,289,2435,5010,471
2293,5005,27,2977,4896,57,3364,4439,496
1921,4411,17,3311,4180,85,3660,4003,593
1364,4825,17,3939,3992,164,3245,4476,1347
1432,5103,428,3982,3484,67,2826,4913,1732
1738,5103,1323,3367,3637,17,2426,4873,1426
2616,5101,1107,2680,4450,17,2030,4834,787
2435,5100,142,1503,4934,17,1565,4567,93
1426,4545,17,1116,4654,17,1049,3821,93
726,3514,99,615,3481,118,560,3297,97
115,2464,53,182,2214,116,-538,1655,173
-713,1870,25,-545,693,17,-1615,59,124
-1858,2443,97,-1670,-670,17,-2606,-1388,97
-2790,3115,17,-2789,-1742,17,-3511,-2692,93
-2916,4258,17,-4038,-2901,119,-3991,-3719,352
-1867,4677,17,-3953,-4058,670,-3645,-4287,567
-375,3861,17,-3182,-4826,154,-2607,-4922,338
671,2710,17,-2028,-4509,22,-1736,-4693,176
1562,1302,17,-917,-4822,141,-802,-4913,500
1686,-390,17,94,-5284,16,119,-5123,372
2067,-2020,17,360,-5443,21,805,-5182,230
1844,-3694,17,488,-5579,26,500,-5143,303
685,-4637,48,869,-5521,91,217,-5106,120
-94,-4469,875,884,-5035,392,79,-5212,165
-494,-3524,1739,941,-4445,550,79,-5212,165
-869,-2637,1853,995,-3876,379,79,-5212,165
-1220,-1808,1353,1052,-3301,46,79,-5212,165
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
