games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-2048,-2560,17,-256,-3840,17,0,0,93
-2048,-2560,17,-256,-3840,17,0,0,93
-2048,-2560,17,-256,-3840,17,0,0,93
-2048,-2560,17,-256,-3840,17,0,0,93
-2048,-2560,17,-256,-3840,17,0,0,93
-2048,-2560,17,-256,-3840,17,0,0,93
-1874,-2427,17,-249,-3971,17,0,0,93
-1089,-1921,17,-25,-4310,17,0,0,93
-88,-873,19,117,-3990,17,0,0,93
0,-263,180,28,-3244,17,530,397,705
36,-654,160,367,-2641,17,1480,1289,1410
283,-883,17,1454,-1976,17,2431,2181,1773
1125,-677,102,2790,-921,17,3339,3034,1786
2353,-496,51,3612,503,17,3850,3813,1464
3036,-953,17,3497,1937,17,3318,4379,822
3054,-2048,94,3186,2923,17,3083,4821,272
2905,-3495,55,2883,3337,17,3135,4303,751
3444,-4240,18,2967,2866,17,3157,3677,959
3957,-3539,49,3085,2117,17,3111,2801,996
3526,-2469,17,3090,1182,129,3064,1906,680
2743,-2643,17,3091,973,164,3023,1088,119
1968,-2940,17,3106,770,39,2756,1114,221
1376,-2298,17,2702,942,19,2494,1145,136
909,-1514,17,1825,1739,88,1722,1824,377
-143,-1125,17,847,2527,22,908,2565,303
-910,-550,17,332,2740,127,512,2994,272
-689,438,17,28,2867,16,812,3600,513
232,1771,17,-208,3258,17,1092,4166,399
1096,3255,17,631,3748,17,1352,4673,166
1661,4738,206,1730,4072,17,1526,4959,221
1613,5103,227,1735,4165,17,1184,4405,137
1152,5097,114,1040,4152,17,1753,4073,444
1174,4549,17,453,3264,17,3009,3987,735
1989,3767,17,-231,2278,59,3824,3792,671
3054,3288,85,-1311,1248,100,3352,3275,269
4060,2716,165,-2328,304,17,3517,3118,667
4079,2804,318,-3341,-1105,17,2574,2976,658
4079,2483,577,-3445,-2745,17,1895,2674,418
4078,1641,265,-2959,-4200,17,2433,1566,387
3677,344,17,-1659,-4501,17,2932,539,125
2495,-177,109,-352,-5028,17,3229,258,333
1352,-538,19,282,-4497,17,3407,544,335
1759,-688,17,679,-3823,17,3673,609,140
2953,-583,17,806,-3636,17,3902,-7,212
3966,-882,276,546,-4018,17,3510,-786,449
3741,-1586,323,773,-3776,17,2712,-1624,628
3527,-2289,46,1503,-3012,235,1949,-2426,449
3587,-2919,17,2054,-2032,337,2153,-1530,161
3375,-3970,17,2583,-901,232,2645,-307,265
2884,-4583,17,3165,523,51,3101,821,119
2652,-4402,17,3615,1335,85,2990,1252,655
2874,-4045,17,4017,1115,161,2264,821,1515
3324,-4493,34,4034,1123,122,1601,420,1939
2678,-5041,55,3798,1973,16,1116,40,1557
1514,-5065,67,3449,3030,17,630,-341,833
665,-4661,17,3029,4135,17,412,-1556,94
566,-3584,90,2147,3905,17,590,-3739,277
1142,-2742,88,1745,2946,17,1254,-4872,1167
1208,-1969,17,2087,1860,17,1774,-3954,1596
647,-2311,17,3329,719,17,2271,-3075,1671
950,-3103,17,3970,-849,57,2757,-2216,1414
745,-3998,17,3900,-926,122,3243,-1357,816
944,-4662,17,3831,-771,23,3679,-879,184
1616,-4803,17,4010,-1514,92,3918,-1628,195
1291,-4781,17,3419,-2116,17,3791,-2386,125
493,-4728,17,3797,-3297,115,3668,-3454,166
-295,-4676,17,3834,-4205,448,3466,-4467,277
-118,-4802,17,3153,-4884,489,2908,-4920,482
398,-4886,17,2212,-5103,477,1902,-4982,349
1329,-5005,174,1185,-5103,434,1562,-4977,465
1663,-4972,214,517,-5138,41,2389,-4721,1477
2124,-4875,17,365,-5186,17,3077,-4386,1756
2994,-4760,22,521,-4798,17,3484,-3949,1034
3646,-4019,17,246,-4152,17,3848,-3549,125
4079,-3376,492,49,-4165,17,3913,-3297,672
