games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-230.0,-3694.0,17.0,0.0,-4459.0,96.0,0.0,0.0,93.0
-43.0,-2676.0,17.0,0.0,-3939.0,91.0,0.0,0.0,93.0
-4.0,-1360.0,17.0,0.0,-3271.0,17.0,0.0,0.0,93.0
-242.0,-231.0,99.0,-6.0,-2348.0,17.0,-633.0,328.0,243.0
-1313.0,-808.0,30.0,-613.0,-1733.0,17.0,-2627.0,1977.0,522.0
-2082.0,-671.0,17.0,-1532.0,-797.0,17.0,-3711.0,3443.0,458.0
-3018.0,-299.0,17.0,-993.0,276.0,24.0,-2605.0,4623.0,98.0
-3608.0,405.0,17.0,-877.0,452.0,17.0,-1815.0,4721.0,284.0
-2810.0,1543.0,17.0,-817.0,1078.0,17.0,-1144.0,4198.0,171.0
-1491.0,2232.0,17.0,-542.0,2113.0,84.0,-572.0,3795.0,159.0
-127.0,3216.0,17.0,7.0,3313.0,16.0,25.0,3965.0,260.0
363.0,4527.0,159.0,385.0,4373.0,16.0,590.0,4194.0,306.0
811.0,5798.0,159.0,419.0,4735.0,17.0,1067.0,3911.0,486.0
416.0,5895.0,294.0,635.0,4400.0,17.0,1545.0,3627.0,326.0
19.0,5793.0,92.0,935.0,3633.0,102.0,2066.0,3016.0,271.0
-239.0,5184.0,17.0,1335.0,2612.0,16.0,2755.0,1545.0,518.0
-218.0,3848.0,137.0,1875.0,1336.0,96.0,3436.0,89.0,419.0
-185.0,2391.0,247.0,2504.0,-253.0,17.0,3897.0,-1190.0,216.0
-149.0,638.0,183.0,2406.0,-1921.0,17.0,3727.0,-2141.0,440.0
-118.0,-907.0,17.0,2577.0,-3409.0,17.0,3557.0,-3092.0,306.0
-24.0,-2590.0,17.0,3164.0,-4068.0,22.0,3427.0,-3880.0,185.0
-74.0,-4209.0,17.0,3635.0,-3909.0,149.0,3774.0,-4119.0,558.0
989.0,-4937.0,17.0,3987.0,-3633.0,91.0,3671.0,-3805.0,628.0
2124.0,-4447.0,17.0,3936.0,-3121.0,40.0,3567.0,-3490.0,357.0
3004.0,-3849.0,58.0,2817.0,-3009.0,17.0,3476.0,-3279.0,226.0
3697.0,-2740.0,203.0,1785.0,-2981.0,17.0,3735.0,-2141.0,586.0
4076.0,-1569.0,228.0,1831.0,-2064.0,17.0,3864.0,-384.0,807.0
3841.0,-617.0,16.0,2119.0,-498.0,17.0,3573.0,1154.0,649.0
3598.0,754.0,98.0,2043.0,1247.0,17.0,3279.0,2711.0,141.0
3520.0,2463.0,57.0,1626.0,2763.0,17.0,3054.0,3837.0,324.0
3038.0,4038.0,17.0,2077.0,4368.0,25.0,2832.0,4947.0,247.0
2386.0,4987.0,23.0,2876.0,5045.0,179.0,3711.0,4151.0,541.0
1482.0,5101.0,159.0,3192.0,4312.0,16.0,3974.0,3083.0,566.0
1012.0,4352.0,17.0,2964.0,3037.0,17.0,3999.0,1958.0,242.0
915.0,2744.0,24.0,3031.0,1759.0,103.0,3657.0,1108.0,93.0
821.0,1013.0,89.0,2921.0,120.0,67.0,3294.0,410.0,93.0
863.0,-561.0,17.0,2733.0,-1303.0,17.0,3004.0,-144.0,93.0
2076.0,-1219.0,17.0,2280.0,-1650.0,17.0,2774.0,-584.0,93.0
2965.0,-669.0,17.0,2451.0,-996.0,17.0,3097.0,-228.0,367.0
3272.0,223.0,17.0,2854.0,-45.0,99.0,3950.0,887.0,662.0
