games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
0.0,4608.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
-5.0,4393.0,17.0,1919.0,2393.0,17.0,0.0,0.0,93.0
-471.0,3624.0,17.0,1348.0,1669.0,17.0,0.0,0.0,93.0
-1850.0,3366.0,17.0,367.0,542.0,68.0,0.0,0.0,93.0
-3121.0,4129.0,17.0,-615.0,-518.0,92.0,1009.0,464.0,326.0
-2787.0,5077.0,176.0,-1662.0,-1551.0,17.0,2648.0,1384.0,412.0
-1381.0,4967.0,19.0,-2854.0,-1181.0,17.0,3854.0,2262.0,265.0
89.0,4747.0,17.0,-3569.0,-191.0,17.0,2936.0,2943.0,339.0
1511.0,4002.0,19.0,-3566.0,913.0,94.0,2031.0,3532.0,293.0
3024.0,3118.0,173.0,-3086.0,2474.0,87.0,1131.0,3746.0,874.0
4046.0,2448.0,156.0,-2593.0,3744.0,17.0,280.0,3947.0,1094.0
4015.0,2700.0,97.0,-1715.0,4756.0,17.0,-581.0,4150.0,978.0
3526.0,3467.0,17.0,-1688.0,4708.0,17.0,-1423.0,4349.0,518.0
2390.0,4471.0,17.0,-2047.0,4288.0,17.0,-2404.0,4597.0,155.0
729.0,4689.0,17.0,-2988.0,4632.0,17.0,-3234.0,4694.0,393.0
-339.0,3917.0,17.0,-3238.0,4802.0,637.0,-3463.0,4448.0,686.0
-1684.0,4080.0,17.0,-3751.0,4289.0,667.0,-3675.0,4075.0,587.0
-2456.0,4976.0,21.0,-3930.0,3565.0,48.0,-3848.0,3379.0,106.0
-2082.0,5103.0,443.0,-3709.0,2364.0,17.0,-3632.0,1990.0,531.0
-1492.0,4986.0,21.0,-3527.0,1087.0,17.0,-3404.0,644.0,603.0
-1891.0,4488.0,17.0,-3317.0,-161.0,17.0,-3173.0,-719.0,336.0
-2751.0,4292.0,17.0,-3208.0,-1576.0,116.0,-2999.0,-1896.0,232.0
-3096.0,3421.0,17.0,-2413.0,-3064.0,183.0,-2106.0,-3474.0,414.0
-2393.0,2392.0,108.0,-1544.0,-4477.0,16.0,-1095.0,-4939.0,284.0
-1293.0,997.0,72.0,-665.0,-5159.0,125.0,-445.0,-4041.0,160.0
-256.0,-309.0,17.0,236.0,-5477.0,124.0,97.0,-3253.0,110.0
988.0,-909.0,17.0,855.0,-5694.0,139.0,816.0,-2241.0,141.0
1910.0,-508.0,17.0,805.0,-5951.0,354.0,1796.0,-887.0,98.0
2418.0,-469.0,17.0,502.0,-5669.0,28.0,2944.0,-636.0,347.0
3535.0,-122.0,17.0,215.0,-4600.0,17.0,3925.0,-690.0,366.0
3781.0,851.0,17.0,49.0,-3514.0,17.0,3229.0,-797.0,116.0
3516.0,2381.0,17.0,96.0,-2059.0,103.0,2810.0,90.0,425.0
2882.0,3560.0,17.0,153.0,-625.0,36.0,2503.0,1968.0,696.0
2395.0,4700.0,65.0,130.0,978.0,17.0,2200.0,3826.0,619.0
1856.0,5071.0,226.0,76.0,2616.0,17.0,2165.0,4548.0,377.0
1649.0,4944.0,162.0,787.0,3776.0,17.0,2695.0,3035.0,139.0
1432.0,4746.0,17.0,2044.0,4097.0,17.0,3088.0,1790.0,192.0
1426.0,4536.0,17.0,3245.0,3935.0,17.0,3089.0,1688.0,586.0
1337.0,5067.0,68.0,3254.0,3971.0,17.0,2762.0,2556.0,1114.0
1255.0,5103.0,477.0,2910.0,4406.0,17.0,2438.0,3414.0,1293.0
1637.0,5103.0,251.0,2217.0,4875.0,17.0,2126.0,4243.0,1125.0
1889.0,5104.0,736.0,1629.0,4960.0,19.0,1809.0,4961.0,652.0
1347.0,5103.0,794.0,1813.0,4639.0,17.0,1121.0,4553.0,196.0
967.0,5032.0,26.0,1234.0,4350.0,17.0,630.0,4168.0,440.0
434.0,4780.0,17.0,101.0,4123.0,264.0,37.0,4522.0,539.0
-344.0,5008.0,17.0,-1194.0,4192.0,444.0,-512.0,5167.0,128.0
-748.0,5624.0,28.0,-2475.0,4260.0,246.0,-769.0,5215.0,446.0
-486.0,4516.0,970.0,-3873.0,3693.0,49.0,-769.0,5215.0,446.0
-251.0,3559.0,1535.0,-4079.0,3324.0,791.0,-769.0,5215.0,446.0
43.0,2603.0,1946.0,-4079.0,2978.0,1404.0,-769.0,5215.0,446.0
288.0,1603.0,1809.0,-4058.0,2737.0,1667.0,-769.0,5215.0,446.0
-2048.0,2560.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,2048.0,2560.0,17.0,0.0,0.0,93.0
