games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
0.0,-4608.0,17.0,-256.0,-3840.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-256.0,-3840.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-256.0,-3840.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-256.0,-3840.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-256.0,-3840.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-256.0,-3840.0,17.0,0.0,0.0,93.0
0.0,-4484.0,17.0,-256.0,-3609.0,17.0,0.0,0.0,93.0
0.0,-4371.0,17.0,-31.0,-2635.0,17.0,0.0,0.0,93.0
0.0,-4936.0,17.0,20.0,-1234.0,17.0,0.0,0.0,93.0
0.0,-5115.0,17.0,10.0,-163.0,100.0,-124.0,-67.0,93.0
-30.0,-4562.0,17.0,-21.0,-314.0,36.0,-630.0,-429.0,93.0
-120.0,-4305.0,17.0,-304.0,-577.0,17.0,-1163.0,-1188.0,209.0
-16.0,-4514.0,17.0,-76.0,-1386.0,17.0,-1853.0,-2749.0,310.0
-469.0,-4478.0,17.0,17.0,-2349.0,17.0,-2540.0,-4300.0,106.0
-1090.0,-4858.0,17.0,8.0,-3590.0,99.0,-2757.0,-4657.0,453.0
-1767.0,-4401.0,17.0,-2.0,-4885.0,37.0,-2569.0,-4071.0,738.0
-2321.0,-3755.0,240.0,-569.0,-5108.0,17.0,-2372.0,-3456.0,696.0
-2564.0,-3271.0,298.0,-680.0,-4486.0,17.0,-2184.0,-2869.0,315.0
-2777.0,-2762.0,82.0,-808.0,-4083.0,17.0,-1589.0,-3485.0,300.0
-2672.0,-2291.0,17.0,-814.0,-4456.0,117.0,-582.0,-5201.0,371.0
-1921.0,-1898.0,17.0,-1239.0,-3174.0,309.0,-582.0,-5201.0,371.0
-814.0,-2584.0,109.0,-1733.0,-1528.0,199.0,-582.0,-5201.0,371.0
498.0,-3571.0,202.0,-2000.0,-33.0,17.0,-582.0,-5201.0,371.0
1647.0,-4436.0,22.0,-2026.0,1310.0,17.0,-582.0,-5201.0,371.0
256.0,-3840.0,17.0,0.0,-4608.0,16.0,0.0,0.0,93.0
256.0,-3840.0,17.0,0.0,-4608.0,16.0,0.0,0.0,93.0
256.0,-3840.0,17.0,0.0,-4608.0,16.0,0.0,0.0,93.0
256.0,-3840.0,17.0,0.0,-4608.0,16.0,0.0,0.0,93.0
256.0,-3840.0,17.0,0.0,-4608.0,16.0,0.0,0.0,93.0
238.0,-3705.0,17.0,0.0,-4518.0,17.0,0.0,0.0,93.0
51.0,-2746.0,17.0,0.0,-4334.0,17.0,0.0,0.0,93.0
-32.0,-1361.0,17.0,0.0,-4834.0,17.0,0.0,0.0,93.0
4.0,-138.0,83.0,0.0,-4869.0,17.0,54.0,-11.0,114.0
109.0,-158.0,60.0,206.0,-4287.0,17.0,659.0,-134.0,96.0
422.0,-168.0,17.0,859.0,-3433.0,17.0,1146.0,-259.0,93.0
992.0,-490.0,17.0,1640.0,-1963.0,17.0,1543.0,-360.0,93.0
1467.0,-1333.0,17.0,1912.0,-460.0,15.0,1797.0,-143.0,212.0
1944.0,-2241.0,17.0,1356.0,929.0,17.0,1454.0,1544.0,679.0
2548.0,-3267.0,17.0,793.0,2179.0,17.0,1112.0,3232.0,804.0
3008.0,-4238.0,17.0,390.0,3076.0,17.0,788.0,4828.0,594.0
2380.0,-4957.0,18.0,137.0,2881.0,17.0,713.0,5198.0,498.0
1274.0,-4803.0,38.0,76.0,1951.0,17.0,713.0,5198.0,498.0
185.0,-3867.0,165.0,25.0,1176.0,17.0,713.0,5198.0,498.0
-834.0,-2567.0,18.0,-3.0,744.0,17.0,713.0,5198.0,498.0
-2048.0,-2560.0,16.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,16.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,16.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,16.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,16.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2041.0,-2553.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-1457.0,-2184.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-348.0,-1464.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-55.0,-153.0,104.0,256.0,-3808.0,17.0,-252.0,-277.0,210.0
-149.0,1110.0,109.0,123.0,-4089.0,17.0,-1373.0,-1497.0,500.0
69.0,2472.0,17.0,-37.0,-4721.0,17.0,-2456.0,-2676.0,433.0
1341.0,2684.0,17.0,22.0,-5224.0,17.0,-3481.0,-3790.0,127.0
2407.0,1506.0,87.0,-367.0,-5091.0,17.0,-3515.0,-3930.0,495.0
3472.0,216.0,16.0,-1195.0,-4598.0,55.0,-3054.0,-3605.0,682.0
3605.0,-1247.0,17.0,-2057.0,-3787.0,282.0,-2629.0,-3304.0,531.0
2359.0,-2379.0,17.0,-2744.0,-2540.0,232.0,-3093.0,-2352.0,501.0
836.0,-2316.0,17.0,-3312.0,-1480.0,16.0,-3980.0,-1104.0,389.0
-468.0,-1782.0,17.0,-3616.0,-289.0,17.0,-3484.0,-256.0,271.0
-1614.0,-630.0,17.0,-3332.0,792.0,17.0,-3145.0,761.0,523.0
-2101.0,821.0,17.0,-3484.0,1728.0,17.0,-2814.0,1756.0,425.0
-2504.0,2461.0,46.0,-2703.0,2362.0,73.0,-2495.0,2665.0,142.0
-1916.0,3941.0,189.0,-1839.0,3225.0,98.0,-1945.0,4418.0,604.0
-1355.0,5081.0,87.0,-913.0,3751.0,17.0,-1459.0,4349.0,654.0
-856.0,4621.0,17.0,-482.0,3092.0,17.0,-1027.0,3338.0,330.0
-832.0,3415.0,17.0,-1376.0,2648.0,99.0,-1121.0,2017.0,237.0
-785.0,1914.0,17.0,-2420.0,2335.0,16.0,-1267.0,834.0,162.0
-1399.0,362.0,17.0,-3160.0,1729.0,17.0,-1414.0,-198.0,111.0
-1592.0,-1414.0,17.0,-3601.0,849.0,17.0,-1062.0,-1740.0,280.0
-1461.0,-2908.0,17.0,-3668.0,-461.0,99.0,-630.0,-3336.0,180.0
-958.0,-4531.0,17.0,-3706.0,-1739.0,17.0,-25.0,-5021.0,115.0
-1421.0,-4340.0,486.0,-3712.0,-3001.0,17.0,40.0,-5202.0,122.0
-2517.0,-3419.0,944.0,-3529.0,-3952.0,17.0,40.0,-5202.0,122.0
-3505.0,-2544.0,1030.0,-3059.0,-4253.0,17.0,40.0,-5202.0,122.0
-4080.0,-1789.0,784.0,-2798.0,-4176.0,17.0,40.0,-5202.0,122.0
2048.0,-2560.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
2048.0,-2560.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
2048.0,-2560.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
2048.0,-2560.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
2048.0,-2560.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
2035.0,-2547.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
1487.0,-2110.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
443.0,-1280.0,17.0,-2033.0,-2545.0,17.0,0.0,0.0,93.0
198.0,-10.0,87.0,-2290.0,-2877.0,17.0,655.0,210.0,141.0
727.0,803.0,83.0,-2702.0,-3452.0,17.0,3490.0,1647.0,115.0
1427.0,1650.0,35.0,-3277.0,-4077.0,17.0,3965.0,2529.0,1253.0
2228.0,2630.0,98.0,-3019.0,-4253.0,17.0,3620.0,3158.0,1935.0
3021.0,3819.0,17.0,-2385.0,-4370.0,17.0,3010.0,3624.0,1772.0
3368.0,4676.0,343.0,-1679.0,-3848.0,73.0,2379.0,4106.0,1244.0
3845.0,4193.0,637.0,-1197.0,-2630.0,88.0,1783.0,4561.0,394.0
3818.0,3597.0,14.0,-610.0,-1533.0,17.0,2255.0,4968.0,608.0
3243.0,3121.0,17.0,313.0,-898.0,17.0,3312.0,4529.0,940.0
3606.0,2527.0,17.0,1468.0,-566.0,17.0,3821.0,3811.0,913.0
4080.0,2713.0,335.0,1765.0,-484.0,17.0,3876.0,3113.0,595.0
4079.0,3274.0,560.0,2046.0,-150.0,17.0,3643.0,2500.0,152.0
3707.0,3579.0,15.0,2393.0,418.0,17.0,3438.0,2072.0,363.0
3065.0,2464.0,17.0,3156.0,1432.0,203.0,3242.0,1663.0,237.0
3441.0,960.0,17.0,3638.0,2530.0,202.0,2879.0,3147.0,1353.0
3993.0,-457.0,76.0,3889.0,3476.0,24.0,2550.0,4659.0,1770.0
2979.0,-1106.0,17.0,3011.0,3681.0,17.0,2345.0,4594.0,962.0
2067.0,-562.0,17.0,1916.0,4274.0,164.0,1634.0,4313.0,257.0
1151.0,221.0,17.0,388.0,4860.0,102.0,-272.0,4699.0,102.0
-298.0,621.0,17.0,-1082.0,4927.0,24.0,-1960.0,5017.0,123.0
-1847.0,381.0,17.0,-2079.0,3735.0,17.0,-3189.0,4744.0,265.0
-3415.0,-63.0,17.0,-3123.0,3539.0,17.0,-3721.0,4024.0,401.0
-4079.0,148.0,694.0,-3914.0,3218.0,32.0,-3891.0,3390.0,248.0
-4079.0,938.0,679.0,-3742.0,2929.0,108.0,-3577.0,3057.0,171.0
-3721.0,1522.0,16.0,-3481.0,2792.0,17.0,-3335.0,2966.0,167.0
-3287.0,2623.0,17.0,-3238.0,2924.0,107.0,-3085.0,3084.0,131.0
-2741.0,3300.0,17.0,-2841.0,3322.0,94.0,-2689.0,3557.0,139.0
-2543.0,4366.0,17.0,-2449.0,3748.0,17.0,-2239.0,4535.0,94.0
-1772.0,4886.0,201.0,-1740.0,3669.0,17.0,-1778.0,5020.0,270.0
-815.0,4724.0,77.0,-870.0,3806.0,17.0,-1464.0,4676.0,468.0
-41.0,4534.0,17.0,-1045.0,4081.0,49.0,-1244.0,4297.0,363.0
422.0,3876.0,17.0,-1373.0,4076.0,168.0,-1259.0,4446.0,447.0
-285.0,3447.0,17.0,-1658.0,4056.0,16.0,-1380.0,4830.0,419.0
-1025.0,2987.0,17.0,-1954.0,4462.0,78.0,-1995.0,4858.0,231.0
-1939.0,2394.0,17.0,-3125.0,4853.0,441.0,-3510.0,4333.0,263.0
-2701.0,1751.0,17.0,-3545.0,4435.0,431.0,-3953.0,3502.0,578.0
-3451.0,1922.0,151.0,-3943.0,3931.0,101.0,-3932.0,2612.0,539.0
-4024.0,2271.0,298.0,-4042.0,3107.0,134.0,-3613.0,2371.0,627.0
-3973.0,2476.0,232.0,-3996.0,2033.0,78.0,-2771.0,2635.0,756.0
-3833.0,2592.0,18.0,-3842.0,973.0,18.0,-1938.0,2897.0,539.0
-3249.0,2172.0,17.0,-3426.0,20.0,17.0,-1292.0,2716.0,545.0
-2284.0,1327.0,32.0,-2663.0,-807.0,17.0,-960.0,1781.0,1198.0
-1516.0,54.0,89.0,-2164.0,-2001.0,17.0,-631.0,857.0,1499.0
-586.0,-1316.0,17.0,-1614.0,-3143.0,17.0,-318.0,-26.0,1453.0
904.0,-1638.0,17.0,-951.0,-3853.0,17.0,-11.0,-890.0,1078.0
1567.0,-2745.0,17.0,-579.0,-4035.0,17.0,173.0,-2204.0,911.0
1086.0,-3985.0,228.0,45.0,-4168.0,266.0,264.0,-3838.0,798.0
482.0,-5328.0,427.0,959.0,-4066.0,350.0,340.0,-5205.0,423.0
522.0,-4641.0,548.0,1909.0,-2867.0,484.0,340.0,-5205.0,423.0
577.0,-3847.0,214.0,2825.0,-1577.0,329.0,340.0,-5205.0,423.0
723.0,-3242.0,17.0,3756.0,-258.0,24.0,340.0,-5205.0,423.0
909.0,-2815.0,127.0,4018.0,854.0,427.0,340.0,-5205.0,423.0
-256.0,-3840.0,16.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,16.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,16.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,16.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
