games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4608,17,2048,-2560,17,0,0,93
0,-4445,17,1906,-2418,17,0,0,93
0,-4550,17,1263,-1614,17,0,0,93
0,-5185,17,335,-650,46,0,0,93
0,-5039,17,-269,-127,108,371,-251,105
0,-5240,17,-732,-104,17,862,-601,93
54,-5331,17,-415,-220,17,1240,-864,93
35,-5341,17,-75,-880,17,1428,-1267,136
-179,-5547,25,389,-1726,17,1290,-2041,138
136,-5168,17,889,-3184,107,615,-2844,324
-121,-4568,17,1385,-4606,16,-383,-3570,482
-1096,-4484,67,2119,-5054,59,-1382,-4296,290
-2497,-4608,98,2614,-4537,17,-2999,-4453,233
-3494,-4309,31,2931,-4520,17,-3566,-3660,443
-3415,-4143,112,3293,-4525,36,-3707,-2578,466
-3038,-4277,80,2868,-4094,17,-3836,-1580,156
-2749,-4080,17,2137,-4296,17,-3383,-1612,95
-2298,-3276,17,1254,-4744,17,-2991,-1747,93
-2730,-1957,94,254,-5170,17,-3031,-1824,263
-3591,-1790,63,-628,-4912,17,-3656,-1040,752
-3688,-1333,17,-622,-4926,17,-2741,-417,769
-2525,-1038,17,-317,-5245,17,-1837,199,442
-1367,-1540,17,-302,-5187,17,-1068,-180,359
-872,-2919,62,-287,-5195,17,-457,-2165,805
-178,-4016,319,-49,-5068,17,128,-4063,897
751,-5308,488,136,-5028,17,622,-4490,669
879,-5663,387,-2,-5083,17,1019,-3376,117
879,-5261,244,-187,-5405,19,1308,-2740,367
899,-4709,25,-203,-5456,21,1149,-3827,446
1081,-4557,199,422,-5324,17,1426,-4456,510
1463,-4516,149,740,-5086,17,2371,-4368,740
1696,-4371,17,740,-5086,17,3305,-4282,623
2119,-4051,17,740,-5086,17,3789,-3865,225
2861,-4057,17,740,-5086,17,3807,-4037,241
3761,-4234,222,681,-5228,17,3802,-3850,712
4008,-3767,109,669,-5252,17,3916,-3330,1711
3300,-3342,17,669,-5252,17,3409,-2984,1895
2762,-3124,17,661,-5263,17,2888,-2686,1657
2454,-2761,85,594,-5524,24,2348,-2377,1059
1959,-2224,214,580,-5352,18,1792,-2010,199
