games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-256.0,-3840.0,17.0,0.0,-4608.0,17.0,0.0,0.0,93.0
-232.0,-3621.0,17.0,0.0,-4470.0,17.0,0.0,0.0,93.0
-103.0,-2707.0,17.0,0.0,-4288.0,17.0,0.0,0.0,93.0
-30.0,-1247.0,17.0,0.0,-4015.0,17.0,0.0,0.0,93.0
15.0,-153.0,88.0,0.0,-3278.0,17.0,110.0,10.0,141.0
101.0,-225.0,29.0,370.0,-2452.0,17.0,498.0,141.0,109.0
599.0,-61.0,17.0,853.0,-942.0,17.0,776.0,198.0,93.0
1057.0,621.0,107.0,1104.0,629.0,115.0,1061.0,987.0,242.0
1265.0,2143.0,67.0,1382.0,1973.0,102.0,1269.0,2608.0,379.0
1464.0,3423.0,29.0,1943.0,2809.0,17.0,2331.0,3851.0,305.0
1413.0,4040.0,17.0,2732.0,2285.0,17.0,3666.0,3610.0,418.0
2277.0,4297.0,17.0,3266.0,1376.0,17.0,3574.0,2228.0,678.0
3519.0,3752.0,17.0,3617.0,492.0,17.0,3483.0,860.0,600.0
3798.0,2286.0,17.0,3680.0,-660.0,17.0,3370.0,-515.0,216.0
3658.0,605.0,17.0,3072.0,-1984.0,27.0,2703.0,-2290.0,235.0
3267.0,-1061.0,115.0,2021.0,-3329.0,17.0,2100.0,-3914.0,148.0
2879.0,-2686.0,16.0,1576.0,-4897.0,142.0,1581.0,-5004.0,369.0
3088.0,-4193.0,25.0,1611.0,-4620.0,22.0,1196.0,-4871.0,999.0
3000.0,-4990.0,240.0,1469.0,-4602.0,17.0,811.0,-4739.0,1287.0
2087.0,-5103.0,529.0,1068.0,-4506.0,149.0,443.0,-4613.0,1228.0
992.0,-4876.0,646.0,406.0,-4406.0,465.0,66.0,-4484.0,815.0
-494.0,-4923.0,654.0,-318.0,-4752.0,525.0,-435.0,-5208.0,113.0
-1342.0,-4114.0,1603.0,-647.0,-3684.0,1581.0,-435.0,-5208.0,113.0
-2113.0,-3285.0,1964.0,-918.0,-2609.0,1846.0,-435.0,-5208.0,113.0
-2833.0,-2523.0,1594.0,-1162.0,-1640.0,1407.0,-435.0,-5208.0,113.0
-3459.0,-1861.0,963.0,-1421.0,-613.0,602.0,-435.0,-5208.0,113.0
-2048.0,-2560.0,17.0,-256.0,-3840.0,16.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,-256.0,-3840.0,16.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,-256.0,-3840.0,16.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,-256.0,-3840.0,16.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,-256.0,-3840.0,16.0,0.0,0.0,93.0
-1924.0,-2468.0,17.0,-255.0,-3934.0,17.0,0.0,0.0,93.0
-1211.0,-1967.0,17.0,-41.0,-4213.0,17.0,0.0,0.0,93.0
-253.0,-933.0,17.0,-38.0,-3814.0,17.0,0.0,0.0,93.0
-232.0,-68.0,84.0,-56.0,-2788.0,17.0,-816.0,-124.0,453.0
-755.0,1.0,17.0,-657.0,-2196.0,17.0,-2365.0,-249.0,870.0
-1367.0,-42.0,17.0,-1598.0,-2488.0,17.0,-3881.0,-371.0,939.0
-2415.0,44.0,88.0,-2117.0,-1837.0,78.0,-3221.0,-551.0,718.0
-3627.0,102.0,16.0,-2461.0,-641.0,302.0,-2851.0,-419.0,383.0
-4079.0,-513.0,300.0,-2549.0,770.0,246.0,-3756.0,1016.0,445.0
