games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
256.0,-3840.0,17.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
256.0,-3840.0,17.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
256.0,-3840.0,17.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
256.0,-3840.0,17.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
256.0,-3840.0,17.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
256.0,-3840.0,17.0,2048.0,-2560.0,17.0,0.0,0.0,93.0
288.0,-3704.0,17.0,1906.0,-2418.0,17.0,0.0,0.0,93.0
1063.0,-3282.0,17.0,1256.0,-1768.0,17.0,0.0,0.0,93.0
2202.0,-3826.0,17.0,339.0,-641.0,17.0,0.0,0.0,93.0
3368.0,-3958.0,17.0,-199.0,68.0,99.0,791.0,-154.0,494.0
3607.0,-3348.0,17.0,-643.0,485.0,16.0,2164.0,-469.0,855.0
3340.0,-3131.0,17.0,-1338.0,324.0,17.0,3490.0,-772.0,863.0
3256.0,-2295.0,17.0,-2436.0,224.0,94.0,3553.0,-1048.0,594.0
3047.0,-1008.0,128.0,-3593.0,131.0,24.0,2726.0,-582.0,317.0
3064.0,632.0,95.0,-3889.0,-957.0,23.0,1825.0,1449.0,343.0
2844.0,2228.0,17.0,-2634.0,-1306.0,17.0,983.0,3341.0,120.0
1736.0,2958.0,17.0,-1889.0,133.0,17.0,199.0,5053.0,168.0
1161.0,2584.0,120.0,-2191.0,1723.0,17.0,128.0,5207.0,155.0
1302.0,1359.0,58.0,-2574.0,3106.0,17.0,128.0,5207.0,155.0
1436.0,1018.0,17.0,-2847.0,4092.0,17.0,128.0,5207.0,155.0
1436.0,1018.0,17.0,-3050.0,4897.0,100.0,128.0,5207.0,155.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2048.0,-2560.0,17.0,256.0,-3840.0,17.0,0.0,0.0,93.0
-2018.0,-2530.0,17.0,260.0,-3865.0,17.0,0.0,0.0,93.0
-1461.0,-2132.0,17.0,57.0,-4165.0,17.0,0.0,0.0,93.0
-407.0,-1266.0,17.0,-20.0,-3867.0,17.0,0.0,0.0,93.0
-139.0,-70.0,103.0,-37.0,-2823.0,17.0,-29.0,152.0,390.0
-35.0,665.0,33.0,177.0,-1410.0,17.0,350.0,1187.0,1107.0
235.0,1349.0,79.0,964.0,-266.0,17.0,733.0,2234.0,1484.0
1001.0,2321.0,76.0,1850.0,925.0,17.0,1103.0,3246.0,1502.0
1767.0,3013.0,17.0,2720.0,2441.0,17.0,1461.0,4224.0,1178.0
1908.0,3578.0,17.0,2824.0,3035.0,17.0,1787.0,4950.0,558.0
2000.0,4477.0,208.0,2871.0,2754.0,17.0,1961.0,4725.0,367.0
2062.0,5104.0,349.0,2879.0,2635.0,17.0,1910.0,4471.0,776.0
2093.0,5103.0,562.0,2485.0,2807.0,52.0,1857.0,3764.0,762.0
2648.0,5098.0,570.0,1887.0,2904.0,261.0,1757.0,3032.0,430.0
3042.0,4655.0,13.0,1285.0,3369.0,243.0,886.0,2315.0,332.0
2807.0,3548.0,57.0,734.0,3782.0,39.0,105.0,1691.0,170.0
2405.0,2052.0,235.0,111.0,3557.0,17.0,-536.0,1214.0,173.0
1922.0,440.0,259.0,-4.0,2693.0,49.0,-1155.0,777.0,128.0
1407.0,-1266.0,53.0,-43.0,1335.0,98.0,-1233.0,-567.0,397.0
1109.0,-2739.0,17.0,-123.0,18.0,64.0,-1284.0,-1914.0,340.0
725.0,-4338.0,17.0,-285.0,-1480.0,90.0,-1337.0,-3162.0,157.0
-261.0,-4822.0,185.0,-460.0,-3113.0,17.0,-291.0,-4518.0,451.0
-1022.0,-4807.0,254.0,-350.0,-3734.0,17.0,236.0,-5200.0,470.0
-2381.0,-4036.0,274.0,-366.0,-3670.0,17.0,236.0,-5200.0,470.0
-3822.0,-3270.0,15.0,-357.0,-3707.0,41.0,236.0,-5200.0,470.0
-3977.0,-3922.0,130.0,-356.0,-3713.0,185.0,236.0,-5200.0,470.0
0.0,-4608.0,17.0,-2048.0,-2560.0,19.0,0.0,0.0,93.0
0.0,-4608.0,16.0,-2048.0,-2560.0,16.0,0.0,0.0,93.0
0.0,-4608.0,16.0,-2048.0,-2560.0,16.0,0.0,0.0,93.0
0.0,-4608.0,16.0,-2048.0,-2560.0,16.0,0.0,0.0,93.0
0.0,-4608.0,16.0,-2048.0,-2560.0,16.0,0.0,0.0,93.0
0.0,-4608.0,16.0,-2048.0,-2560.0,16.0,0.0,0.0,93.0
35.0,-4216.0,17.0,-1765.0,-2277.0,17.0,0.0,0.0,93.0
671.0,-3461.0,17.0,-970.0,-1452.0,17.0,0.0,0.0,93.0
2085.0,-3720.0,17.0,-198.0,-276.0,70.0,0.0,0.0,93.0
3403.0,-3964.0,17.0,543.0,-301.0,105.0,1491.0,-994.0,549.0
3664.0,-3496.0,17.0,1329.0,-625.0,17.0,3166.0,-2161.0,736.0
3220.0,-3378.0,17.0,2062.0,-1056.0,17.0,3546.0,-3186.0,603.0
2694.0,-4015.0,17.0,2866.0,-1675.0,17.0,2629.0,-4046.0,183.0
1867.0,-4550.0,17.0,3631.0,-2384.0,17.0,1445.0,-4912.0,106.0
1343.0,-5106.0,197.0,3588.0,-3530.0,17.0,584.0,-5006.0,387.0
337.0,-5124.0,535.0,2444.0,-4442.0,17.0,-190.0,-4979.0,381.0
-982.0,-4845.0,459.0,1239.0,-4880.0,17.0,-956.0,-4960.0,122.0
-2332.0,-4396.0,323.0,-207.0,-4953.0,71.0,-1557.0,-4996.0,193.0
-3426.0,-3890.0,17.0,-1959.0,-4838.0,79.0,-2084.0,-4929.0,101.0
-3242.0,-3124.0,17.0,-3244.0,-4574.0,33.0,-3106.0,-4822.0,264.0
-2493.0,-3310.0,17.0,-3518.0,-4483.0,152.0,-3165.0,-4373.0,285.0
-2739.0,-4150.0,87.0,-3506.0,-4520.0,202.0,-2908.0,-4192.0,158.0
-3155.0,-4883.0,307.0,-3257.0,-4782.0,327.0,-3415.0,-4347.0,101.0
-2564.0,-5103.0,619.0,-3040.0,-4752.0,27.0,-3367.0,-3963.0,93.0
-1932.0,-5103.0,386.0,-3155.0,-3967.0,17.0,-3320.0,-3616.0,93.0
-1721.0,-4773.0,17.0,-3427.0,-3035.0,17.0,-3473.0,-2712.0,146.0
-1900.0,-3889.0,17.0,-3548.0,-2096.0,96.0,-3674.0,-1642.0,104.0
-2331.0,-3059.0,17.0,-3622.0,-937.0,238.0,-3999.0,-1451.0,225.0
-3204.0,-2310.0,92.0,-3606.0,-20.0,147.0,-3991.0,-1594.0,430.0
-4042.0,-1583.0,274.0,-3637.0,391.0,17.0,-3972.0,-1288.0,834.0
-3957.0,-1169.0,221.0,-3614.0,-59.0,17.0,-3857.0,-255.0,1773.0
-3836.0,-811.0,71.0,-2987.0,-429.0,17.0,-3403.0,621.0,1742.0
-3771.0,-448.0,17.0,-2467.0,171.0,17.0,-2937.0,1413.0,1292.0
