games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
2048.0,2560.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
1932.0,2466.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
1105.0,1920.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
161.0,881.0,17.0,0.0,4608.0,17.0,0.0,0.0,92.0
63.0,28.0,95.0,0.0,4608.0,17.0,-756.0,160.0,467.0
-20.0,-198.0,16.0,0.0,4586.0,17.0,-2272.0,217.0,832.0
-492.0,-136.0,17.0,-142.0,4260.0,17.0,-3720.0,271.0,838.0
-1565.0,-26.0,105.0,-829.0,3624.0,17.0,-3325.0,235.0,536.0
-2486.0,100.0,17.0,-1094.0,3086.0,17.0,-2543.0,192.0,175.0
-3488.0,-262.0,17.0,-1149.0,2244.0,17.0,-1909.0,202.0,353.0
-4005.0,44.0,87.0,-1195.0,890.0,175.0,-1110.0,578.0,240.0
-3759.0,683.0,32.0,-1744.0,-805.0,188.0,263.0,2154.0,143.0
-3532.0,1777.0,169.0,-2363.0,-2285.0,17.0,1411.0,3451.0,108.0
-3314.0,2889.0,67.0,-2800.0,-1744.0,17.0,2472.0,4639.0,95.0
-2936.0,4042.0,17.0,-3284.0,-961.0,17.0,2980.0,4915.0,598.0
-1857.0,4337.0,17.0,-3599.0,-32.0,17.0,3180.0,4748.0,940.0
-852.0,4235.0,17.0,-3117.0,1040.0,103.0,3355.0,4576.0,938.0
99.0,4231.0,17.0,-2524.0,2305.0,18.0,3526.0,4405.0,601.0
205.0,4273.0,17.0,-1694.0,3484.0,17.0,3488.0,4292.0,155.0
809.0,4491.0,17.0,-802.0,4529.0,17.0,2564.0,4961.0,351.0
1752.0,4896.0,157.0,61.0,4865.0,17.0,1788.0,4993.0,440.0
2329.0,5103.0,219.0,540.0,4733.0,17.0,1939.0,4746.0,1325.0
2891.0,4745.0,16.0,1033.0,4651.0,17.0,2096.0,4486.0,1903.0
3194.0,3995.0,17.0,1696.0,4526.0,17.0,2244.0,4209.0,1674.0
3054.0,3698.0,17.0,2077.0,4283.0,17.0,2386.0,3936.0,1034.0
2590.0,3706.0,82.0,2606.0,3615.0,211.0,2442.0,3447.0,321.0
2892.0,2823.0,72.0,3040.0,2662.0,234.0,2214.0,2255.0,171.0
2892.0,2730.0,17.0,3365.0,1764.0,16.0,1978.0,1209.0,171.0
2313.0,3500.0,17.0,2491.0,1015.0,17.0,1753.0,320.0,121.0
1426.0,3415.0,17.0,1440.0,-226.0,98.0,996.0,386.0,452.0
395.0,3361.0,17.0,134.0,-1321.0,48.0,-356.0,1485.0,954.0
-497.0,3961.0,17.0,-1206.0,-2190.0,17.0,-1693.0,2573.0,1106.0
-1415.0,4458.0,17.0,-2693.0,-1528.0,17.0,-2986.0,3624.0,914.0
-2334.0,4353.0,17.0,-3427.0,-182.0,17.0,-3457.0,3879.0,404.0
