games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
0.0,-4608.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
0.0,-4608.0,17.0,-2048.0,-2560.0,17.0,0.0,0.0,93.0
-7.0,-4402.0,17.0,-1931.0,-2443.0,17.0,0.0,0.0,93.0
-479.0,-3649.0,17.0,-1284.0,-1653.0,17.0,0.0,0.0,93.0
-1735.0,-3733.0,17.0,-420.0,-612.0,46.0,0.0,0.0,93.0
-2794.0,-4140.0,17.0,522.0,-228.0,112.0,894.0,704.0,732.0
-3562.0,-3389.0,17.0,1372.0,-428.0,16.0,2218.0,1831.0,1351.0
-3418.0,-2143.0,17.0,1775.0,-86.0,17.0,3512.0,2933.0,1611.0
-2359.0,-1212.0,88.0,2533.0,-126.0,17.0,3587.0,3816.0,1375.0
-1035.0,-66.0,16.0,3543.0,-93.0,17.0,2877.0,4617.0,685.0
49.0,1164.0,17.0,3809.0,31.0,17.0,2534.0,4992.0,390.0
1081.0,2045.0,17.0,3720.0,390.0,17.0,2799.0,4870.0,1023.0
1904.0,2574.0,152.0,3720.0,392.0,17.0,3049.0,4756.0,1285.0
2664.0,3270.0,444.0,3744.0,209.0,17.0,3290.0,4640.0,1212.0
3413.0,4199.0,734.0,3723.0,361.0,17.0,3422.0,4427.0,834.0
3421.0,4619.0,600.0,3403.0,966.0,17.0,2481.0,4718.0,638.0
3037.0,4486.0,15.0,2594.0,843.0,17.0,1556.0,4994.0,264.0
2627.0,3711.0,17.0,1818.0,217.0,17.0,1506.0,4836.0,396.0
1942.0,3920.0,17.0,1323.0,484.0,17.0,1518.0,4780.0,231.0
1705.0,4863.0,181.0,912.0,1424.0,17.0,1516.0,4697.0,194.0
1632.0,5103.0,257.0,767.0,2483.0,17.0,1400.0,4616.0,96.0
2024.0,5103.0,264.0,946.0,3279.0,17.0,377.0,4711.0,93.0
2365.0,4647.0,17.0,-183.0,3813.0,17.0,-512.0,4766.0,93.0
1689.0,3980.0,102.0,-1529.0,3655.0,17.0,-2046.0,4122.0,148.0
764.0,3245.0,45.0,-3248.0,3157.0,17.0,-3534.0,3485.0,104.0
-150.0,2554.0,17.0,-4079.0,2758.0,555.0,-3844.0,2778.0,688.0
-460.0,1420.0,17.0,-3915.0,2328.0,1540.0,-3464.0,1675.0,1370.0
-495.0,-146.0,88.0,-3707.0,1931.0,1987.0,-3104.0,632.0,1679.0
-509.0,-1605.0,17.0,-3484.0,1612.0,1961.0,-2744.0,-410.0,1647.0
422.0,-2789.0,17.0,-3231.0,1248.0,1584.0,-2385.0,-1453.0,1257.0
803.0,-3955.0,17.0,-3021.0,947.0,969.0,-2049.0,-2427.0,554.0
-28.0,-4425.0,30.0,-2784.0,605.0,13.0,-1780.0,-3218.0,352.0
-746.0,-4492.0,321.0,-3183.0,394.0,17.0,-1565.0,-3861.0,624.0
-1588.0,-4247.0,608.0,-3594.0,-136.0,17.0,-1934.0,-4010.0,621.0
-2465.0,-3803.0,569.0,-3187.0,-934.0,17.0,-3626.0,-3104.0,456.0
-3461.0,-3269.0,226.0,-2791.0,-1721.0,17.0,-3257.0,-2432.0,115.0
-3886.0,-2771.0,24.0,-2633.0,-2230.0,192.0,-2865.0,-2366.0,413.0
-3477.0,-2603.0,17.0,-2437.0,-2680.0,95.0,-3034.0,-2833.0,640.0
-3143.0,-3227.0,17.0,-2414.0,-3251.0,17.0,-3204.0,-3300.0,526.0
-3035.0,-4329.0,17.0,-2021.0,-3929.0,17.0,-3362.0,-3737.0,96.0
-2480.0,-5067.0,70.0,-1681.0,-4678.0,17.0,-3447.0,-3978.0,283.0
-2314.0,-4736.0,60.0,-2271.0,-4935.0,18.0,-3527.0,-4210.0,125.0
-2703.0,-4172.0,45.0,-3203.0,-4546.0,116.0,-3531.0,-4382.0,192.0
-2807.0,-3513.0,17.0,-3906.0,-4121.0,276.0,-2965.0,-4540.0,1220.0
-2118.0,-3361.0,17.0,-3786.0,-3638.0,15.0,-2376.0,-4660.0,1906.0
-1863.0,-4020.0,17.0,-2767.0,-3995.0,17.0,-1823.0,-4661.0,1500.0
-1272.0,-4483.0,113.0,-1689.0,-4416.0,17.0,-1311.0,-4651.0,721.0
-775.0,-4621.0,199.0,-527.0,-4983.0,17.0,-1527.0,-4745.0,229.0
-331.0,-4618.0,55.0,227.0,-4691.0,17.0,-2123.0,-4922.0,186.0
-238.0,-4845.0,17.0,-102.0,-4164.0,17.0,-2605.0,-4971.0,100.0
-837.0,-4969.0,17.0,-1119.0,-4164.0,17.0,-2981.0,-4826.0,114.0
-1553.0,-4569.0,17.0,-2612.0,-4546.0,17.0,-3268.0,-4592.0,138.0
-1849.0,-3625.0,17.0,-3858.0,-4136.0,147.0,-3954.0,-3632.0,323.0
-1737.0,-2695.0,17.0,-3706.0,-2675.0,17.0,-3962.0,-2249.0,254.0
