games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048,2560,17,-2048,2560,17,0,0,92
2048,2560,17,-2048,2560,17,0,0,92
2048,2560,17,-2048,2560,17,0,0,92
2048,2560,17,-2048,2560,17,0,0,92
2048,2560,17,-2048,2560,17,0,0,92
2048,2560,17,-2048,2560,17,0,0,92
1960,2442,17,-1917,2403,17,0,0,92
2343,1712,17,-1360,1728,17,0,0,92
3374,2150,17,-362,566,22,0,0,92
3374,3354,17,548,-625,88,432,-984,183
2798,4402,17,1409,-1924,17,1066,-2438,116
1709,4329,17,1690,-3459,136,1532,-3562,221
883,3731,17,2145,-4789,70,795,-5020,913
486,2471,17,2139,-5090,110,366,-4195,1050
221,955,17,1847,-4717,17,-64,-3339,838
-271,-729,84,2578,-4305,17,-470,-2531,302
-948,-2295,226,3354,-3743,17,-622,-2305,419
-1640,-3596,141,3471,-2609,101,-263,-3311,733
-2466,-4543,17,3600,-1164,16,108,-4353,707
-2598,-3894,17,3325,50,17,415,-5215,404
-2644,-3425,17,2785,118,17,415,-5215,404
-2925,-3156,17,2598,109,17,415,-5215,404
-3066,-3000,17,2597,109,17,415,-5215,404
-3239,-2907,17,2597,109,17,415,-5215,404
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
256,3840,17,2048,2560,17,0,0,92
260,3926,51,1957,2451,17,0,0,92
32,4416,103,1445,1799,17,0,0,92
-241,4976,16,449,686,27,0,0,92
-189,4831,17,-277,-59,102,-996,-235,239
-387,4330,17,-982,-523,16,-2701,-770,182
-1350,4221,17,-2079,-417,96,-3960,-1217,308
-2428,4209,17,-3255,-206,39,-3933,-1598,1104
-3173,3883,17,-4051,466,149,-3908,-1949,1507
-3322,3521,17,-3681,698,17,-3883,-2305,1575
-3543,2999,17,-3426,-214,17,-3859,-2653,1296
-3773,2116,17,-3705,-1720,35,-3835,-2989,686
-3884,1064,24,-3830,-3099,226,-3991,-3313,232
-3831,80,18,-3710,-4028,169,-3889,-4006,599
-3226,-1005,17,-3408,-4610,181,-3495,-4431,636
-2482,-1960,17,-3193,-4686,211,-3061,-4862,359
-2609,-2962,17,-3311,-4254,188,-2334,-5014,205
-1945,-4401,17,-3437,-3788,45,-1738,-4813,94
-1753,-5103,453,-3407,-3554,17,-962,-4514,161
-2481,-5103,574,-2648,-3026,17,566,-4033,154
-3019,-4651,16,-2650,-1769,17,1935,-3586,120
-2578,-3598,103,-2690,-485,99,3141,-3176,97
-1695,-2198,74,-2580,1162,60,3872,-2796,174
-697,-957,17,-2381,2860,17,3145,-2355,139
65,518,17,-3054,4239,17,2563,-1938,103
634,1838,17,-2412,5088,101,3829,-377,530
