games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-2048,2560,17,2048,2560,17,0,0,93
-1875,2423,17,1935,2447,17,0,0,93
-1138,1870,17,1846,2358,17,0,0,93
-78,878,17,2135,2647,17,0,0,93
-422,143,95,1830,2576,17,-19,-926,705
-1336,165,17,1299,2287,17,0,-2644,1422
-2313,458,17,1755,1654,17,19,-4363,1797
-3215,251,17,2827,881,17,10,-4973,1009
-3779,-453,17,3542,-78,17,385,-4818,498
-3024,-888,17,3338,-1115,17,1352,-4259,1260
-2186,96,101,4037,-1734,122,2308,-3705,1678
-1474,1304,68,4079,-1877,838,3254,-3158,1747
-325,1956,17,4079,-1538,864,3904,-2640,1444
787,2192,17,3923,-1669,30,3433,-2227,726
1406,3120,17,3096,-1602,132,3990,-865,304
2087,3666,17,2576,-778,60,3277,574,148
2469,3110,17,2071,-801,17,2638,1811,132
2073,1960,119,1107,-293,17,1782,1442,494
1576,1045,63,499,982,17,807,-91,876
702,412,64,-7,2184,17,-193,-1662,929
-710,267,88,114,3419,17,-1181,-3216,630
-2103,156,17,497,4640,17,-2823,-4064,278
-3308,-155,17,1005,4531,17,-3859,-3241,728
-4079,-414,469,511,4080,17,-3875,-1890,1348
-4079,-245,1244,-346,3767,17,-3890,-615,1605
-4078,422,1518,-1106,3063,17,-3905,677,1526
-4079,1586,1216,-2002,3243,17,-3919,1925,1109
-4079,2785,752,-2854,4077,17,-3932,3132,374
-3880,4158,538,-2718,4941,20,-3490,4157,114
-2894,5045,661,-1985,5081,92,-2941,4912,157
-2274,5090,111,-1248,4900,16,-2415,4912,133
-2402,4377,75,-1103,4573,17,-2406,4356,302
-2750,3267,105,-1209,4255,17,-2474,3699,245
-3176,2129,20,-1872,3635,17,-2568,3245,205
-3342,1099,17,-2356,3325,17,-3250,3676,475
-2587,862,17,-2811,3736,17,-3837,4037,401
-1794,1750,97,-3665,3837,113,-3972,3770,333
-968,2826,16,-4076,3618,267,-3727,3483,929
40,3248,17,-3943,4010,146,-3498,3216,1148
1030,3622,17,-3538,4022,17,-3267,2947,1022
991,4518,17,-3504,3470,17,-3043,2686,553
348,5008,17,-2748,2310,109,-2412,2063,115
-455,4521,17,-1750,954,62,-1137,855,94
-143,3778,17,-678,-187,17,-56,-187,93
1016,3354,118,967,-489,17,943,-651,153
2338,2885,18,2439,-83,17,1862,-384,111
3145,1650,17,3900,-89,26,2663,16,146
3073,75,91,3514,-341,17,3206,810,827
2987,-1270,61,2874,382,17,3441,1159,1897
2134,-1897,17,2712,1536,17,3585,1307,1065
831,-1330,100,3755,1497,93,3909,1165,142
-591,-483,60,3981,1057,401,3994,9,799
-1662,549,17,3873,737,336,3996,-1081,1123
-2593,1966,17,3736,380,16,3984,-2154,1098
-3154,3488,17,3624,17,17,3973,-3191,734
-2541,4615,17,3610,-81,17,3762,-4078,133
-1049,4262,17,3610,-81,17,2980,-4371,93
508,3520,17,3610,-81,17,2792,-4183,274
2068,3406,17,3610,-81,17,3298,-3437,442
3438,3281,17,3638,118,17,3822,-2665,264
3636,2066,17,3626,31,17,3761,-1795,128
3309,857,17,3576,-831,17,3541,-991,118
2805,-262,17,3453,-1810,17,3131,-2064,712
1817,-540,17,3040,-2373,16,2748,-3067,928
800,-713,17,2530,-2944,17,2369,-4060,806
196,-1398,17,2293,-3835,17,1996,-5022,343
-6,-2247,17,2091,-4393,17,2791,-4530,183
800,-2514,17,2729,-4683,17,3501,-4072,179
1071,-1589,17,3166,-3681,28,3987,-3669,237
1319,-671,17,3387,-2782,17,3950,-3318,351
2205,-707,17,3824,-2473,18,3900,-3001,131
2890,-1718,25,3890,-3358,103,3755,-3470,403
2792,-3128,32,3787,-4158,95,3529,-4354,525
2333,-4055,17,3022,-4503,69,2898,-4525,245
1560,-3689,17,2717,-4248,88,3425,-4265,947
1335,-2760,17,2668,-3773,17,3570,-3377,1295
1579,-1695,17,3186,-3074,17,3710,-2518,1306
2664,-1251,148,3527,-2153,17,3854,-1628,967
4063,-805,361,3092,-1228,17,3994,-1026,516
3941,-280,39,3350,-167,17,3974,-2015,959
3241,-772,17,3243,660,17,3940,-2988,1051
3402,-2121,17,3044,149,17,3907,-3940,796
3305,-3585,17,2513,-483,17,3369,-4417,344
2973,-4950,165,1633,-1531,17,2566,-4865,292
2863,-5054,751,1020,-2729,17,1323,-4454,272
3374,-4666,592,325,-4214,167,98,-4313,181
3510,-4036,15,-413,-5150,130,-1160,-3167,1243
3238,-2500,96,-810,-5603,33,-2376,-2051,1940
2900,-980,47,-702,-5053,17,-3357,-1084,1497
2538,714,91,-1635,-4407,17,-3832,-228,762
2231,2244,42,-3093,-4119,17,-3500,537,287
1832,4024,17,-4080,-3317,381,-3590,1820,864
656,4768,17,-4079,-2068,386,-2886,2881,943
-626,4801,127,-3855,-838,18,-2205,3907,680
-1901,4549,266,-3236,454,94,-2430,4348,312
-3288,4050,208,-2386,1942,16,-3717,3440,357
-4073,3397,210,-1427,3238,17,-2924,2317,644
-3385,2231,17,-313,4202,17,-2157,1232,588
-1890,2434,17,585,3616,17,-1382,133,185
-470,1627,17,869,2629,17,-329,-35,205
662,585,17,1821,2165,17,903,4,183
1822,-829,88,2922,1961,17,2401,271,196
2775,-2036,15,3697,941,144,3688,818,309
3150,-3776,17,4010,584,170,3886,998,1085
3463,-4122,88,3960,305,142,3593,1077,1351
3897,-3981,76,3795,140,16,3272,1189,1327
3769,-3057,17,3193,714,17,2748,1594,1412
3461,-1863,91,2583,1796,17,2213,1994,1166
3137,-518,17,1571,2643,17,1526,2405,726
3052,1225,83,811,2825,88,665,2688,284
3013,2725,17,-131,3138,88,-556,2655,287
2878,4401,17,-1304,3467,17,-1667,2633,149
1416,4961,18,-2545,2731,16,-2615,2549,153
-12,4146,17,-3111,1658,17,-3574,1230,453
-1232,3334,17,-3292,559,17,-3717,155,444
-1771,2189,17,-3237,-732,99,-3202,-1019,264
-1391,959,17,-3170,-2346,55,-2932,-3135,411
-398,216,17,-2893,-3137,17,-2652,-4925,225
75,-913,17,-2473,-3443,88,-2228,-4244,285
327,-2002,17,-1446,-3981,190,-1940,-4990,783
-312,-2846,83,-272,-4593,63,-1696,-4495,720
-1418,-3700,223,1256,-4793,17,-1466,-4028,325
-2192,-4981,241,2651,-4375,17,-1059,-4768,271
-2419,-5103,357,3588,-3288,17,-797,-3907,290
-2911,-5036,328,3257,-1819,17,-547,-3116,145
-2844,-4241,17,2131,-511,17,-321,-2491,112
-1626,-3180,17,1181,855,17,55,-1257,263
-953,-1699,97,647,2204,17,412,125,282
-401,-39,49,216,3432,17,545,1518,511
347,1396,17,519,4005,17,672,2850,380
1312,2577,17,828,3907,116,956,3643,211
2603,3632,17,1484,3857,85,1688,3178,413
3236,4807,240,2116,3771,17,2413,2719,277
2359,5103,399,3024,3144,17,3053,2364,193
1476,4903,16,3604,1703,115,3245,1521,353
835,3770,98,3977,312,78,2920,-204,527
440,2316,82,3830,-1389,17,2612,-1834,364
209,809,17,3544,-2930,17,2391,-2620,322
1109,353,17,3107,-4328,17,2371,-1225,860
1607,1187,17,-2686,4600,19,2352,123,1041
1175,2425,17,-2470,4249,17,2333,1456,876
1605,3311,17,-1742,4271,17,2316,2746,376
2807,3624,101,-704,4772,17,2422,3250,363
4012,3811,124,19,4449,17,2673,2948,520
3844,3093,16,338,4229,17,2917,2656,332
2881,2569,72,154,4240,17,2465,2489,483
1667,3153,71,291,4234,17,288,2425,1515
499,3545,17,282,4273,17,-1612,2355,1815
-567,3582,17,-66,4212,17,-3364,2263,1159
-1684,3428,17,-411,3982,17,-3416,2171,302
-2769,3710,17,-656,3772,17,-3716,2303,960
-3064,4411,17,-262,4077,17,-3652,2471,1572
-2589,4578,17,45,4487,17,-3157,2597,1706
-2341,4114,174,36,4294,17,-2639,2730,1497
