games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
2048,-2560,17,-256,-3840,17,0,0,93
1935,-2461,17,-246,-3962,17,0,0,93
1146,-1858,17,-37,-4257,17,0,0,93
125,-839,17,22,-3875,17,0,0,93
373,188,97,32,-3167,17,-166,-556,223
871,757,16,-414,-2380,17,-523,-1734,196
1648,1269,17,-1006,-1380,104,-937,-1374,597
2526,700,17,-1609,-198,17,-1365,-533,888
3472,100,17,-2388,490,17,-1779,279,828
3382,-618,17,-3552,-82,17,-2188,1083,426
3392,-1470,17,-3704,-1234,17,-2535,1699,263
3508,-2388,17,-3295,-1176,17,-2828,2136,362
3237,-3593,17,-3338,-990,17,-3068,1865,442
2453,-4505,17,-3287,-1564,17,-3208,241,808
1458,-4885,17,-3219,-2443,17,-3350,-1403,831
1041,-4997,18,-3305,-3363,17,-3483,-2957,516
569,-5075,17,-3682,-4213,225,-3863,-3899,255
496,-5088,17,-3705,-4199,541,-3682,-3681,759
536,-5081,17,-3731,-4184,548,-3507,-3471,898
671,-5058,17,-3734,-4145,184,-3337,-3265,688
391,-5115,17,-3386,-4066,17,-3133,-3631,1048
541,-5091,17,-3079,-4046,17,-2910,-4141,1273
594,-5108,17,-2659,-4134,17,-2697,-4629,1139
468,-5166,17,-2448,-4692,17,-2505,-4994,694
505,-5146,17,-2134,-4622,138,-2155,-4736,257
-92,-4963,17,-1078,-4451,89,-1242,-4528,186
-982,-4301,94,-596,-4504,17,-797,-3871,348
-2033,-3404,47,-325,-4722,17,-928,-2417,659
-2658,-1962,17,67,-4272,17,-1051,-1042,625
-2008,-475,17,37,-3383,17,-1174,334,256
-1212,1079,17,27,-2354,17,-1465,776,488
-398,2275,17,-499,-1566,17,-1851,692,759
1236,1938,17,-1631,-689,38,-2241,608,686
2514,864,17,-2556,513,282,-2560,653,578
3565,-310,17,-2750,614,298,-2600,1325,1614
3028,-1369,17,-2928,701,33,-2621,1932,1671
1832,-1271,17,-3074,1017,17,-2626,2476,907
721,-845,17,-3422,1853,17,-2630,2955,243
676,79,17,-3583,2553,17,-2632,3211,677
1109,1087,17,-3391,2990,78,-2634,3483,790
1572,2114,17,-2966,3604,332,-2635,3733,562
1467,3243,17,-2048,4177,396,-1258,4064,532
628,4121,193,-1234,4644,225,311,4388,278
-676,4328,534,-1172,4589,243,497,5192,124
-1815,3560,931,-2349,3809,515,497,5192,124
-3081,2707,1032,-3471,3065,470,497,5192,124
-4080,1905,792,-3971,2174,72,497,5192,124
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
256,-3840,17,2048,-2560,17,0,0,93
133,-4175,89,1696,-2202,17,0,0,93
-69,-4619,89,888,-1200,17,0,0,93
-331,-5197,17,58,-160,102,-38,57,121
-306,-5171,17,-603,-111,87,594,-169,125
290,-4950,17,-1065,82,17,1166,-371,98
1159,-4786,17,-1894,73,17,1436,-1190,240
1479,-4343,17,-2970,-2,17,1549,-2504,232
995,-4174,19,-3706,-403,17,1167,-4084,148
735,-4315,299,-3564,-1718,17,646,-5211,104
751,-3052,845,-3380,-2938,17,646,-5211,104
770,-1576,1144,-2949,-4574,99,646,-5211,104
790,-51,1069,-2368,-5103,451,646,-5211,104
0,-4608,34,256,-3840,33,0,0,94
0,-4608,16,256,-3840,17,0,0,93
0,-4608,16,256,-3840,17,0,0,93
