games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
256,3840,17,-2048,2560,17,0,0,93
294,3699,17,-1943,2452,17,0,0,93
1153,3399,17,-1306,1746,17,0,0,93
2368,4017,17,-379,621,58,0,0,93
3363,3826,17,-9,-9,125,1921,1470,375
3615,3072,17,11,-333,17,3800,2992,423
2707,2820,17,432,-184,17,2329,4240,155
1783,3806,17,1162,-12,17,1133,4863,233
333,4361,67,2251,-130,17,203,4252,121
-1150,3868,92,3414,-208,17,-1203,3441,97
-2624,3151,17,3413,344,55,-2563,2656,93
-3758,2279,126,2853,1298,97,-3793,3870,508
-4049,1750,146,2277,2276,17,-2472,4527,548
-3377,1574,17,1233,3581,17,-1271,4961,265
-2911,2558,17,226,4266,22,-455,4633,214
-2512,4196,17,-286,4648,287,-784,4730,645
-1085,4698,17,-757,5026,258,-1794,4983,1059
404,4602,17,-879,5185,148,-2612,4770,1054
1863,4097,17,-879,5474,236,-3376,4528,713
3049,3833,17,-649,5773,35,-3606,3962,163
3402,4630,210,-406,5257,17,-3698,3488,384
2985,4922,79,-684,4967,17,-3440,2838,593
2948,4305,17,-1374,4491,17,-3184,2196,464
2899,3066,17,-2310,3324,17,-2962,1243,147
2503,1415,17,-2760,1676,17,-2823,444,261
1830,55,17,-2878,-26,17,-2655,-369,179
517,-1084,17,-2442,-1474,93,-2678,-953,366
-1070,-1625,17,-2078,-2766,18,-2722,-1511,249
-2317,-1837,123,-2573,-3877,17,-2770,-1983,183
-3333,-1963,76,-3503,-3840,17,-2822,-2409,102
-3877,-2538,22,-3392,-3189,17,-2948,-2720,146
-3199,-2991,17,-2850,-2290,17,-3742,-1764,717
-2311,-2238,17,-2317,-752,17,-2872,-1011,817
-1622,-707,17,-1979,717,17,-2032,-282,582
-1394,503,124,-1570,2399,17,-1476,224,303
-1272,1181,51,-971,3985,17,-1392,365,152
-1268,1365,17,-237,4940,17,-1307,448,163
-1200,839,17,-128,5398,19,-1218,581,126
-1224,155,97,-171,5085,17,-1374,259,1014
-806,17,17,-143,4856,17,-1554,-158,1628
-1071,555,17,-96,4181,17,-1722,-547,1863
-2017,404,104,-603,3576,17,-1890,-936,1757
-3181,-12,62,-1118,2977,17,-2054,-1317,1308
-4048,-394,140,-1372,2728,17,-2213,-1684,534
-3922,-1245,32,-1800,2107,17,-2338,-1927,398
-3332,-1603,222,-2002,1150,17,-2434,-2068,672
-2626,-2092,611,-1900,146,17,-2418,-2313,585
-1613,-2823,580,-1680,-716,17,-1426,-3469,141
-599,-3594,280,-845,-620,17,-1183,-3426,653
300,-4162,17,-473,159,17,-1183,-2874,1012
1170,-3852,17,-547,1214,17,-1183,-2347,1006
1419,-2578,88,-976,1983,17,-1260,-1007,1398
1634,-1372,16,-1079,2606,17,-1348,437,1572
1945,278,95,-1091,3418,17,-1434,1849,1412
2264,1959,17,-1081,4166,17,-1522,3295,895
2221,3612,17,-1677,4534,97,-1730,4484,252
1258,4556,17,-2403,4572,73,-2572,4509,381
229,5059,17,-2713,4688,17,-3384,4499,197
208,5061,17,-2978,4388,17,-3368,3950,128
148,5061,17,-3650,3528,97,-3921,3582,710
-385,4992,17,-4079,2886,386,-3190,3513,1539
-413,4515,17,-4078,2249,264,-2374,3443,1942
