games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,-256.0,3840.0,17.0,0.0,0.0,93.0
-1930.0,2470.0,17.0,-256.0,3930.0,17.0,0.0,0.0,93.0
-1105.0,1892.0,17.0,45.0,4236.0,17.0,0.0,0.0,93.0
-135.0,1056.0,17.0,-2.0,3961.0,17.0,0.0,0.0,93.0
-166.0,-217.0,115.0,-87.0,3168.0,17.0,240.0,-674.0,509.0
-409.0,-1374.0,29.0,186.0,2072.0,17.0,683.0,-2120.0,942.0
357.0,-2314.0,17.0,1426.0,1566.0,17.0,1111.0,-3518.0,1028.0
1389.0,-1929.0,78.0,3042.0,917.0,17.0,1540.0,-4917.0,773.0
2714.0,-1138.0,72.0,3478.0,-509.0,17.0,1798.0,-4273.0,204.0
3725.0,-59.0,17.0,2749.0,-1520.0,17.0,1011.0,-2652.0,126.0
3517.0,1516.0,92.0,1392.0,-942.0,17.0,299.0,-1210.0,99.0
3273.0,3034.0,19.0,345.0,365.0,113.0,-225.0,67.0,141.0
2701.0,4539.0,17.0,-1055.0,1059.0,186.0,398.0,948.0,394.0
2031.0,4907.0,17.0,-2636.0,1623.0,46.0,993.0,1791.0,287.0
1653.0,4958.0,18.0,-2708.0,2474.0,17.0,1395.0,2839.0,112.0
1160.0,4757.0,17.0,-2002.0,3874.0,17.0,865.0,3995.0,314.0
141.0,4972.0,126.0,-734.0,5016.0,177.0,145.0,5054.0,356.0
-85.0,3871.0,190.0,-1068.0,4870.0,334.0,37.0,5212.0,333.0
-206.0,2509.0,16.0,-1989.0,4261.0,176.0,37.0,5212.0,333.0
242.0,1741.0,17.0,-2452.0,3604.0,17.0,37.0,5212.0,333.0
384.0,1510.0,17.0,-2428.0,3177.0,17.0,37.0,5212.0,333.0
256.0,3840.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
256.0,3840.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
256.0,3840.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
256.0,3840.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
256.0,3840.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
258.0,3827.0,17.0,-2038.0,2550.0,17.0,0.0,0.0,93.0
752.0,3398.0,17.0,-1547.0,2042.0,17.0,0.0,0.0,93.0
1990.0,3588.0,17.0,-681.0,967.0,25.0,0.0,0.0,93.0
3006.0,4156.0,17.0,124.0,65.0,195.0,730.0,58.0,112.0
2742.0,5041.0,70.0,887.0,-453.0,176.0,2790.0,-107.0,93.0
1708.0,4480.0,17.0,1556.0,-650.0,17.0,4001.0,-242.0,493.0
1972.0,3056.0,17.0,2146.0,-208.0,17.0,3990.0,-339.0,1195.0
2699.0,1567.0,297.0,3141.0,31.0,17.0,3979.0,-432.0,1534.0
3326.0,234.0,599.0,4032.0,20.0,112.0,3969.0,-521.0,1528.0
4034.0,-1286.0,756.0,4074.0,-527.0,857.0,3959.0,-610.0,1182.0
4079.0,-1591.0,759.0,3476.0,-1165.0,1096.0,3167.0,-665.0,1413.0
4073.0,-1192.0,211.0,2705.0,-1869.0,964.0,2253.0,-714.0,1450.0
3361.0,-37.0,70.0,1899.0,-2600.0,456.0,1399.0,-759.0,1163.0
2587.0,1471.0,76.0,884.0,-3086.0,17.0,515.0,-805.0,522.0
2110.0,2916.0,17.0,91.0,-2123.0,17.0,23.0,102.0,94.0
1761.0,4263.0,17.0,19.0,-404.0,17.0,-123.0,1702.0,93.0
674.0,4696.0,22.0,-36.0,1166.0,17.0,-260.0,3132.0,93.0
-433.0,4128.0,194.0,-98.0,2928.0,17.0,-799.0,4089.0,140.0
-1651.0,3528.0,124.0,-445.0,4568.0,17.0,-2000.0,3173.0,658.0
-2819.0,3078.0,17.0,-1618.0,4428.0,17.0,-3152.0,2255.0,844.0
-3372.0,2261.0,17.0,-2753.0,3606.0,17.0,-3852.0,1419.0,733.0
-3117.0,1141.0,30.0,-2233.0,2249.0,17.0,-3183.0,755.0,417.0
-2535.0,53.0,124.0,-1393.0,903.0,17.0,-2607.0,-408.0,286.0
-1788.0,-1107.0,16.0,-941.0,-706.0,17.0,-2091.0,-1756.0,114.0
-1828.0,-2145.0,17.0,-51.0,-1948.0,17.0,-1673.0,-2896.0,125.0
-1526.0,-3163.0,17.0,719.0,-3389.0,17.0,-1308.0,-3904.0,95.0
-1117.0,-4458.0,17.0,1952.0,-4319.0,17.0,-996.0,-4773.0,93.0
-852.0,-4554.0,380.0,2660.0,-3914.0,17.0,-596.0,-5211.0,327.0
-1098.0,-3158.0,908.0,2345.0,-3745.0,17.0,-596.0,-5211.0,327.0
-1352.0,-1713.0,1111.0,2228.0,-3688.0,17.0,-596.0,-5211.0,327.0
-1586.0,-383.0,989.0,2228.0,-3688.0,17.0,-596.0,-5211.0,327.0
2048.0,2560.0,25.0,256.0,3840.0,28.0,0.0,0.0,93.0
2048.0,2560.0,17.0,256.0,3840.0,16.0,0.0,0.0,93.0
2048.0,2560.0,17.0,256.0,3840.0,16.0,0.0,0.0,93.0
2048.0,2560.0,17.0,256.0,3840.0,16.0,0.0,0.0,93.0
2048.0,2560.0,17.0,256.0,3840.0,16.0,0.0,0.0,93.0
2048.0,2560.0,17.0,256.0,3840.0,16.0,0.0,0.0,93.0
1805.0,2382.0,17.0,219.0,4014.0,17.0,0.0,0.0,93.0
981.0,1872.0,17.0,-9.0,4201.0,17.0,0.0,0.0,93.0
78.0,881.0,17.0,-10.0,3791.0,17.0,0.0,0.0,93.0
185.0,-494.0,97.0,4.0,2979.0,17.0,1844.0,279.0,372.0
324.0,-1606.0,16.0,653.0,2344.0,17.0,3743.0,462.0,497.0
978.0,-2866.0,17.0,1098.0,1472.0,17.0,2201.0,527.0,282.0
2206.0,-3695.0,17.0,1323.0,254.0,105.0,1026.0,-150.0,437.0
3354.0,-4105.0,17.0,1243.0,-1128.0,46.0,190.0,-1933.0,940.0
3914.0,-3227.0,31.0,408.0,-1823.0,17.0,-637.0,-3696.0,1094.0
3045.0,-2370.0,17.0,-716.0,-1902.0,17.0,-1381.0,-4796.0,900.0
1419.0,-1821.0,17.0,-1587.0,-2590.0,17.0,-1883.0,-3808.0,382.0
107.0,-1176.0,17.0,-2371.0,-3612.0,214.0,-1302.0,-3824.0,362.0
-871.0,-1994.0,17.0,-2851.0,-4333.0,130.0,114.0,-4742.0,522.0
-413.0,-3112.0,20.0,-3334.0,-4593.0,82.0,787.0,-5210.0,467.0
-689.0,-2267.0,95.0,-3634.0,-4364.0,147.0,787.0,-5210.0,467.0
-975.0,-1362.0,17.0,-3827.0,-4141.0,118.0,787.0,-5210.0,467.0
-1162.0,-763.0,17.0,-3898.0,-4014.0,95.0,787.0,-5210.0,467.0
0.0,4608.0,26.0,2048.0,2560.0,27.0,0.0,0.0,93.0
0.0,4608.0,16.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,16.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,16.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,16.0,2048.0,2560.0,17.0,0.0,0.0,93.0
0.0,4608.0,16.0,2048.0,2560.0,17.0,0.0,0.0,93.0
-28.0,4233.0,17.0,1759.0,2270.0,17.0,0.0,0.0,93.0
-716.0,3349.0,17.0,1139.0,1422.0,17.0,0.0,0.0,93.0
