games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4608,17,-256,-3840,17,0,0,93
0,-4465,17,-228,-3616,17,0,0,93
0,-4401,17,-39,-2690,17,0,0,93
0,-5031,17,12,-1256,17,0,0,93
0,-5398,19,152,-18,145,-279,-225,172
-207,-4937,17,610,709,82,-1446,-1287,265
-1274,-4333,17,1278,899,17,-2538,-2274,124
-2861,-4142,17,2178,749,17,-3503,-3121,104
-4069,-3754,294,3268,312,17,-3857,-3429,446
-3799,-2275,13,3962,-502,54,-3072,-1885,1002
-2880,-802,162,3911,-1615,31,-2240,-249,1234
-2064,661,383,3262,-2046,17,-1471,1263,1109
-1243,2042,435,2537,-1416,17,-719,2742,657
-382,3517,257,2129,-740,17,-10,4135,223
585,4463,17,1922,-229,17,1289,4449,789
1713,3940,17,2270,244,17,3030,4446,1178
3043,4192,17,2654,777,17,3532,3690,1227
4022,3223,103,3017,1280,175,3592,2655,941
3852,1703,18,3702,1739,421,3778,2056,406
3163,508,17,4057,1817,395,3696,2814,152
1980,871,17,4079,1877,327,3337,3300,172
2211,2382,17,4078,2265,280,2989,3771,127
3374,3339,17,3547,2388,17,3838,2373,255
4079,2685,614,3049,1496,17,3479,991,176
4079,1262,456,2469,34,17,2946,-126,149
3552,-76,17,2875,-1076,17,2834,-1129,324
3175,-1612,101,2921,-2085,17,2132,-2381,806
2894,-3309,36,2893,-3329,16,1461,-3578,933
3187,-4569,21,2685,-4918,17,790,-4775,718
2356,-5038,44,1415,-5091,115,309,-4683,145
1210,-4992,21,815,-4976,103,38,-4275,490
622,-5043,17,-11,-4456,265,-178,-3939,487
436,-5055,19,-701,-3716,207,598,-4868,423
844,-4897,119,-1493,-2978,17,268,-5139,97
1207,-4733,16,-2217,-3257,17,-332,-5121,210
876,-4825,17,-1528,-4114,17,-779,-5062,144
102,-4925,17,-328,-4782,17,-658,-4851,128
-715,-4928,17,-522,-5639,28,-1060,-4675,207
-1253,-4341,17,-875,-5318,91,-1327,-4207,156
-1640,-3598,17,-770,-4627,17,-1790,-3369,233
-2205,-2669,86,-1331,-4190,17,-2548,-2639,120
-3156,-1615,69,-2235,-4263,17,-3791,-2852,354
-3266,-731,17,-2278,-4263,17,-2881,-3050,710
-3632,115,17,-2133,-4241,17,-2011,-3240,717
-4079,-231,322,-1423,-3968,17,-1160,-3425,393
-3930,-970,35,-364,-3127,17,-53,-2952,148
-3020,-1640,109,1120,-2397,17,1127,-1982,111
-1848,-2216,84,2435,-1604,17,2245,-1074,93
-380,-2890,17,2899,-190,17,3197,232,205
1017,-3408,17,3741,-39,17,3976,2080,222
2668,-4025,17,4079,458,437,3488,3503,224
3864,-3475,20,4077,1631,242,3689,3766,445
3623,-2048,17,3854,2200,19,3434,2707,785
3284,-699,174,3304,1956,17,3194,1706,771
3034,982,496,2568,1352,17,2798,1180,426
2978,2268,480,1667,869,17,1795,2688,223
2928,3808,214,713,790,17,955,3976,305
2695,5040,57,-239,765,17,915,4388,761
1946,5045,529,-200,1485,17,983,4680,952
1371,4978,544,93,2513,17,1044,4949,803
786,5114,537,372,3506,17,661,4787,693
173,5172,381,43,4129,17,26,4433,449
-466,5216,63,-1045,4515,105,-540,4084,202
-855,5135,42,-2183,4954,17,-933,3769,292
-1068,4737,17,-2500,4085,17,-1275,3365,116
-1092,3557,74,-1795,2673,17,-1317,2255,104
-994,1944,90,-1100,1262,17,-1011,764,93
-856,264,99,-605,-347,17,-619,-807,93
-657,-1321,80,-229,-1888,17,-550,-2523,93
-697,-2989,17,11,-3584,17,-550,-4204,93
-1668,-4026,73,-119,-4607,375,-548,-5208,93
-2777,-3386,246,310,-3800,1374,-548,-5208,93
-3997,-2681,111,772,-2936,2032,-548,-5208,93
-3991,-2243,75,1310,-2145,1829,-548,-5208,93
2048,-2560,34,0,-4608,32,0,0,93
2048,-2560,17,0,-4608,17,0,0,93
2048,-2560,17,0,-4608,17,0,0,93
2048,-2560,17,0,-4608,17,0,0,93
2048,-2560,17,0,-4608,17,0,0,93
2048,-2560,17,0,-4608,17,0,0,93
