games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
256,-3840,17,0,-4608,17,0,0,93
256,-3840,17,0,-4608,17,0,0,93
256,-3840,17,0,-4608,17,0,0,93
256,-3840,17,0,-4608,17,0,0,93
256,-3840,17,0,-4608,17,0,0,93
256,-3840,17,0,-4608,17,0,0,93
254,-3778,17,0,-4608,17,0,0,93
38,-3105,17,0,-4537,17,0,0,93
-24,-1828,17,0,-3959,17,0,0,93
19,-225,89,0,-3030,17,-6,-27,94
26,517,64,-215,-2147,17,-1425,775,94
310,1239,17,-1284,-1522,17,-2813,1590,93
1115,1766,54,-2714,-554,17,-3971,2291,160
1938,2914,87,-3857,542,19,-3981,2716,685
2886,3970,17,-4080,2248,291,-3956,3120,841
3802,3725,17,-3919,3652,693,-3732,3625,781
3485,2777,17,-2961,4968,696,-2794,4572,788
2160,2392,17,-2114,5103,541,-1632,4902,546
828,3359,69,-2172,5103,476,-1018,4503,600
-1,4608,146,-2802,5038,89,-1676,3621,1329
-816,5905,112,-3119,3989,17,-2366,2699,1734
-863,5675,83,-3408,2327,17,-3002,1847,1769
-632,4913,17,-3705,731,17,-3646,985,1457
-824,3510,96,-3563,-964,17,-3876,133,891
-1042,1936,16,-3382,-2675,17,-3676,-1614,319
-994,189,118,-3017,-4113,17,-3455,-3092,370
-750,-1305,213,-2017,-4714,17,-3241,-4368,440
-486,-2964,34,-2045,-4697,78,-2622,-4891,260
-825,-4330,17,-2207,-4921,180,-1911,-4918,96
-1956,-4949,141,-2173,-5096,136,-2503,-4819,93
-2975,-4955,102,-2075,-5088,110,-3496,-4425,640
-3786,-4254,520,-1865,-4641,17,-3972,-3787,1060
-3976,-3123,1080,-1938,-3606,17,-3824,-2957,1255
-3567,-1688,1082,-2055,-2281,17,-3218,-1530,1526
-3087,-50,815,-1943,-771,17,-2613,-101,1455
-2669,1386,274,-1753,695,208,-2028,1280,1047
-2259,2701,17,-1503,2271,352,-1667,2728,721
-1945,3547,17,-1028,3984,289,-1704,4307,792
-1924,3625,17,-631,5452,18,-1719,4515,607
-1718,3598,142,-561,5432,20,-1665,3698,227
-1479,3415,64,-763,4534,17,-1195,3619,97
-910,3217,108,-1388,3606,17,-884,3517,94
-91,3036,36,-1659,2389,99,-551,2896,94
472,2432,17,-1650,944,39,-198,1021,93
1056,1197,93,-1290,-664,91,152,-799,93
1684,-153,17,-914,-2160,54,467,-2400,93
2277,-1489,17,-363,-3733,17,752,-3833,93
2957,-2896,17,772,-4910,148,1023,-5026,178
3066,-4546,17,1715,-5028,166,2675,-4612,625
3412,-4628,968,2544,-4864,17,3745,-3875,705
4076,-3692,1072,2269,-4382,17,3910,-2840,462
4003,-2281,111,1810,-3784,17,3677,-2023,168
3599,-1525,58,1695,-3164,17,3473,-1398,282
3558,-1187,160,1775,-2337,17,3284,-1558,256
3711,-1084,20,2311,-2530,17,3157,-2424,114
3401,-1146,17,2352,-3329,17,3021,-3160,124
2796,-1371,17,3060,-3735,17,3098,-3582,201
2056,-2000,17,3028,-3749,17,3649,-3529,292
1187,-2484,17,3373,-3687,17,3859,-3513,191
335,-2839,17,4003,-3585,160,3832,-3260,376
77,-3664,17,4026,-3531,298,3352,-2957,350
-219,-4515,17,4012,-3490,115,2778,-2856,97
340,-4639,17,4043,-3636,140,2022,-3547,119
1494,-4096,93,3711,-4031,20,1181,-4546,98
2800,-3407,49,3011,-4161,35,496,-5215,93
3934,-2382,38,4083,-3379,282,496,-5215,93
4079,-1498,664,4079,-2499,651,496,-5215,93
3775,-711,923,4079,-1701,733,496,-5215,93
-2048,-2560,26,256,-3840,27,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-2048,-2560,17,256,-3840,16,0,0,93
-1810,-2392,17,214,-4015,17,0,0,93
-824,-1839,17,46,-4194,17,0,0,93
-111,-681,57,27,-3677,17,0,0,93
-49,-92,82,-2,-2895,17,940,94,402
65,82,17,671,-2150,17,2237,387,510
844,188,99,1892,-1174,17,3549,683,271
1723,289,30,3171,-299,17,3855,920,621
2681,54,17,3511,216,17,3736,1125,1018
2869,-871,65,3830,543,18,3616,1333,1072
2933,-2318,92,3862,1123,21,3500,1534,777
2994,-3593,17,3549,1513,17,3730,935,468
2556,-4719,17,2931,1637,17,3689,-707,292
1979,-4483,17,2410,593,17,3279,-1948,196
2449,-3785,17,2071,-876,17,2894,-3098,144
3297,-3060,17,1255,-2313,17,2651,-2708,628
3418,-1907,85,-270,-2786,17,2460,-1727,1066
2973,-917,347,-1339,-2331,17,2267,-734,1161
2174,159,721,-1441,-1278,17,2085,204,915
1565,735,808,-1031,-121,17,1458,1392,917
995,1282,525,-648,677,17,803,2589,623
442,1787,15,-195,478,17,-29,2332,542
-157,1656,17,-409,-384,17,-985,812,618
-310,834,65,-1624,-1402,17,-1931,-692,359
51,-411,91,-2912,-1940,159,-2891,-1644,247
506,-1666,17,-4061,-2494,173,-3925,-1703,331
929,-2879,17,-3671,-2315,19,-3468,-1819,168
517,-4003,17,-2268,-2445,109,-2089,-3018,231
-740,-4298,50,-897,-2818,18,-999,-4233,235
-2209,-4184,103,48,-2589,17,-2501,-4203,851
-3447,-3885,17,3,-3387,17,-3782,-3973,1123
-4035,-3051,121,-11,-4333,17,-2839,-3156,1724
-3561,-2224,17,-553,-4442,17,-1771,-2450,1755
-2156,-2382,101,-458,-3577,17,-798,-1822,1124
-604,-2679,20,71,-2762,17,7,-1579,360
682,-3297,17,595,-2844,17,241,-2704,126
871,-4298,17,682,-3657,17,409,-3633,181
351,-4368,17,40,-4240,17,81,-4270,296
-220,-4697,17,-310,-4853,129,-453,-4797,227
-819,-5251,169,-335,-4848,117,-1295,-4913,161
-814,-5554,102,-386,-4855,17,-2181,-4654,115
-791,-5869,67,-794,-4737,17,-2905,-4441,93
-268,-5980,278,-1521,-4955,19,-3073,-4666,262
508,-5687,29,-2221,-5070,376,-2519,-4904,391
341,-4925,17,-2948,-4356,458,-2917,-3769,144
-804,-4484,17,-3563,-3701,284,-3360,-2768,225
-2313,-3733,17,-3979,-2918,65,-3939,-2061,789
-2826,-2505,17,-3863,-2050,20,-3908,-1588,1779
-1798,-1437,17,-3818,-792,111,-3322,-1267,1877
-415,-1090,17,-3751,688,21,-2752,-970,1608
766,-1109,17,-3076,1327,17,-2201,-683,1017
1164,-2203,17,-2704,533,17,-1656,-400,96
316,-2574,17,-2655,-390,17,-1364,-207,564
-561,-3032,17,-1798,-740,32,-1078,-18,689
-898,-4013,17,-729,-504,291,-805,162,467
-323,-4669,17,529,-199,289,-540,337,176
730,-4520,17,1626,83,16,483,701,466
1942,-4080,17,1483,352,17,1868,1151,502
3094,-2851,17,2019,1131,17,3301,1617,180
3689,-1342,17,3130,1579,17,3847,1929,387
3564,119,58,3634,1742,17,3422,2160,676
3254,1244,266,3590,2096,17,3039,2369,608
2596,2789,365,2820,2567,17,2391,2670,634
1985,4247,283,1896,2973,17,1386,3087,944
1317,5041,145,785,3294,104,436,3480,901
540,5034,17,-562,3682,63,-525,3878,510
24,4452,17,-1366,4163,17,-1141,3309,943
0,3075,102,-2239,4257,17,-1732,2478,1317
176,1492,21,-3237,4017,17,-2278,1710,1322
-176,187,17,-3495,2957,100,-2818,951,992
-1603,-332,17,-3708,1448,24,-3352,200,321
-2951,-446,17,-3624,209,17,-3804,-305,399
-3601,-1550,46,-2849,-540,17,-3868,-663,540
-3855,-3228,91,-2849,-1281,17,-3628,-951,365
-3626,-4415,422,-3806,-999,95,-3833,-528,276
-2683,-5097,318,-4032,-516,378,-3722,332,277
-2792,-4669,17,-4029,-116,336,-3663,529,349
-3147,-3825,17,-3905,262,31,-3662,-675,925
-2979,-3399,148,-3159,334,17,-3135,-1666,1048
-2589,-2877,488,-2455,-620,17,-2613,-2645,835
-2192,-2063,673,-1504,-1766,17,-2109,-3592,297
-1835,-1129,511,-800,-3270,17,-1733,-4344,356
-1489,-250,37,-429,-4702,17,-1443,-4949,397
-707,-43,17,-1355,-4723,103,-1190,-4774,339
-46,-999,17,-2503,-4508,83,-1200,-4522,945
656,-2356,17,-3626,-4018,17,-1203,-3900,1110
1109,-3646,17,-3378,-3624,17,-1206,-3256,938
549,-4849,17,-2711,-3907,17,-1208,-2647,440
-635,-4591,17,-1654,-4025,17,-1606,-2464,231
-2048,-3753,17,-1647,-3252,17,-2528,-2778,189
-3246,-2753,203,-2357,-2956,17,-3717,-2711,219
-4082,-1822,310,-2412,-2462,17,-3717,-2677,807
-4079,-1856,281,-1799,-2521,17,-3667,-3071,1191
-3869,-2371,19,-2094,-3407,17,-3619,-3452,1222
-2911,-2619,97,-3058,-4289,17,-3571,-3832,904
-1655,-2927,16,-2779,-5069,136,-3527,-4183,285
-1088,-3828,17,-2003,-4680,17,-3288,-4237,387
-1369,-4671,17,-2371,-4339,49,-3014,-4208,429
-2268,-4793,17,-3000,-4100,197,-3162,-4145,475
-3171,-4604,25,-3660,-3840,21,-3826,-4048,603
-3631,-3910,91,-3688,-3750,17,-3821,-3601,330
2688,-4608,34,-3826,-3089,33,-3809,-2461,196
2715,-4291,17,-3621,-3052,17,-3445,-1355,138
2112,-4050,17,-2810,-3535,17,-3216,-625,184
1451,-4486,17,-1983,-4192,17,-3553,-1385,609
624,-5077,17,-1225,-4309,17,-3865,-2087,677
422,-5180,17,-1149,-4350,17,-3898,-2699,420
128,-4998,17,-1543,-4614,17,-3771,-3485,107
-39,-4249,17,-1614,-4711,17,-3809,-4067,460
642,-3782,17,-2023,-5104,197,-3633,-3884,1229
1308,-3794,17,-2677,-4848,16,-3138,-3414,1649
1827,-3952,17,-2949,-3972,17,-2539,-2849,1734
2108,-4397,17,-2493,-3021,25,-1905,-2251,1468
1789,-4792,17,-1653,-2150,267,-1312,-1692,875
2013,-5103,246,-622,-1172,311,-448,-2125,215
2724,-4959,21,528,-102,34,258,-2580,412
2979,-4259,17,1296,-507,17,896,-3005,457
3254,-3708,120,2145,-1203,17,1526,-3425,166
3352,-3008,360,2307,-2359,17,2067,-3786,226
3150,-3828,553,1963,-3343,17,2602,-4142,106
2910,-4771,411,1536,-4335,17,2979,-4184,250
2471,-4922,89,851,-4993,17,3198,-3647,402
2143,-4908,17,736,-4956,17,3214,-3175,590
1857,-5095,125,773,-4395,17,3148,-2746,585
1532,-4861,16,1070,-3933,17,3082,-2323,237
2046,-4326,110,877,-4224,17,3045,-2027,261
2894,-3766,31,573,-4903,17,3142,-2534,378
3682,-3881,17,603,-4905,17,3445,-4300,464
3442,-4571,169,1264,-4647,17,2377,-4388,168
2529,-4890,17,1862,-4029,159,2182,-4188,434
1872,-5081,89,2210,-3087,90,2872,-3858,725
1705,-5025,38,2213,-2195,17,3524,-3547,671
1818,-4968,133,1457,-2334,17,3889,-3221,293
2206,-4963,51,1024,-3226,17,3978,-3688,415
2018,-4777,17,464,-3919,17,3255,-4647,622
1015,-4890,17,1028,-4677,123,2377,-5024,506
-349,-4583,17,1941,-5067,224,2039,-4756,281
-1388,-3330,103,2443,-4874,153,1287,-4549,712
-1410,-2903,87,2719,-4704,17,586,-3909,734
-1261,-2395,17,2324,-4478,17,-100,-3283,418
-455,-2536,100,1552,-4232,17,-884,-3018,150
477,-3077,97,678,-4302,17,-1147,-3287,93
1502,-3762,17,-368,-4127,17,64,-2588,93
2135,-4692,17,-336,-3262,17,1155,-1960,93
2054,-5016,36,810,-2328,17,2095,-1421,93
1935,-5066,71,2432,-2104,17,2920,-949,93
1481,-4785,17,2952,-3457,17,3634,-2060,461
1736,-4130,17,2957,-4865,34,3798,-3502,643
2544,-3624,17,2521,-5095,129,3317,-4545,484
2501,-2722,17,2579,-4891,68,2784,-4803,160
1817,-2074,17,2777,-4819,63,3350,-4490,166
944,-1604,17,2885,-4806,18,3707,-4137,129
314,-2213,17,3017,-4316,17,3890,-3742,107
674,-3135,17,3672,-3622,17,3924,-3352,117
1467,-3397,17,4079,-2673,367,3917,-2242,191
2181,-2329,70,4001,-1313,109,3966,-1069,178
2858,-920,204,3879,-1058,123,3799,-1048,1179
3470,427,178,3788,-1018,16,3576,-1011,1825
4026,1861,108,3580,-1085,17,3323,-967,1731
3446,3052,17,3155,-1203,17,3063,-921,1123
2266,3272,17,2957,-986,99,2872,-558,317
1021,3269,17,2514,-506,84,3100,1748,169
230,2443,17,2033,17,17,3336,3988,168
-635,1898,17,1386,954,17,2835,4911,867
-1391,1292,17,556,1950,17,2158,4867,1432
-2341,922,17,-67,2902,17,1488,4674,1623
-3372,821,17,-244,2743,17,840,4489,1453
-4062,1561,165,-319,2774,17,243,4318,971
-4079,2502,900,-562,3620,121,-598,4155,259
-4079,3413,841,-750,4947,112,-2210,4055,235
-3677,3932,14,-779,5983,264,-3698,3972,161
-2605,3898,17,-266,5814,459,-3984,3543,715
-1393,3790,17,174,5816,40,-3977,3052,1031
-357,3961,215,80,4869,17,-3219,3542,1103
449,4464,183,-79,4225,17,-2169,4384,886
1284,4849,17,-230,4123,17,-1210,4905,357
2126,4520,17,-246,4118,149,-715,4471,262
3011,4003,17,-306,4088,405,-500,4260,312
2718,3007,17,-326,4021,314,-686,4432,121
1336,2036,17,-381,3959,17,-857,4588,143
432,903,17,-853,3934,17,-1021,4737,106
-8,-652,17,-1567,3561,17,-1993,4175,278
-1483,-1112,17,-2405,3243,17,-2960,3606,111
-2721,-775,17,-3031,2385,17,-3774,3170,137
-3633,448,17,-3956,2433,47,-3961,2878,427
-2972,1389,17,-3765,2816,582,-3560,2963,676
-1687,789,17,-3173,3289,510,-2720,3520,763
-1630,-902,17,-2629,3723,153,-1944,4033,519
-1688,-2468,17,-2529,3901,17,-1505,3240,609
-401,-3120,69,-3125,3905,17,-1284,1775,716
901,-3123,67,-3844,3679,19,-1064,325,485
1938,-3645,17,-3817,2760,17,-836,-1030,181
1442,-4374,17,-3631,1831,27,-589,-2072,305
422,-3909,17,-3686,449,96,-240,-2942,124
-1005,-3733,17,-3760,-912,17,414,-2431,169
-2466,-4065,17,-3611,-2392,17,215,-2239,120
-3945,-3657,42,-2131,-3092,17,75,-2088,96
-3731,-1987,16,-548,-2598,17,-63,-1940,93
-2461,-1507,17,-191,-1504,17,-210,-1196,232
-1616,-2495,17,-469,-69,17,-366,209,275
-417,-2557,17,-593,1430,61,-475,1607,167
645,-2554,17,-22,2753,82,-289,1839,716
1329,-3224,17,531,4201,17,-84,1201,1225
664,-3939,17,1179,4522,17,105,612,1371
-457,-3489,141,1947,4166,17,301,2,1178
-1549,-2391,248,2847,4063,17,490,-588,644
-2510,-1244,136,3517,3308,17,-29,-1334,599
-3408,-199,17,3382,1707,17,-535,-2056,220
-4022,1351,102,3534,84,17,-942,-2545,279
-4079,2637,790,2573,-925,17,-1413,-1892,330
-3955,4055,1060,1272,-1189,17,-2042,2,180
-2775,4845,843,-239,-1396,17,-2619,1665,175
-1651,5103,741,-1293,-875,17,-3156,3173,122
-1081,5003,25,-1672,179,17,-3553,4379,254
-900,4139,92,-1268,953,17,-3315,4584,731
-682,3085,56,-1081,1763,17,-2347,4872,781
-405,1963,17,-712,2718,17,-440,4906,447
363,1258,17,563,2500,17,1174,4719,226
1378,1587,17,2013,2117,17,2479,4573,329
2260,1943,17,3368,2202,17,3522,4188,254
2295,3138,17,3719,2624,20,3736,3316,221
1689,4312,145,-2304,-4608,28,3359,3616,430
1071,5103,238,-2319,-4555,17,2698,4450,543
1823,4391,966,-2647,-4272,17,2151,4918,313
2916,3420,1465,-2962,-3873,17,1854,4485,215
3913,2535,1602,-3227,-4021,17,1299,4397,275
3898,1667,1335,-3206,-4009,166,-166,5210,256
2048,-2560,17,-2048,-2560,16,-166,5210,256
2048,-2560,17,-2048,-2560,16,-166,5210,256
2048,-2560,17,-2048,-2560,16,-166,5210,256
2048,-2560,17,-2048,-2560,16,-166,5210,256
2048,-2560,17,-2048,-2560,16,0,0,93
1982,-2496,17,-1983,-2495,17,0,0,93
1275,-1991,17,-1398,-1849,17,0,0,93
322,-922,17,-544,-743,17,0,0,93
69,59,122,-82,223,152,0,0,93
268,499,21,-160,909,96,0,0,93
780,543,71,-404,1649,17,0,0,93
1849,284,73,-1324,1526,103,0,0,93
2852,36,17,-2486,1123,61,831,344,114
3730,260,17,-3446,466,17,2525,1139,94
3943,1477,43,-3480,-493,17,3964,1845,151
4069,2957,194,-2385,-1215,97,3993,2265,806
3863,3730,23,-1364,-1937,31,3981,2677,1107
3750,3318,17,-48,-2506,17,3971,3067,1056
3526,2550,93,1093,-2141,17,3961,3452,669
3278,1391,41,1470,-1734,17,3916,3555,361
3350,247,17,1443,-1764,17,3801,3086,602
3574,-781,17,1320,-1973,17,3680,2590,502
3830,-1917,18,1648,-1864,17,3565,2137,107
3789,-2953,17,1846,-2457,17,3431,1889,272
3567,-3335,17,1737,-3339,17,3304,1653,95
3378,-3441,124,1539,-4241,17,3367,1008,380
3293,-3448,47,1921,-4644,17,3813,-391,804
2905,-3043,17,1940,-4111,17,3861,-1611,860
3312,-2058,122,1937,-4232,17,3599,-2739,552
3976,-1114,73,1840,-4474,17,3682,-3163,357
4079,-839,409,1832,-3704,17,3869,-2717,446
3986,-183,66,1769,-2313,17,3552,-2342,210
3014,691,17,1208,-666,17,3460,-1944,310
2809,2213,17,774,709,17,3802,-791,787
2894,3982,17,650,1231,17,3321,77,754
2587,5105,258,648,1305,17,2811,996,363
1576,4914,628,773,1499,17,2354,2183,107
447,4590,573,1424,1789,17,1954,3474,98
-587,4282,251,1270,2408,17,1614,4612,93
-1630,3845,17,560,2134,17,1400,5025,381
-2560,3308,17,225,1255,17,1375,4885,728
-3862,2898,124,-144,265,17,-142,4728,1143
-3895,2567,520,-642,-605,17,-1642,4573,1209
-3772,2305,577,-1044,-464,17,-3093,4423,933
-3633,2045,302,-1046,-804,17,-3707,3731,434
-3651,1806,17,-791,-1508,17,-3974,2936,360
-3940,1329,42,-174,-1949,96,-3254,2662,789
-3931,574,38,212,-1868,122,-2512,2398,864
-3397,-490,17,433,-1834,17,-1752,2127,587
