games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3840,17,-2048,-2560,17,0,0,93
-256,-3973,57,-1890,-2402,17,0,0,93
63,-4487,98,-1312,-1689,17,0,0,93
411,-5056,17,-398,-608,49,0,0,93
305,-4880,17,183,26,159,-475,-178,332
-222,-4203,17,590,367,80,-1188,-457,429
-1171,-3143,17,880,635,29,-1901,-737,176
-2339,-1751,90,1487,789,32,-2433,-851,213
-3065,-377,157,2529,453,89,-2700,128,122
-3729,859,28,3592,2,17,-2749,1823,102
-3500,2311,17,3651,-871,17,-2801,3420,95
-3123,3921,17,2737,-1080,17,-3550,4213,309
-1833,4630,17,1705,-1044,17,-3404,3743,327
-791,3820,69,625,-1007,17,-3121,3159,142
291,2471,81,-177,-1482,17,-2576,1933,439
1153,1203,86,12,-2443,17,-2044,735,383
1982,-296,76,363,-3317,17,-1502,-414,198
2672,-1770,17,264,-3615,17,-905,-1530,148
3064,-3354,17,201,-3629,17,-212,-2839,106
2078,-4386,17,100,-3487,132,58,-4056,234
859,-4915,17,-130,-3284,57,129,-5210,163
1679,-4212,571,-362,-2339,81,129,-5210,163
2706,-3287,899,-653,-1642,17,129,-5210,163
3778,-2320,859,-748,-1650,17,129,-5210,163
4079,-1514,484,-748,-1650,17,129,-5210,163
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
256,-3840,17,-256,-3840,17,0,0,93
246,-3755,17,-272,-3789,17,0,0,93
30,-2923,17,-885,-3592,17,0,0,93
-8,-1510,17,-2051,-3938,17,0,0,93
172,-168,93,-3046,-3946,17,390,-118,179
1314,67,45,-2842,-3217,17,1704,-508,248
2365,177,17,-1984,-3482,17,2939,-869,136
3700,-100,17,-1345,-4219,17,3982,-1170,172
3954,-1191,48,-524,-4924,17,3986,-1360,585
4079,-2035,385,-341,-5142,17,3968,-1544,651
4079,-2210,868,-6,-4976,17,3427,-2229,659
4079,-2696,980,776,-4494,17,2802,-2985,392
4079,-3345,439,2032,-3817,185,2236,-3667,221
3719,-2773,17,2974,-2683,194,1814,-3615,1060
2757,-2253,17,3828,-1722,16,852,-3726,1702
1402,-2851,17,4079,-2263,641,-37,-3829,1944
344,-4079,17,4062,-3539,167,-884,-3930,1634
-1133,-4241,102,2788,-4324,17,-1675,-4024,1007
-2669,-3961,294,1390,-4598,17,-2870,-3757,575
-4085,-3464,255,21,-4439,17,-3557,-2928,717
-3984,-2717,65,-953,-3040,17,-2464,-2280,444
-2630,-2178,17,-1781,-1654,89,-1737,-1316,351
-1319,-1360,17,-2573,-176,78,-1997,767,1034
-616,-215,17,-2971,1118,17,-2256,2851,1367
-46,1087,17,-2701,2089,17,-2502,4820,1346
1257,1223,17,-2192,2775,17,-2655,3992,1024
2226,1391,17,-1724,3419,17,-2799,2803,348
2423,563,56,-1156,4562,36,-3356,1373,475
1954,-600,85,-199,4977,17,-4009,-145,473
1425,-1891,17,719,4823,17,-3627,-1259,134
784,-3470,17,2175,4358,17,-3341,-2092,239
-320,-4258,17,3747,3790,17,-3070,-2877,105
-1799,-4273,17,3943,2409,43,-2846,-3529,99
