games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
256,3840,17,-256,3840,17,0,0,93
342,3661,17,-228,3639,17,0,0,93
1147,3396,17,-33,2751,17,0,0,93
2507,3743,17,-26,1283,17,0,0,93
2896,4815,18,-104,325,116,10,111,342
2034,5049,51,-252,326,36,180,-318,647
1116,4374,17,-110,-79,17,350,-746,602
55,3680,17,328,-711,17,510,-1151,224
-160,2176,17,833,-1504,17,632,-1382,278
278,588,17,803,-1387,17,733,-1548,214
719,-1040,17,822,-1456,17,840,-1722,162
1318,-1921,17,964,-2614,185,1112,-2129,865
2072,-2415,17,952,-4199,111,1592,-2124,1827
2532,-1774,17,913,-5060,170,1977,-2043,1489
2598,-1351,17,877,-5156,249,2322,-1951,642
2627,-516,17,878,-5128,137,3436,-1375,669
2630,374,17,893,-5117,129,3523,-742,755
2278,463,17,959,-5103,191,2704,-194,436
1938,-111,109,1348,-5103,332,1375,-343,580
1242,-857,41,2026,-5102,176,-550,-1406,1309
212,-1058,17,2789,-4525,17,-2412,-2433,1666
-733,-1572,17,3104,-3701,17,-3899,-3403,1570
-1555,-2415,17,2290,-3208,17,-3282,-4205,452
-2789,-2643,17,1454,-3052,17,-2778,-4774,566
-3015,-3624,17,893,-2948,17,-2318,-4875,945
-2544,-4011,216,452,-2870,17,-1932,-4597,939
-1711,-4242,536,-9,-2941,17,-1604,-4232,763
-887,-4164,502,-474,-2763,17,-840,-3758,1487
84,-4064,171,-535,-2052,17,-84,-3288,1867
1072,-3674,17,-102,-1290,17,671,-2819,1898
1830,-2581,98,622,-664,17,1369,-2385,1601
2732,-1241,16,1440,43,17,2251,-1476,1236
3484,-109,17,2069,772,17,3387,269,1091
3715,1360,17,2135,1973,17,3675,1872,647
3401,2762,17,1621,3105,17,3058,3071,149
3303,4206,17,1326,4150,17,2557,4013,414
2776,5079,240,1513,5035,72,2068,4933,318
2125,5103,270,2129,4934,120,1702,4591,109
1474,4814,16,2770,4713,54,1397,4190,139
990,4716,96,3252,4417,18,4,3574,607
429,5409,39,2998,3880,17,-1625,2589,959
239,5490,22,2144,3505,101,-3164,1660,971
-199,5239,17,976,2994,55,-3536,768,697
-869,4975,17,-232,2732,17,-2622,29,165
-1697,4571,17,-1066,2172,17,-1743,473,279
-1602,3695,17,-832,860,66,-848,749,266
-576,3176,17,389,8,84,596,664,1046
796,3258,17,1605,-846,17,1961,584,1439
2467,3403,17,2710,-482,17,3327,504,1483
3215,2112,17,2528,456,17,3638,435,1183
2887,782,153,1850,1262,17,2898,376,572
2985,462,340,1179,2057,17,1880,135,1088
3572,1012,262,147,2296,17,890,-128,1618
3941,1445,102,-620,1453,17,-90,-388,1807
3927,1849,37,-1368,829,17,-1070,-648,1646
3185,2063,51,-2081,209,75,-1996,-893,1158
1779,2254,80,-2987,-838,323,-2891,-1131,362
365,2333,17,-3793,-2345,327,-3019,-2091,458
-389,1391,17,-4029,-3543,112,-3031,-3102,655
-1006,101,17,-3490,-4382,53,-3042,-4067,494
-1550,-1184,17,-3034,-4865,67,-2842,-4924,202
-1307,-2293,17,-2262,-4866,19,-1942,-4934,167
-132,-2555,17,-1520,-4637,123,-1824,-4994,409
554,-1768,17,-1892,-4080,18,-2901,-4894,901
-92,-1173,17,-2419,-3516,17,-3358,-4327,1019
-762,-616,17,-3185,-2901,17,-3751,-3642,789
-1422,226,17,-3606,-2437,17,-3944,-3045,307
-2348,592,17,-3589,-2455,17,-3957,-2123,227
-3391,30,17,-3864,-2046,21,-3864,-936,149
-4005,-989,202,-3868,-2039,21,-3709,-657,874
-4030,-1739,309,-3540,-2436,17,-3377,-368,1951
-4014,-2520,96,-2815,-1767,17,-3081,-67,1194
-3161,-2407,17,-2801,-255,17,-2802,217,143
-3020,-1211,17,-2545,1348,88,-2671,351,636
-3315,-29,17,-2284,2906,16,-2547,476,866
-3554,1200,99,-1809,4458,17,-2429,596,744
-3728,2611,16,-1038,5097,94,-2200,1979,956
-3364,3747,17,-1215,5097,119,-1977,3336,832
