games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
0,-4608,17,-2048,-2560,17,0,0,92
0,-4608,17,-2048,-2560,17,0,0,92
0,-4608,17,-2048,-2560,17,0,0,92
0,-4608,17,-2048,-2560,17,0,0,92
0,-4608,17,-2048,-2560,17,0,0,92
0,-4608,17,-2048,-2560,17,0,0,92
0,-4608,17,-1896,-2408,17,0,0,92
0,-4802,17,-1228,-1640,17,0,0,92
0,-5394,19,-403,-561,46,0,0,92
0,-5116,17,619,64,91,260,52,94
-30,-4402,17,1533,116,16,561,-274,93
47,-3582,17,2212,112,17,789,-525,93
16,-3885,71,2797,104,17,1011,-771,93
90,-4796,91,3514,18,17,1217,-1000,93
123,-5320,17,3608,-830,17,1435,-1241,93
199,-5168,17,2787,-1765,17,1636,-1464,93
749,-4772,17,1981,-1878,17,1846,-1697,93
1561,-4324,17,1676,-1421,20,1331,-1314,286
3164,-4104,17,1309,-1108,168,1925,-770,675
3965,-3030,56,1296,-806,96,2792,-221,839
3388,-1716,17,1449,-330,17,3651,322,666
3445,-24,17,1796,423,17,3723,702,225
3664,1546,147,1631,1496,17,3231,1920,691
3827,3291,33,618,1780,17,2754,3664,1244
3830,3498,18,461,2307,17,2318,4847,1420
3341,3784,17,831,2592,17,1996,3847,1166
2671,3903,17,1292,2595,268,1688,2890,588
2582,3103,17,2224,2741,337,2930,3250,436
3168,2960,17,3043,2882,201,3644,3800,153
3138,3681,17,3738,3332,17,2789,4001,215
2061,3923,17,3167,3777,17,2231,3219,104
1200,2761,17,2355,2888,17,1858,2054,103
1236,1087,17,2232,1405,92,1526,1041,94
2018,43,49,2119,-353,16,2022,307,225
2512,-19,155,2084,-1895,17,2418,200,280
3003,-1,18,2883,-3438,17,2708,323,100
3617,552,178,2367,-4839,17,2902,351,127
4080,1246,309,1301,-4513,17,3081,377,93
4079,996,597,1551,-3487,17,3278,405,93
3984,346,63,1826,-2496,17,3189,166,204
2719,-205,17,2107,-1559,177,2536,-632,315
2115,-1552,17,2258,-548,282,1831,155,648
2732,-3113,17,2211,56,159,1134,1603,886
2709,-4433,17,2040,855,17,420,3084,776
1445,-4727,89,1229,1754,17,-435,4029,490
-240,-4452,96,156,2736,17,-1801,3594,353
-1870,-4259,17,-1315,3449,17,-3089,3217,187
-3526,-3902,17,-2883,3642,17,-3917,2968,253
-3896,-2419,26,-3848,4190,473,-3309,2763,342
-3725,-642,17,-4079,3335,500,-2724,2563,109
-2700,513,17,-4047,1970,142,-1690,1783,392
-1152,218,17,-3855,628,89,-475,834,399
401,-297,49,-3485,-873,78,725,-104,110
1965,-813,145,-3037,-2400,17,670,-436,711
3451,-1443,16,-1930,-3063,17,271,-579,1125
3739,-2896,17,-742,-3094,17,-114,-718,1184
2731,-4028,17,-711,-2595,17,-486,-852,910
1143,-4613,103,-614,-2976,17,-792,-2766,876
-502,-4870,368,-893,-3744,17,-1095,-4794,512
-2123,-4974,371,-1022,-4517,17,-2256,-3948,169
-3264,-4777,398,-1020,-4479,17,-3742,-2768,336
-3745,-4248,137,-987,-3709,17,-3301,-1924,237
-3099,-4050,17,-1065,-3306,17,-2681,-1416,227
-2433,-3881,26,-847,-3771,17,-3612,-3094,778
-1984,-4123,17,-617,-4562,17,-3416,-4237,881
-1884,-4472,262,-503,-5010,17,-2530,-4964,593
-2255,-5016,306,-746,-4846,17,-2487,-4949,380
-2738,-4911,199,-1230,-4518,17,-3043,-4611,106
-3222,-4660,57,-1831,-4203,17,-3367,-4353,198
-3741,-3813,16,-1791,-4219,17,-3624,-3709,114
-3409,-2861,17,-1918,-4166,17,-3345,-2725,113
-2921,-1619,17,-2045,-3638,17,-2846,-1356,99
-2429,11,59,-1749,-2919,17,-2301,279,94
-1741,1572,98,-1940,-1928,17,-1656,1881,93
-1232,2968,17,-2900,-1139,17,-1556,2974,316
-1848,3679,17,-3664,-26,17,-2373,3134,659
-2830,4052,17,-3930,1117,38,-3190,3295,659
-3596,3711,17,-3854,1855,19,-3980,3450,320
-4072,3345,207,-3491,2703,17,-3555,3596,202
-4079,2982,622,-3308,3370,17,-3134,3757,178
-3958,2395,46,-2619,4007,17,-2414,4161,244
-3125,1928,17,-1549,4677,188,-1928,4614,543
-2393,2147,17,-694,5094,81,-3154,4510,1619
-2529,2480,17,-64,5179,43,-3425,3711,1476
-2971,2355,85,165,5206,17,-3509,2786,839
-3624,2087,393,-36,4681,17,-3399,1574,160
-4048,1837,528,-11,3383,17,-2988,191,421
-3974,1510,283,14,1616,17,-2591,-1146,325
-3893,632,26,-4,78,17,-2238,-2333,171
-3656,-691,94,-24,-1689,17,-1383,-3574,285
-3334,-2331,44,-44,-3436,17,39,-5032,176
-3046,-3890,17,-223,-3121,314,213,-5210,138
-2813,-5033,87,-539,-1554,566,213,-5210,138
-2305,-5103,700,-835,-90,456,213,-5210,138
-1914,-4969,986,-1116,1300,65,213,-5210,138
2048,-2560,17,0,-4608,17,0,0,92
2048,-2560,17,0,-4608,17,0,0,92
2048,-2560,17,0,-4608,17,0,0,92
2048,-2560,17,0,-4608,17,0,0,92
2048,-2560,17,0,-4608,17,0,0,92
2016,-2533,17,0,-4582,17,0,0,92
1441,-2113,17,0,-4092,17,0,0,92
374,-1323,17,0,-3321,17,0,0,92
-21,11,90,79,-2338,17,450,-235,422
-41,1148,60,853,-2068,17,2426,-944,1537
-470,2092,17,1180,-2899,17,3985,-1526,1546
-1837,1959,17,1526,-3808,17,3821,-1815,315
-2772,975,17,2781,-4048,17,3502,-2021,677
-3610,89,17,3278,-4592,51,3178,-2202,1035
-3879,-1468,23,2552,-4570,17,2843,-2388,1053
-3632,-2940,17,2214,-3900,17,3095,-2927,1182
-2700,-4390,17,1976,-3304,17,3786,-3891,1557
-1217,-4627,17,1428,-3515,17,2901,-4257,1319
339,-4845,188,1469,-4250,130,2006,-4628,730
1725,-5003,328,1212,-5102,274,1883,-4697,483
2407,-4900,240,1213,-5103,563,2254,-3860,370
3005,-4745,23,853,-5103,802,2285,-3617,211
2795,-4680,17,346,-5130,272,1263,-4882,404
1784,-4794,17,-94,-5138,43,430,-3872,148
748,-4798,17,-134,-5170,17,731,-3539,95
752,-3874,17,326,-5124,17,1094,-3302,93
1738,-2975,17,944,-4410,17,2130,-2968,101
3152,-3173,17,2307,-4196,17,3695,-2935,160
3078,-4313,17,3290,-3671,17,3826,-2954,974
2322,-4810,17,2850,-3152,17,3663,-2958,1587
1435,-5076,82,2208,-3274,17,3047,-3495,1931
1162,-4920,17,1931,-3471,17,2091,-4426,1512
1043,-4895,17,1485,-3904,17,1241,-4834,817
471,-4684,157,733,-4128,17,646,-4306,183
-317,-4588,88,746,-4169,17,234,-3842,558
-737,-4105,17,917,-4555,17,-156,-3403,569
-786,-3304,17,160,-4687,17,-524,-2989,258
-466,-2358,17,-232,-3456,17,-555,-1903,371
-333,-1100,103,-75,-2097,17,-443,-669,452
-264,124,119,-73,-879,17,-325,625,188
-344,1275,49,-77,229,17,-296,1645,221
-572,2813,113,-78,550,17,-289,2591,101
-543,4206,17,-39,936,17,-286,3354,91
496,4225,17,-82,619,17,-135,3174,473
1653,4219,17,82,-55,17,110,2460,782
3128,4099,17,172,170,103,341,1785,737
3775,2740,17,612,896,403,702,872,788
3279,1296,174,1502,1853,399,1165,-234,799
2596,-323,189,2277,2683,165,1588,-1243,484
1979,-1753,21,3290,2819,17,2128,-2468,103
927,-3081,17,3684,1382,17,2883,-4078,92
-605,-3029,17,3438,-285,86,3022,-4859,603
-1747,-3545,17,3002,-1808,74,2732,-4996,1070
-1488,-4493,17,2563,-3464,17,2113,-4836,1238
-614,-4575,217,1823,-4723,17,1320,-4591,1086
465,-4459,583,628,-4735,117,679,-4270,601
1493,-3903,597,-331,-3997,206,2105,-2893,88
2457,-3384,366,-1292,-3126,34,3297,-1793,327
3289,-2657,17,-1589,-1771,17,3755,-864,291
3029,-1373,17,-746,-460,17,3088,-130,117
2681,166,22,-233,1166,17,2592,454,133
2245,1690,168,1155,1816,17,1745,2400,375
1741,3116,16,1954,2781,17,1531,4106,499
872,2728,17,1347,3455,17,2137,4749,602
98,1994,101,801,2821,17,2666,3887,349
-1070,1115,55,1817,2248,17,3072,3195,219
-2162,427,17,3371,2555,139,3371,2640,239
-3479,-26,17,4013,2192,313,3786,3571,859
-3730,-1268,17,3981,1768,439,3573,4071,1040
-2409,-1838,17,3950,1344,199,3002,4296,812
-727,-1403,17,3775,782,17,2445,4516,244
728,-829,17,3321,16,17,3110,3820,750
2147,-11,17,2794,284,17,3941,2909,1254
2500,635,62,2758,320,17,3350,2295,1236
2607,1218,369,2599,518,17,2778,1701,886
2394,2203,530,2135,860,17,1999,882,888
2167,3203,407,1384,687,17,1116,-58,992
1920,4332,17,919,-619,17,243,-987,744
2313,5087,97,118,-1922,20,-562,-1845,190
3052,4574,16,-982,-3201,153,-875,-3250,452
3151,3096,102,-2253,-4441,34,-1139,-4581,511
3257,1369,57,-2652,-5098,471,-1349,-4524,334
3322,-320,17,-1858,-5103,610,-1519,-3831,182
2915,-1987,17,-524,-5032,53,-225,-4968,161
2578,-3452,17,648,-4817,128,2000,-4890,116
3402,-4639,215,1878,-4501,17,3415,-4495,530
3957,-4049,1124,2847,-4053,17,3979,-3693,1044
4079,-2776,911,3473,-3455,17,3668,-2536,949
3869,-1486,16,2861,-2180,17,3154,-1097,385
3011,-191,174,1807,-1068,17,2797,60,339
2227,1332,265,593,211,17,2235,1575,651
1484,2850,113,-540,1521,17,1618,3166,671
948,4364,116,-133,2378,17,993,4776,343
965,5016,171,944,2114,17,2104,4838,183
1127,4812,54,2268,2128,17,3120,4582,155
1228,4413,17,3470,2989,17,3765,4123,335
1594,3790,17,3977,3787,270,3817,3918,514
2278,3671,17,3611,4311,418,3180,4708,915
2270,4118,17,3160,4780,320,2499,5024,927
1759,4694,116,2575,4931,15,1798,4991,562
1430,5103,228,2152,4068,17,967,4716,184
1785,5073,80,1262,3933,17,442,4463,204
1850,4350,76,317,3824,17,-63,4226,112
1345,3282,83,-714,3828,106,-920,3507,94
832,2252,99,-1659,3401,37,-1762,2791,93
131,811,104,-2542,3204,17,-2478,2187,93
-574,-693,17,-3339,3083,17,-3094,1668,93
-1440,-2015,17,-3704,2282,17,-3959,617,183
-2455,-3418,17,-3702,1058,91,-3906,-131,581
-3180,-4703,54,-3692,-467,17,-3787,-849,622
-2704,-5092,245,-3522,-1964,17,-3673,-1543,322
-2483,-5045,50,-3481,-2324,107,-3204,-2176,145
-2226,-4099,17,-3470,-2404,26,-2363,-3014,156
-1414,-2950,132,-3287,-2831,17,-1267,-4155,218
-451,-1799,53,-3189,-3727,17,-323,-5136,139
543,-730,17,-3639,-3598,85,-251,-5210,142
1466,-64,17,-4063,-3017,184,-251,-5210,142
1947,-501,17,-3987,-2949,74,-251,-5210,142
1811,-915,149,-3929,-3002,39,-251,-5210,142
-256,-3840,17,2048,-2560,17,0,0,92
-256,-3840,17,2048,-2560,17,0,0,92
-256,-3840,17,2048,-2560,17,0,0,92
-256,-3840,17,2048,-2560,17,0,0,92
-256,-3840,17,2048,-2560,17,0,0,92
