games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-2048,2560,17,-256,3840,17,0,0,93
-1936,2472,17,-257,3926,17,0,0,93
-1122,1943,17,-32,4219,17,0,0,93
-113,1007,17,43,3627,17,0,0,93
-483,76,122,-10,2741,17,-1313,431,416
-1498,-291,36,-731,2273,17,-3628,1070,680
-2614,15,17,-1254,2191,27,-2898,1620,544
-3753,33,17,-2241,2188,213,-1816,2138,412
-4073,1300,212,-3393,2385,171,-1362,2757,926
-3262,2700,17,-3984,2665,70,-913,3368,1098
-1837,3588,133,-3571,3585,17,-459,3987,916
-452,4472,316,-2711,4326,17,-35,4565,409
807,5294,319,-1276,4675,17,825,4996,380
832,5927,381,3,4754,17,599,4282,574
568,5401,19,132,4125,17,379,3584,417
-267,4885,75,174,2829,95,244,2432,180
-1467,4608,173,50,1271,92,254,442,109
-2920,4283,24,68,-455,17,269,-1359,104
-3306,3318,17,140,-1880,46,288,-2984,93
-3529,2106,98,216,-3379,197,309,-4467,93
-3794,674,16,273,-4380,762,319,-5211,93
-3971,-500,59,260,-3676,1981,319,-5211,93
-4027,-1636,110,283,-3275,1860,319,-5211,93
-4009,-2666,91,309,-2842,1369,319,-5211,93
2048,2560,25,-2048,2560,26,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
2048,2560,17,-2048,2560,17,0,0,93
1917,2229,17,-1832,2344,17,0,0,93
2584,1661,17,-1089,1497,17,0,0,93
3419,2350,17,-216,448,90,0,0,93
3210,3436,17,944,-36,106,-364,669,123
2597,4332,17,1969,-472,17,-722,1334,99
1305,4417,17,3100,-368,17,-1011,1909,93
-372,4075,17,4014,595,164,-1220,2337,93
-1245,3004,17,4079,1046,386,-1390,2687,93
-2091,2426,17,4079,1011,621,-2359,1842,445
-3304,1349,49,4079,1509,725,-3362,905,496
-4068,-87,266,4079,2417,489,-3741,63,474
-4079,-486,627,3882,3503,21,-3261,-661,466
-4061,-1088,164,2893,4297,17,-2792,-1368,114
-3050,-1766,17,1656,4604,17,-2462,-1907,238
-1948,-2254,100,409,4778,17,-2626,-2116,593
-1204,-2515,16,-666,4649,17,-3756,-1801,1268
-378,-2532,17,-1459,3964,17,-3490,-1505,1425
484,-1866,89,-1023,3207,17,-2878,-1236,1201
1564,-977,16,-414,3782,17,-2258,-964,635
2187,346,109,86,4429,17,-1664,-135,241
2740,1999,53,76,4194,17,-1101,1202,131
3223,3598,17,-350,3310,17,-632,2339,101
2711,4788,17,-591,2010,102,-487,1429,586
1187,4847,17,-809,575,16,-494,-355,970
-519,4485,17,-1476,-544,17,-500,-2161,1010
-1942,3866,17,-2480,-241,17,-505,-3867,711
-2434,2488,17,-3385,71,17,-509,-5210,238
-1835,1167,17,-3501,109,17,-509,-5210,238
-1332,179,17,-3501,109,17,-509,-5210,238
-480,-247,160,-3501,109,17,-509,-5210,238
0,4608,17,2048,2560,16,0,0,100
0,4608,17,2048,2560,16,0,0,93
0,4608,17,2048,2560,16,0,0,93
0,4608,17,2048,2560,16,0,0,93
0,4608,17,2048,2560,16,0,0,93
0,4514,17,1941,2453,17,0,0,93
0,4474,17,1277,1694,17,0,0,93
0,5028,17,465,677,20,0,0,93
0,5054,17,-176,216,105,0,0,93
470,4605,17,-512,412,16,790,-781,186
1794,4275,17,-1023,350,17,1992,-2061,105
3327,4110,17,-2066,343,93,3117,-3234,104
