games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
256,3840,17,2048,2560,17,0,0,93
298,3701,17,1952,2447,17,0,0,93
1148,3482,17,1288,1617,17,0,0,93
2313,4049,17,503,531,46,0,0,93
3455,3825,17,-54,423,116,-574,-148,983
3342,2978,17,-295,791,17,-1393,-491,1732
2382,3107,100,-811,644,30,-2135,-826,1751
1217,3832,75,-1771,452,94,-2794,-1144,1124
156,4351,17,-2894,228,17,-3417,-1444,203
-1278,4559,17,-3766,-133,17,-3802,-1630,570
-2508,4501,17,-3835,-639,69,-3926,-1776,769
-3314,3589,17,-3782,-1374,317,-3724,-1900,660
-3443,2384,17,-3393,-2144,464,-3313,-2866,541
-2814,1300,17,-2816,-2212,358,-2800,-4254,252
-1878,-86,17,-2286,-2284,29,-2418,-4830,284
-1419,-1527,17,-1890,-2707,17,-2148,-4252,339
-939,-2263,17,-2138,-3918,140,-1954,-3929,110
-1146,-3176,17,-2619,-4880,92,-1804,-4409,97
-1111,-3928,17,-2701,-4947,21,-1663,-4804,93
-184,-4037,17,-2586,-4654,17,-1572,-5028,214
216,-4177,17,-1772,-4957,101,-1538,-5024,252
293,-4388,17,-1122,-5071,62,-808,-4907,364
72,-4601,198,-847,-4485,17,21,-4785,206
-261,-4052,521,-606,-3524,109,-6,-5212,90
-568,-2709,1017,-585,-2309,151,-6,-5212,90
-894,-1285,1202,-349,-1204,17,-6,-5212,90
-1208,91,1050,98,-656,17,-6,-5212,90
-256,3840,18,256,3840,19,0,0,93
-256,3840,16,256,3840,16,0,0,93
-256,3840,16,256,3840,16,0,0,93
-256,3840,16,256,3840,16,0,0,93
-256,3840,16,256,3840,16,0,0,93
-256,3840,16,256,3840,16,0,0,93
-201,3469,17,536,3527,17,0,0,93
3,2277,17,1453,3682,17,0,0,93
-9,827,19,2538,4021,17,0,0,93
-141,157,92,3323,3907,17,-125,-139,192
-400,-32,17,2837,3611,17,-319,-507,115
-506,-616,17,2127,2765,17,-418,-793,125
-88,-1167,17,1682,1518,17,-176,-1506,131
41,-2060,95,2012,204,17,-22,-2429,152
311,-3198,80,2969,-756,17,80,-3861,114
883,-3940,17,3797,-1678,17,704,-4640,205
1973,-4099,17,3776,-2206,17,1911,-4792,180
3197,-4039,17,3797,-2911,17,2962,-4886,192
3858,-4130,143,3722,-3383,17,3360,-4564,433
3503,-4537,280,3159,-3228,17,3189,-4199,495
2860,-4223,17,2768,-2372,17,2381,-3849,405
3073,-3349,17,1852,-2082,17,1656,-3526,143
3325,-1907,17,1142,-2902,172,1124,-3061,396
2463,-681,17,499,-2672,183,825,-3384,1393
1461,-1070,17,-121,-2337,17,548,-3715,1880
658,-2363,116,-23,-2838,17,372,-4047,1313
165,-3897,242,225,-4178,100,199,-4375,409
98,-5456,290,466,-5775,34,108,-4764,422
61,-5832,49,-101,-5763,481,73,-4225,268
247,-5962,167,-726,-5957,356,74,-3757,379
754,-5655,28,-778,-5225,17,75,-3278,138
567,-4565,95,-697,-3673,108,-327,-2039,140
334,-3451,26,-581,-2180,57,-882,-445,97
164,-1902,96,-563,-437,94,-1388,1026,95
8,-224,17,-623,1274,21,-1868,2433,93
-54,1219,17,-812,2805,94,-1190,3803,224
208,2871,17,-1022,4502,16,-508,5190,125
