games5425898691_pos_x,games5425898691_pos_y,games5425898691_pos_z,enpitsu_pos_x,enpitsu_pos_y,enpitsu_pos_z,ball_pos_x,ball_pos_y,ball_pos_z-GAME-WENT-OT
-2048.0,2560.0,17.0,256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,256.0,3840.0,17.0,0.0,0.0,93.0
-2048.0,2560.0,17.0,256.0,3840.0,17.0,0.0,0.0,93.0
-1871.0,2429.0,17.0,256.0,3840.0,17.0,0.0,0.0,93.0
-1111.0,1909.0,17.0,256.0,3838.0,17.0,0.0,0.0,93.0
-105.0,832.0,17.0,188.0,4002.0,17.0,0.0,0.0,93.0
-233.0,369.0,88.0,-78.0,4228.0,17.0,-953.0,-189.0,429.0
-611.0,695.0,17.0,-549.0,4042.0,17.0,-2324.0,-697.0,676.0
-951.0,330.0,17.0,-1789.0,4183.0,17.0,-3681.0,-1199.0,577.0
-1560.0,-309.0,17.0,-3197.0,3966.0,17.0,-3430.0,-1628.0,240.0
-2126.0,-1128.0,17.0,-3712.0,2582.0,17.0,-3276.0,-1266.0,535.0
-2935.0,-1267.0,17.0,-3264.0,1543.0,17.0,-3968.0,173.0,1200.0
-3214.0,-258.0,17.0,-2479.0,1290.0,17.0,-3605.0,1316.0,1348.0
-3230.0,1045.0,85.0,-2164.0,2140.0,17.0,-3213.0,2354.0,1142.0
-3251.0,2861.0,17.0,-2532.0,3253.0,270.0,-2816.0,3406.0,594.0
-3115.0,4292.0,17.0,-2463.0,4514.0,280.0,-2917.0,4341.0,238.0
-2516.0,5104.0,233.0,-2349.0,5083.0,221.0,-2981.0,4661.0,439.0
-2300.0,4868.0,16.0,-1867.0,4974.0,314.0,-2536.0,4433.0,336.0
-2216.0,3995.0,104.0,-1430.0,4890.0,94.0,-2417.0,3742.0,142.0
-2201.0,3009.0,45.0,-1219.0,4802.0,17.0,-2671.0,2568.0,98.0
-2600.0,2065.0,17.0,-1068.0,4063.0,17.0,-2890.0,1552.0,93.0
-3157.0,1207.0,17.0,-1063.0,2877.0,17.0,-3074.0,705.0,93.0
-3433.0,291.0,17.0,-1790.0,1471.0,17.0,-3231.0,-20.0,93.0
-3330.0,-709.0,17.0,-1698.0,-10.0,17.0,-3082.0,-765.0,130.0
-2732.0,-1486.0,17.0,-508.0,-747.0,17.0,-2530.0,-1446.0,159.0
-1888.0,-1740.0,17.0,167.0,-1251.0,17.0,-1648.0,-1810.0,136.0
-886.0,-2076.0,17.0,743.0,-2029.0,17.0,-754.0,-2232.0,128.0
3.0,-2444.0,106.0,913.0,-2794.0,17.0,147.0,-2687.0,98.0
1183.0,-3131.0,70.0,658.0,-3321.0,17.0,104.0,-1982.0,108.0
2369.0,-3304.0,17.0,-37.0,-2764.0,17.0,-303.0,-716.0,96.0
2988.0,-2188.0,93.0,-230.0,-1266.0,17.0,-652.0,397.0,93.0
3574.0,-702.0,35.0,-445.0,486.0,17.0,-966.0,1418.0,93.0
3474.0,611.0,17.0,-607.0,1952.0,17.0,-827.0,2465.0,108.0
2881.0,2187.0,17.0,-247.0,3667.0,63.0,-427.0,3660.0,151.0
1929.0,3611.0,17.0,-420.0,5360.0,101.0,-506.0,5111.0,136.0
1909.0,3282.0,218.0,-338.0,5597.0,412.0,-511.0,5207.0,122.0
2879.0,2147.0,279.0,-233.0,5417.0,77.0,-511.0,5207.0,122.0
3866.0,1124.0,96.0,-122.0,5186.0,17.0,-511.0,5207.0,122.0
4079.0,838.0,304.0,-98.0,5169.0,17.0,-511.0,5207.0,122.0
2048.0,2560.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
2048.0,2560.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
2048.0,2560.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
2048.0,2560.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
2048.0,2560.0,16.0,-2048.0,2560.0,17.0,0.0,0.0,93.0
2018.0,2530.0,17.0,-2018.0,2530.0,17.0,0.0,0.0,93.0
1521.0,2031.0,17.0,-1499.0,1922.0,17.0,0.0,0.0,93.0
691.0,939.0,17.0,-685.0,945.0,17.0,0.0,0.0,93.0
6.0,-211.0,111.0,41.0,6.0,160.0,-669.0,-19.0,277.0
-191.0,-1253.0,52.0,173.0,-365.0,112.0,-2479.0,1.0,557.0
-822.0,-1629.0,17.0,275.0,-643.0,20.0,-3834.0,32.0,508.0
-1770.0,-1011.0,93.0,-33.0,-462.0,17.0,-2771.0,126.0,172.0
-2897.0,-204.0,21.0,-232.0,200.0,17.0,-3521.0,1295.0,676.0
-3897.0,582.0,26.0,23.0,1220.0,127.0,-3834.0,2334.0,809.0
-3700.0,2175.0,17.0,373.0,2532.0,77.0,-3352.0,3177.0,491.0
-3485.0,3666.0,17.0,210.0,3553.0,17.0,-2943.0,3884.0,212.0
-2899.0,5022.0,134.0,-339.0,4514.0,17.0,-2639.0,4397.0,344.0
-2193.0,4996.0,26.0,-654.0,4675.0,17.0,-2331.0,4917.0,138.0
-2252.0,4996.0,124.0,-1075.0,4727.0,17.0,-2499.0,5025.0,172.0
-2429.0,5000.0,64.0,-1642.0,4577.0,17.0,-2700.0,4940.0,95.0
-2873.0,4833.0,19.0,-2229.0,4387.0,17.0,-3085.0,4698.0,121.0
-3708.0,4247.0,101.0,-2137.0,3640.0,17.0,-3868.0,4026.0,203.0
-4027.0,3147.0,107.0,-1634.0,2781.0,17.0,-3955.0,2926.0,147.0
-3776.0,1641.0,17.0,-823.0,2387.0,17.0,-3879.0,1765.0,127.0
-4079.0,840.0,650.0,-172.0,1259.0,17.0,-3958.0,1080.0,552.0
-4079.0,110.0,656.0,215.0,148.0,17.0,-3934.0,571.0,788.0
-4079.0,-21.0,441.0,-552.0,-44.0,17.0,-3911.0,79.0,668.0
-4034.0,-340.0,120.0,-1408.0,-214.0,17.0,-3888.0,-402.0,205.0
-3342.0,-715.0,48.0,-1912.0,-899.0,17.0,-3075.0,-790.0,94.0
-2255.0,-1125.0,130.0,-1947.0,-975.0,17.0,-1930.0,-1178.0,93.0
-1079.0,-1491.0,17.0,-1507.0,-1521.0,17.0,-734.0,-1572.0,93.0
194.0,-1165.0,94.0,-546.0,-1154.0,17.0,321.0,-1917.0,93.0
1679.0,-739.0,26.0,268.0,-496.0,17.0,1050.0,-1603.0,284.0
3115.0,-207.0,17.0,771.0,754.0,17.0,1427.0,-226.0,574.0
4021.0,989.0,102.0,1156.0,2031.0,17.0,1817.0,1201.0,523.0
3649.0,2702.0,17.0,1273.0,3232.0,17.0,2490.0,2888.0,673.0
3529.0,3543.0,17.0,1040.0,4216.0,17.0,3168.0,4538.0,543.0
3127.0,3735.0,17.0,1304.0,4557.0,17.0,2312.0,4340.0,175.0
2266.0,4001.0,17.0,1870.0,3948.0,210.0,2129.0,3655.0,297.0
1406.0,3833.0,17.0,2470.0,3246.0,176.0,3145.0,2288.0,314.0
1289.0,2529.0,17.0,3085.0,2431.0,30.0,3971.0,994.0,260.0
1902.0,1460.0,17.0,3452.0,1243.0,89.0,3896.0,114.0,594.0
2442.0,253.0,17.0,3838.0,-113.0,18.0,3764.0,-788.0,571.0
1973.0,-1250.0,17.0,3770.0,-1486.0,72.0,3646.0,-1602.0,215.0
874.0,-1894.0,17.0,3621.0,-2978.0,92.0,2745.0,-2874.0,113.0
-484.0,-1903.0,17.0,3222.0,-4392.0,17.0,1812.0,-3408.0,352.0
-1545.0,-1134.0,17.0,2013.0,-4332.0,17.0,975.0,-2345.0,903.0
-2439.0,-383.0,17.0,1110.0,-3660.0,17.0,165.0,-1318.0,1096.0
-3096.0,850.0,17.0,530.0,-2805.0,17.0,-636.0,-302.0,942.0
